year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,votos_partido_2,votos_partido_3,votos_partido_4,votos_partido_5,votos_partido_6,votos_partido_7,votos_partido_8,votos_partido_99,por_voto_partido_2,por_voto_partido_3,por_voto_partido_4,por_voto_partido_5,por_voto_partido_6,por_voto_partido_7,por_voto_partido_8,por_voto_partido_99
2017,08127,Monistrol de Montserrat,Barcelona,2234,ERC,26.1,#e5ab4b,Nacionalismo/independentismo,56.3,#fa8c00,435,466,204,111,103,67,NA,24,24.4,26.1,11.4,6.2,5.8,3.8,NA,1.4
2017,08128,Monistrol de Calders,Barcelona,568,JxCat,39.1,#00c4b2,Nacionalismo/independentismo,77.8,#fa8c00,190,128,35,18,60,11,NA,1,39.1,26.3,7.2,3.7,12.3,2.3,NA,0.2
2017,08129,Muntanyola,Barcelona,482,JxCat,45.5,#00c4b2,Nacionalismo/independentismo,84.1,#fa8c00,191,128,10,14,34,2,NA,0,45.5,30.5,2.4,3.3,8.1,0.5,NA,0
2017,08130,Montclar,Barcelona,96,JxCat,43,#00c4b2,Nacionalismo/independentismo,77.9,#fa8c00,37,26,7,0,4,3,NA,1,43,30.2,8.1,0,4.7,3.5,NA,1.2
2017,08131,Montesquiu,Barcelona,727,JxCat,45.5,#00c4b2,Nacionalismo/independentismo,82.8,#fa8c00,281,195,29,21,35,6,NA,3,45.5,31.6,4.7,3.4,5.7,1,NA,0.5
2017,08132,Montmajor,Barcelona,369,JxCat,63.4,#00c4b2,Nacionalismo/independentismo,85.7,#fa8c00,199,58,18,4,12,9,NA,1,63.4,18.5,5.7,1.3,3.8,2.9,NA,0.3
2017,08133,Montmaneu,Barcelona,126,JxCat,58.1,#00c4b2,Nacionalismo/independentismo,72,#fa8c00,54,9,4,3,4,5,NA,0,58.1,9.7,4.3,3.2,4.3,5.4,NA,0
2017,08134,Figaró-Montmany,Barcelona,826,ERC,32.3,#e5ab4b,Nacionalismo/independentismo,70,#fa8c00,195,222,64,36,64,14,NA,5,28.4,32.3,9.3,5.2,9.3,2,NA,0.7
2017,08135,Montmeló,Barcelona,6700,Cs,31.2,#da5b1f,No nacionalistas,67.9,#18a1cd,648,934,1129,630,227,263,NA,82,11.3,16.3,19.7,11,4,4.6,NA,1.4
2017,08136,Montornès del Vallès,Barcelona,11498,Cs,35.3,#da5b1f,No nacionalistas,71.8,#18a1cd,893,1478,1705,1123,247,483,NA,159,9.4,15.6,17.9,11.8,2.6,5.1,NA,1.7
2017,08137,Montseny,Barcelona,268,JxCat,55,#00c4b2,Nacionalismo/independentismo,84.6,#fa8c00,132,52,9,11,19,0,NA,0,55,21.7,3.8,4.6,7.9,0,NA,0
2017,08138,Moià,Barcelona,4348,JxCat,35.1,#00c4b2,Nacionalismo/independentismo,73.6,#fa8c00,1262,1092,237,143,292,68,NA,19,35.1,30.4,6.6,4,8.1,1.9,NA,0.5
2017,08139,Mura,Barcelona,177,JxCat,38.4,#00c4b2,Nacionalismo/independentismo,83,#fa8c00,61,44,12,9,27,1,NA,0,38.4,27.7,7.6,5.7,17,0.6,NA,0
2017,08140,Navarcles,Barcelona,4755,JxCat,33.5,#00c4b2,Nacionalismo/independentismo,61.3,#fa8c00,1350,943,411,234,173,131,NA,32,33.5,23.4,10.2,5.8,4.3,3.2,NA,0.8
2017,08141,Navàs,Barcelona,4569,JxCat,36.2,#00c4b2,Nacionalismo/independentismo,70,#fa8c00,1414,994,326,125,325,109,NA,23,36.2,25.4,8.3,3.2,8.3,2.8,NA,0.6
2017,08142,La Nou de Berguedà,Barcelona,141,JxCat,47.3,#00c4b2,Nacionalismo/independentismo,79.1,#fa8c00,61,24,14,3,17,0,NA,0,47.3,18.6,10.8,2.3,13.2,0,NA,0
2017,08143,Òdena,Barcelona,2699,JxCat,25.9,#00c4b2,Nacionalismo/independentismo,51.4,#fa8c00,584,488,346,124,87,74,NA,25,25.9,21.6,15.3,5.5,3.9,3.3,NA,1.1
2017,08144,Olvan,Barcelona,699,JxCat,47.5,#00c4b2,Nacionalismo/independentismo,81.6,#fa8c00,279,163,19,18,38,25,NA,0,47.5,27.7,3.2,3.1,6.5,4.2,NA,0
2017,08145,Olèrdola,Barcelona,2625,JxCat,29.6,#00c4b2,Nacionalismo/independentismo,60.6,#fa8c00,664,560,228,135,134,55,NA,21,29.6,25,10.2,6,6,2.5,NA,0.9
2017,08146,Olesa de Bonesvalls,Barcelona,1314,Cs,29.7,#da5b1f,No nacionalistas,55.5,#18a1cd,180,258,151,78,37,40,NA,9,16.7,23.9,14,7.2,3.4,3.7,NA,0.8
2017,08147,Olesa de Montserrat,Barcelona,17131,Cs,26.3,#da5b1f,No nacionalistas,53.6,#18a1cd,2313,3549,2015,1209,678,395,NA,259,16.3,25,14.2,8.5,4.8,2.8,NA,1.8
2017,08148,Olivella,Barcelona,2287,Cs,32.4,#da5b1f,No nacionalistas,59.4,#18a1cd,233,403,266,145,98,55,NA,27,12.8,22.1,14.6,8,5.4,3,NA,1.5
2017,08149,Olost,Barcelona,984,JxCat,46,#00c4b2,Nacionalismo/independentismo,85,#fa8c00,394,253,22,5,81,22,NA,1,46,29.6,2.6,0.6,9.5,2.6,NA,0.1
2017,08150,Orís,Barcelona,255,JxCat,57.8,#00c4b2,Nacionalismo/independentismo,82.6,#fa8c00,133,36,6,7,21,4,NA,1,57.8,15.7,2.6,3,9.1,1.7,NA,0.4
2017,08151,Oristà,Barcelona,458,JxCat,61,#00c4b2,Nacionalismo/independentismo,89,#fa8c00,249,87,8,3,27,14,NA,0,61,21.3,2,0.7,6.6,3.4,NA,0
2017,08152,Orpí,Barcelona,113,JxCat,46.8,#00c4b2,Nacionalismo/independentismo,90.4,#fa8c00,44,37,4,2,4,0,NA,0,46.8,39.4,4.3,2.1,4.3,0,NA,0
2017,08153,Òrrius,Barcelona,567,JxCat,40.6,#00c4b2,Nacionalismo/independentismo,81.1,#fa8c00,204,153,30,10,50,4,NA,3,40.6,30.5,6,2,10,0.8,NA,0.6
2017,08154,Pacs del Penedès,Barcelona,685,JxCat,35.6,#00c4b2,Nacionalismo/independentismo,63.4,#fa8c00,217,137,50,26,32,14,NA,0,35.6,22.5,8.2,4.3,5.2,2.3,NA,0
2017,08155,Palafolls,Barcelona,6814,Cs,29,#da5b1f,No nacionalistas,54.7,#18a1cd,1045,1241,729,478,219,151,NA,83,18.6,22.1,13,8.5,3.9,2.7,NA,1.5
2017,08156,Palau-solità i Plegamans,Barcelona,10987,Cs,27.5,#da5b1f,No nacionalistas,53.3,#18a1cd,1904,2062,1219,777,318,279,NA,125,20.5,22.2,13.2,8.4,3.4,3,NA,1.3
2017,08157,Pallejà,Barcelona,8418,Cs,29.8,#da5b1f,No nacionalistas,62.6,#18a1cd,931,1475,1332,721,246,213,NA,86,13,20.6,18.6,10.1,3.4,3,NA,1.2
2017,08158,El Papiol,Barcelona,3086,ERC,26.9,#e5ab4b,Nacionalismo/independentismo,53.3,#fa8c00,533,686,320,196,142,69,NA,30,20.9,26.9,12.5,7.7,5.6,2.7,NA,1.2
2017,08159,Parets del Vallès,Barcelona,14268,Cs,28.7,#da5b1f,No nacionalistas,58.4,#18a1cd,1865,2650,1900,1118,470,379,NA,191,15.4,21.9,15.7,9.2,3.9,3.1,NA,1.6
2017,08160,Perafita,Barcelona,329,JxCat,57.2,#00c4b2,Nacionalismo/independentismo,88.2,#fa8c00,155,54,5,9,30,7,NA,0,57.2,19.9,1.9,3.3,11.1,2.6,NA,0
2017,08161,Piera,Barcelona,11392,Cs,27.9,#da5b1f,No nacionalistas,54.6,#18a1cd,1628,2023,1182,714,395,327,NA,176,18.1,22.5,13.1,7.9,4.4,3.6,NA,2
2017,08162,Els Hostalets de Pierola,Barcelona,2075,ERC,27.5,#e5ab4b,Nacionalismo/independentismo,55.9,#fa8c00,387,478,190,106,106,64,NA,21,22.3,27.5,10.9,6.1,6.1,3.7,NA,1.2
2017,08163,Pineda de Mar,Barcelona,18994,Cs,31,#da5b1f,No nacionalistas,57.9,#18a1cd,2821,2941,2221,868,466,727,NA,195,18.9,19.7,14.9,5.8,3.1,4.9,NA,1.3
2017,08164,El Pla del Penedès,Barcelona,927,JxCat,39.2,#00c4b2,Nacionalismo/independentismo,74.4,#fa8c00,320,208,53,41,79,14,NA,3,39.2,25.5,6.5,5,9.7,1.7,NA,0.4
2017,08165,La Pobla de Claramunt,Barcelona,1654,JxCat,29.2,#00c4b2,Nacionalismo/independentismo,59,#fa8c00,418,338,179,90,87,28,NA,20,29.2,23.6,12.5,6.3,6.1,2,NA,1.4
2017,08166,La Pobla de Lillet,Barcelona,975,JxCat,42.1,#00c4b2,Nacionalismo/independentismo,74.2,#fa8c00,335,215,64,32,40,20,NA,1,42.1,27,8.1,4,5,2.5,NA,0.1
2017,08167,Polinyà,Barcelona,5980,Cs,34.8,#da5b1f,No nacionalistas,69.9,#18a1cd,502,887,967,568,116,142,NA,112,9.8,17.4,19,11.1,2.3,2.8,NA,2.2
2017,08168,Pontons,Barcelona,353,JxCat,35.8,#00c4b2,Nacionalismo/independentismo,60.8,#fa8c00,103,55,9,12,17,38,NA,4,35.8,19.1,3.1,4.2,5.9,13.2,NA,1.4
2017,08169,El Prat de Llobregat,Barcelona,48072,Cs,33,#da5b1f,No nacionalistas,72.9,#18a1cd,3141,6228,8341,4776,1091,1859,NA,729,8,15.8,21.2,12.2,2.8,4.7,NA,1.9
2017,08170,Els Prats de Rei,Barcelona,444,JxCat,56.4,#00c4b2,Nacionalismo/independentismo,81.8,#fa8c00,198,74,20,6,15,7,NA,0,56.4,21.1,5.7,1.7,4.3,2,NA,0
2017,08171,Prats de Lluçanès,Barcelona,2069,JxCat,45.9,#00c4b2,Nacionalismo/independentismo,82.5,#fa8c00,818,546,55,39,108,32,NA,4,45.9,30.6,3.1,2.2,6,1.8,NA,0.2
2017,08172,Premià de Mar,Barcelona,20385,Cs,24.5,#da5b1f,Nacionalismo/independentismo,50.3,#fa8c00,3450,4094,2182,1296,932,529,NA,183,20.5,24.3,12.9,7.7,5.5,3.1,NA,1.1
2017,08174,Puigdàlber,Barcelona,385,JxCat,36.3,#00c4b2,Nacionalismo/independentismo,70.6,#fa8c00,127,99,12,12,21,6,NA,3,36.3,28.3,3.4,3.4,6,1.7,NA,0.9
2017,08175,Puig-reig,Barcelona,3312,JxCat,42,#00c4b2,Nacionalismo/independentismo,76,#fa8c00,1124,753,144,73,154,83,NA,12,42,28.2,5.4,2.7,5.8,3.1,NA,0.4
2017,08176,Pujalt,Barcelona,159,JxCat,44.4,#00c4b2,Nacionalismo/independentismo,75.2,#fa8c00,59,34,2,1,7,13,NA,0,44.4,25.6,1.5,0.8,5.3,9.8,NA,0
2017,08177,La Quar,Barcelona,43,JxCat,48.7,#00c4b2,Nacionalismo/independentismo,84.6,#fa8c00,19,8,0,0,6,1,NA,0,48.7,20.5,0,0,15.4,2.6,NA,0
2017,08178,Rajadell,Barcelona,439,JxCat,41.4,#00c4b2,Nacionalismo/independentismo,74.1,#fa8c00,163,98,26,12,31,17,NA,2,41.4,24.9,6.6,3,7.9,4.3,NA,0.5
2017,08179,Rellinars,Barcelona,587,ERC,34.1,#e5ab4b,Nacionalismo/independentismo,61.6,#fa8c00,108,168,45,51,27,15,NA,6,22,34.1,9.2,10.4,5.5,3,NA,1.2
2017,08180,Ripollet,Barcelona,26894,Cs,35.2,#da5b1f,No nacionalistas,71.3,#18a1cd,1890,3609,4410,2372,777,897,NA,381,8.5,16.2,19.8,10.7,3.5,4,NA,1.7
2017,08181,La Roca del Vallès,Barcelona,7928,ERC,25.3,#e5ab4b,Nacionalismo/independentismo,53.5,#fa8c00,1609,1683,825,397,271,207,NA,87,24.1,25.3,12.4,6,4.1,3.1,NA,1.3
2017,08182,El Pont de Vilomara i Rocafort,Barcelona,2868,Cs,33.2,#da5b1f,No nacionalistas,59.1,#18a1cd,388,496,358,155,80,73,NA,33,16.2,20.7,14.9,6.5,3.3,3,NA,1.4
2017,08183,Roda de Ter,Barcelona,4525,JxCat,46.6,#00c4b2,Nacionalismo/independentismo,76.7,#fa8c00,1817,987,252,141,182,64,NA,17,46.6,25.3,6.5,3.6,4.7,1.6,NA,0.4
2017,08184,Rubí,Barcelona,54272,Cs,33.8,#da5b1f,No nacionalistas,66,#18a1cd,4844,8246,7460,4091,1451,1697,NA,712,11.2,19,17.2,9.4,3.4,3.9,NA,1.6
2017,08185,Rubió,Barcelona,187,JxCat,32.1,#00c4b2,Nacionalismo/independentismo,68.4,#fa8c00,54,43,2,12,18,8,NA,0,32.1,25.6,1.2,7.1,10.7,4.8,NA,0
2017,08187,Sabadell,Barcelona,152867,Cs,28.1,#da5b1f,No nacionalistas,58.2,#18a1cd,21379,25524,20369,11407,5379,4660,NA,1737,16.9,20.2,16.1,9,4.2,3.7,NA,1.4
2017,08188,Sagàs,Barcelona,120,JxCat,50,#00c4b2,Nacionalismo/independentismo,87.7,#fa8c00,57,28,3,1,15,5,NA,0,50,24.6,2.6,0.9,13.2,4.4,NA,0
2017,08189,Sant Pere Sallavinera,Barcelona,124,JxCat,56.6,#00c4b2,Nacionalismo/independentismo,85.8,#fa8c00,60,27,4,3,4,4,NA,1,56.6,25.5,3.8,2.8,3.8,3.8,NA,0.9
2017,08190,Saldes,Barcelona,255,JxCat,43.3,#00c4b2,Nacionalismo/independentismo,80.5,#fa8c00,93,70,13,7,10,3,NA,0,43.3,32.6,6,3.3,4.7,1.4,NA,0
2017,08191,Sallent,Barcelona,5250,JxCat,28.9,#00c4b2,Nacionalismo/independentismo,61.5,#fa8c00,1279,1113,541,262,333,126,NA,31,28.9,25.1,12.2,5.9,7.5,2.8,NA,0.7
2017,08192,Santpedor,Barcelona,5662,JxCat,34.3,#00c4b2,Nacionalismo/independentismo,69.1,#fa8c00,1680,1444,362,250,264,93,NA,32,34.3,29.4,7.4,5.1,5.4,1.9,NA,0.7
2017,08193,Sant Iscle de Vallalta,Barcelona,959,JxCat,35.2,#00c4b2,Nacionalismo/independentismo,70,#fa8c00,283,250,44,31,29,29,NA,7,35.2,31.1,5.5,3.9,3.6,3.6,NA,0.9
2017,08194,Sant Adrià de Besòs,Barcelona,25737,Cs,34.6,#da5b1f,No nacionalistas,72.5,#18a1cd,1522,3180,3717,1901,477,1291,NA,331,8,16.6,19.4,9.9,2.5,6.8,NA,1.7
2017,08195,Sant Agustí de Lluçanès,Barcelona,78,JxCat,66.7,#00c4b2,Nacionalismo/independentismo,88.9,#fa8c00,48,13,0,1,3,0,NA,0,66.7,18.1,0,1.4,4.2,0,NA,0
2017,08196,Sant Andreu de la Barca,Barcelona,19325,Cs,37.8,#da5b1f,No nacionalistas,74.2,#18a1cd,1065,2673,3489,1470,319,587,NA,262,6.7,16.7,21.9,9.2,2,3.7,NA,1.6
2017,08197,Sant Andreu de Llavaneres,Barcelona,7751,JxCat,31,#00c4b2,Nacionalismo/independentismo,56.4,#fa8c00,2007,1481,561,309,165,240,NA,65,31,22.9,8.7,4.8,2.5,3.7,NA,1
2017,08198,Sant Antoni de Vilamajor,Barcelona,4574,JxCat,30.5,#00c4b2,Nacionalismo/independentismo,65,#fa8c00,1187,1125,281,218,221,96,NA,29,30.5,28.9,7.2,5.6,5.7,2.5,NA,0.8
2017,08199,Sant Bartomeu del Grau,Barcelona,663,JxCat,48.6,#00c4b2,Nacionalismo/independentismo,79,#fa8c00,278,152,35,9,22,15,NA,1,48.6,26.6,6.1,1.6,3.9,2.6,NA,0.2
2017,08200,Sant Boi de Llobregat,Barcelona,61625,Cs,32.9,#da5b1f,No nacionalistas,71.1,#18a1cd,4209,8826,10722,5562,1352,2100,NA,893,8.3,17.5,21.2,11,2.7,4.2,NA,1.8
2017,08201,Sant Boi de Lluçanès,Barcelona,431,JxCat,48.5,#00c4b2,Nacionalismo/independentismo,85.2,#fa8c00,173,121,13,11,10,9,NA,1,48.5,33.9,3.6,3.1,2.8,2.5,NA,0.3
2017,08202,Sant Celoni,Barcelona,12744,JxCat,33.1,#00c4b2,Nacionalismo/independentismo,61.6,#fa8c00,3485,2435,1143,591,564,298,NA,85,33.1,23.1,10.8,5.6,5.4,2.8,NA,0.8
2017,08203,Sant Cebrià de Vallalta,Barcelona,2427,JxCat,29.9,#00c4b2,Nacionalismo/independentismo,63.2,#fa8c00,597,555,163,110,111,47,NA,22,29.9,27.8,8.2,5.5,5.6,2.4,NA,1.1
2017,08204,Sant Climent de Llobregat,Barcelona,3064,ERC,24.1,#e5ab4b,No nacionalistas,49.9,#18a1cd,559,630,414,226,108,61,NA,50,21.4,24.1,15.8,8.7,4.1,2.3,NA,1.9
2017,08205,Sant Cugat del Vallès,Barcelona,60642,JxCat,29.2,#00c4b2,Nacionalismo/independentismo,55.3,#fa8c00,15429,10986,5755,3476,2744,1689,NA,420,29.2,20.8,10.9,6.6,5.2,3.2,NA,0.8
2017,08206,Sant Cugat Sesgarrigues,Barcelona,712,JxCat,36.4,#00c4b2,Nacionalismo/independentismo,72.5,#fa8c00,233,182,49,33,50,6,NA,5,36.4,28.4,7.6,5.2,7.8,0.9,NA,0.8
2017,08207,Sant Esteve de Palautordera,Barcelona,1946,JxCat,47,#00c4b2,Nacionalismo/independentismo,85.1,#fa8c00,833,498,54,51,176,20,NA,7,47,28.1,3,2.9,9.9,1.1,NA,0.4
2017,08208,Sant Esteve Sesrovires,Barcelona,5829,Cs,26.8,#da5b1f,No nacionalistas,54.3,#18a1cd,787,1234,675,444,211,152,NA,90,15.9,25,13.7,9,4.3,3.1,NA,1.8
2017,08209,Sant Fost de Campsentelles,Barcelona,6817,Cs,28.4,#da5b1f,No nacionalistas,56.1,#18a1cd,967,1251,748,469,198,259,NA,61,17.4,22.6,13.5,8.4,3.6,4.7,NA,1.1
2017,08210,Sant Feliu de Codines,Barcelona,4492,JxCat,33.8,#00c4b2,Nacionalismo/independentismo,69,#fa8c00,1209,1015,264,159,248,67,NA,45,33.8,28.4,7.4,4.4,6.9,1.9,NA,1.3
2017,08211,Sant Feliu de Llobregat,Barcelona,33414,Cs,31.4,#da5b1f,No nacionalistas,65.5,#18a1cd,3477,5395,5227,2928,927,1213,NA,404,12.1,18.8,18.2,10.2,3.2,4.2,NA,1.4
2017,08212,Sant Feliu Sasserra,Barcelona,490,JxCat,54.8,#00c4b2,Nacionalismo/independentismo,87.8,#fa8c00,239,126,13,3,18,11,NA,0,54.8,28.9,3,0.7,4.1,2.5,NA,0
2017,08213,Sant Fruitós de Bages,Barcelona,6470,JxCat,34.1,#00c4b2,Nacionalismo/independentismo,63.2,#fa8c00,1860,1384,467,316,208,129,NA,44,34.1,25.3,8.6,5.8,3.8,2.4,NA,0.8
2017,08214,Vilassar de Dalt,Barcelona,6893,JxCat,32.2,#00c4b2,Nacionalismo/independentismo,64,#fa8c00,1913,1591,533,312,304,188,NA,45,32.2,26.7,9,5.2,5.1,3.2,NA,0.8
2017,08215,Sant Hipòlit de Voltregà,Barcelona,2575,JxCat,44,#00c4b2,Nacionalismo/independentismo,75.2,#fa8c00,980,561,183,49,133,48,NA,13,44,25.2,8.2,2.2,6,2.2,NA,0.6
2017,08216,Sant Jaume de Frontanyà,Barcelona,26,ERC,43.5,#e5ab4b,Nacionalismo/independentismo,82.6,#fa8c00,8,10,3,0,1,0,NA,0,34.8,43.5,13,0,4.3,0,NA,0
2017,08217,Sant Joan Despí,Barcelona,25344,Cs,31.7,#da5b1f,No nacionalistas,68.8,#18a1cd,2509,3689,4682,2253,512,809,NA,317,11.6,17,21.6,10.4,2.4,3.7,NA,1.5
2017,08218,Sant Joan de Vilatorrada,Barcelona,8040,Cs,25.9,#da5b1f,No nacionalistas,49.9,#18a1cd,1653,1467,899,485,228,178,NA,52,24.6,21.8,13.4,7.2,3.4,2.6,NA,0.8
2017,08219,Vilassar de Mar,Barcelona,15566,JxCat,30.6,#00c4b2,Nacionalismo/independentismo,60.4,#fa8c00,4109,3291,1354,902,701,336,NA,122,30.6,24.6,10.1,6.7,5.2,2.5,NA,0.9
2017,08220,Sant Julià de Vilatorta,Barcelona,2384,JxCat,58.8,#00c4b2,Nacionalismo/independentismo,90.3,#fa8c00,1304,585,54,34,113,13,NA,2,58.8,26.4,2.4,1.5,5.1,0.6,NA,0.1
2017,08221,Sant Just Desvern,Barcelona,12517,JxCat,25.1,#00c4b2,Nacionalismo/independentismo,51.4,#fa8c00,2713,2281,1578,767,558,425,NA,93,25.1,21.1,14.6,7.1,5.2,3.9,NA,0.9
2017,08222,Sant Llorenç d'Hortons,Barcelona,1927,ERC,30.4,#e5ab4b,Nacionalismo/independentismo,64.2,#fa8c00,461,509,140,117,105,38,NA,20,27.5,30.4,8.4,7,6.3,2.3,NA,1.2
2017,08223,Sant Llorenç Savall,Barcelona,1852,JxCat,31.7,#00c4b2,Nacionalismo/independentismo,69.5,#fa8c00,478,453,104,64,119,30,NA,10,31.7,30,6.9,4.2,7.9,2,NA,0.7
2017,08224,Sant Martí de Centelles,Barcelona,855,JxCat,35.8,#00c4b2,Nacionalismo/independentismo,69.8,#fa8c00,261,197,52,39,51,8,NA,10,35.8,27,7.1,5.3,7,1.1,NA,1.4
2017,08225,Sant Martí d'Albars,Barcelona,92,JxCat,63.5,#00c4b2,Nacionalismo/independentismo,89.4,#fa8c00,54,15,1,1,7,3,NA,1,63.5,17.6,1.2,1.2,8.2,3.5,NA,1.2
2017,08226,Sant Martí de Tous,Barcelona,903,JxCat,43.1,#00c4b2,Nacionalismo/independentismo,81.2,#fa8c00,357,254,41,28,61,16,NA,2,43.1,30.7,5,3.4,7.4,1.9,NA,0.2
2017,08227,Sant Martí Sarroca,Barcelona,2400,JxCat,36.9,#00c4b2,Nacionalismo/independentismo,69.1,#fa8c00,747,488,158,95,165,55,NA,20,36.9,24.1,7.8,4.7,8.1,2.7,NA,1
2017,08228,Sant Martí Sesgueioles,Barcelona,280,JxCat,42.9,#00c4b2,Nacionalismo/independentismo,79.2,#fa8c00,105,65,13,9,24,7,NA,0,42.9,26.5,5.3,3.7,9.8,2.9,NA,0
2017,08229,Sant Mateu de Bages,Barcelona,523,JxCat,55,#00c4b2,Nacionalismo/independentismo,85.4,#fa8c00,253,117,17,11,23,14,NA,1,55,25.4,3.7,2.4,5,3,NA,0.2
2017,08230,Premià de Dalt,Barcelona,7654,Cs,27.5,#da5b1f,Nacionalismo/independentismo,49.8,#fa8c00,1697,1330,794,363,236,219,NA,69,25.9,20.3,12.1,5.5,3.6,3.3,NA,1
2017,08231,Sant Pere de Ribes,Barcelona,20868,Cs,31.6,#da5b1f,No nacionalistas,59.7,#18a1cd,2529,3221,2635,1282,865,513,NA,240,15.3,19.4,15.9,7.7,5.2,3.1,NA,1.4
2017,08232,Sant Pere de Riudebitlles,Barcelona,1776,JxCat,39,#00c4b2,Nacionalismo/independentismo,73.9,#fa8c00,598,426,139,43,111,27,NA,10,39,27.8,9.1,2.8,7.2,1.8,NA,0.7
2017,08233,Sant Pere de Torelló,Barcelona,1846,JxCat,49,#00c4b2,Nacionalismo/independentismo,83.8,#fa8c00,785,466,63,29,92,14,NA,8,49,29.1,3.9,1.8,5.7,0.9,NA,0.5
2017,08234,Sant Pere de Vilamajor,Barcelona,3273,ERC,28.9,#e5ab4b,Nacionalismo/independentismo,61.5,#fa8c00,729,802,244,171,175,79,NA,28,26.3,28.9,8.8,6.2,6.3,2.9,NA,1
2017,08235,Sant Pol de Mar,Barcelona,3746,JxCat,40.3,#00c4b2,Nacionalismo/independentismo,74.6,#fa8c00,1309,894,206,149,219,62,NA,12,40.3,27.5,6.3,4.6,6.7,1.9,NA,0.4
2017,08236,Sant Quintí de Mediona,Barcelona,1543,ERC,36,#e5ab4b,Nacionalismo/independentismo,73.4,#fa8c00,406,461,79,50,74,64,NA,7,31.7,36,6.2,3.9,5.8,5,NA,0.5
2017,08237,Sant Quirze de Besora,Barcelona,1640,JxCat,52.8,#00c4b2,Nacionalismo/independentismo,83.1,#fa8c00,754,389,67,31,44,20,NA,3,52.8,27.2,4.7,2.2,3.1,1.4,NA,0.2
2017,08238,Sant Quirze del Vallès,Barcelona,14664,JxCat,26.2,#00c4b2,Nacionalismo/independentismo,55.8,#fa8c00,3393,3329,1454,855,498,316,NA,109,26.2,25.7,11.2,6.6,3.9,2.4,NA,0.8
2017,08239,Sant Quirze Safaja,Barcelona,458,JxCat,41.8,#00c4b2,Nacionalismo/independentismo,68.3,#fa8c00,162,82,24,22,21,6,NA,5,41.8,21.1,6.2,5.7,5.4,1.6,NA,1.3
2017,08240,Sant Sadurní d'Anoia,Barcelona,9428,JxCat,29,#00c4b2,Nacionalismo/independentismo,61.6,#fa8c00,2361,2152,958,603,498,243,NA,61,29,26.4,11.8,7.4,6.1,3,NA,0.8
2017,08241,Sant Sadurní d'Osormort,Barcelona,73,JxCat,45.3,#00c4b2,Nacionalismo/independentismo,79.7,#fa8c00,29,18,3,1,4,3,NA,0,45.3,28.1,4.7,1.6,6.2,4.7,NA,0
2017,08242,Marganell,Barcelona,216,JxCat,46.3,#00c4b2,Nacionalismo/independentismo,73.9,#fa8c00,87,38,17,3,14,6,NA,3,46.3,20.2,9,1.6,7.4,3.2,NA,1.6
2017,08243,Santa Cecília de Voltregà,Barcelona,163,JxCat,61.7,#00c4b2,Nacionalismo/independentismo,94.2,#fa8c00,95,46,3,0,4,2,NA,0,61.7,29.9,2,0,2.6,1.3,NA,0
2017,08244,Santa Coloma de Cervelló,Barcelona,5941,ERC,26,#e5ab4b,No nacionalistas,54.6,#18a1cd,759,1332,711,591,218,136,NA,72,14.8,26,13.9,11.5,4.2,2.6,NA,1.4
2017,08245,Santa Coloma de Gramenet,Barcelona,78439,Cs,35.5,#da5b1f,No nacionalistas,78.3,#18a1cd,3359,8068,14589,6641,1653,4085,NA,1018,5.5,13.1,23.7,10.8,2.7,6.7,NA,1.6
2017,08246,Santa Eugènia de Berga,Barcelona,1653,JxCat,51.7,#00c4b2,Nacionalismo/independentismo,87.1,#fa8c00,764,457,45,19,67,20,NA,6,51.7,30.9,3,1.3,4.5,1.4,NA,0.4
2017,08247,Santa Eulàlia de Riuprimer,Barcelona,968,JxCat,53.1,#00c4b2,Nacionalismo/independentismo,86,#fa8c00,462,208,17,21,78,10,NA,5,53.1,23.9,2,2.4,9,1.1,NA,0.6
2017,08248,Santa Eulàlia de Ronçana,Barcelona,5548,ERC,26.3,#e5ab4b,Nacionalismo/independentismo,56.8,#fa8c00,1198,1227,461,306,227,124,NA,46,25.7,26.3,9.9,6.6,4.9,2.7,NA,1
2017,08249,Santa Fe del Penedès,Barcelona,274,JxCat,44.6,#00c4b2,Nacionalismo/independentismo,85.7,#fa8c00,115,79,10,7,27,4,NA,0,44.6,30.6,3.9,2.7,10.5,1.6,NA,0
2017,08250,Santa Margarida de Montbui,Barcelona,7113,Cs,38.3,#da5b1f,No nacionalistas,70.1,#18a1cd,663,861,1106,477,181,196,NA,69,11.4,14.8,19,8.2,3.1,3.4,NA,1.2
2017,08251,Santa Margarida i els Monjos,Barcelona,5029,Cs,27.7,#da5b1f,No nacionalistas,53.1,#18a1cd,888,879,592,264,156,143,NA,53,21.4,21.2,14.3,6.4,3.8,3.5,NA,1.3
2017,08252,Barberà del Vallès,Barcelona,24620,Cs,34.7,#da5b1f,No nacionalistas,71.9,#18a1cd,1559,3437,4079,2291,702,907,NA,383,7.6,16.7,19.8,11.1,3.4,4.4,NA,1.9
2017,08253,Santa Maria de Besora,Barcelona,122,JxCat,62.8,#00c4b2,Nacionalismo/independentismo,94.7,#fa8c00,71,29,0,3,7,1,NA,1,62.8,25.7,0,2.6,6.2,0.9,NA,0.9
