year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,votos_partido_1,votos_partido_3,votos_partido_4,votos_partido_5,votos_partido_6,votos_partido_7,votos_partido_8,votos_partido_99,por_voto_partido_1,por_voto_partido_3,por_voto_partido_4,por_voto_partido_5,por_voto_partido_6,por_voto_partido_7,por_voto_partido_8,por_voto_partido_99
2015,08252,Barberà del Vallès,Barcelona,24415,Cs,27.2,#da5b1f,No nacionalistas,71.1,#fa8c00,3829,3432,2967,1686,1238,NA,NA,691,20,17.9,15.5,8.8,6.5,NA,NA,3.6
2015,08253,Santa Maria de Besora,Barcelona,132,JxSí,85.2,#00c4b2,Nacionalismo/independentismo,94.4,#18a1cd,92,0,1,0,8,NA,NA,4,85.2,0,0.9,0,7.4,NA,NA,3.7
2015,08254,L'Esquirol,Barcelona,1748,JxSí,78.4,#00c4b2,Nacionalismo/independentismo,93.4,#18a1cd,1223,24,27,21,205,NA,NA,29,78.4,1.5,1.7,1.4,13.2,NA,NA,1.9
2015,08255,Santa Maria de Merlès,Barcelona,140,JxSí,65.7,#00c4b2,Nacionalismo/independentismo,89.5,#18a1cd,69,2,4,1,19,NA,NA,7,65.7,1.9,3.8,0.9,18.1,NA,NA,6.7
2015,08256,Santa Maria de Martorelles,Barcelona,650,JxSí,46.2,#00c4b2,Nacionalismo/independentismo,63.6,#18a1cd,253,37,75,40,81,NA,NA,18,46.2,6.8,13.7,7.3,14.8,NA,NA,3.3
2015,08257,Santa Maria de Miralles,Barcelona,111,JxSí,74,#00c4b2,Nacionalismo/independentismo,83.3,#18a1cd,71,2,8,0,7,NA,NA,3,74,2.1,8.3,0,7.3,NA,NA,3.1
2015,08258,Santa Maria d'Oló,Barcelona,839,JxSí,77.2,#00c4b2,Nacionalismo/independentismo,91.8,#18a1cd,581,17,9,11,93,NA,NA,17,77.2,2.3,1.2,1.5,12.3,NA,NA,2.3
2015,08259,Santa Maria de Palautordera,Barcelona,6627,JxSí,55.1,#00c4b2,Nacionalismo/independentismo,68.3,#18a1cd,3017,505,320,334,596,NA,NA,171,55.1,9.2,5.8,6.1,10.9,NA,NA,3.1
2015,08260,Santa Perpètua de Mogoda,Barcelona,18304,Cs,26.8,#da5b1f,No nacionalistas,66.4,#fa8c00,3582,2116,2087,1199,900,NA,NA,461,25.2,14.9,14.7,8.4,6.3,NA,NA,3.2
2015,08261,Santa Susanna,Barcelona,2321,JxSí,43.4,#00c4b2,Nacionalismo/independentismo,54.5,#18a1cd,789,121,140,160,163,NA,NA,49,43.4,6.7,7.7,8.8,9,NA,NA,2.7
2015,08262,Sant Vicenç de Castellet,Barcelona,6859,JxSí,46.9,#00c4b2,Nacionalismo/independentismo,56.7,#18a1cd,2355,734,393,373,380,NA,NA,173,46.9,14.6,7.8,7.4,7.6,NA,NA,3.5
2015,08263,Sant Vicenç dels Horts,Barcelona,20959,JxSí,28.4,#00c4b2,No nacionalistas,64.7,#fa8c00,4538,2767,1939,1325,666,NA,NA,576,28.4,17.3,12.1,8.3,4.2,NA,NA,3.6
2015,08264,Sant Vicenç de Montalt,Barcelona,4254,JxSí,54.7,#00c4b2,Nacionalismo/independentismo,64.3,#18a1cd,1898,218,120,242,208,NA,NA,145,54.7,6.3,3.5,7,6,NA,NA,4.2
2015,08265,Sant Vicenç de Torelló,Barcelona,1546,JxSí,74.5,#00c4b2,Nacionalismo/independentismo,87.8,#18a1cd,992,55,31,36,143,NA,NA,38,74.5,4.1,2.3,2.7,10.7,NA,NA,2.8
2015,08266,Cerdanyola del Vallès,Barcelona,43087,JxSí,27.3,#00c4b2,No nacionalistas,61.5,#fa8c00,9416,5207,4767,3020,3021,NA,NA,1123,27.3,15.1,13.8,8.8,8.8,NA,NA,3.3
2015,08267,Sentmenat,Barcelona,6411,JxSí,38.8,#00c4b2,Nacionalismo/independentismo,50.6,#18a1cd,1951,717,527,322,498,NA,NA,168,38.8,14.2,10.5,6.4,9.9,NA,NA,3.3
2015,08268,Cercs,Barcelona,1014,JxSí,58.5,#00c4b2,Nacionalismo/independentismo,69.7,#18a1cd,483,110,22,41,72,NA,NA,28,58.5,13.3,2.7,5,8.7,NA,NA,3.4
2015,08269,Seva,Barcelona,2645,JxSí,73,#00c4b2,Nacionalismo/independentismo,84.7,#18a1cd,1641,74,59,77,224,NA,NA,42,73,3.3,2.6,3.4,10,NA,NA,1.9
2015,08270,Sitges,Barcelona,18382,JxSí,41.6,#00c4b2,Nacionalismo/independentismo,53.3,#18a1cd,5825,1423,884,1194,1157,NA,NA,601,41.6,10.2,6.3,8.5,8.3,NA,NA,4.3
2015,08271,Sobremunt,Barcelona,69,JxSí,73,#00c4b2,Nacionalismo/independentismo,93.7,#18a1cd,46,0,0,1,12,NA,NA,2,73,0,0,1.6,19,NA,NA,3.2
2015,08272,Sora,Barcelona,154,JxSí,75.2,#00c4b2,Nacionalismo/independentismo,93.4,#18a1cd,103,3,2,0,17,NA,NA,9,75.2,2.2,1.5,0,12.4,NA,NA,6.6
2015,08273,Subirats,Barcelona,2302,JxSí,65.2,#00c4b2,Nacionalismo/independentismo,80.6,#18a1cd,1260,112,61,95,259,NA,NA,53,65.2,5.8,3.2,4.9,13.4,NA,NA,2.8
2015,08274,Súria,Barcelona,4710,JxSí,41.8,#00c4b2,Nacionalismo/independentismo,54.3,#18a1cd,1539,674,205,152,358,NA,NA,123,41.8,18.3,5.6,4.1,9.7,NA,NA,3.3
2015,08275,Tavèrnoles,Barcelona,252,JxSí,82.5,#00c4b2,Nacionalismo/independentismo,92.7,#18a1cd,193,1,3,6,15,NA,NA,10,82.5,0.4,1.3,2.6,6.4,NA,NA,4.3
2015,08276,Tagamanent,Barcelona,237,JxSí,64.4,#00c4b2,Nacionalismo/independentismo,82,#18a1cd,125,7,7,7,32,NA,NA,4,64.4,3.6,3.6,3.6,16.5,NA,NA,2.1
2015,08277,Talamanca,Barcelona,159,JxSí,77.6,#00c4b2,Nacionalismo/independentismo,86.7,#18a1cd,111,2,3,5,11,NA,NA,3,77.6,1.4,2.1,3.5,7.7,NA,NA,2.1
2015,08278,Taradell,Barcelona,4749,JxSí,77.7,#00c4b2,Nacionalismo/independentismo,88.4,#18a1cd,3166,109,72,119,344,NA,NA,105,77.7,2.7,1.8,2.9,8.4,NA,NA,2.6
2015,08279,Terrassa,Barcelona,153126,JxSí,32.8,#00c4b2,No nacionalistas,57.4,#fa8c00,38671,17692,13200,8625,8388,NA,NA,4431,32.8,15,11.2,7.3,7.1,NA,NA,3.8
2015,08280,Tavertet,Barcelona,102,JxSí,69,#00c4b2,Nacionalismo/independentismo,87.4,#18a1cd,60,3,4,1,15,NA,NA,1,69,3.5,4.6,1.1,17.2,NA,NA,1.1
2015,08281,Teià,Barcelona,4854,JxSí,57.6,#00c4b2,Nacionalismo/independentismo,69.9,#18a1cd,2333,212,217,234,395,NA,NA,142,57.6,5.2,5.4,5.8,9.8,NA,NA,3.5
2015,08282,Tiana,Barcelona,6487,JxSí,53.4,#00c4b2,Nacionalismo/independentismo,66.8,#18a1cd,2963,428,339,449,573,NA,NA,219,53.4,7.7,6.1,8.1,10.3,NA,NA,4
2015,08283,Tona,Barcelona,5991,JxSí,67.2,#00c4b2,Nacionalismo/independentismo,78.2,#18a1cd,3259,292,168,208,412,NA,NA,152,67.2,6,3.5,4.3,8.5,NA,NA,3.1
2015,08284,Tordera,Barcelona,12086,JxSí,43.7,#00c4b2,Nacionalismo/independentismo,52.4,#18a1cd,3789,1135,734,706,514,NA,NA,352,43.7,13.1,8.5,8.2,5.9,NA,NA,4.1
2015,08285,Torelló,Barcelona,10269,JxSí,64.6,#00c4b2,Nacionalismo/independentismo,76.4,#18a1cd,5389,672,325,296,805,NA,NA,224,64.6,8.1,3.9,3.5,9.7,NA,NA,2.7
2015,08286,La Torre de Claramunt,Barcelona,2894,JxSí,34.8,#00c4b2,No nacionalistas,54.8,#fa8c00,780,351,182,170,150,NA,NA,108,34.8,15.7,8.1,7.6,6.7,NA,NA,4.8
2015,08287,Torrelavit,Barcelona,1049,JxSí,68,#00c4b2,Nacionalismo/independentismo,82.8,#18a1cd,613,40,31,31,112,NA,NA,30,68,4.4,3.4,3.4,12.4,NA,NA,3.3
2015,08288,Torrelles de Foix,Barcelona,1626,JxSí,43.1,#00c4b2,Nacionalismo/independentismo,53.5,#18a1cd,498,201,103,115,85,NA,NA,51,43.1,17.4,8.9,9.9,7.3,NA,NA,4.4
2015,08289,Torrelles de Llobregat,Barcelona,4277,JxSí,49.5,#00c4b2,Nacionalismo/independentismo,62.3,#18a1cd,1719,285,310,147,373,NA,NA,120,49.5,8.2,8.9,4.2,10.7,NA,NA,3.4
2015,08290,Ullastrell,Barcelona,1499,JxSí,61.1,#00c4b2,Nacionalismo/independentismo,74.5,#18a1cd,792,82,69,40,149,NA,NA,39,61.1,6.3,5.3,3.1,11.5,NA,NA,3
2015,08291,Vacarisses,Barcelona,4529,JxSí,38.2,#00c4b2,No nacionalistas,49.8,#fa8c00,1348,392,385,224,317,NA,NA,123,38.2,11.1,10.9,6.3,9,NA,NA,3.5
2015,08292,Vallbona d'Anoia,Barcelona,1082,JxSí,49.5,#00c4b2,Nacionalismo/independentismo,62.8,#18a1cd,440,112,59,70,95,NA,NA,30,49.5,12.6,6.6,7.9,10.7,NA,NA,3.4
2015,08293,Vallcebre,Barcelona,221,JxSí,77.6,#00c4b2,Nacionalismo/independentismo,90.1,#18a1cd,149,11,2,4,20,NA,NA,4,77.6,5.7,1,2.1,10.4,NA,NA,2.1
2015,08294,Vallgorguina,Barcelona,1964,JxSí,59.2,#00c4b2,Nacionalismo/independentismo,74,#18a1cd,946,68,96,75,202,NA,NA,51,59.2,4.3,6,4.7,12.7,NA,NA,3.2
2015,08295,Vallirana,Barcelona,10857,JxSí,31.9,#00c4b2,No nacionalistas,58.8,#fa8c00,2614,1428,801,628,521,NA,NA,297,31.9,17.4,9.8,7.7,6.4,NA,NA,3.6
2015,08296,Vallromanes,Barcelona,1786,JxSí,57.2,#00c4b2,Nacionalismo/independentismo,68,#18a1cd,875,68,64,90,98,NA,NA,75,57.2,4.4,4.2,5.9,6.4,NA,NA,4.9
2015,08297,Veciana,Barcelona,139,JxSí,71.3,#00c4b2,Nacionalismo/independentismo,84.3,#18a1cd,77,2,2,10,6,NA,NA,9,71.3,1.9,1.9,9.3,5.6,NA,NA,8.3
2015,08298,Vic,Barcelona,26371,JxSí,66.7,#00c4b2,Nacionalismo/independentismo,78.3,#18a1cd,14032,1196,650,892,1821,NA,NA,694,66.7,5.7,3.1,4.2,8.7,NA,NA,3.3
2015,08299,Vilada,Barcelona,394,JxSí,71.8,#00c4b2,Nacionalismo/independentismo,88.3,#18a1cd,234,17,1,13,44,NA,NA,12,71.8,5.2,0.3,4,13.5,NA,NA,3.7
2015,08300,Viladecavalls,Barcelona,5681,JxSí,39,#00c4b2,No nacionalistas,50.7,#fa8c00,1828,489,469,336,376,NA,NA,143,39,10.4,10,7.2,8,NA,NA,3
2015,08301,Viladecans,Barcelona,48523,Cs,28.2,#da5b1f,No nacionalistas,75.4,#fa8c00,6645,8158,5580,3260,1710,NA,NA,1280,17.8,21.8,14.9,8.7,4.6,NA,NA,3.4
2015,08302,Vilanova del Camí,Barcelona,9221,Cs,27.8,#da5b1f,No nacionalistas,69.6,#fa8c00,1528,1460,721,634,366,NA,NA,258,22,21,10.4,9.1,5.3,NA,NA,3.7
2015,08303,Vilanova de Sau,Barcelona,274,JxSí,65.4,#00c4b2,Nacionalismo/independentismo,84,#18a1cd,155,11,8,5,43,NA,NA,1,65.4,4.6,3.4,2.1,18.1,NA,NA,0.4
2015,08304,Vilobí del Penedès,Barcelona,820,JxSí,71.2,#00c4b2,Nacionalismo/independentismo,83.3,#18a1cd,495,37,18,20,73,NA,NA,15,71.2,5.3,2.6,2.9,10.5,NA,NA,2.1
2015,08305,Vilafranca del Penedès,Barcelona,27282,JxSí,50.2,#00c4b2,Nacionalismo/independentismo,63.6,#18a1cd,10748,2254,1212,1216,2383,NA,NA,663,50.2,10.5,5.7,5.7,11.1,NA,NA,3.1
2015,08306,Vilalba Sasserra,Barcelona,511,JxSí,54.6,#00c4b2,Nacionalismo/independentismo,66.2,#18a1cd,207,24,26,22,31,NA,NA,20,54.6,6.3,6.9,5.8,8.2,NA,NA,5.3
2015,08307,Vilanova i la Geltrú,Barcelona,48152,JxSí,37,#00c4b2,Nacionalismo/independentismo,50.2,#18a1cd,13679,4912,3644,2264,4027,NA,NA,1192,37,13.3,9.9,6.1,10.9,NA,NA,3.2
2015,08308,Viver i Serrateix,Barcelona,131,JxSí,84.6,#00c4b2,Nacionalismo/independentismo,95.7,#18a1cd,99,4,0,1,12,NA,NA,1,84.6,3.4,0,0.8,10.3,NA,NA,0.8
2015,08901,Rupit i Pruit,Barcelona,230,JxSí,83,#00c4b2,Nacionalismo/independentismo,95.6,#18a1cd,171,1,0,3,14,NA,NA,12,83,0.5,0,1.5,6.8,NA,NA,5.8
2015,08902,Vilanova del Vallès,Barcelona,3751,JxSí,45.7,#00c4b2,Nacionalismo/independentismo,55.6,#18a1cd,1409,246,233,207,246,NA,NA,103,45.7,8,7.6,6.7,8,NA,NA,3.3
2015,08903,Sant Julià de Cerdanyola,Barcelona,213,JxSí,83.6,#00c4b2,Nacionalismo/independentismo,96.4,#18a1cd,163,0,0,5,19,NA,NA,6,83.6,0,0,2.6,9.7,NA,NA,3.1
2015,08904,Badia del Vallès,Barcelona,10583,PSC,27.4,#da1f35,No nacionalistas,84,#fa8c00,728,2075,1359,840,379,NA,NA,254,9.6,27.4,17.9,11.1,5,NA,NA,3.4
2015,08905,La Palma de Cervelló,Barcelona,2307,JxSí,49.8,#00c4b2,Nacionalismo/independentismo,65.2,#18a1cd,971,184,111,85,241,NA,NA,79,49.8,9.4,5.7,4.4,12.4,NA,NA,4
2015,08998,Residents Absents,Barcelona,151549,JxSí,51.6,#00c4b2,Nacionalismo/independentismo,65.1,#18a1cd,5678,815,1027,629,1189,NA,NA,471,51.6,7.4,9.3,5.7,10.8,NA,NA,4.3
2015,17001,Agullana,Girona,579,JxSí,62.5,#00c4b2,Nacionalismo/independentismo,81.1,#18a1cd,298,26,16,15,80,NA,NA,10,62.5,5.4,3.4,3.1,16.8,NA,NA,2.1
2015,17002,Aiguaviva,Girona,559,JxSí,68.3,#00c4b2,Nacionalismo/independentismo,80.8,#18a1cd,341,15,16,15,43,NA,NA,19,68.3,3,3.2,3,8.6,NA,NA,3.8
2015,17003,Albanyà,Girona,102,JxSí,64,#00c4b2,Nacionalismo/independentismo,89.5,#18a1cd,55,6,2,1,21,NA,NA,1,64,7,2.3,1.2,24.4,NA,NA,1.2
2015,17004,Albons,Girona,514,JxSí,65.8,#00c4b2,Nacionalismo/independentismo,79.6,#18a1cd,293,21,16,10,59,NA,NA,10,65.8,4.7,3.6,2.2,13.3,NA,NA,2.2
2015,17005,El Far d'Empordà,Girona,401,JxSí,65.4,#00c4b2,Nacionalismo/independentismo,73.8,#18a1cd,200,27,12,15,21,NA,NA,6,65.4,8.8,3.9,4.9,6.9,NA,NA,2
2015,17006,Alp,Girona,1130,JxSí,67.6,#00c4b2,Nacionalismo/independentismo,78.3,#18a1cd,610,52,12,25,75,NA,NA,33,67.6,5.8,1.3,2.8,8.3,NA,NA,3.7
2015,17007,Amer,Girona,1724,JxSí,77.9,#00c4b2,Nacionalismo/independentismo,87.2,#18a1cd,1130,62,27,55,103,NA,NA,34,77.9,4.3,1.9,3.8,7.1,NA,NA,2.3
2015,17008,Anglès,Girona,3649,JxSí,72.2,#00c4b2,Nacionalismo/independentismo,82.4,#18a1cd,2038,132,86,104,231,NA,NA,70,72.2,4.7,3,3.7,8.2,NA,NA,2.5
2015,17009,Arbúcies,Girona,4043,JxSí,73.8,#00c4b2,Nacionalismo/independentismo,86,#18a1cd,2493,134,96,99,342,NA,NA,79,73.8,4,2.8,2.9,10.1,NA,NA,2.4
2015,17010,Argelaguer,Girona,332,JxSí,63.9,#00c4b2,Nacionalismo/independentismo,88.3,#18a1cd,186,8,13,2,65,NA,NA,7,63.9,2.8,4.5,0.7,22.3,NA,NA,2.4
2015,17011,L'Armentera,Girona,642,JxSí,70.4,#00c4b2,Nacionalismo/independentismo,86.1,#18a1cd,395,25,10,21,72,NA,NA,22,70.4,4.5,1.8,3.7,12.8,NA,NA,3.9
2015,17012,Avinyonet de Puigventós,Girona,1142,JxSí,56.5,#00c4b2,Nacionalismo/independentismo,63.1,#18a1cd,513,64,45,74,48,NA,NA,20,56.5,7,5,8.2,5.3,NA,NA,2.2
2015,17013,Begur,Girona,2777,JxSí,50,#00c4b2,Nacionalismo/independentismo,58.8,#18a1cd,1098,244,128,135,141,NA,NA,82,50,11.1,5.8,6.1,6.4,NA,NA,3.7
2015,17014,La Vajol,Girona,62,JxSí,62.5,#00c4b2,Nacionalismo/independentismo,69.6,#18a1cd,35,6,3,3,4,NA,NA,0,62.5,10.7,5.4,5.4,7.1,NA,NA,0
2015,17015,Banyoles,Girona,12478,JxSí,71.7,#00c4b2,Nacionalismo/independentismo,84,#18a1cd,7270,407,270,370,1064,NA,NA,226,71.7,4,2.7,3.6,10.5,NA,NA,2.2
2015,17016,Bàscara,Girona,721,JxSí,66.8,#00c4b2,Nacionalismo/independentismo,79.5,#18a1cd,405,32,16,32,68,NA,NA,11,66.8,5.3,2.6,5.3,11.2,NA,NA,1.8
2015,17018,Bellcaire d'Empordà,Girona,488,JxSí,70.9,#00c4b2,Nacionalismo/independentismo,83.7,#18a1cd,295,30,12,6,43,NA,NA,13,70.9,7.2,2.9,1.4,10.3,NA,NA,3.1
2015,17019,Besalú,Girona,1776,JxSí,76.4,#00c4b2,Nacionalismo/independentismo,86.7,#18a1cd,1145,86,36,35,128,NA,NA,29,76.4,5.7,2.4,2.3,8.5,NA,NA,1.9
2015,17020,Bescanó,Girona,3576,JxSí,73.3,#00c4b2,Nacionalismo/independentismo,83.9,#18a1cd,2219,114,102,76,271,NA,NA,62,73.3,3.8,3.4,2.5,9,NA,NA,2.1
2015,17021,Beuda,Girona,139,JxSí,57.9,#00c4b2,Nacionalismo/independentismo,84.2,#18a1cd,66,12,3,0,29,NA,NA,2,57.9,10.5,2.6,0,25.4,NA,NA,1.8
2015,17022,La Bisbal d'Empordà,Girona,6916,JxSí,58.5,#00c4b2,Nacionalismo/independentismo,73.2,#18a1cd,3125,549,210,244,679,NA,NA,131,58.5,10.3,3.9,4.6,12.7,NA,NA,2.5
2015,17023,Blanes,Girona,27327,JxSí,33.2,#00c4b2,No nacionalistas,56.9,#fa8c00,6682,2845,2585,1669,1428,NA,NA,655,33.2,14.2,12.8,8.3,7.1,NA,NA,3.2
2015,17024,Bolvir,Girona,281,JxSí,70.7,#00c4b2,Nacionalismo/independentismo,82.9,#18a1cd,157,5,3,12,11,NA,NA,17,70.7,2.2,1.4,5.4,5,NA,NA,7.7
2015,17025,Bordils,Girona,1115,JxSí,70.6,#00c4b2,Nacionalismo/independentismo,85.8,#18a1cd,671,36,21,41,121,NA,NA,24,70.6,3.8,2.2,4.3,12.7,NA,NA,2.5
2015,17026,Borrassà,Girona,536,JxSí,73.1,#00c4b2,Nacionalismo/independentismo,83.8,#18a1cd,339,13,11,9,37,NA,NA,14,73.1,2.8,2.4,1.9,8,NA,NA,3
2015,17027,Breda,Girona,2822,JxSí,66.1,#00c4b2,Nacionalismo/independentismo,78.6,#18a1cd,1540,166,75,98,258,NA,NA,38,66.1,7.1,3.2,4.2,11.1,NA,NA,1.6
2015,17028,Brunyola i Sant Martí Sapresa,Girona,301,JxSí,78,#00c4b2,Nacionalismo/independentismo,90.9,#18a1cd,188,0,3,2,25,NA,NA,8,78,0,1.2,0.8,10.4,NA,NA,3.3
2015,17029,Boadella i les Escaules,Girona,201,JxSí,59.9,#00c4b2,Nacionalismo/independentismo,77.8,#18a1cd,97,5,5,12,25,NA,NA,6,59.9,3.1,3.1,7.4,15.4,NA,NA,3.7
2015,17030,Cabanes,Girona,642,JxSí,54,#00c4b2,Nacionalismo/independentismo,64.2,#18a1cd,276,25,12,48,44,NA,NA,11,54,4.9,2.4,9.4,8.6,NA,NA,2.2
2015,17031,Cabanelles,Girona,167,JxSí,66.7,#00c4b2,Nacionalismo/independentismo,85.6,#18a1cd,88,2,4,6,24,NA,NA,1,66.7,1.5,3,4.6,18.2,NA,NA,0.8
2015,17032,Cadaqués,Girona,1706,JxSí,67.9,#00c4b2,Nacionalismo/independentismo,76.3,#18a1cd,843,71,69,24,81,NA,NA,29,67.9,5.7,5.6,1.9,6.5,NA,NA,2.3
2015,17033,Caldes de Malavella,Girona,5289,JxSí,51.9,#00c4b2,Nacionalismo/independentismo,61.1,#18a1cd,2104,345,287,299,317,NA,NA,107,51.9,8.5,7.1,7.4,7.8,NA,NA,2.6
2015,17034,Calonge i Sant Antoni,Girona,6838,JxSí,53.5,#00c4b2,Nacionalismo/independentismo,63.6,#18a1cd,2756,476,257,293,429,NA,NA,138,53.5,9.2,5,5.7,8.3,NA,NA,2.7
2015,17035,Camós,Girona,549,JxSí,79.2,#00c4b2,Nacionalismo/independentismo,87.8,#18a1cd,388,12,12,19,30,NA,NA,14,79.2,2.5,2.5,3.9,6.1,NA,NA,2.9
2015,17036,Campdevànol,Girona,2734,JxSí,62.2,#00c4b2,Nacionalismo/independentismo,73.7,#18a1cd,1397,151,95,85,210,NA,NA,60,62.2,6.7,4.2,3.8,9.4,NA,NA,2.7
2015,17037,Campelles,Girona,104,JxSí,84.8,#00c4b2,Nacionalismo/independentismo,94.6,#18a1cd,78,0,1,4,8,NA,NA,1,84.8,0,1.1,4.3,8.7,NA,NA,1.1
2015,17038,Campllong,Girona,366,JxSí,73.3,#00c4b2,Nacionalismo/independentismo,83.6,#18a1cd,242,9,1,12,28,NA,NA,11,73.3,2.7,0.3,3.6,8.5,NA,NA,3.3
2015,17039,Camprodon,Girona,1774,JxSí,68.3,#00c4b2,Nacionalismo/independentismo,80.3,#18a1cd,1018,113,50,59,133,NA,NA,51,68.3,7.6,3.4,4,8.9,NA,NA,3.4
2015,17040,Canet d'Adri,Girona,538,JxSí,71.6,#00c4b2,Nacionalismo/independentismo,86.2,#18a1cd,342,13,16,12,68,NA,NA,3,71.6,2.7,3.4,2.5,14.2,NA,NA,0.6
2015,17041,Cantallops,Girona,217,JxSí,70.8,#00c4b2,Nacionalismo/independentismo,81.5,#18a1cd,126,14,7,4,17,NA,NA,2,70.8,7.9,3.9,2.2,9.6,NA,NA,1.1
2015,17042,Capmany,Girona,412,JxSí,61.9,#00c4b2,Nacionalismo/independentismo,73.4,#18a1cd,200,22,23,13,23,NA,NA,15,61.9,6.8,7.1,4,7.1,NA,NA,4.6
2015,17043,Queralbs,Girona,153,JxSí,76.9,#00c4b2,Nacionalismo/independentismo,91.5,#18a1cd,100,1,2,2,13,NA,NA,6,76.9,0.8,1.5,1.5,10,NA,NA,4.6
2015,17044,Cassà de la Selva,Girona,6773,JxSí,68.6,#00c4b2,Nacionalismo/independentismo,78.2,#18a1cd,3830,331,151,169,426,NA,NA,141,68.6,5.9,2.7,3,7.6,NA,NA,2.5
2015,17046,Castellfollit de la Roca,Girona,715,JxSí,71.7,#00c4b2,Nacionalismo/independentismo,81.7,#18a1cd,420,38,20,22,40,NA,NA,21,71.7,6.5,3.4,3.8,6.8,NA,NA,3.6
2015,17047,Castelló d'Empúries,Girona,4822,JxSí,46.4,#00c4b2,Nacionalismo/independentismo,56.2,#18a1cd,1595,279,171,408,259,NA,NA,110,46.4,8.1,5,11.9,7.5,NA,NA,3.2
2015,17048,Castell-Platja d'Aro,Girona,6281,JxSí,47.5,#00c4b2,Nacionalismo/independentismo,55.5,#18a1cd,2211,538,216,335,234,NA,NA,176,47.5,11.6,4.6,7.2,5,NA,NA,3.8
2015,17049,Celrà,Girona,3124,JxSí,55.9,#00c4b2,Nacionalismo/independentismo,75.1,#18a1cd,1456,194,103,86,460,NA,NA,63,55.9,7.4,4,3.3,17.6,NA,NA,2.4
2015,17050,Cervià de Ter,Girona,656,JxSí,71.4,#00c4b2,Nacionalismo/independentismo,84.4,#18a1cd,418,15,12,18,67,NA,NA,11,71.4,2.6,2,3.1,11.4,NA,NA,1.9
2015,17051,Cistella,Girona,220,JxSí,68.3,#00c4b2,Nacionalismo/independentismo,85.8,#18a1cd,125,1,2,14,24,NA,NA,8,68.3,0.6,1.1,7.7,13.1,NA,NA,4.4
2015,17052,Siurana,Girona,125,JxSí,71.8,#00c4b2,Nacionalismo/independentismo,84.5,#18a1cd,74,1,5,5,13,NA,NA,0,71.8,1,4.8,4.8,12.6,NA,NA,0
2015,17054,Colera,Girona,372,JxSí,54,#00c4b2,Nacionalismo/independentismo,69.9,#18a1cd,156,22,15,10,39,NA,NA,10,54,7.6,5.2,3.5,13.5,NA,NA,3.5
2015,17055,Colomers,Girona,154,JxSí,65.4,#00c4b2,Nacionalismo/independentismo,89.5,#18a1cd,87,6,2,2,32,NA,NA,2,65.4,4.5,1.5,1.5,24.1,NA,NA,1.5
2015,17056,Cornellà del Terri,Girona,1706,JxSí,74.2,#00c4b2,Nacionalismo/independentismo,85.2,#18a1cd,1075,40,40,60,123,NA,NA,45,74.2,2.8,2.8,4.1,8.5,NA,NA,3.1
2015,17057,Corçà,Girona,958,JxSí,71.8,#00c4b2,Nacionalismo/independentismo,84.4,#18a1cd,575,44,17,29,82,NA,NA,27,71.8,5.5,2.1,3.6,10.2,NA,NA,3.4
2015,17058,Crespià,Girona,183,JxSí,68.3,#00c4b2,Nacionalismo/independentismo,85.6,#18a1cd,95,2,3,4,21,NA,NA,4,68.3,1.4,2.2,2.9,15.1,NA,NA,2.9
2015,17060,Darnius,Girona,416,JxSí,53,#00c4b2,Nacionalismo/independentismo,70,#18a1cd,175,16,11,44,44,NA,NA,16,53,4.8,3.3,13.3,13.3,NA,NA,4.9
2015,17061,Das,Girona,164,JxSí,64.2,#00c4b2,Nacionalismo/independentismo,84.7,#18a1cd,88,2,1,4,24,NA,NA,6,64.2,1.5,0.7,2.9,17.5,NA,NA,4.4
2015,17062,L'Escala,Girona,5971,JxSí,53.3,#00c4b2,Nacionalismo/independentismo,65.2,#18a1cd,2324,507,163,277,433,NA,NA,106,53.3,11.6,3.7,6.4,9.9,NA,NA,2.4
2015,17063,Espinelves,Girona,164,JxSí,73.5,#00c4b2,Nacionalismo/independentismo,92.5,#18a1cd,108,3,1,2,26,NA,NA,3,73.5,2,0.7,1.4,17.7,NA,NA,2
2015,17064,Espolla,Girona,323,JxSí,60,#00c4b2,Nacionalismo/independentismo,76,#18a1cd,165,21,6,10,33,NA,NA,11,60,7.6,2.2,3.6,12,NA,NA,4
2015,17065,Esponellà,Girona,329,JxSí,77.7,#00c4b2,Nacionalismo/independentismo,89.4,#18a1cd,220,4,10,4,23,NA,NA,13,77.7,1.4,3.5,1.4,8.1,NA,NA,4.6
2015,17066,Figueres,Girona,26489,JxSí,44.3,#00c4b2,Nacionalismo/independentismo,54.7,#18a1cd,8180,1846,912,1918,1454,NA,NA,606,44.3,10,4.9,10.4,7.9,NA,NA,3.3
2015,17067,Flaçà,Girona,707,JxSí,69.3,#00c4b2,Nacionalismo/independentismo,83.9,#18a1cd,417,40,20,13,69,NA,NA,23,69.3,6.6,3.3,2.2,11.5,NA,NA,3.8
2015,17068,Foixà,Girona,246,JxSí,64.5,#00c4b2,Nacionalismo/independentismo,85.5,#18a1cd,138,8,6,1,37,NA,NA,8,64.5,3.7,2.8,0.5,17.3,NA,NA,3.7
