year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,votos_partido_1,votos_partido_2,votos_partido_3,votos_partido_4,votos_partido_5,votos_partido_6,votos_partido_7,votos_partido_8,votos_partido_99,por_voto_partido_1,por_voto_partido_2,por_voto_partido_3,por_voto_partido_4,por_voto_partido_5,por_voto_partido_6,por_voto_partido_7,por_voto_partido_8,por_voto_partido_99
2006,08119,Masquefa,Barcelona,5668,CiU,33.2,#1e4a8e,No nacionalistas,51.8,#fa8c00,925,770,353,263,263,NA,NA,NA,85,33.2,27.7,12.7,9.4,9.4,NA,NA,NA,3.1
2006,08120,Matadepera,Barcelona,6081,CiU,57.6,#1e4a8e,Nacionalismo/independentismo,71.6,#18a1cd,2445,264,585,482,201,NA,NA,NA,93,57.6,6.2,13.8,11.3,4.7,NA,NA,NA,2.2
2006,08121,Mataró,Barcelona,84868,CiU,31.3,#1e4a8e,No nacionalistas,54.5,#fa8c00,14426,12962,5522,5602,4261,NA,NA,NA,1164,31.3,28.1,12,12.2,9.2,NA,NA,NA,2.5
2006,08122,Mediona,Barcelona,1694,PSC-CpC,33.7,#da1f35,No nacionalistas,51.1,#fa8c00,275,318,171,45,91,NA,NA,NA,27,29.2,33.7,18.1,4.8,9.7,NA,NA,NA,2.9
2006,08123,Molins de Rei,Barcelona,18484,CiU,30,#1e4a8e,No nacionalistas,52,#fa8c00,3432,3033,1803,780,1554,NA,NA,NA,354,30,26.5,15.8,6.8,13.6,NA,NA,NA,3.1
2006,08124,Mollet del Vallès,Barcelona,37036,PSC-CpC,35.2,#da1f35,No nacionalistas,62.7,#fa8c00,4550,6524,1939,2034,1974,NA,NA,NA,525,24.6,35.2,10.5,11,10.7,NA,NA,NA,2.8
2006,08125,Montcada i Reixac,Barcelona,23850,PSC-CpC,35.5,#da1f35,No nacionalistas,62.9,#fa8c00,2986,4263,1192,1341,1316,NA,NA,NA,332,24.8,35.5,9.9,11.2,10.9,NA,NA,NA,2.8
2006,08126,Montgat,Barcelona,7620,CiU,30.1,#1e4a8e,No nacionalistas,54.7,#fa8c00,1261,1161,559,374,426,NA,NA,NA,130,30.1,27.7,13.3,8.9,10.2,NA,NA,NA,3.1
2006,08127,Monistrol de Montserrat,Barcelona,2238,CiU,38.7,#1e4a8e,Nacionalismo/independentismo,57.6,#18a1cd,463,289,223,70,87,NA,NA,NA,26,38.7,24.1,18.6,5.8,7.3,NA,NA,NA,2.2
2006,08128,Monistrol de Calders,Barcelona,563,CiU,44.1,#1e4a8e,Nacionalismo/independentismo,67.7,#18a1cd,157,68,83,7,25,NA,NA,NA,5,44.1,19.1,23.3,2,7,NA,NA,NA,1.4
2006,08129,Muntanyola,Barcelona,358,CiU,33.6,#1e4a8e,Nacionalismo/independentismo,65.5,#18a1cd,80,35,74,10,19,NA,NA,NA,7,33.6,14.7,31.1,4.2,8,NA,NA,NA,2.9
2006,08130,Montclar,Barcelona,94,CiU,63.5,#1e4a8e,Nacionalismo/independentismo,82.5,#18a1cd,40,5,12,2,3,NA,NA,NA,0,63.5,7.9,19,3.2,4.8,NA,NA,NA,0
2006,08131,Montesquiu,Barcelona,692,CiU,35.9,#1e4a8e,Nacionalismo/independentismo,65.6,#18a1cd,161,97,130,10,34,NA,NA,NA,10,35.9,21.6,29,2.2,7.6,NA,NA,NA,2.2
2006,08132,Montmajor,Barcelona,400,CiU,68.8,#1e4a8e,Nacionalismo/independentismo,84.6,#18a1cd,183,18,42,13,6,NA,NA,NA,0,68.8,6.8,15.8,4.9,2.3,NA,NA,NA,0
2006,08133,Montmaneu,Barcelona,178,CiU,58.1,#1e4a8e,Nacionalismo/independentismo,70.1,#18a1cd,68,12,14,16,3,NA,NA,NA,0,58.1,10.3,12,13.7,2.6,NA,NA,NA,0
2006,08134,Figaró-Montmany,Barcelona,726,CiU,43,#1e4a8e,Nacionalismo/independentismo,67.3,#18a1cd,192,54,107,26,40,NA,NA,NA,6,43,12.1,23.9,5.8,8.9,NA,NA,NA,1.3
2006,08135,Montmeló,Barcelona,6705,PSC-CpC,37.5,#da1f35,No nacionalistas,66.8,#fa8c00,879,1416,290,468,441,NA,NA,NA,81,23.3,37.5,7.7,12.4,11.7,NA,NA,NA,2.1
2006,08136,Montornès del Vallès,Barcelona,10477,PSC-CpC,32,#da1f35,No nacionalistas,64.8,#fa8c00,1206,1619,434,677,683,NA,NA,NA,137,23.9,32,8.6,13.4,13.5,NA,NA,NA,2.7
2006,08137,Montseny,Barcelona,259,CiU,57.4,#1e4a8e,Nacionalismo/independentismo,77.2,#18a1cd,113,18,39,5,17,NA,NA,NA,4,57.4,9.1,19.8,2.5,8.6,NA,NA,NA,2
2006,08138,Moià,Barcelona,3883,CiU,43.2,#1e4a8e,Nacionalismo/independentismo,63,#18a1cd,1048,404,472,144,239,NA,NA,NA,44,43.2,16.6,19.4,5.9,9.8,NA,NA,NA,1.8
2006,08139,Mura,Barcelona,198,CiU,44,#1e4a8e,Nacionalismo/independentismo,64,#18a1cd,66,36,29,5,7,NA,NA,NA,2,44,24,19.3,3.3,4.7,NA,NA,NA,1.3
2006,08140,Navarcles,Barcelona,4602,CiU,38.1,#1e4a8e,Nacionalismo/independentismo,53.6,#18a1cd,1107,787,442,151,290,NA,NA,NA,42,38.1,27.1,15.2,5.2,10,NA,NA,NA,1.4
2006,08141,Navàs,Barcelona,4586,CiU,46.2,#1e4a8e,Nacionalismo/independentismo,66.3,#18a1cd,1379,639,588,137,141,NA,NA,NA,50,46.2,21.4,19.7,4.6,4.7,NA,NA,NA,1.7
2006,08142,La Nou de Berguedà,Barcelona,115,CiU,56.8,#1e4a8e,Nacionalismo/independentismo,71.6,#18a1cd,50,14,13,1,6,NA,NA,NA,1,56.8,15.9,14.8,1.1,6.8,NA,NA,NA,1.1
2006,08143,Òdena,Barcelona,2430,CiU,36.6,#1e4a8e,Nacionalismo/independentismo,50.4,#18a1cd,501,420,185,103,92,NA,NA,NA,31,36.6,30.7,13.5,7.5,6.7,NA,NA,NA,2.3
2006,08144,Olvan,Barcelona,771,CiU,38.9,#1e4a8e,Nacionalismo/independentismo,67.2,#18a1cd,185,96,134,29,14,NA,NA,NA,6,38.9,20.2,28.1,6.1,2.9,NA,NA,NA,1.3
2006,08145,Olèrdola,Barcelona,2373,CiU,40.6,#1e4a8e,Nacionalismo/independentismo,57.3,#18a1cd,603,339,249,72,146,NA,NA,NA,22,40.6,22.8,16.8,4.8,9.8,NA,NA,NA,1.5
2006,08146,Olesa de Bonesvalls,Barcelona,1177,CiU,27.1,#1e4a8e,No nacionalistas,54.2,#fa8c00,166,157,104,72,52,NA,NA,NA,34,27.1,25.6,17,11.8,8.5,NA,NA,NA,5.6
2006,08147,Olesa de Montserrat,Barcelona,16564,CiU,29.9,#1e4a8e,No nacionalistas,53.2,#fa8c00,2698,2682,1358,740,974,NA,NA,NA,230,29.9,29.7,15.1,8.2,10.8,NA,NA,NA,2.5
2006,08148,Olivella,Barcelona,1763,PSC-CpC,28.7,#da1f35,No nacionalistas,61.3,#fa8c00,180,219,101,104,89,NA,NA,NA,28,23.6,28.7,13.2,13.6,11.7,NA,NA,NA,3.6
2006,08149,Olost,Barcelona,992,ERC,46.5,#e5ab4b,Nacionalismo/independentismo,84.6,#18a1cd,278,52,340,15,28,NA,NA,NA,6,38,7.1,46.5,2,3.8,NA,NA,NA,0.8
2006,08150,Orís,Barcelona,239,CiU,54.1,#1e4a8e,Nacionalismo/independentismo,73.9,#18a1cd,85,8,29,7,14,NA,NA,NA,6,54.1,5.1,18.5,4.5,8.9,NA,NA,NA,3.8
2006,08151,Oristà,Barcelona,515,CiU,55.3,#1e4a8e,Nacionalismo/independentismo,74.2,#18a1cd,193,21,66,32,17,NA,NA,NA,4,55.3,6,18.9,9.2,4.9,NA,NA,NA,1.1
2006,08152,Orpí,Barcelona,144,CiU,50.9,#1e4a8e,Nacionalismo/independentismo,88,#18a1cd,55,3,39,2,6,NA,NA,NA,2,50.9,2.8,36.1,1.9,5.6,NA,NA,NA,1.9
2006,08153,Òrrius,Barcelona,390,CiU,42.8,#1e4a8e,Nacionalismo/independentismo,68.1,#18a1cd,130,28,77,21,25,NA,NA,NA,16,42.8,9.2,25.3,6.9,8.2,NA,NA,NA,5.3
2006,08154,Pacs del Penedès,Barcelona,628,CiU,47.1,#1e4a8e,Nacionalismo/independentismo,56.7,#18a1cd,212,109,43,26,38,NA,NA,NA,2,47.1,24.2,9.6,5.8,8.4,NA,NA,NA,0.4
2006,08155,Palafolls,Barcelona,5840,CiU,32.5,#1e4a8e,No nacionalistas,51.4,#fa8c00,976,861,430,284,270,NA,NA,NA,88,32.5,28.7,14.3,9.5,9,NA,NA,NA,2.9
2006,08156,Palau-solità i Plegamans,Barcelona,10054,CiU,37.2,#1e4a8e,Nacionalismo/independentismo,50.6,#18a1cd,2044,1280,726,523,491,NA,NA,NA,139,37.2,23.3,13.2,9.5,8.9,NA,NA,NA,2.5
2006,08157,Pallejà,Barcelona,8027,PSC-CpC,32.6,#da1f35,No nacionalistas,59.8,#fa8c00,1248,1474,487,426,493,NA,NA,NA,124,27.6,32.6,10.8,9.4,10.9,NA,NA,NA,2.7
2006,08158,El Papiol,Barcelona,2874,PSC-CpC,29.6,#da1f35,No nacionalistas,50.6,#fa8c00,482,486,287,132,158,NA,NA,NA,32,29.4,29.6,17.5,8,9.6,NA,NA,NA,1.9
2006,08159,Parets del Vallès,Barcelona,12475,PSC-CpC,31.7,#da1f35,No nacionalistas,57.4,#fa8c00,1856,2103,826,663,715,NA,NA,NA,168,28,31.7,12.4,10,10.8,NA,NA,NA,2.5
2006,08160,Perafita,Barcelona,307,CiU,57.9,#1e4a8e,Nacionalismo/independentismo,77.6,#18a1cd,129,18,43,9,8,NA,NA,NA,5,57.9,8.1,19.3,4,3.6,NA,NA,NA,2.2
2006,08161,Piera,Barcelona,9976,CiU,31.7,#1e4a8e,No nacionalistas,50,#fa8c00,1536,1361,780,441,405,NA,NA,NA,140,31.7,28.1,16.1,9.1,8.4,NA,NA,NA,2.9
2006,08162,Els Hostalets de Pierola,Barcelona,1525,CiU,35.8,#1e4a8e,Nacionalismo/independentismo,56.4,#18a1cd,327,207,186,56,87,NA,NA,NA,20,35.8,22.7,20.4,6.1,9.5,NA,NA,NA,2.2
2006,08163,Pineda de Mar,Barcelona,17874,CiU,30.6,#1e4a8e,No nacionalistas,54.2,#fa8c00,2811,2773,1220,1147,627,NA,NA,NA,236,30.6,30.1,13.3,12.5,6.8,NA,NA,NA,2.6
2006,08164,El Pla del Penedès,Barcelona,707,CiU,48.8,#1e4a8e,Nacionalismo/independentismo,70.6,#18a1cd,235,80,104,13,36,NA,NA,NA,8,48.8,16.6,21.6,2.7,7.5,NA,NA,NA,1.7
2006,08165,La Pobla de Claramunt,Barcelona,1584,CiU,40.4,#1e4a8e,Nacionalismo/independentismo,57,#18a1cd,395,261,160,49,69,NA,NA,NA,25,40.4,26.7,16.4,5,7.1,NA,NA,NA,2.5
2006,08166,La Pobla de Lillet,Barcelona,1203,CiU,42.5,#1e4a8e,Nacionalismo/independentismo,58.2,#18a1cd,328,236,119,25,40,NA,NA,NA,14,42.5,30.6,15.4,3.2,5.2,NA,NA,NA,1.8
2006,08167,Polinyà,Barcelona,5164,PSC-CpC,34.1,#da1f35,No nacionalistas,58.5,#fa8c00,708,828,255,213,242,NA,NA,NA,63,29.1,34.1,10.5,8.8,10,NA,NA,NA,2.6
2006,08168,Pontons,Barcelona,405,CiU,40,#1e4a8e,Nacionalismo/independentismo,51.7,#18a1cd,92,30,27,51,14,NA,NA,NA,7,40,13,11.7,22.2,6.1,NA,NA,NA,3
2006,08169,El Prat de Llobregat,Barcelona,48551,PSC-CpC,37.9,#da1f35,No nacionalistas,69.2,#fa8c00,4661,8955,2055,3075,2866,NA,NA,NA,756,19.7,37.9,8.7,13,12.1,NA,NA,NA,3.2
2006,08170,Els Prats de Rei,Barcelona,473,CiU,52.6,#1e4a8e,Nacionalismo/independentismo,74.3,#18a1cd,164,34,65,14,13,NA,NA,NA,8,52.6,10.9,20.8,4.5,4.2,NA,NA,NA,2.6
2006,08171,Prats de Lluçanès,Barcelona,2159,CiU,55.2,#1e4a8e,Nacionalismo/independentismo,80.9,#18a1cd,775,125,356,40,57,NA,NA,NA,19,55.2,8.9,25.4,2.9,4.1,NA,NA,NA,1.3
2006,08172,Premià de Mar,Barcelona,20201,CiU,31.4,#1e4a8e,No nacionalistas,51.8,#fa8c00,3663,2905,1693,1209,1264,NA,NA,NA,292,31.4,24.9,14.5,10.4,10.8,NA,NA,NA,2.5
2006,08174,Puigdàlber,Barcelona,356,CiU,41.9,#1e4a8e,Nacionalismo/independentismo,69.9,#18a1cd,103,36,65,10,12,NA,NA,NA,9,41.9,14.6,26.4,4.1,4.9,NA,NA,NA,3.7
2006,08175,Puig-reig,Barcelona,3526,CiU,42.9,#1e4a8e,Nacionalismo/independentismo,64.6,#18a1cd,1028,423,514,123,145,NA,NA,NA,30,42.9,17.6,21.4,5.1,6,NA,NA,NA,1.2
2006,08176,Pujalt,Barcelona,169,CiU,52.1,#1e4a8e,Nacionalismo/independentismo,73.5,#18a1cd,61,5,25,22,2,NA,NA,NA,0,52.1,4.3,21.4,18.8,1.7,NA,NA,NA,0
2006,08177,La Quar,Barcelona,62,CiU,47.5,#1e4a8e,Nacionalismo/independentismo,62.5,#18a1cd,19,4,5,5,0,NA,NA,NA,3,47.5,10,12.5,12.5,0,NA,NA,NA,7.5
2006,08178,Rajadell,Barcelona,392,CiU,46.1,#1e4a8e,Nacionalismo/independentismo,64.1,#18a1cd,108,30,42,21,25,NA,NA,NA,5,46.1,12.8,18,9,10.7,NA,NA,NA,2.1
2006,08179,Rellinars,Barcelona,523,CiU,56,#1e4a8e,Nacionalismo/independentismo,76.2,#18a1cd,183,30,65,27,16,NA,NA,NA,4,56,9.2,19.9,8.3,4.9,NA,NA,NA,1.2
2006,08180,Ripollet,Barcelona,26232,PSC-CpC,36.4,#da1f35,No nacionalistas,66.8,#fa8c00,2758,4457,1040,1613,1232,NA,NA,NA,346,22.5,36.4,8.5,13.2,10.1,NA,NA,NA,2.8
2006,08181,La Roca del Vallès,Barcelona,7431,CiU,37.6,#1e4a8e,Nacionalismo/independentismo,52.4,#18a1cd,1534,953,593,354,365,NA,NA,NA,84,37.6,23.4,14.6,8.7,9,NA,NA,NA,2
2006,08182,El Pont de Vilomara i Rocafort,Barcelona,2558,PSC-CpC,43.8,#da1f35,No nacionalistas,62.4,#fa8c00,324,574,128,112,99,NA,NA,NA,22,24.7,43.8,9.8,8.6,7.6,NA,NA,NA,1.7
2006,08183,Roda de Ter,Barcelona,4246,CiU,44.6,#1e4a8e,Nacionalismo/independentismo,68,#18a1cd,1201,454,621,92,190,NA,NA,NA,75,44.6,16.9,23,3.4,7,NA,NA,NA,2.8
2006,08184,Rubí,Barcelona,50619,PSC-CpC,33.8,#da1f35,No nacionalistas,61.9,#fa8c00,5625,8059,2985,2806,2343,NA,NA,NA,572,23.6,33.8,12.5,11.8,9.8,NA,NA,NA,2.4
2006,08185,Rubió,Barcelona,122,CiU,61.9,#1e4a8e,Nacionalismo/independentismo,73.8,#18a1cd,52,6,10,4,7,NA,NA,NA,1,61.9,7.1,11.9,4.8,8.3,NA,NA,NA,1.2
2006,08187,Sabadell,Barcelona,150781,PSC-CpC,31,#da1f35,No nacionalistas,56.2,#fa8c00,24618,25939,10410,7637,9410,NA,NA,NA,2068,29.4,31,12.4,9.1,11.2,NA,NA,NA,2.5
2006,08188,Sagàs,Barcelona,112,CiU,51.2,#1e4a8e,Nacionalismo/independentismo,75.6,#18a1cd,42,7,20,8,2,NA,NA,NA,0,51.2,8.5,24.4,9.8,2.4,NA,NA,NA,0
2006,08189,Sant Pere Sallavinera,Barcelona,146,CiU,73.6,#1e4a8e,Nacionalismo/independentismo,86,#18a1cd,89,7,15,3,2,NA,NA,NA,2,73.6,5.8,12.4,2.5,1.6,NA,NA,NA,1.7
2006,08190,Saldes,Barcelona,281,CiU,49.1,#1e4a8e,Nacionalismo/independentismo,67.8,#18a1cd,87,32,33,9,8,NA,NA,NA,1,49.1,18.1,18.6,5.1,4.5,NA,NA,NA,0.6
2006,08191,Sallent,Barcelona,5858,CiU,36,#1e4a8e,Nacionalismo/independentismo,52.9,#18a1cd,1289,990,596,187,357,NA,NA,NA,57,36,27.7,16.7,5.2,10,NA,NA,NA,1.6
2006,08192,Santpedor,Barcelona,5098,CiU,42.2,#1e4a8e,Nacionalismo/independentismo,60.7,#18a1cd,1344,618,582,200,271,NA,NA,NA,60,42.2,19.4,18.3,6.3,8.5,NA,NA,NA,1.9
2006,08193,Sant Iscle de Vallalta,Barcelona,876,CiU,41.5,#1e4a8e,Nacionalismo/independentismo,58.9,#18a1cd,224,89,92,40,61,NA,NA,NA,13,41.5,16.5,17,7.4,11.3,NA,NA,NA,2.4
2006,08194,Sant Adrià de Besòs,Barcelona,24236,PSC-CpC,39.7,#da1f35,No nacionalistas,69.5,#fa8c00,2151,4258,844,1493,938,NA,NA,NA,334,20,39.7,7.9,13.9,8.7,NA,NA,NA,3.1
2006,08195,Sant Agustí de Lluçanès,Barcelona,85,CiU,78.6,#1e4a8e,Nacionalismo/independentismo,87.5,#18a1cd,44,0,5,0,4,NA,NA,NA,1,78.6,0,8.9,0,7.1,NA,NA,NA,1.8
2006,08196,Sant Andreu de la Barca,Barcelona,18623,PSC-CpC,39.5,#da1f35,No nacionalistas,69.2,#fa8c00,1765,3465,756,1041,840,NA,NA,NA,302,20.1,39.5,8.6,11.9,9.6,NA,NA,NA,3.4
2006,08197,Sant Andreu de Llavaneres,Barcelona,6817,CiU,44.2,#1e4a8e,Nacionalismo/independentismo,56.3,#18a1cd,1842,614,496,613,310,NA,NA,NA,75,44.2,14.7,11.9,14.7,7.4,NA,NA,NA,1.8
2006,08198,Sant Antoni de Vilamajor,Barcelona,3684,CiU,40.8,#1e4a8e,Nacionalismo/independentismo,62.6,#18a1cd,908,345,483,137,229,NA,NA,NA,34,40.8,15.5,21.7,6.2,10.3,NA,NA,NA,1.5
2006,08199,Sant Bartomeu del Grau,Barcelona,708,CiU,52.2,#1e4a8e,Nacionalismo/independentismo,73.9,#18a1cd,236,34,98,21,33,NA,NA,NA,15,52.2,7.5,21.7,4.7,7.3,NA,NA,NA,3.3
2006,08200,Sant Boi de Llobregat,Barcelona,62453,PSC-CpC,39.6,#da1f35,No nacionalistas,67.4,#fa8c00,6507,12361,3026,3574,3241,NA,NA,NA,988,20.8,39.6,9.7,11.4,10.4,NA,NA,NA,3.2
2006,08201,Sant Boi de Lluçanès,Barcelona,490,CiU,49.9,#1e4a8e,Nacionalismo/independentismo,75.1,#18a1cd,168,56,83,7,10,NA,NA,NA,5,49.9,16.6,24.6,2.1,3,NA,NA,NA,1.5
2006,08202,Sant Celoni,Barcelona,11714,CiU,38.4,#1e4a8e,Nacionalismo/independentismo,55.3,#18a1cd,2796,1941,1204,416,571,NA,NA,NA,145,38.4,26.7,16.6,5.7,7.8,NA,NA,NA,2
2006,08203,Sant Cebrià de Vallalta,Barcelona,2243,CiU,38.3,#1e4a8e,Nacionalismo/independentismo,57.2,#18a1cd,472,250,233,76,119,NA,NA,NA,18,38.3,20.3,18.9,6.2,9.7,NA,NA,NA,1.4
2006,08204,Sant Climent de Llobregat,Barcelona,2846,CiU,35.8,#1e4a8e,Nacionalismo/independentismo,54,#18a1cd,613,388,306,93,183,NA,NA,NA,51,35.8,22.6,17.9,5.4,10.7,NA,NA,NA,3
2006,08205,Sant Cugat del Vallès,Barcelona,50009,CiU,36.8,#1e4a8e,Nacionalismo/independentismo,49.5,#18a1cd,12349,5880,4207,3660,4155,NA,NA,NA,805,36.8,17.5,12.5,10.9,12.4,NA,NA,NA,2.4
2006,08206,Sant Cugat Sesgarrigues,Barcelona,666,CiU,36.7,#1e4a8e,Nacionalismo/independentismo,57.6,#18a1cd,180,132,103,9,42,NA,NA,NA,12,36.7,26.9,21,1.8,8.6,NA,NA,NA,2.4
2006,08207,Sant Esteve de Palautordera,Barcelona,1481,CiU,42.8,#1e4a8e,Nacionalismo/independentismo,67.2,#18a1cd,457,99,256,36,154,NA,NA,NA,29,42.8,9.3,24,3.4,14.4,NA,NA,NA,2.7
2006,08208,Sant Esteve Sesrovires,Barcelona,4866,PSC-CpC,30.9,#da1f35,No nacionalistas,58.9,#fa8c00,805,901,343,277,341,NA,NA,NA,90,27.6,30.9,11.8,9.5,11.7,NA,NA,NA,3.1
2006,08209,Sant Fost de Campsentelles,Barcelona,5982,CiU,32.8,#1e4a8e,No nacionalistas,51.7,#fa8c00,1051,824,450,408,285,NA,NA,NA,63,32.8,25.7,14,12.7,8.9,NA,NA,NA,2
2006,08210,Sant Feliu de Codines,Barcelona,3820,CiU,42.7,#1e4a8e,Nacionalismo/independentismo,62,#18a1cd,945,458,419,122,160,NA,NA,NA,47,42.7,20.7,18.9,5.5,7.2,NA,NA,NA,2.1
2006,08211,Sant Feliu de Llobregat,Barcelona,32234,PSC-CpC,32.5,#da1f35,No nacionalistas,63.5,#fa8c00,4697,6223,1811,2145,2521,NA,NA,NA,450,24.5,32.5,9.5,11.2,13.2,NA,NA,NA,2.4
2006,08212,Sant Feliu Sasserra,Barcelona,485,CiU,52.2,#1e4a8e,Nacionalismo/independentismo,83,#18a1cd,175,26,102,15,6,NA,NA,NA,2,52.2,7.8,30.4,4.5,1.8,NA,NA,NA,0.6
2006,08213,Sant Fruitós de Bages,Barcelona,5603,CiU,43.2,#1e4a8e,Nacionalismo/independentismo,61.6,#18a1cd,1380,628,587,195,221,NA,NA,NA,68,43.2,19.6,18.4,6.1,6.9,NA,NA,NA,2.1
2006,08214,Vilassar de Dalt,Barcelona,6662,CiU,40.6,#1e4a8e,Nacionalismo/independentismo,58.1,#18a1cd,1728,794,736,295,411,NA,NA,NA,128,40.6,18.6,17.3,6.9,9.7,NA,NA,NA,3
2006,08215,Sant Hipòlit de Voltregà,Barcelona,2553,CiU,45.5,#1e4a8e,Nacionalismo/independentismo,65.8,#18a1cd,780,337,345,61,105,NA,NA,NA,33,45.5,19.6,20.1,3.5,6.1,NA,NA,NA,1.9
2006,08216,Sant Jaume de Frontanyà,Barcelona,29,ERC,42.9,#e5ab4b,Nacionalismo/independentismo,71.4,#18a1cd,6,3,9,0,2,NA,NA,NA,0,28.6,14.3,42.9,0,9.5,NA,NA,NA,0
2006,08217,Sant Joan Despí,Barcelona,23995,PSC-CpC,37.8,#da1f35,No nacionalistas,67,#fa8c00,3193,5409,1211,1577,1565,NA,NA,NA,311,22.3,37.8,8.5,11,10.9,NA,NA,NA,2.2
2006,08218,Sant Joan de Vilatorrada,Barcelona,8095,CiU,33.1,#1e4a8e,No nacionalistas,52,#fa8c00,1471,1451,558,335,392,NA,NA,NA,101,33.1,32.7,12.6,7.5,8.8,NA,NA,NA,2.3
2006,08219,Vilassar de Mar,Barcelona,14201,CiU,40.5,#1e4a8e,Nacionalismo/independentismo,55.3,#18a1cd,3715,1610,1337,741,1018,NA,NA,NA,205,40.5,17.6,14.6,8.1,11.1,NA,NA,NA,2.2
2006,08220,Sant Julià de Vilatorta,Barcelona,2180,CiU,46.5,#1e4a8e,Nacionalismo/independentismo,77.6,#18a1cd,740,127,492,35,116,NA,NA,NA,27,46.5,8,30.9,2.2,7.3,NA,NA,NA,1.7
2006,08221,Sant Just Desvern,Barcelona,11162,CiU,34,#1e4a8e,No nacionalistas,50.4,#fa8c00,2622,1640,1017,820,929,NA,NA,NA,197,34,21.3,13.2,10.6,12,NA,NA,NA,2.6
2006,08222,Sant Llorenç d'Hortons,Barcelona,1611,CiU,32.6,#1e4a8e,Nacionalismo/independentismo,48.9,#18a1cd,343,290,169,62,106,NA,NA,NA,26,32.6,27.6,16.1,5.9,10.1,NA,NA,NA,2.5
2006,08223,Sant Llorenç Savall,Barcelona,1806,CiU,42.6,#1e4a8e,Nacionalismo/independentismo,67.3,#18a1cd,462,181,262,61,65,NA,NA,NA,25,42.6,16.7,24.1,5.6,6,NA,NA,NA,2.3
2006,08224,Sant Martí de Centelles,Barcelona,670,CiU,40,#1e4a8e,Nacionalismo/independentismo,59.4,#18a1cd,177,90,86,24,50,NA,NA,NA,5,40,20.3,19.4,5.4,11.3,NA,NA,NA,1.1
2006,08225,Sant Martí d'Albars,Barcelona,95,CiU,73.4,#1e4a8e,Nacionalismo/independentismo,93.8,#18a1cd,47,0,12,0,2,NA,NA,NA,1,73.4,0,18.8,0,3.1,NA,NA,NA,1.6
2006,08226,Sant Martí de Tous,Barcelona,862,CiU,44.2,#1e4a8e,Nacionalismo/independentismo,67.2,#18a1cd,269,102,136,28,39,NA,NA,NA,15,44.2,16.8,22.3,4.6,6.4,NA,NA,NA,2.5
2006,08227,Sant Martí Sarroca,Barcelona,2220,CiU,48.4,#1e4a8e,Nacionalismo/independentismo,64,#18a1cd,695,283,220,71,103,NA,NA,NA,35,48.4,19.7,15.3,4.9,7.2,NA,NA,NA,2.5
2006,08228,Sant Martí Sesgueioles,Barcelona,298,CiU,51.9,#1e4a8e,Nacionalismo/independentismo,64.9,#18a1cd,108,48,27,14,6,NA,NA,NA,1,51.9,23.1,13,6.7,2.9,NA,NA,NA,0.5
2006,08229,Sant Mateu de Bages,Barcelona,581,CiU,58.7,#1e4a8e,Nacionalismo/independentismo,80.2,#18a1cd,243,24,88,22,24,NA,NA,NA,5,58.7,5.8,21.3,5.3,5.8,NA,NA,NA,1.2
2006,08230,Premià de Dalt,Barcelona,7363,CiU,41.6,#1e4a8e,Nacionalismo/independentismo,53.6,#18a1cd,1867,948,523,470,358,NA,NA,NA,109,41.6,21.1,11.7,10.5,8,NA,NA,NA,2.4
2006,08231,Sant Pere de Ribes,Barcelona,18774,PSC-CpC,30.2,#da1f35,No nacionalistas,57.4,#fa8c00,2436,2787,1297,1008,936,NA,NA,NA,292,26.4,30.2,14,10.9,10.1,NA,NA,NA,3.1
2006,08232,Sant Pere de Riudebitlles,Barcelona,1769,CiU,41.3,#1e4a8e,Nacionalismo/independentismo,61.2,#18a1cd,479,276,225,43,96,NA,NA,NA,20,41.3,23.8,19.4,3.7,8.3,NA,NA,NA,1.7
2006,08233,Sant Pere de Torelló,Barcelona,1784,CiU,43.4,#1e4a8e,Nacionalismo/independentismo,67.7,#18a1cd,529,90,296,55,197,NA,NA,NA,20,43.4,7.4,24.3,4.5,16.1,NA,NA,NA,1.6
2006,08234,Sant Pere de Vilamajor,Barcelona,2732,CiU,36.6,#1e4a8e,Nacionalismo/independentismo,54.1,#18a1cd,569,273,272,151,193,NA,NA,NA,24,36.6,17.6,17.5,9.7,12.4,NA,NA,NA,1.5
2006,08235,Sant Pol de Mar,Barcelona,3474,CiU,43.2,#1e4a8e,Nacionalismo/independentismo,64.6,#18a1cd,1026,331,499,147,247,NA,NA,NA,48,43.2,13.9,21,6.2,10.4,NA,NA,NA,2
2006,08236,Sant Quintí de Mediona,Barcelona,1524,CiU,33.2,#1e4a8e,Nacionalismo/independentismo,57.6,#18a1cd,320,247,233,56,72,NA,NA,NA,10,33.2,25.6,24.2,5.8,7.5,NA,NA,NA,1
2006,08237,Sant Quirze de Besora,Barcelona,1698,CiU,48.5,#1e4a8e,Nacionalismo/independentismo,71.7,#18a1cd,565,184,265,51,54,NA,NA,NA,21,48.5,15.8,22.8,4.4,4.6,NA,NA,NA,1.8
2006,08238,Sant Quirze del Vallès,Barcelona,13097,CiU,35.2,#1e4a8e,Nacionalismo/independentismo,50,#18a1cd,2901,1713,1212,700,974,NA,NA,NA,193,35.2,20.8,14.7,8.5,11.8,NA,NA,NA,2.3
