year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,partido_1,partido_2,partido_3,partido_4,partido_5,partido_6,partido_7,partido_8,partido_99
1988,08288,Torrelles de Foix,Barcelona,889,CiU,59.77,#1e4a8e,Nacionalismo/independentismo,63.19,#18a1cd,59.77,28.08,3.23,1.71,3.42,1.33,NA,NA,2.28
1988,08289,Torrelles de Llobregat,Barcelona,1347,CiU,66.47,#1e4a8e,Nacionalismo/independentismo,71.21,#18a1cd,66.47,15.03,7.17,1.85,4.74,1.97,NA,NA,2.55
1988,08290,Ullastrell,Barcelona,661,CiU,71.61,#1e4a8e,Nacionalismo/independentismo,84.97,#18a1cd,71.61,7.61,2.23,3.34,13.36,0.93,NA,NA,0.5700000000000001
1988,08291,Vacarisses,Barcelona,544,CiU,69.04,#1e4a8e,Nacionalismo/independentismo,70.96,#18a1cd,69.04,13.97,3.01,5.75,1.92,3.01,NA,NA,3
1988,08292,Vallbona d'Anoia,Barcelona,808,CiU,55.66,#1e4a8e,Nacionalismo/independentismo,59.06,#18a1cd,55.66,25.24,8.41,2.27,3.4,3.4,NA,NA,1.28
1988,08293,Vallcebre,Barcelona,285,CiU,66.47,#1e4a8e,Nacionalismo/independentismo,70,#18a1cd,66.47,22.94,1.18,1.18,3.53,2.35,NA,NA,1.77
1988,08294,Vallgorguina,Barcelona,543,CiU,80.77,#1e4a8e,Nacionalismo/independentismo,83.08,#18a1cd,80.77,8.21,0.77,5.38,2.31,1.79,NA,NA,0.26
1988,08295,Vallirana,Barcelona,3657,CiU,55.34,#1e4a8e,Nacionalismo/independentismo,57.73,#18a1cd,55.34,25.62,9.05,2.39,2.39,2.35,NA,NA,2.49
1988,08296,Vallromanes,Barcelona,357,CiU,80.6,#1e4a8e,Nacionalismo/independentismo,82.84,#18a1cd,80.6,11.19,0.37,2.99,2.24,1.12,NA,NA,1.12
1988,08297,Veciana,Barcelona,156,CiU,80.9,#1e4a8e,Nacionalismo/independentismo,84.27,#18a1cd,80.9,6.74,1.12,6.74,3.37,0,NA,NA,0
1988,08298,Vic,Barcelona,22630,CiU,61.91,#1e4a8e,Nacionalismo/independentismo,70.98,#18a1cd,61.91,15.92,4.5,4.12,9.07,1.49,NA,NA,2.32
1988,08299,Vilada,Barcelona,491,CiU,79.49,#1e4a8e,Nacionalismo/independentismo,91.03,#18a1cd,79.49,4.49,0.64,2.24,11.54,0.64,NA,NA,0
1988,08300,Viladecavalls,Barcelona,1747,CiU,51.57,#1e4a8e,Nacionalismo/independentismo,55.01,#18a1cd,51.57,25.83,9.82,2.55,3.44,2.75,NA,NA,3.75
1988,08301,Viladecans,Barcelona,31911,PSC,48.81,#da1f35,No nacionalistas,72.75,#fa8c00,25.33,48.81,12.37,2.45,1.38,5.49,NA,NA,3.63
1988,08302,Vilanova del Camí,Barcelona,6075,PSC,51.75,#da1f35,No nacionalistas,67.04,#fa8c00,30.22,51.75,5.57,2.33,2.16,4.23,NA,NA,3.16
1988,08303,Vilanova de Sau,Barcelona,255,CiU,71.89,#1e4a8e,Nacionalismo/independentismo,80.54,#18a1cd,71.89,11.35,3.24,2.16,8.65,1.08,NA,NA,1.08
1988,08304,Vilobí del Penedès,Barcelona,614,CiU,63.28,#1e4a8e,Nacionalismo/independentismo,66.51,#18a1cd,63.28,25.81,4.47,0.5,3.23,0.74,NA,NA,0.5
1988,08305,Vilafranca del Penedès,Barcelona,20640,CiU,50.36,#1e4a8e,Nacionalismo/independentismo,56.34,#18a1cd,50.36,28.55,4.72,4.41,5.98,2.51,NA,NA,2.91
1988,08306,Vilalba Sasserra,Barcelona,221,CiU,81.02,#1e4a8e,Nacionalismo/independentismo,82.48,#18a1cd,81.02,6.57,1.46,5.84,1.46,0.73,NA,NA,2.92
1988,08307,Vilanova i la Geltrú,Barcelona,34748,CiU,40.27,#1e4a8e,No nacionalistas,54.92,#fa8c00,40.27,32.62,10.87,2.97,4.33,6.09,NA,NA,2.37
1988,08308,Viver i Serrateix,Barcelona,171,CiU,93.65,#1e4a8e,Nacionalismo/independentismo,95.24,#18a1cd,93.65,1.59,0,1.59,1.59,0,NA,NA,0.79
1988,08901,Rupit i Pruit,Barcelona,284,CiU,79.6,#1e4a8e,Nacionalismo/independentismo,91.04,#18a1cd,79.6,1.49,1,2.99,11.44,2.49,NA,NA,1
1988,08902,Vilanova del Vallès,Barcelona,1002,CiU,77.49,#1e4a8e,Nacionalismo/independentismo,83.12,#18a1cd,77.49,7.88,3.05,3.22,5.63,1.77,NA,NA,0.48
1988,08998,Residents Absents,Barcelona,9669,CiU,35.25,#1e4a8e,No nacionalistas,58.35,#fa8c00,35.25,30.69,9.23,3.03,6.05,2.96,NA,NA,12.44
1988,17001,Agullana,Girona,524,CiU,60.61,#1e4a8e,Nacionalismo/independentismo,66.67,#18a1cd,60.61,16.8,4.96,4.41,6.06,2.48,NA,NA,3.59
1988,17002,Aiguaviva,Girona,277,CiU,86.11,#1e4a8e,Nacionalismo/independentismo,87.22,#18a1cd,86.11,5,1.11,3.89,1.11,2.22,NA,NA,0.56
1988,17003,Albanyà,Girona,87,CiU,65.52,#1e4a8e,Nacionalismo/independentismo,70.69,#18a1cd,65.52,8.62,3.45,5.17,5.17,3.45,NA,NA,5.17
1988,17004,Albons,Girona,382,CiU,63.5,#1e4a8e,Nacionalismo/independentismo,65.69,#18a1cd,63.5,17.52,3.65,2.92,2.19,2.19,NA,NA,6.54
1988,17005,El Far d'Empordà,Girona,337,CiU,51.52,#1e4a8e,Nacionalismo/independentismo,58.09,#18a1cd,51.52,29.8,0.51,2.02,6.57,1.52,NA,NA,7.09
1988,17006,Alp,Girona,654,CiU,65.59,#1e4a8e,Nacionalismo/independentismo,75.75,#18a1cd,65.59,11.32,1.85,3.93,10.16,1.85,NA,NA,2.99
1988,17007,Amer,Girona,1813,CiU,66.47,#1e4a8e,Nacionalismo/independentismo,73.44,#18a1cd,66.47,14.17,3.78,4.23,6.97,1.56,NA,NA,2.06
1988,17008,Anglès,Girona,3814,CiU,62.78,#1e4a8e,Nacionalismo/independentismo,67.53,#18a1cd,62.78,22.05,3.95,1.28,4.75,1.94,NA,NA,2.6
1988,17009,Arbúcies,Girona,3353,CiU,71.26,#1e4a8e,Nacionalismo/independentismo,77.56,#18a1cd,71.26,10.5,4.88,3.31,6.3,0.89,NA,NA,2.61
1988,17010,Argelaguer,Girona,289,CiU,58.65,#1e4a8e,Nacionalismo/independentismo,62.98,#18a1cd,58.65,22.12,2.88,2.88,4.33,4.33,NA,NA,3.84
1988,17011,L'Armentera,Girona,599,CiU,62.55,#1e4a8e,Nacionalismo/independentismo,69.04,#18a1cd,62.55,24.03,2.6,1.73,6.49,1.08,NA,NA,0.88
1988,17012,Avinyonet de Puigventós,Girona,256,CiU,52.03,#1e4a8e,Nacionalismo/independentismo,56.1,#18a1cd,52.03,25.2,1.63,1.63,4.07,4.88,NA,NA,10.57
1988,17013,Begur,Girona,1779,CiU,51.02,#1e4a8e,Nacionalismo/independentismo,53.77,#18a1cd,51.02,35.16,3.3,2.43,2.75,1.88,NA,NA,3.07
1988,17014,La Vajol,Girona,61,CiU,36.36,#1e4a8e,Nacionalismo/independentismo,56.81,#18a1cd,36.36,31.82,6.82,0,20.45,2.27,NA,NA,2.27
1988,17015,Banyoles,Girona,9934,CiU,58.52,#1e4a8e,Nacionalismo/independentismo,65.77,#18a1cd,58.52,17.19,3.68,4.38,7.25,5.04,NA,NA,2.94
1988,17016,Bàscara,Girona,585,CiU,78.56,#1e4a8e,Nacionalismo/independentismo,81.95,#18a1cd,78.56,11.29,1.13,2.26,3.39,1.81,NA,NA,1.58
1988,17018,Bellcaire d'Empordà,Girona,390,CiU,56.43,#1e4a8e,Nacionalismo/independentismo,62.86,#18a1cd,56.43,18.21,5.71,5,6.43,1.79,NA,NA,5.01
1988,17019,Besalú,Girona,1692,CiU,38.38,#1e4a8e,No nacionalistas,52.93,#fa8c00,38.38,35.43,4.2,2.38,7,7.84,NA,NA,3.08
1988,17020,Bescanó,Girona,2117,CiU,69.61,#1e4a8e,Nacionalismo/independentismo,78.56,#18a1cd,69.61,12.02,3.81,1.07,8.95,2.2,NA,NA,1.33
1988,17021,Beuda,Girona,91,CiU,37.25,#1e4a8e,No nacionalistas,56.85,#fa8c00,37.25,35.29,0,3.92,3.92,7.84,NA,NA,9.8
1988,17022,La Bisbal d'Empordà,Girona,5764,CiU,50.41,#1e4a8e,Nacionalismo/independentismo,58.28,#18a1cd,50.41,28.53,6.95,2.31,7.87,1.57,NA,NA,1.91
1988,17023,Blanes,Girona,16392,CiU,45.06,#1e4a8e,No nacionalistas,51.7,#fa8c00,45.06,32.48,9.51,2.38,2.82,2.97,NA,NA,4.36
1988,17024,Bolvir,Girona,172,CiU,80,#1e4a8e,Nacionalismo/independentismo,84.44,#18a1cd,80,6.67,0,3.7,4.44,3.7,NA,NA,1.48
1988,17025,Bordils,Girona,965,CiU,64.21,#1e4a8e,Nacionalismo/independentismo,69.32,#18a1cd,64.21,18.5,2.86,2.86,5.11,1.8,NA,NA,3.3
1988,17026,Borrassà,Girona,386,CiU,71.15,#1e4a8e,Nacionalismo/independentismo,77.69,#18a1cd,71.15,12.69,1.92,0.38,6.54,5.38,NA,NA,1.54
1988,17027,Breda,Girona,2421,CiU,64.04,#1e4a8e,Nacionalismo/independentismo,69.29,#18a1cd,64.04,18.37,3.02,3.8,5.25,3.24,NA,NA,1.8
1988,17028,Brunyola i Sant Martí Sapresa,Girona,330,CiU,86.9,#1e4a8e,Nacionalismo/independentismo,89.52,#18a1cd,86.9,1.31,0.44,2.18,2.62,2.62,NA,NA,3.05
1988,17029,Boadella i les Escaules,Girona,188,CiU,63.78,#1e4a8e,Nacionalismo/independentismo,72.44,#18a1cd,63.78,17.32,0,2.36,8.66,3.94,NA,NA,3.15
1988,17030,Cabanes,Girona,630,CiU,60.74,#1e4a8e,Nacionalismo/independentismo,66.84,#18a1cd,60.74,22.81,1.06,2.39,6.1,2.12,NA,NA,4.01
1988,17031,Cabanelles,Girona,205,CiU,83.18,#1e4a8e,Nacionalismo/independentismo,86.92,#18a1cd,83.18,5.61,0,3.74,3.74,1.87,NA,NA,1.87
1988,17032,Cadaqués,Girona,1239,CiU,63.9,#1e4a8e,Nacionalismo/independentismo,70.14,#18a1cd,63.9,19.64,2.95,1.36,6.24,1.93,NA,NA,2.5900000000000003
1988,17033,Caldes de Malavella,Girona,2195,CiU,60.63,#1e4a8e,Nacionalismo/independentismo,67.58,#18a1cd,60.63,18.03,4.75,3.1,6.95,3.23,NA,NA,2.56
1988,17034,Calonge i Sant Antoni,Girona,3287,CiU,49.79,#1e4a8e,Nacionalismo/independentismo,54.89,#18a1cd,49.79,31.66,3.81,3.43,5.1,2.96,NA,NA,2.71
1988,17035,Camós,Girona,470,CiU,76.9,#1e4a8e,Nacionalismo/independentismo,81.33,#18a1cd,76.9,9.18,3.16,0.63,4.43,2.53,NA,NA,2.85
1988,17036,Campdevànol,Girona,2784,CiU,56.93,#1e4a8e,Nacionalismo/independentismo,63.98,#18a1cd,56.93,23.54,5.38,0.76,7.05,1.88,NA,NA,3.91
1988,17037,Campelles,Girona,116,CiU,87.01,#1e4a8e,Nacionalismo/independentismo,90.91,#18a1cd,87.01,7.79,0,0,3.9,0,NA,NA,1.3
1988,17038,Campllong,Girona,219,CiU,79.86,#1e4a8e,Nacionalismo/independentismo,86.8,#18a1cd,79.86,6.25,2.78,0.69,6.94,0,NA,NA,3.46
1988,17039,Camprodon,Girona,1816,CiU,56.43,#1e4a8e,Nacionalismo/independentismo,60.72,#18a1cd,56.43,26.91,5.34,2.74,4.29,1.34,NA,NA,2.03
1988,17040,Canet d'Adri,Girona,350,CiU,75.93,#1e4a8e,Nacionalismo/independentismo,81.95,#18a1cd,75.93,5.56,5.09,1.39,6.02,1.85,NA,NA,3.24
1988,17041,Cantallops,Girona,219,CiU,56.29,#1e4a8e,Nacionalismo/independentismo,61.68,#18a1cd,56.29,35.93,0.6,0.6,5.39,0.6,NA,NA,0.6
1988,17042,Capmany,Girona,361,CiU,70.14,#1e4a8e,Nacionalismo/independentismo,74.1,#18a1cd,70.14,19.42,1.44,0.72,3.96,2.88,NA,NA,1.44
1988,17043,Queralbs,Girona,181,CiU,78.26,#1e4a8e,Nacionalismo/independentismo,93.48,#18a1cd,78.26,0,4.35,0.72,15.22,1.45,NA,NA,0
1988,17044,Cassà de la Selva,Girona,5374,CiU,63.92,#1e4a8e,Nacionalismo/independentismo,70.25,#18a1cd,63.92,17.83,3.09,3.41,6.33,2.32,NA,NA,2.4
1988,17046,Castellfollit de la Roca,Girona,890,CiU,63.66,#1e4a8e,Nacionalismo/independentismo,66.26,#18a1cd,63.66,18.93,3.36,3.05,2.6,4.43,NA,NA,1.83
1988,17047,Castelló d'Empúries,Girona,2203,CiU,57.62,#1e4a8e,Nacionalismo/independentismo,62.95,#18a1cd,57.62,22.97,2.46,3.35,5.33,5.47,NA,NA,2.5
1988,17048,Castell-Platja d'Aro,Girona,2986,CiU,41.56,#1e4a8e,No nacionalistas,54.39,#fa8c00,41.56,24.77,2.38,2.48,3.49,20.93,NA,NA,3.83
1988,17049,Celrà,Girona,1742,CiU,58.82,#1e4a8e,Nacionalismo/independentismo,66.3,#18a1cd,58.82,21.7,2.49,2.68,7.48,1.85,NA,NA,4.51
1988,17050,Cervià de Ter,Girona,503,CiU,62.33,#1e4a8e,Nacionalismo/independentismo,72.36,#18a1cd,62.33,21.14,2.71,0.81,10.03,1.9,NA,NA,0.27
1988,17051,Cistella,Girona,170,CiU,83.33,#1e4a8e,Nacionalismo/independentismo,85.71,#18a1cd,83.33,8.73,0,0,2.38,5.56,NA,NA,0
1988,17052,Siurana,Girona,147,CiU,73.75,#1e4a8e,Nacionalismo/independentismo,77.5,#18a1cd,73.75,1.25,0,10,3.75,6.25,NA,NA,5
1988,17054,Colera,Girona,346,CiU,52.46,#1e4a8e,Nacionalismo/independentismo,55.74,#18a1cd,52.46,31.15,1.64,4.51,3.28,5.33,NA,NA,1.64
1988,17055,Colomers,Girona,180,CiU,66.41,#1e4a8e,Nacionalismo/independentismo,73.44,#18a1cd,66.41,13.28,4.69,0.78,7.03,0.78,NA,NA,6.24
1988,17056,Cornellà del Terri,Girona,1329,CiU,73.74,#1e4a8e,Nacionalismo/independentismo,80.3,#18a1cd,73.74,11.05,1.2,3.39,6.56,1.97,NA,NA,1.87
1988,17057,Corçà,Girona,827,CiU,67.44,#1e4a8e,Nacionalismo/independentismo,71.55,#18a1cd,67.44,19.5,3.22,1.07,4.11,1.97,NA,NA,2.16
1988,17058,Crespià,Girona,179,CiU,76.92,#1e4a8e,Nacionalismo/independentismo,80.22,#18a1cd,76.92,5.49,2.2,6.59,3.3,2.2,NA,NA,3.3000000000000003
1988,17060,Darnius,Girona,371,CiU,64.79,#1e4a8e,Nacionalismo/independentismo,66.55,#18a1cd,64.79,20.42,1.41,4.58,1.76,3.17,NA,NA,3.16
1988,17061,Das,Girona,108,CiU,67.82,#1e4a8e,Nacionalismo/independentismo,86.21,#18a1cd,67.82,3.45,1.15,5.75,18.39,0,NA,NA,3.4499999999999997
1988,17062,L'Escala,Girona,3423,CiU,54.84,#1e4a8e,Nacionalismo/independentismo,60.44,#18a1cd,54.84,26.26,2.36,3.29,5.6,2.55,NA,NA,4.36
1988,17063,Espinelves,Girona,206,CiU,77.27,#1e4a8e,Nacionalismo/independentismo,82.46,#18a1cd,77.27,7.14,2.6,1.95,5.19,0,NA,NA,4.55
1988,17064,Espolla,Girona,333,CiU,75,#1e4a8e,Nacionalismo/independentismo,76.32,#18a1cd,75,13.16,0.88,4.82,1.32,1.32,NA,NA,2.2
1988,17065,Esponellà,Girona,289,CiU,77.66,#1e4a8e,Nacionalismo/independentismo,84.77,#18a1cd,77.66,3.55,1.02,1.52,7.11,3.55,NA,NA,5.09
1988,17066,Figueres,Girona,23610,CiU,48.35,#1e4a8e,Nacionalismo/independentismo,53.94,#18a1cd,48.35,27.05,2.89,6.81,5.59,4.14,NA,NA,4.15
1988,17067,Flaçà,Girona,746,CiU,67.53,#1e4a8e,Nacionalismo/independentismo,73.71,#18a1cd,67.53,11.75,5.98,3.98,6.18,1.39,NA,NA,3.19
1988,17068,Foixà,Girona,254,CiU,80.61,#1e4a8e,Nacionalismo/independentismo,87.28,#18a1cd,80.61,4.85,2.42,3.64,6.67,0.61,NA,NA,1.22
1988,17069,Fontanals de Cerdanya,Girona,273,CiU,76.38,#1e4a8e,Nacionalismo/independentismo,85.93,#18a1cd,76.38,7.54,2.01,0,9.55,2.51,NA,NA,2.02
1988,17070,Fontanilles,Girona,94,CiU,90.91,#1e4a8e,Nacionalismo/independentismo,96.36,#18a1cd,90.91,1.82,1.82,0,5.45,0,NA,NA,0
1988,17071,Fontcoberta,Girona,546,CiU,73.85,#1e4a8e,Nacionalismo/independentismo,79.78,#18a1cd,73.85,11.05,2.16,2.43,5.93,1.89,NA,NA,2.43
1988,17073,Fornells de la Selva,Girona,778,CiU,75.71,#1e4a8e,Nacionalismo/independentismo,83.3,#18a1cd,75.71,8.54,0.57,2.66,7.59,1.9,NA,NA,2.09
1988,17074,Fortià,Girona,382,CiU,52.01,#1e4a8e,Nacionalismo/independentismo,53.48,#18a1cd,52.01,31.87,4.4,1.47,1.47,6.59,NA,NA,1.84
1988,17075,Garrigàs,Girona,253,CiU,63.69,#1e4a8e,Nacionalismo/independentismo,73.75,#18a1cd,63.69,11.17,2.79,4.47,10.06,6.15,NA,NA,1.12
1988,17076,Garrigoles,Girona,130,CiU,61.36,#1e4a8e,Nacionalismo/independentismo,72.72,#18a1cd,61.36,9.09,3.41,5.68,11.36,4.55,NA,NA,3.41
1988,17077,Garriguella,Girona,488,CiU,52.27,#1e4a8e,Nacionalismo/independentismo,56.53,#18a1cd,52.27,12.78,4.55,3.41,4.26,21.59,NA,NA,0.85
1988,17078,Ger,Girona,205,CiU,69.62,#1e4a8e,Nacionalismo/independentismo,80.38,#18a1cd,69.62,10.13,0,4.43,10.76,4.43,NA,NA,0
1988,17079,Girona,Girona,49332,CiU,44.94,#1e4a8e,Nacionalismo/independentismo,50.64,#18a1cd,44.94,29.49,5.53,5.84,5.7,4.28,NA,NA,3.44
1988,17080,Gombrèn,Girona,210,CiU,74.52,#1e4a8e,Nacionalismo/independentismo,80.89,#18a1cd,74.52,7.01,2.55,2.55,6.37,3.18,NA,NA,3.81
1988,17081,Gualta,Girona,235,CiU,77.9,#1e4a8e,Nacionalismo/independentismo,84.53,#18a1cd,77.9,6.63,2.76,0.55,6.63,1.66,NA,NA,2.75
1988,17082,Guils de Cerdanya,Girona,205,CiU,79.74,#1e4a8e,Nacionalismo/independentismo,81.7,#18a1cd,79.74,10.46,0,1.31,1.96,5.23,NA,NA,1.3
1988,17083,Hostalric,Girona,1996,CiU,63.25,#1e4a8e,Nacionalismo/independentismo,66.66,#18a1cd,63.25,19.61,6.03,2.61,3.41,2.03,NA,NA,2.6
1988,17084,Isòvol,Girona,160,CiU,76.11,#1e4a8e,Nacionalismo/independentismo,81.42,#18a1cd,76.11,12.39,0.88,0,5.31,4.42,NA,NA,0.88
1988,17085,Jafre,Girona,294,CiU,60.59,#1e4a8e,Nacionalismo/independentismo,72.03,#18a1cd,60.59,17.8,0.42,3.39,11.44,2.12,NA,NA,2.96
1988,17086,La Jonquera,Girona,1916,CiU,45.14,#1e4a8e,Nacionalismo/independentismo,54.44,#18a1cd,45.14,27.64,4.19,4.19,9.3,4.44,NA,NA,4.43
1988,17087,Juià,Girona,217,CiU,83.65,#1e4a8e,Nacionalismo/independentismo,88.05,#18a1cd,83.65,6.29,0,3.77,4.4,0.63,NA,NA,1.26
1988,17088,Lladó,Girona,413,CiU,68.59,#1e4a8e,Nacionalismo/independentismo,74.01,#18a1cd,68.59,14.08,2.53,2.17,5.42,3.25,NA,NA,2.8899999999999997
1988,17089,Llagostera,Girona,3855,CiU,59.01,#1e4a8e,Nacionalismo/independentismo,65.79,#18a1cd,59.01,20.06,4.7,3.35,6.78,2.71,NA,NA,2.76
1988,17090,Llambilles,Girona,343,CiU,73.91,#1e4a8e,Nacionalismo/independentismo,76.68,#18a1cd,73.91,2.77,0.4,13.83,2.77,1.98,NA,NA,4.36
1988,17091,Llanars,Girona,316,CiU,68.25,#1e4a8e,Nacionalismo/independentismo,73.81,#18a1cd,68.25,11.51,1.59,3.97,5.56,4.76,NA,NA,2.39
1988,17092,Llançà,Girona,2419,CiU,55.24,#1e4a8e,Nacionalismo/independentismo,61.67,#18a1cd,55.24,28.39,1.61,2.62,6.43,1.49,NA,NA,3.77
1988,17093,Llers,Girona,526,CiU,66.09,#1e4a8e,Nacionalismo/independentismo,73.05,#18a1cd,66.09,13.33,1.45,4.93,6.96,2.9,NA,NA,3.77
1988,17094,Llívia,Girona,708,CiU,62.08,#1e4a8e,Nacionalismo/independentismo,66.25,#18a1cd,62.08,18.96,0.62,7.08,4.17,2.71,NA,NA,3.76
1988,17095,Lloret de Mar,Girona,9803,CiU,53.15,#1e4a8e,Nacionalismo/independentismo,56.65,#18a1cd,53.15,26.67,3.42,5.09,3.5,3.82,NA,NA,3.73
1988,17096,Les Llosses,Girona,326,CiU,67.38,#1e4a8e,Nacionalismo/independentismo,75.89,#18a1cd,67.38,14.18,2.13,3.55,8.51,1.42,NA,NA,2.84
1988,17097,Madremanya,Girona,169,CiU,76.15,#1e4a8e,Nacionalismo/independentismo,79.82,#18a1cd,76.15,3.67,6.42,0,3.67,1.83,NA,NA,8.25
1988,17098,Maià de Montcal,Girona,309,CiU,49.75,#1e4a8e,Nacionalismo/independentismo,54.83,#18a1cd,49.75,38.07,3.05,0.51,5.08,2.03,NA,NA,1.02
1988,17099,Meranges,Girona,53,CiU,65.85,#1e4a8e,Nacionalismo/independentismo,78.05,#18a1cd,65.85,7.32,2.44,2.44,12.2,4.88,NA,NA,4.88
1988,17100,Masarac,Girona,224,CiU,79.02,#1e4a8e,Nacionalismo/independentismo,81.12,#18a1cd,79.02,8.39,0,2.1,2.1,5.59,NA,NA,0.7
1988,17101,Massanes,Girona,371,CiU,72.65,#1e4a8e,Nacionalismo/independentismo,76.07,#18a1cd,72.65,17.09,2.14,1.71,3.42,0.43,NA,NA,2.57
1988,17102,Maçanet de Cabrenys,Girona,608,CiU,53.15,#1e4a8e,Nacionalismo/independentismo,64.19,#18a1cd,53.15,27.03,0,4.05,11.04,2.48,NA,NA,1.82
1988,17103,Maçanet de la Selva,Girona,1818,CiU,62.26,#1e4a8e,Nacionalismo/independentismo,66.08,#18a1cd,62.26,21.31,2.04,2.75,3.82,3.91,NA,NA,3.63
1988,17105,Mieres,Girona,304,CiU,72.93,#1e4a8e,Nacionalismo/independentismo,75.69,#18a1cd,72.93,12.71,2.21,4.42,2.76,1.66,NA,NA,2.76
1988,17106,Mollet de Peralada,Girona,161,CiU,77.39,#1e4a8e,Nacionalismo/independentismo,82.61,#18a1cd,77.39,14.78,0,0.87,5.22,0.87,NA,NA,0.87
1988,17107,Molló,Girona,311,CiU,84.07,#1e4a8e,Nacionalismo/independentismo,89.82,#18a1cd,84.07,4.42,0.44,0.44,5.75,1.77,NA,NA,2.64
1988,17109,Montagut i Oix,Girona,682,CiU,67.05,#1e4a8e,Nacionalismo/independentismo,70.74,#18a1cd,67.05,13.64,0.57,5.11,3.69,2.84,NA,NA,5.68
1988,17110,Mont-ras,Girona,832,CiU,54.23,#1e4a8e,Nacionalismo/independentismo,57.4,#18a1cd,54.23,33.27,3.17,1.23,3.17,2.11,NA,NA,2.83
1988,17111,Navata,Girona,511,CiU,71.69,#1e4a8e,Nacionalismo/independentismo,75.91,#18a1cd,71.69,15.36,1.81,0.6,4.22,2.11,NA,NA,3.91
1988,17112,Ogassa,Girona,234,CiU,71.43,#1e4a8e,Nacionalismo/independentismo,80.36,#18a1cd,71.43,7.74,5.36,2.38,8.93,3.57,NA,NA,0.6
1988,17114,Olot,Girona,20379,CiU,59.36,#1e4a8e,Nacionalismo/independentismo,66.06,#18a1cd,59.36,20.6,3.68,3.9,6.7,2.87,NA,NA,2.11
1988,17115,Ordis,Girona,232,CiU,75.97,#1e4a8e,Nacionalismo/independentismo,78.57,#18a1cd,75.97,11.69,3.9,0,2.6,3.9,NA,NA,1.3
1988,17116,Osor,Girona,416,CiU,80.19,#1e4a8e,Nacionalismo/independentismo,87.11,#18a1cd,80.19,8.81,1.57,0.94,6.92,0.63,NA,NA,0.63
1988,17117,Palafrugell,Girona,11854,CiU,53.97,#1e4a8e,Nacionalismo/independentismo,56.19,#18a1cd,53.97,31.4,3.15,3.32,2.22,2.31,NA,NA,3
1988,17118,Palamós,Girona,9257,CiU,54.21,#1e4a8e,Nacionalismo/independentismo,59.49,#18a1cd,54.21,25.14,3.46,4.07,5.28,3.51,NA,NA,3.41
1988,17119,Palau de Santa Eulàlia,Girona,70,CiU,56.25,#1e4a8e,Nacionalismo/independentismo,66.67,#18a1cd,56.25,10.42,2.08,6.25,10.42,6.25,NA,NA,8.33
1988,17120,Palau-saverdera,Girona,558,CiU,71.16,#1e4a8e,Nacionalismo/independentismo,79.67,#18a1cd,71.16,15.56,1.45,1.04,8.51,0.41,NA,NA,1.04
1988,17121,Palau-sator,Girona,254,CiU,83.43,#1e4a8e,Nacionalismo/independentismo,86.98,#18a1cd,83.43,5.33,3.55,1.18,3.55,2.37,NA,NA,0.59
1988,17122,Palmerola,Girona,19,CiU,76.92,#1e4a8e,Nacionalismo/independentismo,76.92,#18a1cd,76.92,7.69,0,0,0,0,NA,NA,15.38
1988,17123,Palol de Revardit,Girona,283,CiU,81.31,#1e4a8e,Nacionalismo/independentismo,81.82,#18a1cd,81.31,9.6,1.52,2.02,0.51,0.51,NA,NA,3.54
1988,17124,Pals,Girona,1261,CiU,72.2,#1e4a8e,Nacionalismo/independentismo,75.52,#18a1cd,72.2,14.62,3.1,1.88,3.32,1.33,NA,NA,2.42
1988,17125,Pardines,Girona,100,CiU,85.29,#1e4a8e,Nacionalismo/independentismo,95.58,#18a1cd,85.29,0,1.47,0,10.29,0,NA,NA,2.94
1988,17126,Parlavà,Girona,279,CiU,77.34,#1e4a8e,Nacionalismo/independentismo,87.19,#18a1cd,77.34,4.43,2.46,1.48,9.85,0.99,NA,NA,0.99
1988,17128,Pau,Girona,232,CiU,57.32,#1e4a8e,Nacionalismo/independentismo,65.6,#18a1cd,57.32,18.47,2.55,2.55,8.28,5.73,NA,NA,5.09
1988,17129,Pedret i Marzà,Girona,110,CiU,75,#1e4a8e,Nacionalismo/independentismo,76.47,#18a1cd,75,11.76,0,5.88,1.47,1.47,NA,NA,4.41
1988,17130,La Pera,Girona,299,CiU,77.88,#1e4a8e,Nacionalismo/independentismo,80.28,#18a1cd,77.88,8.65,3.85,0.48,2.4,0.48,NA,NA,5.279999999999999
1988,17132,Peralada,Girona,990,CiU,68.28,#1e4a8e,Nacionalismo/independentismo,70.9,#18a1cd,68.28,20.55,1.24,1.79,2.62,2.34,NA,NA,1.12
1988,17133,Les Planes d'Hostoles,Girona,1472,CiU,70.64,#1e4a8e,Nacionalismo/independentismo,78.25,#18a1cd,70.64,13.21,2.84,1.83,7.61,1.1,NA,NA,2.02
1988,17134,Planoles,Girona,250,CiU,49.71,#1e4a8e,Nacionalismo/independentismo,56,#18a1cd,49.71,9.71,25.71,3.43,6.29,2.29,NA,NA,2.8499999999999996
1988,17135,Pont de Molins,Girona,282,CiU,50,#1e4a8e,Nacionalismo/independentismo,54.12,#18a1cd,50,30.59,4.12,2.35,4.12,0,NA,NA,8.24
