year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,votos_partido_1,votos_partido_2,votos_partido_3,votos_partido_4,votos_partido_5,votos_partido_6,votos_partido_7,votos_partido_8,votos_partido_99,por_voto_partido_1,por_voto_partido_2,por_voto_partido_3,por_voto_partido_4,por_voto_partido_5,por_voto_partido_6,por_voto_partido_7,por_voto_partido_8,por_voto_partido_99
1992,08105,La Llagosta,Barcelona,9116,PSC,48.1,#da1f35,No nacionalistas,68.5,#18a1cd,1175,2030,103,456,177,36,NA,NA,195,27.9,48.1,2.4,10.8,4.2,0.8,NA,NA,4.6
1992,08106,Llinars del Vallès,Barcelona,4200,CiU,53,#1e4a8e,Nacionalismo/independentismo,62.7,#fa8c00,1216,602,213,64,79,19,NA,NA,80,53,26.2,9.3,2.8,3.4,0.8,NA,NA,3.5
1992,08107,Lliçà d'Amunt,Barcelona,4142,CiU,58.5,#1e4a8e,Nacionalismo/independentismo,69.7,#fa8c00,1264,421,236,74,73,4,NA,NA,56,58.5,19.5,10.9,3.4,3.4,0.2,NA,NA,2.6
1992,08108,Lliçà de Vall,Barcelona,2499,CiU,62.7,#1e4a8e,Nacionalismo/independentismo,69.1,#fa8c00,835,284,82,42,35,13,NA,NA,31,62.7,21.3,6.2,3.1,2.6,1,NA,NA,2.3
1992,08109,Lluçà,Barcelona,229,CiU,78.7,#1e4a8e,Nacionalismo/independentismo,94.7,#fa8c00,118,4,22,0,3,0,NA,NA,1,78.7,2.7,14.7,0,2,0,NA,NA,0.7
1992,08110,Malgrat de Mar,Barcelona,9073,CiU,47.1,#1e4a8e,Nacionalismo/independentismo,58.5,#fa8c00,2514,1376,591,288,265,28,NA,NA,214,47.1,25.8,11.1,5.4,5,0.5,NA,NA,4
1992,08111,Malla,Barcelona,212,CiU,67,#1e4a8e,Nacionalismo/independentismo,84.7,#fa8c00,118,9,29,4,9,1,NA,NA,2,67,5.1,16.5,2.3,5.1,0.6,NA,NA,1.1
1992,08112,Manlleu,Barcelona,12862,CiU,56.1,#1e4a8e,Nacionalismo/independentismo,69.7,#fa8c00,4654,1707,1101,413,141,32,NA,NA,183,56.1,20.6,13.3,5,1.7,0.4,NA,NA,2.2
1992,08113,Manresa,Barcelona,52850,CiU,53.4,#1e4a8e,Nacionalismo/independentismo,63.9,#fa8c00,16929,7569,3211,1416,1205,205,NA,NA,812,53.4,23.9,10.1,4.5,3.8,0.7,NA,NA,2.6
1992,08114,Martorell,Barcelona,12974,CiU,53.7,#1e4a8e,Nacionalismo/independentismo,60.8,#fa8c00,4093,1966,520,399,259,63,NA,NA,253,53.7,25.8,6.8,5.2,3.4,0.8,NA,NA,3.3
1992,08115,Martorelles,Barcelona,3788,CiU,45.6,#1e4a8e,Nacionalismo/independentismo,52.1,#fa8c00,902,495,123,284,71,18,NA,NA,64,45.6,25,6.2,14.3,3.6,0.9,NA,NA,3.2
1992,08116,Les Masies de Roda,Barcelona,487,CiU,68.9,#1e4a8e,Nacionalismo/independentismo,86.7,#fa8c00,233,30,58,5,2,1,NA,NA,6,68.9,8.9,17.2,1.5,0.6,0.3,NA,NA,1.8
1992,08117,Les Masies de Voltregà,Barcelona,1988,CiU,65.8,#1e4a8e,Nacionalismo/independentismo,79.5,#fa8c00,881,159,177,27,44,3,NA,NA,31,65.8,11.9,13.2,2,3.3,0.2,NA,NA,2.3
1992,08118,El Masnou,Barcelona,13916,CiU,56.3,#1e4a8e,Nacionalismo/independentismo,66.6,#fa8c00,4192,1420,742,415,322,49,NA,NA,189,56.3,19.1,10,5.6,4.3,0.7,NA,NA,2.5
1992,08119,Masquefa,Barcelona,2112,CiU,60.7,#1e4a8e,Nacionalismo/independentismo,67.3,#fa8c00,778,327,81,38,27,6,NA,NA,22,60.7,25.5,6.3,3,2.1,0.5,NA,NA,1.7
