year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,votos_partido_1,votos_partido_2,votos_partido_3,votos_partido_4,votos_partido_5,votos_partido_6,votos_partido_7,votos_partido_8,votos_partido_99,por_voto_partido_1,por_voto_partido_2,por_voto_partido_3,por_voto_partido_4,por_voto_partido_5,por_voto_partido_6,por_voto_partido_7,por_voto_partido_8,por_voto_partido_99
1995,08119,Masquefa,Barcelona,2600,CiU,51.9,#1e4a8e,Nacionalismo/independentismo,61.3,#fa8c00,879,373,151,159,102,NA,NA,NA,13,51.9,22,8.9,9.4,6,NA,NA,NA,0.8
1995,08120,Matadepera,Barcelona,4519,CiU,63.3,#1e4a8e,Nacionalismo/independentismo,75.9,#fa8c00,2178,157,539,432,68,NA,NA,NA,20,63.3,4.6,15.7,12.6,2,NA,NA,NA,0.6
1995,08121,Mataró,Barcelona,80398,CiU,38.9,#1e4a8e,No nacionalistas,53.1,#18a1cd,20386,15819,6353,3766,5052,NA,NA,NA,578,38.9,30.2,12.1,7.2,9.7,NA,NA,NA,1.1
1995,08122,Mediona,Barcelona,1050,CiU,49.7,#1e4a8e,Nacionalismo/independentismo,61.3,#fa8c00,371,195,57,86,26,NA,NA,NA,4,49.7,26.1,7.6,11.5,3.5,NA,NA,NA,0.5
1995,08123,Molins de Rei,Barcelona,15540,CiU,45.4,#1e4a8e,Nacionalismo/independentismo,55.8,#fa8c00,4665,2373,716,1076,1290,NA,NA,NA,89,45.4,23.1,7,10.5,12.6,NA,NA,NA,0.9
1995,08124,Mollet del Vallès,Barcelona,32961,CiU,35.6,#1e4a8e,No nacionalistas,57.4,#18a1cd,6485,5591,1911,1129,2766,NA,NA,NA,196,35.6,30.7,10.5,6.2,15.2,NA,NA,NA,1.1
1995,08125,Montcada i Reixac,Barcelona,21915,CiU,33.4,#1e4a8e,No nacionalistas,59.4,#18a1cd,4205,3739,1578,800,1971,NA,NA,NA,184,33.4,29.7,12.6,6.4,15.7,NA,NA,NA,1.5
1995,08126,Montgat,Barcelona,6260,CiU,41.2,#1e4a8e,Nacionalismo/independentismo,51,#fa8c00,1589,949,447,378,413,NA,NA,NA,60,41.2,24.6,11.6,9.8,10.7,NA,NA,NA,1.6
1995,08127,Monistrol de Montserrat,Barcelona,2053,CiU,50.8,#1e4a8e,Nacionalismo/independentismo,60.9,#fa8c00,710,305,165,141,54,NA,NA,NA,9,50.8,21.8,11.8,10.1,3.9,NA,NA,NA,0.6
1995,08128,Monistrol de Calders,Barcelona,491,CiU,69.1,#1e4a8e,Nacionalismo/independentismo,79.4,#fa8c00,262,50,17,39,8,NA,NA,NA,0,69.1,13.2,4.5,10.3,2.1,NA,NA,NA,0
1995,08129,Muntanyola,Barcelona,190,CiU,54.2,#1e4a8e,Nacionalismo/independentismo,80.2,#fa8c00,71,15,2,34,8,NA,NA,NA,0,54.2,11.4,1.5,26,6.1,NA,NA,NA,0
1995,08130,Montclar,Barcelona,140,CiU,74.2,#1e4a8e,Nacionalismo/independentismo,83.3,#fa8c00,49,6,5,6,0,NA,NA,NA,0,74.2,9.1,7.6,9.1,0,NA,NA,NA,0
1995,08131,Montesquiu,Barcelona,709,CiU,61.3,#1e4a8e,Nacionalismo/independentismo,74,#fa8c00,321,116,9,67,8,NA,NA,NA,0,61.3,22.1,1.7,12.8,1.5,NA,NA,NA,0
1995,08132,Montmajor,Barcelona,414,CiU,78.7,#1e4a8e,Nacionalismo/independentismo,88.6,#fa8c00,262,13,22,33,3,NA,NA,NA,0,78.7,3.9,6.6,9.9,0.9,NA,NA,NA,0
1995,08133,Montmaneu,Barcelona,190,CiU,71.3,#1e4a8e,Nacionalismo/independentismo,80.6,#fa8c00,92,8,11,12,4,NA,NA,NA,0,71.3,6.2,8.5,9.3,3.1,NA,NA,NA,0
1995,08134,Figaró-Montmany,Barcelona,544,CiU,69.3,#1e4a8e,Nacionalismo/independentismo,83.2,#fa8c00,285,32,24,57,11,NA,NA,NA,1,69.3,7.8,5.8,13.9,2.7,NA,NA,NA,0.2
1995,08135,Montmeló,Barcelona,6170,PSC,34.2,#da1f35,No nacionalistas,62,#18a1cd,1156,1244,457,181,527,NA,NA,NA,25,31.8,34.2,12.6,5,14.5,NA,NA,NA,0.7
1995,08136,Montornès del Vallès,Barcelona,8912,PSC,31.8,#da1f35,No nacionalistas,63.8,#18a1cd,1619,1653,656,206,949,NA,NA,NA,60,31.1,31.8,12.6,4,18.2,NA,NA,NA,1.1
1995,08137,Montseny,Barcelona,238,CiU,80.2,#1e4a8e,Nacionalismo/independentismo,90.7,#fa8c00,138,10,4,18,2,NA,NA,NA,0,80.2,5.8,2.3,10.5,1.2,NA,NA,NA,0
1995,08138,Moià,Barcelona,2935,CiU,57.8,#1e4a8e,Nacionalismo/independentismo,72.9,#fa8c00,1202,312,143,315,71,NA,NA,NA,9,57.8,15,6.9,15.1,3.4,NA,NA,NA,0.4
1995,08139,Mura,Barcelona,177,CiU,71,#1e4a8e,Nacionalismo/independentismo,80.7,#fa8c00,103,14,7,14,7,NA,NA,NA,0,71,9.7,4.8,9.7,4.8,NA,NA,NA,0
1995,08140,Navarcles,Barcelona,4258,CiU,51.6,#1e4a8e,Nacionalismo/independentismo,61.2,#fa8c00,1525,707,114,286,305,NA,NA,NA,6,51.6,23.9,3.9,9.7,10.3,NA,NA,NA,0.2
1995,08141,Navàs,Barcelona,4716,CiU,55.4,#1e4a8e,Nacionalismo/independentismo,71.3,#fa8c00,1894,668,231,543,56,NA,NA,NA,8,55.4,19.6,6.8,15.9,1.6,NA,NA,NA,0.2
1995,08142,La Nou de Berguedà,Barcelona,134,CiU,74.8,#1e4a8e,Nacionalismo/independentismo,88.3,#fa8c00,77,3,3,14,5,NA,NA,NA,0,74.8,2.9,2.9,13.6,4.8,NA,NA,NA,0
1995,08143,Òdena,Barcelona,2140,CiU,48,#1e4a8e,Nacionalismo/independentismo,54.6,#fa8c00,696,459,120,95,54,NA,NA,NA,17,48,31.7,8.3,6.6,3.7,NA,NA,NA,1.2
1995,08144,Olvan,Barcelona,834,CiU,50.7,#1e4a8e,Nacionalismo/independentismo,71.2,#fa8c00,285,104,46,115,7,NA,NA,NA,0,50.7,18.5,8.2,20.5,1.2,NA,NA,NA,0
1995,08145,Olèrdola,Barcelona,1594,CiU,58.8,#1e4a8e,Nacionalismo/independentismo,69.7,#fa8c00,677,212,54,125,63,NA,NA,NA,14,58.8,18.4,4.7,10.9,5.5,NA,NA,NA,1.2
1995,08146,Olesa de Bonesvalls,Barcelona,531,CiU,48.8,#1e4a8e,Nacionalismo/independentismo,63.5,#fa8c00,182,71,32,55,26,NA,NA,NA,3,48.8,19,8.6,14.8,7,NA,NA,NA,0.8
1995,08147,Olesa de Montserrat,Barcelona,12560,CiU,42.2,#1e4a8e,Nacionalismo/independentismo,52.9,#fa8c00,3511,2370,700,888,732,NA,NA,NA,60,42.2,28.5,8.4,10.7,8.8,NA,NA,NA,0.7
1995,08148,Olivella,Barcelona,669,CiU,33.4,#1e4a8e,No nacionalistas,62.6,#18a1cd,118,61,71,11,83,NA,NA,NA,6,33.4,17.3,20.1,3.1,23.5,NA,NA,NA,1.7
1995,08149,Olost,Barcelona,985,CiU,66.3,#1e4a8e,Nacionalismo/independentismo,86,#fa8c00,487,50,29,144,15,NA,NA,NA,3,66.3,6.8,4,19.6,2,NA,NA,NA,0.4
1995,08150,Orís,Barcelona,185,CiU,66,#1e4a8e,Nacionalismo/independentismo,78.9,#fa8c00,97,11,9,19,9,NA,NA,NA,2,66,7.5,6.1,12.9,6.1,NA,NA,NA,1.4
1995,08151,Oristà,Barcelona,546,CiU,72.3,#1e4a8e,Nacionalismo/independentismo,85.6,#fa8c00,271,12,35,50,4,NA,NA,NA,2,72.3,3.2,9.3,13.3,1.1,NA,NA,NA,0.5
1995,08152,Orpí,Barcelona,122,CiU,85.6,#1e4a8e,Nacionalismo/independentismo,91.8,#fa8c00,83,4,0,6,2,NA,NA,NA,2,85.6,4.1,0,6.2,2.1,NA,NA,NA,2.1
1995,08153,Òrrius,Barcelona,330,CiU,64.6,#1e4a8e,Nacionalismo/independentismo,79.5,#fa8c00,164,13,27,38,7,NA,NA,NA,2,64.6,5.1,10.6,15,2.8,NA,NA,NA,0.8
1995,08154,Pacs del Penedès,Barcelona,436,CiU,62.2,#1e4a8e,Nacionalismo/independentismo,69.9,#fa8c00,209,56,28,26,13,NA,NA,NA,2,62.2,16.7,8.3,7.7,3.9,NA,NA,NA,0.6
1995,08155,Palafolls,Barcelona,3211,CiU,47,#1e4a8e,Nacionalismo/independentismo,55.9,#fa8c00,937,542,150,178,149,NA,NA,NA,22,47,27.2,7.5,8.9,7.5,NA,NA,NA,1.1
1995,08156,Palau-solità i Plegamans,Barcelona,7322,CiU,49.1,#1e4a8e,Nacionalismo/independentismo,59.7,#fa8c00,2170,939,406,468,359,NA,NA,NA,40,49.1,21.3,9.2,10.6,8.1,NA,NA,NA,0.9
1995,08157,Pallejà,Barcelona,5463,CiU,42.6,#1e4a8e,Nacionalismo/independentismo,49.9,#fa8c00,1417,867,356,245,352,NA,NA,NA,64,42.6,26,10.7,7.4,10.6,NA,NA,NA,1.9
1995,08158,El Papiol,Barcelona,2700,CiU,43.8,#1e4a8e,Nacionalismo/independentismo,54.3,#fa8c00,772,480,167,185,127,NA,NA,NA,14,43.8,27.2,9.5,10.5,7.2,NA,NA,NA,0.8
1995,08159,Parets del Vallès,Barcelona,9714,CiU,42.1,#1e4a8e,Nacionalismo/independentismo,50.8,#fa8c00,2439,1490,605,503,659,NA,NA,NA,65,42.1,25.7,10.4,8.7,11.4,NA,NA,NA,1.1
1995,08160,Perafita,Barcelona,285,CiU,75.6,#1e4a8e,Nacionalismo/independentismo,87.8,#fa8c00,155,13,11,25,1,NA,NA,NA,0,75.6,6.3,5.4,12.2,0.5,NA,NA,NA,0
1995,08161,Piera,Barcelona,5718,CiU,53.8,#1e4a8e,Nacionalismo/independentismo,63.1,#fa8c00,1948,742,271,336,275,NA,NA,NA,24,53.8,20.5,7.5,9.3,7.6,NA,NA,NA,0.7
1995,08162,Els Hostalets de Pierola,Barcelona,932,CiU,49.4,#1e4a8e,Nacionalismo/independentismo,62.5,#fa8c00,311,121,62,83,42,NA,NA,NA,6,49.4,19.2,9.8,13.2,6.7,NA,NA,NA,1
1995,08163,Pineda de Mar,Barcelona,13723,CiU,43.8,#1e4a8e,Nacionalismo/independentismo,51.1,#fa8c00,3718,2437,1083,620,443,NA,NA,NA,109,43.8,28.7,12.8,7.3,5.2,NA,NA,NA,1.3
1995,08164,El Pla del Penedès,Barcelona,814,CiU,56.1,#1e4a8e,Nacionalismo/independentismo,70.9,#fa8c00,328,122,28,87,13,NA,NA,NA,5,56.1,20.9,4.8,14.9,2.2,NA,NA,NA,0.9
1995,08165,La Pobla de Claramunt,Barcelona,1353,CiU,61.4,#1e4a8e,Nacionalismo/independentismo,68.8,#fa8c00,583,231,32,71,26,NA,NA,NA,6,61.4,24.3,3.4,7.5,2.7,NA,NA,NA,0.6
1995,08166,La Pobla de Lillet,Barcelona,1431,CiU,59.4,#1e4a8e,Nacionalismo/independentismo,69.1,#fa8c00,625,232,47,102,20,NA,NA,NA,13,59.4,22,4.5,9.7,1.9,NA,NA,NA,1.2
1995,08167,Polinyà,Barcelona,2917,CiU,38.3,#1e4a8e,No nacionalistas,55.5,#18a1cd,627,551,131,88,219,NA,NA,NA,8,38.3,33.6,8,5.4,13.4,NA,NA,NA,0.5
1995,08168,Pontons,Barcelona,249,CiU,58.2,#1e4a8e,Nacionalismo/independentismo,65.5,#fa8c00,113,21,38,14,4,NA,NA,NA,4,58.2,10.8,19.6,7.2,2.1,NA,NA,NA,2.1
1995,08169,El Prat de Llobregat,Barcelona,50239,PSC,30,#da1f35,No nacionalistas,67.2,#18a1cd,7551,8318,3707,1299,6265,NA,NA,NA,310,27.3,30,13.4,4.7,22.6,NA,NA,NA,1.1
1995,08170,Els Prats de Rei,Barcelona,473,CiU,64,#1e4a8e,Nacionalismo/independentismo,81.3,#fa8c00,243,36,24,66,2,NA,NA,NA,1,64,9.5,6.3,17.4,0.5,NA,NA,NA,0.3
1995,08171,Prats de Lluçanès,Barcelona,2163,CiU,65.6,#1e4a8e,Nacionalismo/independentismo,83.7,#fa8c00,929,130,71,257,14,NA,NA,NA,7,65.6,9.2,5,18.1,1,NA,NA,NA,0.5
1995,08172,Premià de Mar,Barcelona,20032,CiU,40.8,#1e4a8e,Nacionalismo/independentismo,51.9,#fa8c00,5048,2924,1641,1372,1163,NA,NA,NA,115,40.8,23.6,13.2,11.1,9.4,NA,NA,NA,0.9
1995,08174,Puigdàlber,Barcelona,250,CiU,51.4,#1e4a8e,Nacionalismo/independentismo,78.2,#fa8c00,113,18,9,59,21,NA,NA,NA,0,51.4,8.2,4.1,26.8,9.6,NA,NA,NA,0
1995,08175,Puig-reig,Barcelona,3924,CiU,53.1,#1e4a8e,Nacionalismo/independentismo,70.3,#fa8c00,1574,577,174,510,87,NA,NA,NA,9,53.1,19.5,5.9,17.2,2.9,NA,NA,NA,0.3
1995,08176,Pujalt,Barcelona,147,CiU,75.2,#1e4a8e,Nacionalismo/independentismo,80.3,#fa8c00,88,3,17,6,3,NA,NA,NA,0,75.2,2.6,14.5,5.1,2.6,NA,NA,NA,0
1995,08177,La Quar,Barcelona,44,CiU,46.9,#1e4a8e,Nacionalismo/independentismo,87.5,#fa8c00,15,0,1,13,3,NA,NA,NA,0,46.9,0,3.1,40.6,9.4,NA,NA,NA,0
1995,08178,Rajadell,Barcelona,290,CiU,45,#1e4a8e,Nacionalismo/independentismo,59.1,#fa8c00,99,49,26,31,14,NA,NA,NA,1,45,22.3,11.8,14.1,6.4,NA,NA,NA,0.4
1995,08179,Rellinars,Barcelona,267,CiU,75,#1e4a8e,Nacionalismo/independentismo,89.6,#fa8c00,165,8,13,32,2,NA,NA,NA,0,75,3.6,5.9,14.6,0.9,NA,NA,NA,0
1995,08180,Ripollet,Barcelona,22742,PSC,33.9,#da1f35,No nacionalistas,64.9,#18a1cd,3632,4235,1642,608,2049,NA,NA,NA,182,29.1,33.9,13.1,4.9,16.4,NA,NA,NA,1.5
1995,08181,La Roca del Vallès,Barcelona,5227,CiU,50.3,#1e4a8e,Nacionalismo/independentismo,60.8,#fa8c00,1588,625,298,332,267,NA,NA,NA,19,50.3,19.8,9.4,10.5,8.5,NA,NA,NA,0.6
1995,08182,El Pont de Vilomara i Rocafort,Barcelona,1940,PSC,43.3,#da1f35,No nacionalistas,59.1,#18a1cd,442,547,88,63,102,NA,NA,NA,10,35,43.3,7,5,8.1,NA,NA,NA,0.8
1995,08183,Roda de Ter,Barcelona,3904,CiU,60.5,#1e4a8e,Nacionalismo/independentismo,76.2,#fa8c00,1756,422,120,455,126,NA,NA,NA,10,60.5,14.5,4.1,15.7,4.3,NA,NA,NA,0.3
1995,08184,Rubí,Barcelona,41628,CiU,32.7,#1e4a8e,No nacionalistas,58.6,#18a1cd,7306,6735,2634,1758,3467,NA,NA,NA,271,32.7,30.1,11.8,7.9,15.5,NA,NA,NA,1.2
1995,08185,Rubió,Barcelona,92,CiU,80,#1e4a8e,Nacionalismo/independentismo,88.3,#fa8c00,48,1,4,5,0,NA,NA,NA,1,80,1.7,6.7,8.3,0,NA,NA,NA,1.7
1995,08187,Sabadell,Barcelona,150740,CiU,37.4,#1e4a8e,No nacionalistas,54.1,#18a1cd,35445,27389,9416,7236,13601,NA,NA,NA,954,37.4,28.9,9.9,7.6,14.3,NA,NA,NA,1
1995,08188,Sagàs,Barcelona,145,CiU,54.3,#1e4a8e,Nacionalismo/independentismo,76.2,#fa8c00,57,5,12,23,6,NA,NA,NA,1,54.3,4.8,11.4,21.9,5.7,NA,NA,NA,0.9
1995,08189,Sant Pere Sallavinera,Barcelona,146,CiU,78.6,#1e4a8e,Nacionalismo/independentismo,83.8,#fa8c00,92,9,7,6,3,NA,NA,NA,0,78.6,7.7,6,5.1,2.6,NA,NA,NA,0
1995,08190,Saldes,Barcelona,252,CiU,70.7,#1e4a8e,Nacionalismo/independentismo,85.3,#fa8c00,130,15,6,27,4,NA,NA,NA,0,70.7,8.2,3.3,14.7,2.2,NA,NA,NA,0
1995,08191,Sallent,Barcelona,6313,CiU,47.5,#1e4a8e,Nacionalismo/independentismo,59.2,#fa8c00,2037,1085,263,505,352,NA,NA,NA,19,47.5,25.3,6.1,11.8,8.2,NA,NA,NA,0.4
1995,08192,Santpedor,Barcelona,3905,CiU,52.5,#1e4a8e,Nacionalismo/independentismo,67.1,#fa8c00,1451,549,187,404,149,NA,NA,NA,12,52.5,19.9,6.8,14.6,5.4,NA,NA,NA,0.4
1995,08193,Sant Iscle de Vallalta,Barcelona,515,CiU,66.8,#1e4a8e,Nacionalismo/independentismo,79.1,#fa8c00,256,23,39,47,13,NA,NA,NA,2,66.8,6,10.2,12.3,3.4,NA,NA,NA,0.5
1995,08194,Sant Adrià de Besòs,Barcelona,27646,PSC,33.2,#da1f35,No nacionalistas,63.6,#18a1cd,4360,4773,2255,710,1847,NA,NA,NA,264,30.3,33.2,15.7,4.9,12.8,NA,NA,NA,1.8
1995,08195,Sant Agustí de Lluçanès,Barcelona,88,CiU,76.8,#1e4a8e,Nacionalismo/independentismo,87,#fa8c00,53,3,1,7,4,NA,NA,NA,1,76.8,4.3,1.4,10.1,5.8,NA,NA,NA,1.4
1995,08196,Sant Andreu de la Barca,Barcelona,13687,PSC,34,#da1f35,No nacionalistas,61.8,#18a1cd,2455,2549,864,332,1128,NA,NA,NA,93,32.8,34,11.5,4.4,15.1,NA,NA,NA,1.2
1995,08197,Sant Andreu de Llavaneres,Barcelona,4426,CiU,51.6,#1e4a8e,Nacionalismo/independentismo,62.1,#fa8c00,1600,386,615,325,128,NA,NA,NA,13,51.6,12.4,19.8,10.5,4.1,NA,NA,NA,0.4
1995,08198,Sant Antoni de Vilamajor,Barcelona,2090,CiU,61.2,#1e4a8e,Nacionalismo/independentismo,74.5,#fa8c00,854,154,114,186,70,NA,NA,NA,13,61.2,11,8.2,13.3,5,NA,NA,NA,0.9
1995,08199,Sant Bartomeu del Grau,Barcelona,829,CiU,61.8,#1e4a8e,Nacionalismo/independentismo,71.8,#fa8c00,342,95,53,55,5,NA,NA,NA,3,61.8,17.2,9.6,9.9,0.9,NA,NA,NA,0.5
1995,08200,Sant Boi de Llobregat,Barcelona,63118,PSC,33.8,#da1f35,No nacionalistas,66.3,#18a1cd,9543,11859,4230,1993,6696,NA,NA,NA,462,27.2,33.8,12.1,5.7,19.1,NA,NA,NA,1.3
1995,08201,Sant Boi de Lluçanès,Barcelona,437,CiU,69.8,#1e4a8e,Nacionalismo/independentismo,85,#fa8c00,233,20,22,51,2,NA,NA,NA,0,69.8,6,6.6,15.3,0.6,NA,NA,NA,0
1995,08202,Sant Celoni,Barcelona,10267,CiU,51.2,#1e4a8e,Nacionalismo/independentismo,60.9,#fa8c00,3627,1845,528,687,323,NA,NA,NA,41,51.2,26,7.4,9.7,4.6,NA,NA,NA,0.6
1995,08203,Sant Cebrià de Vallalta,Barcelona,957,CiU,58.4,#1e4a8e,Nacionalismo/independentismo,71.7,#fa8c00,409,79,74,93,37,NA,NA,NA,1,58.4,11.3,10.6,13.3,5.3,NA,NA,NA,0.1
1995,08204,Sant Climent de Llobregat,Barcelona,2002,CiU,50.8,#1e4a8e,Nacionalismo/independentismo,63,#fa8c00,682,253,60,164,159,NA,NA,NA,9,50.8,18.9,4.5,12.2,11.8,NA,NA,NA,0.7
1995,08205,Sant Cugat del Vallès,Barcelona,35360,CiU,43.9,#1e4a8e,Nacionalismo/independentismo,54.7,#fa8c00,10565,4488,3473,2602,2338,NA,NA,NA,236,43.9,18.7,14.4,10.8,9.7,NA,NA,NA,1
1995,08206,Sant Cugat Sesgarrigues,Barcelona,599,CiU,61.8,#1e4a8e,Nacionalismo/independentismo,76.2,#fa8c00,273,69,17,64,12,NA,NA,NA,4,61.8,15.6,3.9,14.5,2.7,NA,NA,NA,0.9
1995,08207,Sant Esteve de Palautordera,Barcelona,1010,CiU,59.3,#1e4a8e,Nacionalismo/independentismo,79.3,#fa8c00,452,61,54,152,34,NA,NA,NA,3,59.3,8,7.1,20,4.5,NA,NA,NA,0.4
1995,08208,Sant Esteve Sesrovires,Barcelona,2708,CiU,39.4,#1e4a8e,Nacionalismo/independentismo,49.6,#fa8c00,699,459,189,180,201,NA,NA,NA,19,39.4,25.9,10.7,10.2,11.3,NA,NA,NA,1.1
1995,08209,Sant Fost de Campsentelles,Barcelona,4451,CiU,43.9,#1e4a8e,Nacionalismo/independentismo,53.2,#fa8c00,1215,540,388,256,311,NA,NA,NA,20,43.9,19.5,14,9.2,11.2,NA,NA,NA,0.7
1995,08210,Sant Feliu de Codines,Barcelona,3276,CiU,56.6,#1e4a8e,Nacionalismo/independentismo,71.1,#fa8c00,1240,281,187,317,134,NA,NA,NA,10,56.6,12.8,8.5,14.5,6.1,NA,NA,NA,0.5
1995,08211,Sant Feliu de Llobregat,Barcelona,29646,CiU,32.1,#1e4a8e,No nacionalistas,60.2,#18a1cd,5834,4984,2147,1208,3588,NA,NA,NA,224,32.1,27.4,11.8,6.6,19.7,NA,NA,NA,1.2
1995,08212,Sant Feliu Sasserra,Barcelona,509,CiU,68.7,#1e4a8e,Nacionalismo/independentismo,85.9,#fa8c00,288,27,20,72,2,NA,NA,NA,3,68.7,6.4,4.8,17.2,0.5,NA,NA,NA,0.7
1995,08213,Sant Fruitós de Bages,Barcelona,4115,CiU,51.3,#1e4a8e,Nacionalismo/independentismo,66.6,#fa8c00,1351,552,170,403,114,NA,NA,NA,18,51.3,21,6.5,15.3,4.3,NA,NA,NA,0.7
1995,08214,Vilassar de Dalt,Barcelona,5827,CiU,51.4,#1e4a8e,Nacionalismo/independentismo,63.7,#fa8c00,2092,743,398,502,277,NA,NA,NA,35,51.4,18.2,9.8,12.3,6.8,NA,NA,NA,0.8
1995,08215,Sant Hipòlit de Voltregà,Barcelona,2450,CiU,60.2,#1e4a8e,Nacionalismo/independentismo,74.2,#fa8c00,1105,336,57,258,57,NA,NA,NA,9,60.2,18.3,3.1,14.1,3.1,NA,NA,NA,0.5
1995,08216,Sant Jaume de Frontanyà,Barcelona,19,Empate,37.5,#ADA9AC,No nacionalistas,50,#18a1cd,6,6,0,2,2,NA,NA,NA,0,37.5,37.5,0,12.5,12.5,NA,NA,NA,0
1995,08217,Sant Joan Despí,Barcelona,21958,PSC,35.4,#da1f35,No nacionalistas,67.9,#18a1cd,3535,4883,1648,746,2672,NA,NA,NA,153,25.7,35.4,12,5.4,19.4,NA,NA,NA,1.1
1995,08218,Sant Joan de Vilatorrada,Barcelona,6708,CiU,42.8,#1e4a8e,Nacionalismo/independentismo,50.7,#fa8c00,1864,1398,239,344,452,NA,NA,NA,28,42.8,32.1,5.5,7.9,10.4,NA,NA,NA,0.6
1995,08219,Vilassar de Mar,Barcelona,11512,CiU,50.2,#1e4a8e,Nacionalismo/independentismo,62.8,#fa8c00,3916,1281,897,980,590,NA,NA,NA,65,50.2,16.4,11.5,12.6,7.6,NA,NA,NA,0.8
1995,08220,Sant Julià de Vilatorta,Barcelona,1591,CiU,65.9,#1e4a8e,Nacionalismo/independentismo,85.8,#fa8c00,841,100,42,255,29,NA,NA,NA,4,65.9,7.8,3.3,20,2.3,NA,NA,NA,0.3
1995,08221,Sant Just Desvern,Barcelona,11010,CiU,42.4,#1e4a8e,Nacionalismo/independentismo,53.6,#fa8c00,3109,1444,1018,815,777,NA,NA,NA,62,42.4,19.7,13.9,11.1,10.6,NA,NA,NA,0.9
1995,08222,Sant Llorenç d'Hortons,Barcelona,1003,CiU,53.9,#1e4a8e,Nacionalismo/independentismo,66.3,#fa8c00,371,143,46,85,33,NA,NA,NA,4,53.9,20.8,6.7,12.3,4.8,NA,NA,NA,0.6
1995,08223,Sant Llorenç Savall,Barcelona,1655,CiU,59.7,#1e4a8e,Nacionalismo/independentismo,78.1,#fa8c00,677,151,59,209,31,NA,NA,NA,3,59.7,13.3,5.2,18.4,2.7,NA,NA,NA,0.3
1995,08224,Sant Martí de Centelles,Barcelona,575,CiU,58.1,#1e4a8e,Nacionalismo/independentismo,68.8,#fa8c00,250,87,26,46,16,NA,NA,NA,2,58.1,20.2,6,10.7,3.7,NA,NA,NA,0.5
1995,08225,Sant Martí d'Albars,Barcelona,109,CiU,77.6,#1e4a8e,Nacionalismo/independentismo,93.4,#fa8c00,59,3,0,12,2,NA,NA,NA,0,77.6,4,0,15.8,2.6,NA,NA,NA,0
1995,08226,Sant Martí de Tous,Barcelona,812,CiU,52.2,#1e4a8e,Nacionalismo/independentismo,63.9,#fa8c00,317,155,44,71,14,NA,NA,NA,3,52.2,25.5,7.2,11.7,2.3,NA,NA,NA,0.5
1995,08227,Sant Martí Sarroca,Barcelona,1980,CiU,58,#1e4a8e,Nacionalismo/independentismo,69.4,#fa8c00,809,271,103,159,32,NA,NA,NA,8,58,19.4,7.4,11.4,2.3,NA,NA,NA,0.6
1995,08228,Sant Martí Sesgueioles,Barcelona,298,CiU,51.7,#1e4a8e,Nacionalismo/independentismo,69.8,#fa8c00,123,39,14,43,9,NA,NA,NA,0,51.7,16.4,5.9,18.1,3.8,NA,NA,NA,0
1995,08229,Sant Mateu de Bages,Barcelona,459,CiU,72.8,#1e4a8e,Nacionalismo/independentismo,88.5,#fa8c00,260,10,23,56,5,NA,NA,NA,0,72.8,2.8,6.4,15.7,1.4,NA,NA,NA,0
1995,08230,Premià de Dalt,Barcelona,5954,CiU,49,#1e4a8e,Nacionalismo/independentismo,59.1,#fa8c00,1959,858,451,404,265,NA,NA,NA,27,49,21.5,11.3,10.1,6.6,NA,NA,NA,0.7
1995,08231,Sant Pere de Ribes,Barcelona,14136,CiU,37.6,#1e4a8e,No nacionalistas,52.8,#18a1cd,2808,2144,928,646,788,NA,NA,NA,86,37.6,28.7,12.4,8.6,10.5,NA,NA,NA,1.2
1995,08232,Sant Pere de Riudebitlles,Barcelona,1788,CiU,55.5,#1e4a8e,Nacionalismo/independentismo,70.4,#fa8c00,733,289,59,198,28,NA,NA,NA,7,55.5,21.9,4.5,15,2.1,NA,NA,NA,0.5
1995,08233,Sant Pere de Torelló,Barcelona,1778,CiU,61.6,#1e4a8e,Nacionalismo/independentismo,78.6,#fa8c00,784,115,77,217,58,NA,NA,NA,14,61.6,9,6,17,4.6,NA,NA,NA,1.1
1995,08234,Sant Pere de Vilamajor,Barcelona,1438,CiU,56.1,#1e4a8e,Nacionalismo/independentismo,69.3,#fa8c00,534,100,116,125,57,NA,NA,NA,8,56.1,10.5,12.2,13.1,6,NA,NA,NA,0.8
1995,08235,Sant Pol de Mar,Barcelona,2201,CiU,62.8,#1e4a8e,Nacionalismo/independentismo,77.7,#fa8c00,1047,152,117,249,72,NA,NA,NA,11,62.8,9.1,7,14.9,4.3,NA,NA,NA,0.7
1995,08236,Sant Quintí de Mediona,Barcelona,1373,CiU,53.3,#1e4a8e,Nacionalismo/independentismo,67.3,#fa8c00,519,199,86,136,22,NA,NA,NA,2,53.3,20.4,8.8,14,2.3,NA,NA,NA,0.2
1995,08237,Sant Quirze de Besora,Barcelona,1702,CiU,58.7,#1e4a8e,Nacionalismo/independentismo,76.5,#fa8c00,771,200,68,234,25,NA,NA,NA,7,58.7,15.2,5.2,17.8,1.9,NA,NA,NA,0.5
1995,08238,Sant Quirze del Vallès,Barcelona,7734,CiU,48.2,#1e4a8e,Nacionalismo/independentismo,59.1,#fa8c00,2467,944,543,557,507,NA,NA,NA,52,48.2,18.5,10.6,10.9,9.9,NA,NA,NA,1
