cod_mun,municipio,provincia,poblacion,partido_ganador,por_votos,siglas_partido,color,partido_mapa
12107,Sot de Ferrer,Castellón,447,PARTIDO SOCIALISTA OBRERO ESPAÑOL,55.91,PSOE,#da1f35,PSOE
12108,Sueras/Suera,Castellón,565,PARTIDO SOCIALISTA OBRERO ESPAÑOL,42.47,PSOE,#da1f35,PSOE
12109,Tales,Castellón,853,PARTIDO SOCIALISTA OBRERO ESPAÑOL,74.62,PSOE,#da1f35,PSOE
12110,Teresa,Castellón,253,PARTIDO SOCIALISTA OBRERO ESPAÑOL,75.56,PSOE,#da1f35,PSOE
12111,Tírig,Castellón,417,PARTIDO POPULAR,76.45,PP,#009ade,PP
12112,Todolella,Castellón,156,UNIÓN DEL PUEBLO DE TORREMOLINOS,62.75,UPT,#7b8684,Otros
12113,Toga,Castellón,104,PARTIDO POPULAR,41.25,PP,#009ade,PP
12114,Torás,Castellón,249,PARTIDO POPULAR,42.46,PP,#009ade,PP
12115,El Toro,Castellón,238,PARTIDO POPULAR,64.1,PP,#009ade,PP
12116,Torralba del Pinar,Castellón,60,SOMOS TORRALBA DEL PINAR,41.79,SOMOS TORRALBA DEL PINAR,#778188,Otros
12117,Torreblanca,Castellón,5682,PARTIDO POPULAR,36.7,PP,#009ade,PP
12118,Torrechiva,Castellón,89,PARTIDO POPULAR,53.23,PP,#009ade,PP
12119,La Torre d'En Besora,Castellón,165,PARTIDO POPULAR,68.81,PP,#009ade,PP
12120,La Torre d'en Doménec,Castellón,167,PARTIDO POPULAR,48.36,PP,#009ade,PP
12121,Traiguera,Castellón,1323,PARTIDO SOCIALISTA OBRERO ESPAÑOL,59.87,PSOE,#da1f35,PSOE
12122,Les Useras/Useres,Castellón,949,PARTIDO POPULAR,61.14,PP,#009ade,PP
12123,Vallat,Castellón,54,PP / ACORD PER GUANYAR,32,EMPATE,#82757f,Otros
12124,Vall d'Alba,Castellón,2959,PARTIDO POPULAR,74.42,PP,#009ade,PP
12125,Vall de Almonacid,Castellón,287,PARTIDO POPULAR,68.5,PP,#009ade,PP
12126,La Vall d'Uixó,Castellón,31388,PARTIDO SOCIALISTA OBRERO ESPAÑOL,37.47,PSOE,#da1f35,PSOE
12127,Vallibona,Castellón,61,PARTIDO SOCIALISTA OBRERO ESPAÑOL,63.04,PSOE,#da1f35,PSOE
12128,Vilafamés,Castellón,1864,PARTIDO POPULAR,47.94,PP,#009ade,PP
12129,Vilafranca/Villafranca del Cid,Castellón,2154,PARTIDO SOCIALISTA OBRERO ESPAÑOL,62.04,PSOE,#da1f35,PSOE
12130,Villahermosa del Río,Castellón,463,PARTIDO POPULAR,91.82,PP,#009ade,PP
12131,Villamalur,Castellón,85,AINZÓN VIVO,40.22,AV,#774757,Otros
12132,Vilanova d'Alcolea,Castellón,571,AGRUPACION VALDALIGA INDEPENDIENTE REGIONALISTA,80.36,AVI,#888075,Otros
12133,Villanueva de Viver,Castellón,89,PARTIDO SOCIALISTA OBRERO ESPAÑOL,50,PSOE,#da1f35,PSOE
12134,Vilar de Canes,Castellón,170,PARTIDO SOCIALISTA OBRERO ESPAÑOL,54.39,PSOE,#da1f35,PSOE
12135,Villarreal/Vila-Real,Castellón,51369,PARTIDO SOCIALISTA OBRERO ESPAÑOL,39.24,PSOE,#da1f35,PSOE
12136,La Vilavella/Villavieja,Castellón,3084,PARTIDO SOCIALISTA OBRERO ESPAÑOL,43.5,PSOE,#da1f35,PSOE
12137,Villores,Castellón,53,VIU VILLORES,84.09,VIU VILLORES,#887a76,Otros
12138,Vinaròs,Castellón,29120,PARTIDO SOCIALISTA OBRERO ESPAÑOL,35.46,PSOE,#da1f35,PSOE
12139,Vistabella del Maestrat,Castellón,334,CANDIDATURA PER VISTABELLA - COMPROMÍS : ACORD PER GUANYAR,66.67,CPV - ACORD PER GUANYAR,#e07c2c,Compromís
12140,Viver,Castellón,1691,PARTIDO SOCIALISTA OBRERO ESPAÑOL,55.95,PSOE,#da1f35,PSOE
12141,Zorita del Maestrazgo,Castellón,107,PARTIDO POPULAR,43.37,PP,#009ade,PP
12142,Zucaina,Castellón,174,PARTIDO POPULAR,51.13,PP,#009ade,PP
12901,Les Alqueries/Alquerías del Niño Perdido,Castellón,4511,PARTIDO POPULAR,46.79,PP,#009ade,PP
12902,Sant Joan de Moró,Castellón,3387,PARTIDO POPULAR,67.96,PP,#009ade,PP
13001,Abenójar,Ciudad Real,1314,PARTIDO POPULAR,60.81,PP,#009ade,PP
13002,Agudo,Ciudad Real,1615,PARTIDO POPULAR,76.55,PP,#009ade,PP
13003,Alamillo,Ciudad Real,464,PARTIDO SOCIALISTA OBRERO ESPAÑOL,54.92,PSOE,#da1f35,PSOE
13004,Albaladejo,Ciudad Real,1074,POR ALCALA,38.06,PA,#887676,Otros
13005,Alcázar de San Juan,Ciudad Real,30516,PARTIDO SOCIALISTA OBRERO ESPAÑOL,41.98,PSOE,#da1f35,PSOE
13006,Alcoba,Ciudad Real,535,PARTIDO SOCIALISTA OBRERO ESPAÑOL,65.2,PSOE,#da1f35,PSOE
13007,Alcolea de Calatrava,Ciudad Real,1370,PARTIDO SOCIALISTA OBRERO ESPAÑOL,57.95,PSOE,#da1f35,PSOE
13008,Alcubillas,Ciudad Real,452,PARTIDO POPULAR,58.86,PP,#009ade,PP
13009,Aldea del Rey,Ciudad Real,1580,PARTIDO SOCIALISTA OBRERO ESPAÑOL,59.27,PSOE,#da1f35,PSOE
13010,Alhambra,Ciudad Real,983,PARTIDO SOCIALISTA OBRERO ESPAÑOL,50.15,PSOE,#da1f35,PSOE
13011,Almadén,Ciudad Real,5069,PARTIDO POPULAR,57.94,PP,#009ade,PP
13012,Almadenejos,Ciudad Real,391,UNIDAS POR CASAS-IBÁÑEZ,60.14,UNIDAS - IU - PODEMOS,#b865c1,Podemos
13013,Almagro,Ciudad Real,8907,PARTIDO SOCIALISTA OBRERO ESPAÑOL,40.4,PSOE,#da1f35,PSOE
13014,Almedina,Ciudad Real,489,PARTIDO SOCIALISTA OBRERO ESPAÑOL,52.46,PSOE,#da1f35,PSOE
13015,Almodóvar del Campo,Ciudad Real,5873,PARTIDO POPULAR,51.75,PP,#009ade,PP
13016,Almuradiel,Ciudad Real,740,PARTIDO POPULAR,53.52,PP,#009ade,PP
13017,Anchuras,Ciudad Real,265,PARTIDO SOCIALISTA OBRERO ESPAÑOL,88.57,PSOE,#da1f35,PSOE
13018,Arenas de San Juan,Ciudad Real,1031,PARTIDO SOCIALISTA OBRERO ESPAÑOL,67.69,PSOE,#da1f35,PSOE
13019,Argamasilla de Alba,Ciudad Real,6846,PARTIDO POPULAR,50.83,PP,#009ade,PP
13020,Argamasilla de Calatrava,Ciudad Real,5849,PARTIDO SOCIALISTA OBRERO ESPAÑOL,46.7,PSOE,#da1f35,PSOE
13021,Arroba de los Montes,Ciudad Real,402,PARTIDO SOCIALISTA OBRERO ESPAÑOL,53.68,PSOE,#da1f35,PSOE
13022,Ballesteros de Calatrava,Ciudad Real,367,PARTIDO SOCIALISTA OBRERO ESPAÑOL,92.52,PSOE,#da1f35,PSOE
13023,Bolaños de Calatrava,Ciudad Real,11910,PARTIDO POPULAR,42.18,PP,#009ade,PP
13024,Brazatortas,Ciudad Real,1005,PARTIDO POPULAR,80.48,PP,#009ade,PP
13025,Cabezarados,Ciudad Real,300,PARTIDO SOCIALISTA OBRERO ESPAÑOL,62.5,PSOE,#da1f35,PSOE
13026,Cabezarrubias del Puerto,Ciudad Real,484,PARTIDO SOCIALISTA OBRERO ESPAÑOL,47.03,PSOE,#da1f35,PSOE
13027,Calzada de Calatrava,Ciudad Real,3704,PARTIDO SOCIALISTA OBRERO ESPAÑOL,48.33,PSOE,#da1f35,PSOE
13028,Campo de Criptana,Ciudad Real,13142,PARTIDO SOCIALISTA OBRERO ESPAÑOL,51.76,PSOE,#da1f35,PSOE
13029,Cañada de Calatrava,Ciudad Real,104,PARTIDO SOCIALISTA OBRERO ESPAÑOL,70.67,PSOE,#da1f35,PSOE
13030,Caracuel de Calatrava,Ciudad Real,125,PARTIDO SOCIALISTA OBRERO ESPAÑOL,62.07,PSOE,#da1f35,PSOE
13031,Carrión de Calatrava,Ciudad Real,3131,PARTIDO SOCIALISTA OBRERO ESPAÑOL,49.25,PSOE,#da1f35,PSOE
13032,Carrizosa,Ciudad Real,1154,PARTIDO SOCIALISTA OBRERO ESPAÑOL,61.2,PSOE,#da1f35,PSOE
13033,Castellar de Santiago,Ciudad Real,1819,PARTIDO SOCIALISTA OBRERO ESPAÑOL,58.44,PSOE,#da1f35,PSOE
13034,Ciudad Real,Ciudad Real,74850,PARTIDO POPULAR,39.71,PP,#009ade,PP
13035,Corral de Calatrava,Ciudad Real,1089,PARTIDO SOCIALISTA OBRERO ESPAÑOL,53.52,PSOE,#da1f35,PSOE
13036,Los Cortijos,Ciudad Real,865,PARTIDO POPULAR,56.67,PP,#009ade,PP
13037,Cózar,Ciudad Real,913,PARTIDO SOCIALISTA OBRERO ESPAÑOL,63.76,PSOE,#da1f35,PSOE
13038,Chillón,Ciudad Real,1758,PARTIDO SOCIALISTA OBRERO ESPAÑOL,71.68,PSOE,#da1f35,PSOE
13039,Daimiel,Ciudad Real,17680,PARTIDO POPULAR,50.95,PP,#009ade,PP
13040,Fernán Caballero,Ciudad Real,977,PARTIDO POPULAR,52.93,PP,#009ade,PP
13041,Fontanarejo,Ciudad Real,246,PARTIDO POPULAR,52.54,PP,#009ade,PP
13042,Fuencaliente,Ciudad Real,1012,PARTIDO SOCIALISTA OBRERO ESPAÑOL,47.05,PSOE,#da1f35,PSOE
13043,Fuenllana,Ciudad Real,214,PARTIDO POPULAR,61.4,PP,#009ade,PP
13044,Fuente el Fresno,Ciudad Real,3085,PARTIDO POPULAR,42.35,PP,#009ade,PP
13045,Granátula de Calatrava,Ciudad Real,716,PARTIDO POPULAR,45.21,PP,#009ade,PP
13046,Guadalmez,Ciudad Real,718,PARTIDO POPULAR,65.26,PP,#009ade,PP
13047,Herencia,Ciudad Real,8432,PARTIDO SOCIALISTA OBRERO ESPAÑOL,56.9,PSOE,#da1f35,PSOE
13048,Hinojosas de Calatrava,Ciudad Real,505,PARTIDO POPULAR,52.15,PP,#009ade,PP
13049,Horcajo de los Montes,Ciudad Real,821,PARTIDO SOCIALISTA OBRERO ESPAÑOL,43.04,PSOE,#da1f35,PSOE
13050,Las Labores,Ciudad Real,557,PARTIDO SOCIALISTA OBRERO ESPAÑOL,60.69,PSOE,#da1f35,PSOE
13051,Luciana,Ciudad Real,368,PARTIDO SOCIALISTA OBRERO ESPAÑOL,53.23,PSOE,#da1f35,PSOE
13052,Malagón,Ciudad Real,7801,PARTIDO POPULAR,47.89,PP,#009ade,PP
13053,Manzanares,Ciudad Real,17738,PARTIDO SOCIALISTA OBRERO ESPAÑOL,53.29,PSOE,#da1f35,PSOE
13054,Membrilla,Ciudad Real,5904,PARTIDO POPULAR,56.31,PP,#009ade,PP
13055,Mestanza,Ciudad Real,644,PARTIDO SOCIALISTA OBRERO ESPAÑOL,55.84,PSOE,#da1f35,PSOE
13056,Miguelturra,Ciudad Real,15744,PARTIDO POPULAR,34.46,PP,#009ade,PP
13057,Montiel,Ciudad Real,1233,PARTIDO POPULAR,54.86,PP,#009ade,PP
13058,Moral de Calatrava,Ciudad Real,5178,PARTIDO POPULAR,60.54,PP,#009ade,PP
13059,Navalpino,Ciudad Real,203,PARTIDO POPULAR,40.7,PP,#009ade,PP
13060,Navas de Estena,Ciudad Real,292,UNIDAS POR CASAS-IBÁÑEZ,57.01,UNIDAS - IU - PODEMOS,#b865c1,Podemos
13061,Pedro Muñoz,Ciudad Real,7480,PARTIDO POPULAR,59.41,PP,#009ade,PP
13062,Picón,Ciudad Real,667,PARTIDO POPULAR,59.29,PP,#009ade,PP
13063,Piedrabuena,Ciudad Real,4363,PARTIDO SOCIALISTA OBRERO ESPAÑOL,57.33,PSOE,#da1f35,PSOE
13064,Poblete,Ciudad Real,2802,PARTIDO SOCIALISTA OBRERO ESPAÑOL,57.72,PSOE,#da1f35,PSOE
13065,Porzuna,Ciudad Real,3505,PARTIDO POPULAR,52.74,PP,#009ade,PP
13066,Pozuelo de Calatrava,Ciudad Real,3629,PARTIDO SOCIALISTA OBRERO ESPAÑOL,54.31,PSOE,#da1f35,PSOE
13067,Los Pozuelos de Calatrava,Ciudad Real,352,PARTIDO SOCIALISTA OBRERO ESPAÑOL,52.68,PSOE,#da1f35,PSOE
13068,Puebla de Don Rodrigo,Ciudad Real,1119,PARTIDO SOCIALISTA OBRERO ESPAÑOL,46.93,PSOE,#da1f35,PSOE
13069,Puebla del Príncipe,Ciudad Real,671,PARTIDO SOCIALISTA OBRERO ESPAÑOL,66.94,PSOE,#da1f35,PSOE
13070,Puerto Lápice,Ciudad Real,896,INICIATIVA POR PUERTO LAPICE,40.44,IXP,#818778,Otros
13071,Puertollano,Ciudad Real,45539,PARTIDO POPULAR,40.96,PP,#009ade,PP
13072,Retuerta del Bullaque,Ciudad Real,911,PARTIDO SOCIALISTA OBRERO ESPAÑOL,51.77,PSOE,#da1f35,PSOE
13073,Saceruela,Ciudad Real,526,PARTIDO SOCIALISTA OBRERO ESPAÑOL,71.28,PSOE,#da1f35,PSOE
13074,San Carlos del Valle,Ciudad Real,1099,PARTIDO SOCIALISTA OBRERO ESPAÑOL,59.2,PSOE,#da1f35,PSOE
13075,San Lorenzo de Calatrava,Ciudad Real,206,PARTIDO POPULAR,41.82,PP,#009ade,PP
13076,Santa Cruz de los Cáñamos,Ciudad Real,513,PARTIDO SOCIALISTA OBRERO ESPAÑOL,51.01,PSOE,#da1f35,PSOE
13077,Santa Cruz de Mudela,Ciudad Real,3950,PARTIDO POPULAR,60.18,PP,#009ade,PP
13078,Socuéllamos,Ciudad Real,12098,PARTIDO SOCIALISTA OBRERO ESPAÑOL,45.18,PSOE,#da1f35,PSOE
13079,La Solana,Ciudad Real,15313,PARTIDO POPULAR,49.18,PP,#009ade,PP
13080,Solana del Pino,Ciudad Real,328,PARTIDO SOCIALISTA OBRERO ESPAÑOL,90,PSOE,#da1f35,PSOE
13081,Terrinches,Ciudad Real,622,PARTIDO SOCIALISTA OBRERO ESPAÑOL,52.2,PSOE,#da1f35,PSOE
13082,Tomelloso,Ciudad Real,36024,PARTIDO SOCIALISTA OBRERO ESPAÑOL,44.69,PSOE,#da1f35,PSOE
13083,Torralba de Calatrava,Ciudad Real,3052,PARTIDO POPULAR,51.88,PP,#009ade,PP
13084,Torre de Juan Abad,Ciudad Real,1003,PARTIDO SOCIALISTA OBRERO ESPAÑOL,72.34,PSOE,#da1f35,PSOE
13085,Torrenueva,Ciudad Real,2659,PARTIDO POPULAR,45.69,PP,#009ade,PP
13086,Valdemanco del Esteras,Ciudad Real,164,PARTIDO SOCIALISTA OBRERO ESPAÑOL,50,PSOE,#da1f35,PSOE
13087,Valdepeñas,Ciudad Real,30071,PARTIDO SOCIALISTA OBRERO ESPAÑOL,43.21,PSOE,#da1f35,PSOE
13088,Valenzuela de Calatrava,Ciudad Real,661,PARTIDO SOCIALISTA OBRERO ESPAÑOL,78.14,PSOE,#da1f35,PSOE
13089,Villahermosa,Ciudad Real,1772,PARTIDO SOCIALISTA OBRERO ESPAÑOL,66.91,PSOE,#da1f35,PSOE
13090,Villamanrique,Ciudad Real,1083,PARTIDO SOCIALISTA OBRERO ESPAÑOL,49.54,PSOE,#da1f35,PSOE
13091,Villamayor de Calatrava,Ciudad Real,607,PARTIDO POPULAR,54.67,PP,#009ade,PP
13092,Villanueva de la Fuente,Ciudad Real,1965,PARTIDO SOCIALISTA OBRERO ESPAÑOL,48.69,PSOE,#da1f35,PSOE
13093,Villanueva de los Infantes,Ciudad Real,4828,PARTIDO POPULAR,47.82,PP,#009ade,PP
13094,Villanueva de San Carlos,Ciudad Real,278,PARTIDO POPULAR,68,PP,#009ade,PP
13095,Villar del Pozo,Ciudad Real,54,PARTIDO SOCIALISTA OBRERO ESPAÑOL,48.39,PSOE,#da1f35,PSOE
13096,Villarrubia de los Ojos,Ciudad Real,9667,PARTIDO POPULAR,40.74,PP,#009ade,PP
13097,Villarta de San Juan,Ciudad Real,2713,PARTIDO SOCIALISTA OBRERO ESPAÑOL,56.82,PSOE,#da1f35,PSOE
13098,Viso del Marqués,Ciudad Real,2183,PARTIDO SOCIALISTA OBRERO ESPAÑOL,48.05,PSOE,#da1f35,PSOE
13901,El Robledo,Ciudad Real,1061,AGRUPACION ROBLEDANA DE ELECTORES INDEPENDIENTES,55.33,A.R.E.I.,#888075,Otros
13902,Ruidera,Ciudad Real,555,PARTIDO SOCIALISTA OBRERO ESPAÑOL,50.27,PSOE,#da1f35,PSOE
13903,Arenales de San Gregorio,Ciudad Real,571,PARTIDO POPULAR,62.33,PP,#009ade,PP
13904,Llanos del Caudillo,Ciudad Real,693,PARTIDO POPULAR,56.76,PP,#009ade,PP
14001,Adamuz,Córdoba,4125,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,43.64,PSOE-A,#da1f35,PSOE
14002,Aguilar de la Frontera,Córdoba,13318,IZQUIERDA UNIDA ANDALUCIA-UNIDAS POR PRIEGO Y ALDEAS,52.37,CON ANDALUCIA,#930011,IU
14003,Alcaracejos,Córdoba,1493,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,76.04,PSOE-A,#da1f35,PSOE
14004,Almedinilla,Córdoba,2350,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,69.55,PSOE-A,#da1f35,PSOE
14005,Almodóvar del Río,Córdoba,8093,IZQUIERDA UNIDA ANDALUCIA-UNIDAS POR PRIEGO Y ALDEAS,50.32,CON ANDALUCIA,#930011,IU
14006,Añora,Córdoba,1509,PARTIDO POPULAR,60.19,PP,#009ade,PP
14007,Baena,Córdoba,18764,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,38.04,PSOE-A,#da1f35,PSOE
14008,Belalcázar,Córdoba,3166,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,56.9,PSOE-A,#da1f35,PSOE
14009,Belmez,Córdoba,2862,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,52.11,PSOE-A,#da1f35,PSOE
14010,Benamejí,Córdoba,4974,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,50.26,PSOE-A,#da1f35,PSOE
14011,Los Blázquez,Córdoba,661,PARTIDO POPULAR,56.55,PP,#009ade,PP
14012,Bujalance,Córdoba,7257,PARTIDO POPULAR,54.74,PP,#009ade,PP
14013,Cabra,Córdoba,20097,PARTIDO POPULAR,61.03,PP,#009ade,PP
14014,Cañete de las Torres,Córdoba,2859,PARTIDO POPULAR,48.38,PP,#009ade,PP
14015,Carcabuey,Córdoba,2367,IZQUIERDA UNIDA ANDALUCIA-UNIDAS POR PRIEGO Y ALDEAS,52.67,CON ANDALUCIA,#930011,IU
14016,Cardeña,Córdoba,1455,PARTIDO POPULAR,40.18,PP,#009ade,PP
14017,La Carlota,Córdoba,14324,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,60.83,PSOE-A,#da1f35,PSOE
14018,El Carpio,Córdoba,4353,PARTIDO POPULAR,36.74,PP,#009ade,PP
14019,Castro del Río,Córdoba,7711,PARTIDO POPULAR,38.41,PP,#009ade,PP
14020,Conquista,Córdoba,380,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,73.46,PSOE-A,#da1f35,PSOE
14021,Córdoba,Córdoba,319515,PARTIDO POPULAR,46.28,PP,#009ade,PP
14022,Doña Mencía,Córdoba,4583,CON ANDALUCÍA IZQUIERDA UNIDA CON DOÑA MENCÍA,68.03,UI CON ANDALUCÍA,#41c385,Más
14023,Dos Torres,Córdoba,2402,PARTIDO POPULAR,62.66,PP,#009ade,PP
14024,Encinas Reales,Córdoba,2266,PARTIDO POPULAR,67.01,PP,#009ade,PP
14025,Espejo,Córdoba,3245,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,56.19,PSOE-A,#da1f35,PSOE
14026,Espiel,Córdoba,2423,PARTIDO POPULAR,60.6,PP,#009ade,PP
14027,Fernán-Núñez,Córdoba,9646,IZQUIERDA UNIDA ANDALUCIA-UNIDAS POR PRIEGO Y ALDEAS,55.35,CON ANDALUCIA,#930011,IU
14028,Fuente la Lancha,Córdoba,329,PARTIDO POPULAR,51.67,PP,#009ade,PP
14029,Fuente Obejuna,Córdoba,4462,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,49.98,PSOE-A,#da1f35,PSOE
14030,Fuente Palmera,Córdoba,9879,IZQUIERDA UNIDA ANDALUCIA-UNIDAS POR PRIEGO Y ALDEAS,58.58,CON ANDALUCIA,#930011,IU
14031,Fuente-Tójar,Córdoba,663,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,53.16,PSOE-A,#da1f35,PSOE
14032,La Granjuela,Córdoba,414,PARTIDO POPULAR,52.1,PP,#009ade,PP
14033,Guadalcázar,Córdoba,1552,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,50.05,PSOE-A,#da1f35,PSOE
14034,El Guijo,Córdoba,344,PARTIDO POPULAR,58.54,PP,#009ade,PP
14035,Hinojosa del Duque,Córdoba,6640,PARTIDO POPULAR,46.56,PP,#009ade,PP
14036,Hornachuelos,Córdoba,4450,GRUPO INDEPENDIENTE DE HORNACHUELOS,50.22,G.I.H.,#888075,Otros
14037,Iznájar,Córdoba,4002,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,63.49,PSOE-A,#da1f35,PSOE
14038,Lucena,Córdoba,42645,PARTIDO POPULAR,44.24,PP,#009ade,PP
14039,Luque,Córdoba,2926,PARTIDO POPULAR,55.89,PP,#009ade,PP
14040,Montalbán de Córdoba,Córdoba,4494,IZQUIERDA UNIDA ANDALUCIA-UNIDAS POR PRIEGO Y ALDEAS,59.04,CON ANDALUCIA,#930011,IU
14041,Montemayor,Córdoba,3869,AGRUPACIÓN DE ELECTORES CONTIGO MONTEMAYOR,61.97,CONTIGO MONTEMAYOR,#82757f,Otros
14042,Montilla,Córdoba,22490,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,46.11,PSOE-A,#da1f35,PSOE
14043,Montoro,Córdoba,9203,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,46.87,PSOE-A,#da1f35,PSOE
14044,Monturque,Córdoba,1933,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,52.54,PSOE-A,#da1f35,PSOE
14045,Moriles,Córdoba,3673,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,52.89,PSOE-A,#da1f35,PSOE
14046,Nueva Carteya,Córdoba,5347,CON ANDALUCÍA IZQUIERDA UNDA CON NUEVA CARTEYA,67.93,IU CON ANDALUCÍA,#41c385,Más
14047,Obejo,Córdoba,2054,PARTIDO POPULAR,56.35,PP,#009ade,PP
14048,Palenciana,Córdoba,1461,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,63,PSOE-A,#da1f35,PSOE
14049,Palma del Río,Córdoba,20810,PARTIDO POPULAR,49.01,PP,#009ade,PP
14050,Pedro Abad,Córdoba,2809,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,40.19,PSOE-A,#da1f35,PSOE
14051,Pedroche,Córdoba,1481,PARTIDO POPULAR,51.8,PP,#009ade,PP
14052,Peñarroya-Pueblonuevo,Córdoba,10419,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,36.9,PSOE-A,#da1f35,PSOE
14053,Posadas,Córdoba,7267,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,46.46,PSOE-A,#da1f35,PSOE
14054,Pozoblanco,Córdoba,17102,PARTIDO POPULAR,55.72,PP,#009ade,PP
14055,Priego de Córdoba,Córdoba,22092,PARTIDO POPULAR,58.29,PP,#009ade,PP
14056,Puente Genil,Córdoba,29748,PARTIDO POPULAR,40.5,PP,#009ade,PP
14057,La Rambla,Córdoba,7525,PARTIDO POPULAR,52.35,PP,#009ade,PP
14058,Rute,Córdoba,9801,PARTIDO POPULAR,45.87,PP,#009ade,PP
14059,San Sebastián de los Ballesteros,Córdoba,835,PARTIDO POPULAR,84.74,PP,#009ade,PP
14060,Santaella,Córdoba,4637,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,40.54,PSOE-A,#da1f35,PSOE
14061,Santa Eufemia,Córdoba,734,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,48.11,PSOE-A,#da1f35,PSOE
14062,Torrecampo,Córdoba,1032,PARTIDO POPULAR,58.09,PP,#009ade,PP
14063,Valenzuela,Córdoba,1079,PARTIDO POPULAR,50,PP,#009ade,PP
14064,Valsequillo,Córdoba,347,PARTIDO POPULAR,50.36,PP,#009ade,PP
14065,La Victoria,Córdoba,2316,VAMOS,43.22,VAMOS,#868576,Otros
14066,Villa del Río,Córdoba,6993,UNION INDEPENDIENTE DEMOCRATICA,41.7,UNIDE,#788488,Otros
14067,Villafranca de Córdoba,Córdoba,4872,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,41.63,PSOE-A,#da1f35,PSOE
14068,Villaharta,Córdoba,632,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,73.31,PSOE-A,#da1f35,PSOE
14069,Villanueva de Córdoba,Córdoba,8587,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,57.17,PSOE-A,#da1f35,PSOE
14070,Villanueva del Duque,Córdoba,1431,PARTIDO POPULAR,59.55,PP,#009ade,PP
14071,Villanueva del Rey,Córdoba,1007,PARTIDO POPULAR,55.72,PP,#009ade,PP
14072,Villaralto,Córdoba,1111,PARTIDO POPULAR,58.02,PP,#009ade,PP
14073,Villaviciosa de Córdoba,Córdoba,3160,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,27.84,PSOE-A,#da1f35,PSOE
14074,El Viso,Córdoba,2528,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,66.73,PSOE-A,#da1f35,PSOE
14075,Zuheros,Córdoba,631,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,78.42,PSOE-A,#da1f35,PSOE
14901,Fuente Carreteros,Córdoba,1109,IZQUIERDA UNIDA ANDALUCIA-UNIDAS POR PRIEGO Y ALDEAS,48.47,CON ANDALUCIA,#930011,IU
14902,La Guijarrosa,Córdoba,1341,CANDIDATURA INDEPENDIENTE DE LA GUIJARROSA,59.19,C.I.D.G.,#888575,Otros
15001,Abegondo,A Coruña,5534,PARTIDO POPULAR,58.81,PP,#009ade,PP
15002,Ames,A Coruña,32095,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,32.61,PSDEG-PSOE,#da1f35,PSOE
15003,Aranga,A Coruña,1837,PARTIDO POPULAR,50.68,PP,#009ade,PP
15004,Ares,A Coruña,6033,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,44.76,PSDEG-PSOE,#da1f35,PSOE
15005,Arteixo,A Coruña,33076,PARTIDO POPULAR,59.58,PP,#009ade,PP
15006,Arzúa,A Coruña,5918,PARTIDO POPULAR,39.18,PP,#009ade,PP
15007,A Baña,A Coruña,3333,PARTIDO POPULAR,43,PP,#009ade,PP
15008,Bergondo,A Coruña,6892,PARTIDO POPULAR,32.58,PP,#009ade,PP
