cod_ine,municipio,provincia,poblacion,partido_ganador,por_votos,color_ganador,color_code_ganador,alcalde,partido_alcalde,color_alcalde,color_code_alcalde,gobierna
50081,Cetina,Zaragoza,570,PSOE,74.58,PSOE,#da1f35,Hilario Gonzalez Velazquez,PSOE,PSOE,#da1f35,Lista más votada
50082,Cimballa,Zaragoza,86,PP,58.73,PP,#009ade,Cecilio Eloy Roy Enguita,PP,PP,#009ade,Lista más votada
50083,Cinco Olivas,Zaragoza,102,PSOE,56.72,PSOE,#da1f35,Miguel Angel Ignacio Garcia Bellido,PSOE,PSOE,#da1f35,Lista más votada
50084,Clarés de Ribota,Zaragoza,71,PP,38.24,PP,#009ade,Rubén Felipe Soriano,PP,PP,#009ade,Lista más votada
50085,Codo,Zaragoza,208,PP,65.06,PP,#009ade,Raúl Cuevas Larrosa,PP,PP,#009ade,Lista más votada
50086,Codos,Zaragoza,232,PSOE,60.5,PSOE,#da1f35,Emilio Camino Lorente,PSOE,PSOE,#da1f35,Lista más votada
50087,Contamina,Zaragoza,31,PP,82.61,PP,#009ade,José María Morente Arcos,PP,PP,#009ade,Lista más votada
50088,Cosuenda,Zaragoza,326,PP,52.46,PP,#009ade,Luis Alberto Cebrian Millan,PP,PP,#009ade,Lista más votada
50089,Cuarte de Huerva,Zaragoza,14169,PP,27.3,PP,#009ade,Elena Lacalle Oreja,PP,PP,#009ade,Lista más votada
50090,Cubel,Zaragoza,153,PP,70.21,PP,#009ade,Francisco Manuel Pardos León,PP,PP,#009ade,Lista más votada
50091,Las Cuerlas,Zaragoza,39,Aragón Existe,64.86,EXISTE,#037252,Ana Felisa Torrijo Lopez,Aragón Existe,EXISTE,#037252,Lista más votada
50092,Chiprana,Zaragoza,515,PP,60.84,PP,#009ade,Francisco Javier Nicolas Garcia,PP,PP,#009ade,Lista más votada
50093,Chodes,Zaragoza,96,PSOE,49.21,PSOE,#da1f35,Carlos Javier Liarte Cuartero,PSOE,PSOE,#da1f35,Lista más votada
50094,Daroca,Zaragoza,1921,PP,33.08,PP,#009ade,Miguel García Cortés,PP,PP,#009ade,Lista más votada
50095,Ejea de los Caballeros,Zaragoza,17124,PSOE,36.36,PSOE,#da1f35,Teresa Ladrero Parral,PSOE,PSOE,#da1f35,Lista más votada
50096,Embid de Ariza,Zaragoza,31,PSOE,87.5,PSOE,#da1f35,Joaquín Mariscal Horna,PSOE,PSOE,#da1f35,Lista más votada
50098,Encinacorba,Zaragoza,185,PSOE,47.41,PSOE,#da1f35,Maria Belen Berdejo Guillen,PSOE,PSOE,#da1f35,Lista más votada
50099,Épila,Zaragoza,4447,PSOE,50.91,PSOE,#da1f35,Jesús Bazán Sanz,PSOE,PSOE,#da1f35,Lista más votada
50100,Erla,Zaragoza,360,PSOE,64.73,PSOE,#da1f35,Jose Manuel Angoy Trullenque,PSOE,PSOE,#da1f35,Lista más votada
50101,Escatrón,Zaragoza,1156,PSOE,75.21,PSOE,#da1f35,Francisco Juan Abad Bascuas,PSOE,PSOE,#da1f35,Lista más votada
50102,Fabara,Zaragoza,1088,Aragón Existe,53.14,EXISTE,#037252,Juan Jesús Villalba Forner,Aragón Existe,EXISTE,#037252,Lista más votada
50104,Farlete,Zaragoza,376,Cs,57.75,CS,#da5b1f,Hector Azara Fustero,Cs,CS,#da5b1f,Lista más votada
50105,Fayón,Zaragoza,397,PP,59.48,PP,#009ade,Roberto Cabistany Diaz,PP,PP,#009ade,Lista más votada
50106,Los Fayos,Zaragoza,131,PP,55.45,PP,#009ade,Eric Gil Vela,PP,PP,#009ade,Lista más votada
50107,Figueruelas,Zaragoza,1226,PP,69.32,PP,#009ade,Luis Bertol Moreno,PP,PP,#009ade,Lista más votada
50108,Fombuena,Zaragoza,59,PSOE,50,PSOE,#da1f35,Carlos Jaime Mainar Ullate,PSOE,PSOE,#da1f35,Lista más votada
50109,El Frago,Zaragoza,117,CHA,63.33,CHA,#680011,Jose Ramon Reyes Luna,CHA,CHA,#680011,Lista más votada
50110,El Frasno,Zaragoza,379,PP,53.67,PP,#009ade,Julián Vicén Carnicer,PP,PP,#009ade,Lista más votada
50111,Fréscano,Zaragoza,204,PP,70,PP,#009ade,Jorge Cuartero De Los Rios,PP,PP,#009ade,Lista más votada
50113,Fuendejalón,Zaragoza,763,PSOE,64.99,PSOE,#da1f35,Javier Tolosa Jaime,PSOE,PSOE,#da1f35,Lista más votada
50114,Fuendetodos,Zaragoza,144,Cs,39.13,CS,#da5b1f,Enrique Salueña Mateo,Cs,CS,#da5b1f,Lista más votada
50115,Fuentes de Ebro,Zaragoza,4613,PSOE,43.38,PSOE,#da1f35,Maria Pilar Palacin Miguel,PSOE,PSOE,#da1f35,Lista más votada
50116,Fuentes de Jiloca,Zaragoza,208,PP,41.56,PP,#009ade,Rosana Perruca Remartinez,PP,PP,#009ade,Lista más votada
50117,Gallocanta,Zaragoza,120,Aragón Existe,64.71,EXISTE,#037252,Luis Javier Mañas Ballestin,Aragón Existe,EXISTE,#037252,Lista más votada
50118,Gallur,Zaragoza,2563,PSOE,49.7,PSOE,#da1f35,María Pilar Capdevila Manero,PSOE,PSOE,#da1f35,Lista más votada
50119,Gelsa,Zaragoza,1007,Trabajando por Gelsa,60.83,OTROS,#7d8781,Maria Isabel Alvarez Seron,Trabajando por Gelsa,OTROS,#7d8781,Lista más votada
50120,Godojos,Zaragoza,49,PSOE,51.61,PSOE,#da1f35,Santiago Cebolla Yagüe,PSOE,PSOE,#da1f35,Lista más votada
50121,Gotor,Zaragoza,290,PSOE,64.39,PSOE,#da1f35,Jose Angel Calvo Ayora,PSOE,PSOE,#da1f35,Lista más votada
50122,Grisel,Zaragoza,82,Cs,55.74,CS,#da5b1f,Javier Martinez Duran,Cs,CS,#da5b1f,Lista más votada
50123,Grisén,Zaragoza,623,PSOE,61.47,PSOE,#da1f35,Marcos Lahoz Amo,PSOE,PSOE,#da1f35,Lista más votada
50124,Herrera de los Navarros,Zaragoza,523,PP,71.62,PP,#009ade,Enrique Felices Serrano,PP,PP,#009ade,Lista más votada
50125,Ibdes,Zaragoza,384,PSOE,58.25,PSOE,#da1f35,Ramón Duce Maestro,PSOE,PSOE,#da1f35,Lista más votada
50126,Illueca,Zaragoza,2746,PAR,35.81,PAR,#fea000,José Javier Vicente Inés,PAR,PAR,#fea000,Lista más votada
50128,Isuerre,Zaragoza,33,CHA,78.26,CHA,#680011,Luis Javier Egea Bezunartea,CHA,CHA,#680011,Lista más votada
50129,Jaraba,Zaragoza,280,PP,75.86,PP,#009ade,Felicidad Pérez Sicilia,PP,PP,#009ade,Lista más votada
50130,Jarque de Moncayo,Zaragoza,407,PSOE,50.41,PSOE,#da1f35,Maria Carmen Serrano Tejedor,PSOE,PSOE,#da1f35,Lista más votada
50131,Jaulín,Zaragoza,278,Cs,69.47,CS,#da5b1f,Maria Pilar Burdío Planas,Cs,CS,#da5b1f,Lista más votada
50132,La Joyosa,Zaragoza,1119,PP,64.75,PP,#009ade,Jesús Manuel Ochoa Murcia,PP,PP,#009ade,Lista más votada
50133,Lagata,Zaragoza,109,PSOE,67.86,PSOE,#da1f35,Francisco Javier Lázaro Gómez,PSOE,PSOE,#da1f35,Lista más votada
50134,Langa del Castillo,Zaragoza,115,PP,76.14,PP,#009ade,Pascual Salvador Quilez,PP,PP,#009ade,Lista más votada
50135,Layana,Zaragoza,96,AIL,46.03,OTROS,#888375,Jesus Gay Cortes,AIL,OTROS,#888375,Lista más votada
50136,Lécera,Zaragoza,634,PP,49.06,PP,#009ade,Victor Manuel De La Sierra Tabuenca,PP,PP,#009ade,Lista más votada
50137,Leciñena,Zaragoza,1116,PSOE,55.05,PSOE,#da1f35,Andres Picazo Seral,PSOE,PSOE,#da1f35,Lista más votada
50138,Lechón,Zaragoza,47,PAR,65.79,PAR,#fea000,Jesus Lopez Traid,PP,PP,#009ade,Otro
50139,Letux,Zaragoza,337,PSOE,66.92,PSOE,#da1f35,Miguel Sanz Ansón,PSOE,PSOE,#da1f35,Lista más votada
50140,Litago,Zaragoza,194,PSOE,41.71,PSOE,#da1f35,Rafael Avila Peña,PSOE,PSOE,#da1f35,Lista más votada
50141,Lituénigo,Zaragoza,121,PP,53.92,PP,#009ade,Clara Garcia Pellicer,PP,PP,#009ade,Lista más votada
50142,Lobera de Onsella,Zaragoza,26,PSOE,71.43,PSOE,#da1f35,Jose Antonio Olivas Martinez,PSOE,PSOE,#da1f35,Lista más votada
50143,Longares,Zaragoza,882,CHA,42.33,CHA,#680011,Miguel Jaime Angós,CHA,CHA,#680011,Lista más votada
50144,Longás,Zaragoza,42,PP,94.29,PP,#009ade,Miguel Angel Nieto Sandoval Campos,PP,PP,#009ade,Lista más votada
50146,Lucena de Jalón,Zaragoza,226,PSOE,51.45,PSOE,#da1f35,Jose Maria Julve Larraz,PSOE,PSOE,#da1f35,Lista más votada
50147,Luceni,Zaragoza,973,PSOE,54.51,PSOE,#da1f35,Ana María Arellano Badía,PSOE,PSOE,#da1f35,Lista más votada
50148,Luesia,Zaragoza,333,AE por Luesia,67.67,OTROS,#82757f,Jaime Lacosta Aragües,AE por Luesia,OTROS,#82757f,Lista más votada
50149,Luesma,Zaragoza,38,PP,89.29,PP,#009ade,Juan Mainar Pardos,PP,PP,#009ade,Lista más votada
50150,Lumpiaque,Zaragoza,841,PP,79.35,PP,#009ade,Jesús Martínez Gil,PP,PP,#009ade,Lista más votada
50151,Luna,Zaragoza,694,PSOE,70.42,PSOE,#da1f35,Luis Miguel Casajus Ciudad,PSOE,PSOE,#da1f35,Lista más votada
50152,Maella,Zaragoza,2097,PP,47.62,PP,#009ade,María Elena Bondia Pinos,PP,PP,#009ade,Lista más votada
50153,Magallón,Zaragoza,1118,Aire Nuevo Magallón,54.45,OTROS,#7e877d,Esteban Lagota Lazaro,Aire Nuevo Magallón,OTROS,#7e877d,Lista más votada
50154,Mainar,Zaragoza,170,PAR,57.29,PAR,#fea000,Maria Lina Hernando Peinado,PAR,PAR,#fea000,Lista más votada
50155,Malanquilla,Zaragoza,90,PP,59.09,PP,#009ade,Ernesto Marín Nievas,PP,PP,#009ade,Lista más votada
50156,Maleján,Zaragoza,262,PSOE,59.78,PSOE,#da1f35,Juan Jose Ruiz Lahuerta,PSOE,PSOE,#da1f35,Lista más votada
50157,Malón,Zaragoza,392,PSOE,54.18,PSOE,#da1f35,Ana Carmen Calavia Lahera,PSOE,PSOE,#da1f35,Lista más votada
50159,Maluenda,Zaragoza,905,Cs,53.36,CS,#da5b1f,María Carmen Herrero Abián,Cs,CS,#da5b1f,Lista más votada
50160,Mallén,Zaragoza,2937,PSOE,46.08,PSOE,#da1f35,Ruben Marco Armingol,Por Mallen,OTROS,#7f8879,Otro
50161,Manchones,Zaragoza,103,PP,53.25,PP,#009ade,Francisco Pardillos Marín,PP,PP,#009ade,Lista más votada
50162,Mara,Zaragoza,168,PSOE,72.12,PSOE,#da1f35,Javier Francisco Peiro Ruiz,PSOE,PSOE,#da1f35,Lista más votada
50163,María de Huerva,Zaragoza,6168,PP,35.04,PP,#009ade,Joaquin Calleja Romero,PP,PP,#009ade,Lista más votada
50164,Mediana de Aragón,Zaragoza,457,JXM,49.26,OTROS,#818778,Luis Angel Blasco Mainar,JXM,OTROS,#818778,Lista más votada
50165,Mequinenza,Zaragoza,2294,PSOE,64.45,PSOE,#da1f35,Antonio Sanjuan Soler,PSOE,PSOE,#da1f35,Lista más votada
50166,Mesones de Isuela,Zaragoza,272,PP,34.54,PP,#009ade,José Antonio Sisamón Marco,PP,PP,#009ade,Lista más votada
50167,Mezalocha,Zaragoza,232,Cs,65.16,CS,#da5b1f,Yolanda Martinez Muñoz,Cs,CS,#da5b1f,Lista más votada
50168,Mianos,Zaragoza,28,CHA,94.74,CHA,#680011,Francisco Javier Samitier Garcia,CHA,CHA,#680011,Lista más votada
50169,Miedes de Aragón,Zaragoza,424,PP,49.81,PP,#009ade,Elizabeth Sánchez Guzmán,PP,PP,#009ade,Lista más votada
50170,Monegrillo,Zaragoza,393,PSOE,78.68,PSOE,#da1f35,Alejandro Laguna Martínez,PSOE,PSOE,#da1f35,Lista más votada
50171,Moneva,Zaragoza,115,PP,52.78,PP,#009ade,Luis Martin Mareca,PP,PP,#009ade,Lista más votada
50172,Monreal de Ariza,Zaragoza,193,PP,69.18,PP,#009ade,Ángeles Lozano Burgos,PP,PP,#009ade,Lista más votada
50173,Monterde,Zaragoza,133,PP,53.62,PP,#009ade,José Gracia Ruiz,PP,PP,#009ade,Lista más votada
50174,Montón,Zaragoza,86,PP,40,PP,#009ade,Jose Angel Lecumberri Sanchez,PP,PP,#009ade,Lista más votada
50175,Morata de Jalón,Zaragoza,1101,En Común,34.64,EN COMÚN,#993248,Luis Velilla Sancho,En Común,EN COMÚN,#993248,Lista más votada
50176,Morata de Jiloca,Zaragoza,250,Cs,60.75,CS,#da5b1f,Miguel Langa Pardos,Cs,CS,#da5b1f,Lista más votada
50177,Morés,Zaragoza,332,PP,76.62,PP,#009ade,Azucena Lozano Serrano,PP,PP,#009ade,Lista más votada
50178,Moros,Zaragoza,299,PSOE,77.46,PSOE,#da1f35,Manuel Morte Garcia,PSOE,PSOE,#da1f35,Lista más votada
50179,Moyuela,Zaragoza,251,PSOE,56.94,PSOE,#da1f35,José Antonio Sánchez Tirado,PSOE,PSOE,#da1f35,Lista más votada
50180,Mozota,Zaragoza,123,Cs,48,CS,#da5b1f,Romualdo Romeo Royo,Cs,CS,#da5b1f,Lista más votada
50181,Muel,Zaragoza,1479,PSOE,48.8,PSOE,#da1f35,Israel Remon Bazan,PSOE,PSOE,#da1f35,Lista más votada
50182,La Muela,Zaragoza,6247,CHA,39.7,CHA,#680011,Adrián Tello Gimeno,CHA,CHA,#680011,Lista más votada
50183,Munébrega,Zaragoza,356,PAR,54.84,PAR,#fea000,José Felix Lajusticia Rubio,PAR,PAR,#fea000,Lista más votada
50184,Murero,Zaragoza,104,PP,45.07,PP,#009ade,Santiago Mingote García,PP,PP,#009ade,Lista más votada
50185,Murillo de Gállego,Zaragoza,197,PSOE,61.26,PSOE,#da1f35,Juan Carlos Lopez Tisaire,PSOE,PSOE,#da1f35,Lista más votada
50186,Navardún,Zaragoza,35,CHA,47.06,CHA,#680011,Leire Mendive Gil,CHA,CHA,#680011,Lista más votada
50187,Nigüella,Zaragoza,59,CHA,67.39,CHA,#680011,Cintia Liarte Marin,CHA,CHA,#680011,Lista más votada
50188,Nombrevilla,Zaragoza,35,PP,76.92,PP,#009ade,Jose Lafuente Arnal,PP,PP,#009ade,Lista más votada
50189,Nonaspe,Zaragoza,1011,PP,55.03,PP,#009ade,Fernando Edmundo Taberner Salvador,PP,PP,#009ade,Lista más votada
50190,Novallas,Zaragoza,845,PSOE,51.76,PSOE,#da1f35,Pedro Luis Lapuente Aranda,PSOE,PSOE,#da1f35,Lista más votada
50191,Novillas,Zaragoza,514,PP,65.85,PP,#009ade,Abel Ulises Vera Irún,PP,PP,#009ade,Lista más votada
50192,Nuévalos,Zaragoza,279,PSOE,49.76,PSOE,#da1f35,Manuel Peiró Cobacho,PSOE,PSOE,#da1f35,Lista más votada
50193,Nuez de Ebro,Zaragoza,889,PP,44.08,PP,#009ade,Emilio Ferrero Arias,PP,PP,#009ade,Lista más votada
50194,Olvés,Zaragoza,110,PAR,57.65,PAR,#fea000,Alberto Alaya Marín,PAR,PAR,#fea000,Lista más votada
50195,Orcajo,Zaragoza,57,PSOE,42.59,PSOE,#da1f35,Maria Luisa Ruiz Martinez,PSOE,PSOE,#da1f35,Lista más votada
50196,Orera,Zaragoza,116,PSOE,74.03,PSOE,#da1f35,Juan Luis Gómez García,PSOE,PSOE,#da1f35,Lista más votada
50197,Orés,Zaragoza,95,PSOE,54.55,PSOE,#da1f35,Francisco Auria Idoipe,PSOE,PSOE,#da1f35,Lista más votada
50198,Oseja,Zaragoza,52,PAR,88.89,PAR,#fea000,Francisco Javier Lorente García,PAR,PAR,#fea000,Lista más votada
50199,Osera de Ebro,Zaragoza,413,Cs,60.19,CS,#da5b1f,Enrique Maria Gomez Lopez,Cs,CS,#da5b1f,Lista más votada
50200,Paniza,Zaragoza,604,Paniceros por Paniza,51.79,OTROS,#887c76,Jose Manuel Cebrian Sanchez,Paniceros por Paniza,OTROS,#887c76,Lista más votada
50201,Paracuellos de Jiloca,Zaragoza,582,PSOE,59.44,PSOE,#da1f35,José Ignacio Gallego Duran,PSOE,PSOE,#da1f35,Lista más votada
50202,Paracuellos de la Ribera,Zaragoza,129,Cs,53.25,CS,#da5b1f,María Pilar Sánchez Monreal,Cs,CS,#da5b1f,Lista más votada
50203,Pastriz,Zaragoza,1300,PP,60.17,PP,#009ade,Jose Miguel Ezquerra Calvo,PP,PP,#009ade,Lista más votada
50204,Pedrola,Zaragoza,3625,PSOE,65.09,PSOE,#da1f35,Manuela Bergés Barreras,PSOE,PSOE,#da1f35,Lista más votada
50205,Las Pedrosas,Zaragoza,97,PP,47.06,PP,#009ade,Victor Corbacho Cabestre,PSOE,PSOE,#da1f35,Otro
50206,Perdiguera,Zaragoza,553,PP,75.93,PP,#009ade,José Manuel Usón Alcubierre,PP,PP,#009ade,Lista más votada
50207,Piedratajada,Zaragoza,91,PSOE,48.15,PSOE,#da1f35,Maria Paz Banzo Torralba,PSOE,PSOE,#da1f35,Lista más votada
50208,Pina de Ebro,Zaragoza,2433,PP,40.85,PP,#009ade,Pablo Blanquet Abós,PP,PP,#009ade,Lista más votada
50209,Pinseque,Zaragoza,4278,PSOE,47.02,PSOE,#da1f35,José Ignacio Andrés Ginto,PSOE,PSOE,#da1f35,Lista más votada
50210,Los Pintanos,Zaragoza,37,PP,47.22,PP,#009ade,Francisca Herranz Saez,PP,PP,#009ade,Lista más votada
50211,Plasencia de Jalón,Zaragoza,325,PSOE,65.37,PSOE,#da1f35,Francisco Javier Perez Santos,PSOE,PSOE,#da1f35,Lista más votada
50212,Pleitas,Zaragoza,38,PP,88.89,PP,#009ade,José Luis Blanco Ibáñez,PP,PP,#009ade,Lista más votada
50213,Plenas,Zaragoza,100,PSOE,58.54,PSOE,#da1f35,Maria Reyes Gracia Luño,PP,PP,#009ade,Otro
50214,Pomer,Zaragoza,26,PP,85.71,PP,#009ade,Millán Martínez Modrego,PP,PP,#009ade,Lista más votada
50215,Pozuel de Ariza,Zaragoza,24,IU,89.47,IU,#930011,Maria Encarnacion Bermudez Granada,IU,IU,#930011,Lista más votada
50216,Pozuelo de Aragón,Zaragoza,263,PP,86.67,PP,#009ade,Jose Jeronimo Gracia Martinez,PP,PP,#009ade,Lista más votada
50217,Pradilla de Ebro,Zaragoza,541,PSOE,67.69,PSOE,#da1f35,Raul Moncin Carcas,PSOE,PSOE,#da1f35,Lista más votada
50218,Puebla de Albortón,Zaragoza,129,PP,70.59,PP,#009ade,Jesus Naval Alconchel,PP,PP,#009ade,Lista más votada
50219,La Puebla de Alfindén,Zaragoza,6442,PSOE,24.33,PSOE,#da1f35,Pilar Villanueva Campaña,PP,PP,#009ade,Otro
50220,Puendeluna,Zaragoza,48,PSOE,83.33,PSOE,#da1f35,Jose Antonio Martinez Ibor,PSOE,PSOE,#da1f35,Lista más votada
50221,Purujosa,Zaragoza,27,PSOE,69.23,PSOE,#da1f35,Maria Del Carmen Clemente Sanjuan,PSOE,PSOE,#da1f35,Lista más votada
50222,Quinto,Zaragoza,1916,PSOE,67.7,PSOE,#da1f35,Jesús Morales Lleixá,PSOE,PSOE,#da1f35,Lista más votada
50223,Remolinos,Zaragoza,1035,PSOE,61.72,PSOE,#da1f35,Alfredo Zaldivar Tris,PSOE,PSOE,#da1f35,Lista más votada
50224,Retascón,Zaragoza,60,PAR,87.5,PAR,#fea000,Ana Isabel Montejano Marquina,PAR,PAR,#fea000,Lista más votada
50225,Ricla,Zaragoza,2932,PSOE,57.3,PSOE,#da1f35,Ignacio Gutiérrez Carnicer,PSOE,PSOE,#da1f35,Lista más votada
50227,Romanos,Zaragoza,119,PSOE,60.87,PSOE,#da1f35,David Tomas Pardos,PSOE,PSOE,#da1f35,Lista más votada
50228,Rueda de Jalón,Zaragoza,317,PP,56.77,PP,#009ade,José Miguel Echeverría Domínguez,PP,PP,#009ade,Lista más votada
50229,Ruesca,Zaragoza,69,IU,44.07,IU,#930011,Manuel Monge Barranco,IU,IU,#930011,Lista más votada
50230,Sádaba,Zaragoza,1291,PP,49.49,PP,#009ade,Jose Antonio Navarro Lizondo,PP,PP,#009ade,Lista más votada
50231,Salillas de Jalón,Zaragoza,355,PP,61.72,PP,#009ade,Juan Carlos Ereza Crespo,PP,PP,#009ade,Lista más votada
50232,Salvatierra de Esca,Zaragoza,199,PSOE,50.78,PSOE,#da1f35,Juan Carlos Bescos Anso,PSOE,PSOE,#da1f35,Lista más votada
50233,Samper del Salz,Zaragoza,96,PP,41.43,PP,#009ade,Alberto Gómez Moliner,PP,PP,#009ade,Lista más votada
50234,San Martín de la Virgen de Moncayo,Zaragoza,283,PP,87.57,PP,#009ade,Jacob Ramirez Mora,PP,PP,#009ade,Lista más votada
50235,San Mateo de Gállego,Zaragoza,3452,EMPATE,44.68,OTROS,#82757f,Jose Manuel Gonzalez Arruga,PSOE,PSOE,#da1f35,Otro
50236,Santa Cruz de Grío,Zaragoza,94,PP,41.1,PP,#009ade,Raúl Cubero Navarro,PP,PP,#009ade,Lista más votada
50237,Santa Cruz de Moncayo,Zaragoza,125,PP,61.18,PP,#009ade,Alberto Val Ducar,PP,PP,#009ade,Lista más votada
50238,Santa Eulalia de Gállego,Zaragoza,102,PP,50.72,PP,#009ade,Jose Antonio Casaucau Morlans,Cs,CS,#da5b1f,Otro
50239,Santed,Zaragoza,66,PP,51.06,PP,#009ade,Eduardo Pardos Enguita,PP,PP,#009ade,Lista más votada
50240,Sástago,Zaragoza,1093,PP,38.95,PP,#009ade,Jorge Casanova Angles,PP,PP,#009ade,Lista más votada
50241,Sabiñán,Zaragoza,675,PP,69.32,PP,#009ade,José Ignacio Marcuello Casorrán,PP,PP,#009ade,Lista más votada
50242,Sediles,Zaragoza,106,PSOE,52.44,PSOE,#da1f35,Maria Del Carmen Pablo Tura,PSOE,PSOE,#da1f35,Lista más votada
50243,Sestrica,Zaragoza,349,PAR,64.45,PAR,#fea000,Miguel Pinilla Embid,PAR,PAR,#fea000,Lista más votada
50244,Sierra de Luna,Zaragoza,281,Cs,84.4,CS,#da5b1f,Jose Maria Lamban Perez,Cs,CS,#da5b1f,Lista más votada
50245,Sigüés,Zaragoza,73,Cs,49.06,CS,#da5b1f,Eduardo Abadia Mainer,Cs,CS,#da5b1f,Lista más votada
50246,Sisamón,Zaragoza,45,PP,38.64,PP,#009ade,Miguel Ángel Polo López,PP,PP,#009ade,Lista más votada
50247,Sobradiel,Zaragoza,1143,Aragoneses-P. Aragonesista,40.97,OTROS,#788488,Ainhoa Gracia Cameo,Aragoneses-P. Aragonesista,OTROS,#788488,Lista más votada
50248,Sos del Rey Católico,Zaragoza,568,PSOE,46.61,PSOE,#da1f35,Maria Jose Navarro Lafita,PSOE,PSOE,#da1f35,Lista más votada
50249,Tabuenca,Zaragoza,310,CHA,87.98,CHA,#680011,Miguel Angel Vela Oro,CHA,CHA,#680011,Lista más votada
50250,Talamantes,Zaragoza,64,PSOE,67.65,PSOE,#da1f35,Jose Julian Dominguez Ibañez,PSOE,PSOE,#da1f35,Lista más votada
50251,Tarazona,Zaragoza,10565,PP,45,PP,#009ade,Pedro Antonio Jaray Artasona,PP,PP,#009ade,Lista más votada
50252,Tauste,Zaragoza,6817,PP,63.19,PP,#009ade,Miguel Angel Frances Carbonel,PP,PP,#009ade,Lista más votada
50253,Terrer,Zaragoza,565,PP,63.38,PP,#009ade,Tomás Escolano Serrano,PP,PP,#009ade,Lista más votada
50254,Tierga,Zaragoza,179,PP,46.9,PP,#009ade,Adrián De La Mella Chueca,PSOE,PSOE,#da1f35,Otro
50255,Tobed,Zaragoza,215,PSOE,72.09,PSOE,#da1f35,Juan Antonio Sánchez Quero,PSOE,PSOE,#da1f35,Lista más votada
50256,Torralba de los Frailes,Zaragoza,73,PP,52.08,PP,#009ade,Esteban Garcia Galvez,PP,PP,#009ade,Lista más votada
50257,Torralba de Ribota,Zaragoza,168,CHA,52.98,CHA,#680011,Diego Percebal Marco,CHA,CHA,#680011,Lista más votada
50258,Torralbilla,Zaragoza,51,PSOE,78.57,PSOE,#da1f35,Cesar Hernandez Saz,PSOE,PSOE,#da1f35,Lista más votada
50259,Torrehermosa,Zaragoza,70,PSOE,55.32,PSOE,#da1f35,Pascual García Alonso,PSOE,PSOE,#da1f35,Lista más votada
50260,Torrelapaja,Zaragoza,35,PP,82.14,PP,#009ade,José María Martínez Rubio,PP,PP,#009ade,Lista más votada
50261,Torrellas,Zaragoza,236,PSOE,46.74,PSOE,#da1f35,Maria Pilar Perez Lapuente,PSOE,PSOE,#da1f35,Lista más votada
50262,Torres de Berrellén,Zaragoza,1476,PSOE,47.98,PSOE,#da1f35,Inmaculada Maria Mercedes Trebol Bartos,PSOE,PSOE,#da1f35,Lista más votada
50263,Torrijo de la Cañada,Zaragoza,201,PSOE,39.42,PSOE,#da1f35,Ana Cristina Aparicio Báez,PSOE,PSOE,#da1f35,Lista más votada
50264,Tosos,Zaragoza,162,PSOE,50.36,PSOE,#da1f35,Luis Miguel Garcia Simon,PSOE,PSOE,#da1f35,Lista más votada
50265,Trasmoz,Zaragoza,89,PP,75.41,PP,#009ade,Jesus Daniel Andia Bernia,PP,PP,#009ade,Lista más votada
50266,Trasobares,Zaragoza,125,PSOE,57.33,PSOE,#da1f35,Jose Maria Chueca Gascon,PSOE,PSOE,#da1f35,Lista más votada
50267,Uncastillo,Zaragoza,628,PP,43.6,PP,#009ade,Teresa Pueyo Canales,PSOE,PSOE,#da1f35,Otro
50268,Undués de Lerda,Zaragoza,52,UA,67.57,OTROS,#894949,Mario Cordoba Martins,UA,OTROS,#82757f,Lista más votada
50269,Urrea de Jalón,Zaragoza,448,PP,73.68,PP,#009ade,Mª Carmen Lázaro Domínguez,PP,PP,#009ade,Lista más votada
50270,Urriés,Zaragoza,49,CHA,96.77,CHA,#680011,NA,NA,NA,NA,NA
50271,Used,Zaragoza,269,Aragón Existe,59.31,EXISTE,#037252,Fernando Sanchez Hernandez,Aragón Existe,EXISTE,#037252,Lista más votada
50272,Utebo,Zaragoza,18881,PP,34.92,PP,#009ade,Maria Jesus Sariñena Anchelergues,PP,PP,#009ade,Lista más votada
50273,Valdehorna,Zaragoza,27,PSOE,56.67,PSOE,#da1f35,Alberto Lavilla Pascual,PSOE,PSOE,#da1f35,Lista más votada
50274,Val de San Martín,Zaragoza,60,PP,83.78,PP,#009ade,Maria Pilar Abad Santos,PP,PP,#009ade,Lista más votada
50275,Valmadrid,Zaragoza,110,PP,29.63,PP,#009ade,Alfredo López Arnal,PP,PP,#009ade,Lista más votada
50276,Valpalmas,Zaragoza,134,PP,52.1,PP,#009ade,Jose Lafuente Dieste,PP,PP,#009ade,Lista más votada
50277,Valtorres,Zaragoza,64,CHA,68.75,CHA,#680011,Noelia Sanchez Gil,CHA,CHA,#680011,Lista más votada
50278,Velilla de Ebro,Zaragoza,200,PAR,50,PAR,#fea000,Maria Rosario Gomez Puyoles,PAR,PAR,#fea000,Lista más votada
50279,Velilla de Jiloca,Zaragoza,71,PSOE,59.26,PSOE,#da1f35,María Ángeles Ruiz López,PSOE,PSOE,#da1f35,Lista más votada
50280,Vera de Moncayo,Zaragoza,316,PP,56.33,PP,#009ade,Angel Bonel Melero,PP,PP,#009ade,Lista más votada
50281,Vierlas,Zaragoza,80,PP,60,PP,#009ade,Daniel González Gilaberte,PP,PP,#009ade,Lista más votada
