indicativo,fecha_falsa,tmax_mean_smooth,tmin_mean_smooth,permax_p5_smooth,permax_p95_smooth,permin_p5_smooth,permin_p95_smooth,tmax,tmin,estacion,provincia,diferencia
9573X,2024-05-06,21.870829827561227,8.8246689629646,NA,NA,NA,NA,22.5,12.5,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-07,NA,NA,NA,NA,NA,NA,20.6,10,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-08,NA,NA,NA,NA,NA,NA,26.3,7.9,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-09,NA,NA,15.80430527177977,28.845567387985135,5.5533148416539095,13.375099910196695,28.8,7.5,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-10,NA,NA,NA,NA,NA,NA,28.1,9,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-11,22.645083365219953,9.436652585317772,NA,NA,NA,NA,29.9,9.4,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-12,NA,NA,NA,NA,NA,NA,28.3,12.8,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-13,NA,NA,16.73887898852899,29.640947821203135,6.3087151465143565,13.99186600327852,30,12.6,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-14,NA,NA,NA,NA,NA,NA,22.1,12,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-15,23.512511419486447,10.088355226493809,NA,NA,NA,NA,20.9,9.6,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-16,NA,NA,NA,NA,NA,NA,23.1,8.7,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-17,NA,NA,NA,NA,NA,NA,24.6,8.1,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-18,NA,NA,17.62421453047663,30.3934025177479,7.002876535646423,14.568067292398776,24.9,11.6,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-19,NA,NA,NA,NA,NA,NA,19.9,10.4,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-20,24.31964452647548,10.7215021153125,NA,NA,NA,NA,22.7,9.6,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-21,NA,NA,NA,NA,NA,NA,22.4,8.4,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-22,NA,NA,NA,NA,NA,NA,25.1,10.1,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-23,NA,NA,18.589336136756767,31.066427915970586,7.649819399987008,15.105256165305448,25.4,11,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-24,NA,NA,NA,NA,NA,NA,26.6,13,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-25,25.088465553628676,11.354424376744086,NA,NA,NA,NA,27.7,11.6,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-26,NA,NA,NA,NA,NA,NA,30.6,12.6,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-27,NA,NA,19.54308283890719,31.747189930331515,8.266193961998162,15.6435911696085,27.2,14.7,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-28,NA,NA,NA,NA,NA,NA,30,11.3,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-29,25.863044845953976,11.98171558127492,NA,NA,NA,NA,32.5,14.6,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-30,NA,NA,NA,NA,NA,NA,30.2,14.7,Alcañiz,Teruel,0.8280580217581104
9573X,2024-05-31,NA,NA,NA,NA,NA,NA,24.6,12.4,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-01,NA,NA,20.338087619600387,32.547596548134266,8.863443325975837,16.230124312163593,25.7,11.7,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-02,NA,NA,NA,NA,NA,NA,27.4,10.6,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-03,26.67810476462372,12.605151495549832,NA,NA,NA,NA,29.4,11.2,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-04,NA,NA,NA,NA,NA,NA,31.5,13.7,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-05,NA,NA,NA,NA,NA,NA,33.9,15.1,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-06,NA,NA,21.042935841517803,33.435467659106074,9.454159125327,16.853543228491606,37.2,17,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-07,NA,NA,NA,NA,NA,NA,36.3,21.2,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-08,27.529626921780405,13.242288384232957,NA,NA,NA,NA,32.1,19.9,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-09,NA,NA,NA,NA,NA,NA,23.8,15.9,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-10,NA,NA,21.76481818857713,34.241114372489804,9.985976144343107,17.411469466631285,23.2,13.6,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-11,NA,NA,NA,NA,NA,NA,22.6,12.7,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-12,28.332818319608805,13.842041049113474,NA,NA,NA,NA,23.3,10.8,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-13,NA,NA,NA,NA,NA,NA,28,9.2,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-14,NA,NA,NA,NA,NA,NA,34.5,13.5,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-15,NA,NA,22.519617849826545,35.08326512083285,10.456226406068383,17.953973588731486,29.2,16.8,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-16,NA,NA,NA,NA,NA,NA,30,14.6,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-17,29.158369521786295,14.443973904117671,NA,NA,NA,NA,33.1,14.5,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-18,NA,NA,NA,NA,NA,NA,34.2,18.2,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-19,NA,NA,23.227867512193683,35.79204978090014,10.883917697523673,18.433667209691748,29.7,17.2,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-20,NA,NA,NA,NA,NA,NA,24.5,14.6,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-21,29.884748020736858,14.976844797443954,NA,NA,NA,NA,27.3,12.3,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-22,NA,NA,NA,NA,NA,NA,27.4,14.4,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-23,NA,NA,NA,NA,NA,NA,28.1,16.4,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-24,NA,NA,23.846486783749505,36.289322555991475,11.218717993410555,18.828110917108347,30.9,14.3,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-25,NA,NA,NA,NA,NA,NA,32.8,16.3,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-26,30.47194197824189,15.40015545045532,NA,NA,NA,NA,37,18.5,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-27,NA,NA,NA,NA,NA,NA,35.4,17.6,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-28,NA,NA,NA,NA,NA,NA,31.2,15.9,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-29,NA,NA,24.425821858806867,36.67810941433174,11.50887228901732,19.17198475857585,28.1,16.8,Alcañiz,Teruel,0.8280580217581104
9573X,2024-06-30,NA,NA,NA,NA,NA,NA,31.3,17.5,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-01,30.99379888768014,15.770217097454957,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-03,NA,NA,25.02889793356655,36.91339573755676,11.90776477673317,19.446133129489567,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-05,31.419932363263225,16.10734733404663,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-08,NA,NA,25.66091804439436,36.93415624607424,12.387964197189437,19.628450659511163,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-10,31.72003867102409,16.383664120503884,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-13,NA,NA,26.200063362588647,36.95336456596918,12.808417490044452,19.785064276707487,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-15,31.95831313686832,16.630756245814876,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-17,NA,NA,26.71050250939799,37.02432635066724,13.218197221771977,19.961331310870584,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-19,32.19247657127565,16.896924507860142,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-22,NA,NA,27.147278874489142,37.061593614454985,13.587745914697509,20.106773539063468,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-24,32.371541667742555,17.128049239567154,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-26,NA,NA,27.293270901958675,37.104053915648095,13.736289907392276,20.16311935691705,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-28,32.43082932278327,17.253588805725652,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-07-31,NA,NA,27.250315333331255,37.18089275372059,13.766582681770831,20.152239463500464,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-02,32.40895655019584,17.337894899903155,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-05,NA,NA,27.094477216901875,37.17425511141859,13.685322138850673,20.11125798644321,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-07,32.299525533453256,17.32836323307143,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-09,NA,NA,26.74869156193477,37.144013187941134,13.39131914593166,20.063224952530415,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-11,32.09624700015651,17.178839927382175,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-14,NA,NA,26.248882572015493,37.03822719041528,12.962892662996142,19.97323792547943,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-16,31.791440342250823,16.930092678974116,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-18,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-19,NA,NA,25.762951190154368,36.65977853835144,12.58252779967528,19.82231780550402,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-20,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-21,31.393505834230083,16.630246834611004,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-22,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-23,NA,NA,25.249123808636384,36.098849598946735,12.18404180960814,19.64965813674412,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-24,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-25,30.934812602544124,16.261742927793865,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-26,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-27,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-28,NA,NA,24.627835953601487,35.415511388301056,11.7223041227998,19.371128092143977,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-29,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-30,30.340732212810003,15.823623627591012,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-08-31,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-01,NA,NA,23.797123851935044,34.492188192417096,11.141084394677412,18.94447319363522,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-02,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-03,29.483380934690373,15.272925486571612,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-04,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-05,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-06,NA,NA,22.871803428694868,33.44704413012735,10.495064699567756,18.43171212707704,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-07,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-08,28.504321986738233,14.652392785690832,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-09,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-10,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-11,NA,NA,21.97899863616668,32.473976210911104,9.857598463336169,17.83298103279157,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-12,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-13,27.57242745108227,14.01661609171248,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-14,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-15,NA,NA,20.9968428276192,31.40028306547138,9.182371270909004,17.078236121901668,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-16,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-17,26.54648502484613,13.302716796321889,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-18,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-19,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-20,NA,NA,20.059703071196292,30.42889698390026,8.523202534090238,16.384212265977506,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-21,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-22,25.586923734083495,12.62557113072011,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-23,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-24,NA,NA,19.21828039434461,29.620037303152177,7.871723848903049,15.780416230317112,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-25,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-26,24.722244379360088,11.999234778102522,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-27,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-28,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-29,NA,NA,18.406969252939223,28.88043331650978,7.208075340257478,15.201866228204498,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-09-30,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-01,23.892053813066426,11.383697742144808,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-02,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-03,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-04,NA,NA,17.60030886874233,28.24743686159774,6.559410305955118,14.701906790130506,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-05,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-06,23.14006949681199,10.808262797720364,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-07,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-08,NA,NA,16.814918203993276,27.776923764009545,5.9365622938089455,14.285742874939451,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-09,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-10,22.49110964682843,10.283481312063042,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-11,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-12,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-13,NA,NA,16.024288936283885,27.16880518433365,5.308078330733232,13.800149138380442,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-14,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-15,21.773177470580805,9.720611221798888,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-16,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-17,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-18,NA,NA,15.252837046454829,26.416403339514023,4.685189014454072,13.223804071141643,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-19,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-20,20.98113823156783,9.12507176726583,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-21,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-22,NA,NA,14.470274057446485,25.58502050457067,4.041396500686984,12.626772827895431,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-23,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-24,20.14603987938402,8.507168520345108,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-25,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-26,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-27,NA,NA,13.636222731528154,24.55734389116823,3.3294973617902217,11.993513675286817,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-28,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-29,19.21035292101632,7.816239288848295,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-30,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-10-31,NA,NA,12.79276579889047,23.34446066169736,2.577913058404293,11.289830899115284,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-01,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-02,18.19221465524148,7.057457477392128,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-03,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-04,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-05,NA,NA,11.8826178574648,22.20794831982312,1.8060519033198976,10.633477681487877,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-06,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-07,17.183598874571036,6.3143911782208875,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-09,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-10,NA,NA,10.78863102608837,20.9919713987754,0.9218524263210384,10.017949240011989,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-11,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-12,16.05678634422218,5.5099999246739735,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-13,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-14,NA,NA,9.685201516550944,19.80636444213327,0.03890908687729566,9.434136960993,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-16,14.940499265027194,4.728767970600485,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-17,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-18,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-19,NA,NA,8.770933296969133,18.93872525481132,-0.6969541456266228,8.907134331264569,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-21,14.047063544196076,4.118580080470147,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-22,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-23,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-24,NA,NA,7.912881051807898,18.237392909522484,-1.39275286725191,8.412126939810536,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-25,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-26,13.245597035039898,3.5860035669111325,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-27,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-28,NA,NA,7.078152693788399,17.660681155663802,-2.0198636214001544,8.002644444173164,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-29,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-11-30,12.549691003531692,3.110439074183832,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-12-01,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-12-02,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-12-03,NA,NA,6.288481356742243,17.21037612585675,-2.5820882781981576,7.682718802610922,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-12-04,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-12-05,11.963535151543407,2.701565480615849,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-12-06,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-12-07,NA,NA,5.522820537858466,16.885068170440526,-3.0700540009071657,7.4252840582806945,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-12-08,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-12-09,11.473289642535864,2.3510083086394404,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-12-10,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
9573X,2024-12-11,NA,NA,NA,NA,NA,NA,NA,NA,Alcañiz,Teruel,0.8280580217581104
