fecha,indicativo,nombre_clean,provincia,tmax,calor
2024-03-20,4395X,Villafranca de los Barros,Badajoz," 21,1",5
2024-03-20,4501X,Fuente de Cantos,Badajoz," 20,0",5
2024-03-20,4386B,Llerena,Badajoz," 20,1",4
2024-03-21,4492F,Barcarrota,Badajoz," 23,2",6
2024-03-21,4386B,Llerena,Badajoz," 22,3",6
2024-03-21,4501X,Fuente de Cantos,Badajoz," 20,7",6
2024-03-21,4427X,Zafra,Badajoz," 23,5",6
2024-03-21,4395X,Villafranca de los Barros,Badajoz," 23,1",6
2024-03-22,4492F,Barcarrota,Badajoz," 26,5",6
2024-03-22,4386B,Llerena,Badajoz," 25,3",6
2024-03-22,4427X,Zafra,Badajoz," 27,4",6
2024-03-22,4395X,Villafranca de los Barros,Badajoz," 26,9",6
2024-03-22,4501X,Fuente de Cantos,Badajoz," 24,8",6
2024-03-23,4492F,Barcarrota,Badajoz," 26,4",6
2024-03-23,4386B,Llerena,Badajoz," 25,5",6
2024-03-23,4427X,Zafra,Badajoz," 27,6",6
2024-03-23,4395X,Villafranca de los Barros,Badajoz," 26,5",6
2024-03-23,4501X,Fuente de Cantos,Badajoz," 25,3",6
2024-03-24,4427X,Zafra,Badajoz," 19,7",5
2024-03-24,4492F,Barcarrota,Badajoz," 21,7",6
2024-03-24,4395X,Villafranca de los Barros,Badajoz," 20,6",5
2024-03-24,4386B,Llerena,Badajoz," 19,6",5
2024-03-24,4501X,Fuente de Cantos,Badajoz," 20,0",6
2024-03-25,4427X,Zafra,Badajoz," 16,6",3
2024-03-25,4492F,Barcarrota,Badajoz," 15,9",3
2024-03-25,4386B,Llerena,Badajoz," 14,8",3
2024-03-25,4501X,Fuente de Cantos,Badajoz," 14,9",3
2024-03-25,4395X,Villafranca de los Barros,Badajoz," 18,2",3
2024-03-26,4427X,Zafra,Badajoz," 12,0",0
2024-03-26,4395X,Villafranca de los Barros,Badajoz," 11,9",0
2024-03-26,4386B,Llerena,Badajoz," 10,9",0
2024-03-26,4501X,Fuente de Cantos,Badajoz," 10,2",0
2024-03-27,4427X,Zafra,Badajoz," 14,7",2
2024-03-27,4395X,Villafranca de los Barros,Badajoz," 14,7",1
2024-03-27,4386B,Llerena,Badajoz," 13,0",1
2024-03-27,4501X,Fuente de Cantos,Badajoz," 13,9",1
2024-03-27,4492F,Barcarrota,Badajoz,   NA,7
2024-03-28,4427X,Zafra,Badajoz," 18,6",4
2024-03-28,4492F,Barcarrota,Badajoz," 19,0",1
2024-03-28,4386B,Llerena,Badajoz," 14,6",2
2024-03-28,4395X,Villafranca de los Barros,Badajoz," 18,7",3
2024-03-28,4501X,Fuente de Cantos,Badajoz," 16,1",3
2024-03-29,4427X,Zafra,Badajoz," 14,5",1
2024-03-29,4492F,Barcarrota,Badajoz," 14,3",0
2024-03-29,4395X,Villafranca de los Barros,Badajoz," 13,4",0
2024-03-29,4386B,Llerena,Badajoz," 11,4",1
2024-03-29,4501X,Fuente de Cantos,Badajoz," 12,2",0
2024-03-30,4427X,Zafra,Badajoz," 12,6",0
2024-03-30,4395X,Villafranca de los Barros,Badajoz," 12,4",0
2024-03-30,4386B,Llerena,Badajoz," 11,1",0
2024-03-30,4501X,Fuente de Cantos,Badajoz," 12,1",1
2024-03-30,4492F,Barcarrota,Badajoz," 13,6",1
2024-03-31,4427X,Zafra,Badajoz," 13,1",0
2024-03-31,4492F,Barcarrota,Badajoz," 13,9",1
2024-03-31,4395X,Villafranca de los Barros,Badajoz," 13,5",0
2024-03-31,4386B,Llerena,Badajoz," 11,6",0
2024-03-31,4501X,Fuente de Cantos,Badajoz," 11,9",0
2024-04-01,4492F,Barcarrota,Badajoz," 16,5",2
2024-04-01,4395X,Villafranca de los Barros,Badajoz," 16,0",2
2024-04-01,4386B,Llerena,Badajoz," 15,2",2
2024-04-01,4501X,Fuente de Cantos,Badajoz," 15,1",2
2024-04-01,4427X,Zafra,Badajoz," 16,4",2
2024-04-02,4427X,Zafra,Badajoz," 17,9",3
2024-04-02,4492F,Barcarrota,Badajoz," 17,9",1
2024-04-02,4395X,Villafranca de los Barros,Badajoz," 18,6",3
2024-04-02,4386B,Llerena,Badajoz," 15,9",2
2024-04-02,4501X,Fuente de Cantos,Badajoz," 17,2",3
2024-04-03,4492F,Barcarrota,Badajoz," 21,5",4
2024-04-03,4386B,Llerena,Badajoz," 18,9",4
2024-04-03,4501X,Fuente de Cantos,Badajoz," 20,3",4
2024-04-03,4427X,Zafra,Badajoz," 21,8",4
2024-04-03,4395X,Villafranca de los Barros,Badajoz," 21,3",4
2024-04-04,4492F,Barcarrota,Badajoz," 24,5",6
2024-04-04,4386B,Llerena,Badajoz," 22,0",4
2024-04-04,4427X,Zafra,Badajoz," 25,0",5
2024-04-04,4395X,Villafranca de los Barros,Badajoz," 25,0",5
2024-04-04,4501X,Fuente de Cantos,Badajoz," 22,8",4
2024-04-05,4492F,Barcarrota,Badajoz," 27,8",6
2024-04-05,4386B,Llerena,Badajoz," 24,5",6
2024-04-05,4427X,Zafra,Badajoz," 26,7",6
2024-04-05,4395X,Villafranca de los Barros,Badajoz," 28,4",6
2024-04-05,4501X,Fuente de Cantos,Badajoz," 23,9",5
2024-04-06,4492F,Barcarrota,Badajoz," 22,2",5
2024-04-06,4386B,Llerena,Badajoz," 21,9",4
2024-04-06,4427X,Zafra,Badajoz," 22,4",4
2024-04-06,4395X,Villafranca de los Barros,Badajoz," 22,8",4
2024-04-06,4501X,Fuente de Cantos,Badajoz," 21,2",4
2024-04-07,4492F,Barcarrota,Badajoz," 23,2",5
2024-04-07,4395X,Villafranca de los Barros,Badajoz," 22,9",4
2024-04-07,4386B,Llerena,Badajoz," 22,2",5
2024-04-07,4427X,Zafra,Badajoz," 23,2",4
2024-04-07,4501X,Fuente de Cantos,Badajoz," 21,5",4
2024-04-08,4395X,Villafranca de los Barros,Badajoz," 17,9",3
2024-04-08,4386B,Llerena,Badajoz," 16,7",2
2024-04-08,4427X,Zafra,Badajoz," 18,6",3
2024-04-08,4492F,Barcarrota,Badajoz," 18,3",2
2024-04-08,4501X,Fuente de Cantos,Badajoz," 16,5",2
2024-04-09,4427X,Zafra,Badajoz," 20,6",4
2024-04-09,4492F,Barcarrota,Badajoz," 19,5",4
2024-04-09,4386B,Llerena,Badajoz," 17,2",3
2024-04-09,4395X,Villafranca de los Barros,Badajoz," 18,1",3
2024-04-09,4501X,Fuente de Cantos,Badajoz," 17,3",3
2024-04-10,4492F,Barcarrota,Badajoz," 24,0",4
2024-04-10,4395X,Villafranca de los Barros,Badajoz," 22,5",4
2024-04-10,4386B,Llerena,Badajoz," 21,4",4
2024-04-10,4427X,Zafra,Badajoz," 24,7",5
2024-04-10,4501X,Fuente de Cantos,Badajoz," 21,3",4
2024-04-11,4492F,Barcarrota,Badajoz," 26,9",5
2024-04-11,4386B,Llerena,Badajoz," 24,1",5
2024-04-11,4427X,Zafra,Badajoz," 27,8",6
2024-04-11,4395X,Villafranca de los Barros,Badajoz," 25,6",5
2024-04-11,4501X,Fuente de Cantos,Badajoz," 23,8",5
2024-04-12,4427X,Zafra,Badajoz," 27,2",5
2024-04-12,4492F,Barcarrota,Badajoz," 27,3",5
2024-04-12,4386B,Llerena,Badajoz," 24,0",5
2024-04-12,4395X,Villafranca de los Barros,Badajoz," 26,3",5
2024-04-12,4501X,Fuente de Cantos,Badajoz," 24,1",5
2024-04-13,4492F,Barcarrota,Badajoz," 29,4",6
2024-04-13,4386B,Llerena,Badajoz," 25,7",5
2024-04-13,4427X,Zafra,Badajoz," 29,2",6
2024-04-13,4395X,Villafranca de los Barros,Badajoz," 27,5",5
2024-04-13,4501X,Fuente de Cantos,Badajoz," 25,8",5
2024-04-14,4492F,Barcarrota,Badajoz," 29,3",6
2024-04-14,4386B,Llerena,Badajoz," 26,3",6
2024-04-14,4427X,Zafra,Badajoz," 29,5",6
2024-04-14,4395X,Villafranca de los Barros,Badajoz," 28,2",6
2024-04-14,4501X,Fuente de Cantos,Badajoz," 27,6",6
2024-04-15,4427X,Zafra,Badajoz," 29,1",6
2024-04-15,4492F,Barcarrota,Badajoz," 29,3",6
2024-04-15,4395X,Villafranca de los Barros,Badajoz," 28,4",6
2024-04-15,4386B,Llerena,Badajoz," 28,3",6
2024-04-15,4501X,Fuente de Cantos,Badajoz," 27,1",6
2024-04-16,4492F,Barcarrota,Badajoz," 29,3",6
2024-04-16,4386B,Llerena,Badajoz," 28,2",6
2024-04-16,4427X,Zafra,Badajoz," 29,4",6
2024-04-16,4395X,Villafranca de los Barros,Badajoz," 28,3",6
2024-04-16,4501X,Fuente de Cantos,Badajoz," 27,4",6
2024-04-17,4427X,Zafra,Badajoz," 29,2",5
2024-04-17,4492F,Barcarrota,Badajoz," 28,6",5
2024-04-17,4395X,Villafranca de los Barros,Badajoz," 27,9",5
2024-04-17,4386B,Llerena,Badajoz," 27,6",4
2024-04-17,4501X,Fuente de Cantos,Badajoz," 27,5",5
2024-04-18,4427X,Zafra,Badajoz," 26,6",5
2024-04-18,4492F,Barcarrota,Badajoz," 26,4",4
2024-04-18,4395X,Villafranca de los Barros,Badajoz," 25,3",4
2024-04-18,4386B,Llerena,Badajoz," 24,5",5
2024-04-18,4501X,Fuente de Cantos,Badajoz," 24,8",5
2024-04-19,4492F,Barcarrota,Badajoz," 25,7",4
2024-04-19,4386B,Llerena,Badajoz," 23,4",5
2024-04-19,4427X,Zafra,Badajoz," 23,9",5
2024-04-19,4395X,Villafranca de los Barros,Badajoz," 25,4",5
2024-04-19,4501X,Fuente de Cantos,Badajoz," 23,0",5
2024-04-20,4492F,Barcarrota,Badajoz," 25,4",6
2024-04-20,4395X,Villafranca de los Barros,Badajoz," 25,7",6
2024-04-20,4386B,Llerena,Badajoz," 22,8",6
2024-04-20,4501X,Fuente de Cantos,Badajoz," 23,6",6
2024-04-20,4427X,Zafra,Badajoz," 26,1",6
2024-04-21,4492F,Barcarrota,Badajoz," 23,9",6
2024-04-21,4386B,Llerena,Badajoz," 24,2",6
2024-04-21,4427X,Zafra,Badajoz," 25,6",6
2024-04-21,4395X,Villafranca de los Barros,Badajoz," 23,7",5
2024-04-21,4501X,Fuente de Cantos,Badajoz," 22,3",6
2024-04-22,4492F,Barcarrota,Badajoz," 24,3",6
2024-04-22,4386B,Llerena,Badajoz," 22,9",6
2024-04-22,4427X,Zafra,Badajoz," 24,2",5
2024-04-22,4395X,Villafranca de los Barros,Badajoz," 24,3",6
2024-04-22,4501X,Fuente de Cantos,Badajoz," 22,7",6
2024-04-23,4427X,Zafra,Badajoz," 21,6",3
2024-04-23,4386B,Llerena,Badajoz," 19,2",3
2024-04-23,4395X,Villafranca de los Barros,Badajoz," 20,4",3
2024-04-23,4501X,Fuente de Cantos,Badajoz," 19,3",3
2024-04-23,4492F,Barcarrota,Badajoz," 21,3",0
2024-04-24,4386B,Llerena,Badajoz," 21,8",4
2024-04-24,4427X,Zafra,Badajoz," 22,7",3
2024-04-24,4395X,Villafranca de los Barros,Badajoz," 22,5",3
2024-04-24,4501X,Fuente de Cantos,Badajoz," 21,4",4
2024-04-24,4492F,Barcarrota,Badajoz," 22,8",0
2024-04-25,4427X,Zafra,Badajoz," 21,4",2
2024-04-25,4386B,Llerena,Badajoz," 20,6",3
2024-04-25,4395X,Villafranca de los Barros,Badajoz," 21,4",3
2024-04-25,4501X,Fuente de Cantos,Badajoz," 20,2",3
2024-04-25,4492F,Barcarrota,Badajoz," 21,1",3
2024-04-26,4427X,Zafra,Badajoz," 15,3",0
2024-04-26,4386B,Llerena,Badajoz," 14,5",0
2024-04-26,4395X,Villafranca de los Barros,Badajoz," 16,1",1
2024-04-26,4501X,Fuente de Cantos,Badajoz," 13,8",0
2024-04-26,4492F,Barcarrota,Badajoz," 17,5",0
2024-04-27,4427X,Zafra,Badajoz," 17,3",1
2024-04-27,4386B,Llerena,Badajoz," 16,4",1
2024-04-27,4501X,Fuente de Cantos,Badajoz," 16,0",1
2024-04-27,4395X,Villafranca de los Barros,Badajoz," 17,8",1
2024-04-27,4492F,Barcarrota,Badajoz," 16,5",0
2024-04-28,4386B,Llerena,Badajoz," 17,9",3
2024-04-28,4427X,Zafra,Badajoz," 18,4",2
2024-04-28,4395X,Villafranca de los Barros,Badajoz," 17,8",2
2024-04-28,4501X,Fuente de Cantos,Badajoz," 17,2",2
2024-04-28,4492F,Barcarrota,Badajoz," 18,6",4
2024-04-29,4427X,Zafra,Badajoz," 20,2",3
2024-04-29,4395X,Villafranca de los Barros,Badajoz," 20,4",3
2024-04-29,4386B,Llerena,Badajoz," 19,1",3
2024-04-29,4501X,Fuente de Cantos,Badajoz," 19,4",3
2024-04-29,4492F,Barcarrota,Badajoz," 20,7",3
2024-04-30,4427X,Zafra,Badajoz," 16,5",3
2024-04-30,4492F,Barcarrota,Badajoz,   NA,7
2024-04-30,4395X,Villafranca de los Barros,Badajoz," 17,3",2
2024-04-30,4386B,Llerena,Badajoz," 14,6",2
2024-04-30,4501X,Fuente de Cantos,Badajoz," 15,3",2
2024-05-01,4427X,Zafra,Badajoz," 16,2",1
2024-05-01,4492F,Barcarrota,Badajoz,   NA,7
2024-05-01,4395X,Villafranca de los Barros,Badajoz," 15,3",0
2024-05-01,4386B,Llerena,Badajoz," 13,5",0
2024-05-01,4501X,Fuente de Cantos,Badajoz," 13,9",0
2024-05-02,4427X,Zafra,Badajoz," 18,1",2
2024-05-02,4492F,Barcarrota,Badajoz," 17,7",0
2024-05-02,4395X,Villafranca de los Barros,Badajoz," 18,3",1
2024-05-02,4386B,Llerena,Badajoz," 17,0",1
2024-05-02,4501X,Fuente de Cantos,Badajoz," 16,5",1
2024-05-03,4427X,Zafra,Badajoz," 22,9",3
2024-05-03,4492F,Barcarrota,Badajoz," 22,2",0
2024-05-03,4395X,Villafranca de los Barros,Badajoz," 22,2",2
2024-05-03,4386B,Llerena,Badajoz," 20,9",2
2024-05-03,4501X,Fuente de Cantos,Badajoz," 20,7",2
2024-05-04,4427X,Zafra,Badajoz," 25,0",4
2024-05-04,4492F,Barcarrota,Badajoz," 24,6",2
2024-05-04,4395X,Villafranca de los Barros,Badajoz," 26,2",3
2024-05-04,4386B,Llerena,Badajoz," 25,7",4
2024-05-04,4501X,Fuente de Cantos,Badajoz," 24,6",3
2024-05-05,4427X,Zafra,Badajoz," 22,9",3
2024-05-05,4492F,Barcarrota,Badajoz," 22,7",2
2024-05-05,4395X,Villafranca de los Barros,Badajoz," 24,2",3
2024-05-05,4386B,Llerena,Badajoz," 23,5",3
2024-05-05,4501X,Fuente de Cantos,Badajoz," 23,2",3
2024-05-06,4427X,Zafra,Badajoz," 23,6",3
2024-05-06,4492F,Barcarrota,Badajoz," 22,8",2
2024-05-06,4395X,Villafranca de los Barros,Badajoz," 23,0",2
2024-05-06,4386B,Llerena,Badajoz," 22,5",3
2024-05-06,4501X,Fuente de Cantos,Badajoz," 22,2",3
2024-05-07,4427X,Zafra,Badajoz," 28,0",4
2024-05-07,4492F,Barcarrota,Badajoz," 26,6",3
2024-05-07,4395X,Villafranca de los Barros,Badajoz," 26,8",3
2024-05-07,4386B,Llerena,Badajoz," 26,4",3
2024-05-07,4501X,Fuente de Cantos,Badajoz," 26,6",3
2024-05-08,4427X,Zafra,Badajoz," 29,7",6
2024-05-08,4492F,Barcarrota,Badajoz," 29,3",5
2024-05-08,4395X,Villafranca de los Barros,Badajoz," 29,3",6
2024-05-08,4386B,Llerena,Badajoz," 27,2",5
2024-05-08,4501X,Fuente de Cantos,Badajoz," 28,2",6
2024-05-09,4427X,Zafra,Badajoz," 28,1",3
2024-05-09,4492F,Barcarrota,Badajoz," 29,6",6
2024-05-09,4395X,Villafranca de los Barros,Badajoz," 29,6",4
2024-05-09,4386B,Llerena,Badajoz," 27,0",4
2024-05-09,4501X,Fuente de Cantos,Badajoz," 27,2",4
2024-05-10,4427X,Zafra,Badajoz," 30,6",4
2024-05-10,4492F,Barcarrota,Badajoz," 31,1",6
2024-05-10,4395X,Villafranca de los Barros,Badajoz," 31,5",5
2024-05-10,4386B,Llerena,Badajoz," 29,6",4
2024-05-10,4501X,Fuente de Cantos,Badajoz," 29,7",4
2024-05-11,4427X,Zafra,Badajoz," 29,9",4
2024-05-11,4492F,Barcarrota,Badajoz," 28,8",5
2024-05-11,4395X,Villafranca de los Barros,Badajoz," 29,5",4
2024-05-11,4386B,Llerena,Badajoz," 29,3",5
2024-05-11,4501X,Fuente de Cantos,Badajoz," 28,2",4
2024-05-12,4427X,Zafra,Badajoz," 29,7",4
2024-05-12,4492F,Barcarrota,Badajoz," 28,7",5
2024-05-12,4395X,Villafranca de los Barros,Badajoz," 29,2",4
2024-05-12,4386B,Llerena,Badajoz," 28,9",4
2024-05-12,4501X,Fuente de Cantos,Badajoz," 28,7",4
2024-05-13,4427X,Zafra,Badajoz," 27,1",3
2024-05-13,4492F,Barcarrota,Badajoz," 26,0",4
2024-05-13,4395X,Villafranca de los Barros,Badajoz," 28,4",3
2024-05-13,4386B,Llerena,Badajoz," 28,2",4
2024-05-13,4501X,Fuente de Cantos,Badajoz," 27,5",4
2024-05-14,4427X,Zafra,Badajoz," 20,4",1
2024-05-14,4492F,Barcarrota,Badajoz," 19,9",1
2024-05-14,4395X,Villafranca de los Barros,Badajoz," 20,1",2
2024-05-14,4386B,Llerena,Badajoz," 19,4",2
2024-05-14,4501X,Fuente de Cantos,Badajoz," 19,2",2
2024-05-15,4427X,Zafra,Badajoz," 19,7",1
2024-05-15,4492F,Barcarrota,Badajoz," 18,8",0
2024-05-15,4395X,Villafranca de los Barros,Badajoz," 19,0",1
2024-05-15,4386B,Llerena,Badajoz," 19,2",1
2024-05-15,4501X,Fuente de Cantos,Badajoz," 18,5",1
2024-05-16,4427X,Zafra,Badajoz," 19,5",1
2024-05-16,4492F,Barcarrota,Badajoz," 20,4",0
2024-05-16,4395X,Villafranca de los Barros,Badajoz," 20,0",1
2024-05-16,4386B,Llerena,Badajoz," 20,5",1
2024-05-16,4501X,Fuente de Cantos,Badajoz," 18,5",0
2024-05-17,4427X,Zafra,Badajoz," 20,9",1
2024-05-17,4395X,Villafranca de los Barros,Badajoz," 20,6",1
2024-05-17,4386B,Llerena,Badajoz," 20,9",1
2024-05-17,4501X,Fuente de Cantos,Badajoz," 19,7",1
2024-05-17,4492F,Barcarrota,Badajoz," 20,9",0
2024-05-18,4427X,Zafra,Badajoz," 24,0",1
2024-05-18,4492F,Barcarrota,Badajoz," 23,0",2
2024-05-18,4395X,Villafranca de los Barros,Badajoz," 23,2",2
2024-05-18,4386B,Llerena,Badajoz," 23,2",2
2024-05-18,4501X,Fuente de Cantos,Badajoz," 22,5",2
2024-05-19,4427X,Zafra,Badajoz," 22,3",1
2024-05-19,4492F,Barcarrota,Badajoz," 22,4",0
2024-05-19,4395X,Villafranca de los Barros,Badajoz," 22,3",2
2024-05-19,4386B,Llerena,Badajoz," 22,4",2
2024-05-19,4501X,Fuente de Cantos,Badajoz," 20,7",1
2024-05-20,4427X,Zafra,Badajoz," 22,2",2
2024-05-20,4492F,Barcarrota,Badajoz," 22,1",0
2024-05-20,4395X,Villafranca de los Barros,Badajoz," 22,6",2
2024-05-20,4386B,Llerena,Badajoz," 21,2",2
2024-05-20,4501X,Fuente de Cantos,Badajoz," 20,9",2
2024-05-21,4427X,Zafra,Badajoz," 22,6",2
2024-05-21,4492F,Barcarrota,Badajoz," 22,9",0
2024-05-21,4395X,Villafranca de los Barros,Badajoz," 21,4",2
2024-05-21,4386B,Llerena,Badajoz," 21,3",2
2024-05-21,4501X,Fuente de Cantos,Badajoz," 20,9",2
2024-05-22,4427X,Zafra,Badajoz," 24,5",2
2024-05-22,4492F,Barcarrota,Badajoz," 23,5",0
2024-05-22,4395X,Villafranca de los Barros,Badajoz," 22,6",1
2024-05-22,4386B,Llerena,Badajoz," 23,4",2
2024-05-22,4501X,Fuente de Cantos,Badajoz," 23,3",1
2024-05-23,4427X,Zafra,Badajoz," 26,7",2
2024-05-23,4492F,Barcarrota,Badajoz," 27,1",1
2024-05-23,4395X,Villafranca de los Barros,Badajoz," 27,2",3
2024-05-23,4386B,Llerena,Badajoz," 27,2",3
2024-05-23,4501X,Fuente de Cantos,Badajoz," 27,0",3
2024-05-24,4427X,Zafra,Badajoz," 31,6",4
2024-05-24,4492F,Barcarrota,Badajoz," 31,1",3
2024-05-24,4395X,Villafranca de los Barros,Badajoz," 31,2",4
2024-05-24,4386B,Llerena,Badajoz," 31,1",5
2024-05-24,4501X,Fuente de Cantos,Badajoz," 30,3",4
2024-05-25,4427X,Zafra,Badajoz," 31,5",5
2024-05-25,4492F,Barcarrota,Badajoz," 30,1",3
2024-05-25,4395X,Villafranca de los Barros,Badajoz," 30,1",4
2024-05-25,4386B,Llerena,Badajoz," 31,8",5
2024-05-25,4501X,Fuente de Cantos,Badajoz," 30,3",5
2024-05-26,4427X,Zafra,Badajoz," 30,7",5
2024-05-26,4492F,Barcarrota,Badajoz," 30,2",3
2024-05-26,4395X,Villafranca de los Barros,Badajoz," 30,5",5
2024-05-26,4386B,Llerena,Badajoz," 30,7",5
2024-05-26,4501X,Fuente de Cantos,Badajoz," 30,1",5
2024-05-27,4427X,Zafra,Badajoz," 31,3",4
2024-05-27,4492F,Barcarrota,Badajoz," 30,7",3
2024-05-27,4395X,Villafranca de los Barros,Badajoz," 30,3",4
2024-05-27,4386B,Llerena,Badajoz," 30,4",5
2024-05-27,4501X,Fuente de Cantos,Badajoz," 29,9",4
2024-05-28,4386B,Llerena,Badajoz," 33,9",6
2024-05-28,4395X,Villafranca de los Barros,Badajoz," 33,8",6
2024-05-28,4427X,Zafra,Badajoz," 34,6",6
2024-05-28,4492F,Barcarrota,Badajoz," 34,1",6
2024-05-28,4501X,Fuente de Cantos,Badajoz," 33,7",6
2024-05-29,4386B,Llerena,Badajoz," 35,6",6
2024-05-29,4395X,Villafranca de los Barros,Badajoz," 35,7",6
2024-05-29,4427X,Zafra,Badajoz," 36,8",6
2024-05-29,4492F,Barcarrota,Badajoz," 36,0",6
2024-05-29,4501X,Fuente de Cantos,Badajoz," 35,4",6
2024-05-30,4427X,Zafra,Badajoz," 37,8",6
2024-05-30,4492F,Barcarrota,Badajoz," 37,4",6
2024-05-30,4395X,Villafranca de los Barros,Badajoz," 37,1",6
2024-05-30,4501X,Fuente de Cantos,Badajoz," 37,0",6
2024-05-30,4386B,Llerena,Badajoz," 37,0",6
2024-05-31,4427X,Zafra,Badajoz," 37,6",6
2024-05-31,4492F,Barcarrota,Badajoz," 37,5",6
2024-05-31,4395X,Villafranca de los Barros,Badajoz," 36,7",6
2024-05-31,4386B,Llerena,Badajoz," 36,9",6
2024-05-31,4501X,Fuente de Cantos,Badajoz," 36,4",6
2024-06-01,4427X,Zafra,Badajoz," 34,3",5
2024-06-01,4492F,Barcarrota,Badajoz," 33,7",4
2024-06-01,4395X,Villafranca de los Barros,Badajoz," 33,3",4
2024-06-01,4386B,Llerena,Badajoz," 33,0",5
2024-06-01,4501X,Fuente de Cantos,Badajoz," 32,5",4
2024-06-02,4427X,Zafra,Badajoz," 33,8",5
2024-06-02,4492F,Barcarrota,Badajoz," 33,8",4
2024-06-02,4395X,Villafranca de los Barros,Badajoz," 33,7",5
2024-06-02,4386B,Llerena,Badajoz," 32,2",4
2024-06-02,4501X,Fuente de Cantos,Badajoz," 31,0",4
2024-06-03,4427X,Zafra,Badajoz," 33,5",5
2024-06-03,4492F,Barcarrota,Badajoz," 32,6",5
2024-06-03,4395X,Villafranca de los Barros,Badajoz," 32,4",5
2024-06-03,4501X,Fuente de Cantos,Badajoz," 31,5",5
2024-06-03,4386B,Llerena,Badajoz," 31,6",5
2024-06-04,4427X,Zafra,Badajoz," 33,7",5
2024-06-04,4492F,Barcarrota,Badajoz," 33,0",6
2024-06-04,4395X,Villafranca de los Barros,Badajoz," 33,2",6
2024-06-04,4386B,Llerena,Badajoz," 31,9",5
2024-06-04,4501X,Fuente de Cantos,Badajoz," 32,0",5
2024-06-05,4427X,Zafra,Badajoz," 34,2",5
2024-06-05,4492F,Barcarrota,Badajoz," 33,8",6
2024-06-05,4395X,Villafranca de los Barros,Badajoz," 34,3",6
2024-06-05,4386B,Llerena,Badajoz," 33,8",6
2024-06-05,4501X,Fuente de Cantos,Badajoz," 32,8",6
2024-06-06,4427X,Zafra,Badajoz," 36,5",5
2024-06-06,4492F,Barcarrota,Badajoz," 35,4",6
2024-06-06,4395X,Villafranca de los Barros,Badajoz," 36,8",6
2024-06-06,4386B,Llerena,Badajoz," 36,2",6
2024-06-06,4501X,Fuente de Cantos,Badajoz," 35,3",6
2024-06-07,4427X,Zafra,Badajoz," 31,6",4
2024-06-07,4492F,Barcarrota,Badajoz," 32,1",5
2024-06-07,4395X,Villafranca de los Barros,Badajoz," 32,5",4
2024-06-07,4386B,Llerena,Badajoz," 28,3",4
2024-06-07,4501X,Fuente de Cantos,Badajoz," 29,4",4
2024-06-08,4427X,Zafra,Badajoz," 23,5",1
2024-06-08,4492F,Barcarrota,Badajoz," 24,8",2
2024-06-08,4395X,Villafranca de los Barros,Badajoz," 25,2",3
2024-06-08,4386B,Llerena,Badajoz," 24,9",3
2024-06-08,4501X,Fuente de Cantos,Badajoz," 22,3",2
2024-06-09,4427X,Zafra,Badajoz," 26,7",2
2024-06-09,4492F,Barcarrota,Badajoz," 25,7",1
2024-06-09,4395X,Villafranca de los Barros,Badajoz," 26,4",4
2024-06-09,4386B,Llerena,Badajoz," 26,0",3
2024-06-09,4501X,Fuente de Cantos,Badajoz," 25,4",3
2024-06-10,4427X,Zafra,Badajoz," 27,4",3
2024-06-10,4492F,Barcarrota,Badajoz," 27,5",3
2024-06-10,4395X,Villafranca de los Barros,Badajoz," 26,5",3
2024-06-10,4386B,Llerena,Badajoz," 26,5",3
2024-06-10,4501X,Fuente de Cantos,Badajoz," 26,1",3
2024-06-11,4427X,Zafra,Badajoz," 30,6",4
2024-06-11,4492F,Barcarrota,Badajoz," 30,8",5
2024-06-11,4395X,Villafranca de los Barros,Badajoz," 29,5",4
2024-06-11,4386B,Llerena,Badajoz," 29,0",4
2024-06-11,4501X,Fuente de Cantos,Badajoz," 28,4",4
2024-06-12,4427X,Zafra,Badajoz," 30,4",3
2024-06-12,4492F,Barcarrota,Badajoz," 30,1",3
2024-06-12,4395X,Villafranca de los Barros,Badajoz," 29,7",3
2024-06-12,4386B,Llerena,Badajoz," 29,6",3
2024-06-12,4501X,Fuente de Cantos,Badajoz," 28,3",3
2024-06-13,4427X,Zafra,Badajoz," 31,1",3
2024-06-13,4492F,Barcarrota,Badajoz," 30,6",4
2024-06-13,4395X,Villafranca de los Barros,Badajoz," 31,4",4
2024-06-13,4386B,Llerena,Badajoz," 31,3",4
2024-06-13,4501X,Fuente de Cantos,Badajoz," 30,8",4
2024-06-14,4427X,Zafra,Badajoz," 32,9",4
2024-06-14,4492F,Barcarrota,Badajoz," 33,0",5
2024-06-14,4395X,Villafranca de los Barros,Badajoz," 32,4",4
2024-06-14,4386B,Llerena,Badajoz," 32,9",4
2024-06-14,4501X,Fuente de Cantos,Badajoz," 34,8",5
2024-06-15,4427X,Zafra,Badajoz," 29,2",3
2024-06-15,4492F,Barcarrota,Badajoz," 28,2",3
2024-06-15,4395X,Villafranca de los Barros,Badajoz," 27,9",2
2024-06-15,4386B,Llerena,Badajoz," 29,4",3
2024-06-15,4501X,Fuente de Cantos,Badajoz," 30,7",3
2024-06-16,4427X,Zafra,Badajoz," 32,0",4
2024-06-16,4492F,Barcarrota,Badajoz," 31,3",3
2024-06-16,4395X,Villafranca de los Barros,Badajoz," 30,7",4
2024-06-16,4386B,Llerena,Badajoz," 31,0",4
2024-06-16,4501X,Fuente de Cantos,Badajoz," 33,7",5
