fecha,fecha_falsa,indicativo,tmax,mediana,fecha_fin,dif_actual,estacion,provincia,recuento,inicio_serie,color
2003-06-20,06-20,9111,33.3,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2004-06-20,06-20,9111,16.7,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2005-06-20,06-20,9111,29.8,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2006-06-20,06-20,9111,19.4,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2007-06-20,06-20,9111,18.4,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2008-06-20,06-20,9111,29.5,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2009-06-20,06-20,9111,19,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2010-06-20,06-20,9111,16.1,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2011-06-20,06-20,9111,31.5,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2012-06-20,06-20,9111,27.1,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2013-06-20,06-20,9111,20,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2014-06-20,06-20,9111,28.6,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2015-06-20,06-20,9111,24.8,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2016-06-20,06-20,9111,26.9,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2018-06-20,06-20,9111,28.8,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2019-06-20,06-20,9111,17.3,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2022-06-20,06-20,9111,27.4,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2023-06-20,06-20,9111,24.2,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c4c4c4
2024-06-20,06-20,9111,19.2,24.6,2024-06-20,-5.400000000000002,Belorado,Burgos,230,1989-04-18,#c71e1d
1983-06-20,06-20,3469A,27.6,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1984-06-20,06-20,3469A,25,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1985-06-20,06-20,3469A,31.4,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1986-06-20,06-20,3469A,20.2,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1987-06-20,06-20,3469A,30.6,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1988-06-20,06-20,3469A,29.6,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1989-06-20,06-20,3469A,31.5,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1990-06-20,06-20,3469A,26.6,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1991-06-20,06-20,3469A,31.2,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1992-06-20,06-20,3469A,25.8,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1993-06-20,06-20,3469A,26,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1994-06-20,06-20,3469A,28,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1995-06-20,06-20,3469A,30.2,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1996-06-20,06-20,3469A,28.6,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1997-06-20,06-20,3469A,29,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1998-06-20,06-20,3469A,35.4,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
1999-06-20,06-20,3469A,36,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2000-06-20,06-20,3469A,27.2,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2001-06-20,06-20,3469A,36.8,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2002-06-20,06-20,3469A,33,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2003-06-20,06-20,3469A,37.4,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2004-06-20,06-20,3469A,27.4,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2005-06-20,06-20,3469A,38,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2006-06-20,06-20,3469A,32.8,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2007-06-20,06-20,3469A,23.7,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2008-06-20,06-20,3469A,35.4,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2009-06-20,06-20,3469A,37.2,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2010-06-20,06-20,3469A,29.4,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2011-06-20,06-20,3469A,35.4,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2012-06-20,06-20,3469A,30,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2013-06-20,06-20,3469A,28.1,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2014-06-20,06-20,3469A,27.8,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2015-06-20,06-20,3469A,36.4,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2016-06-20,06-20,3469A,34.1,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2017-06-20,06-20,3469A,37.8,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2018-06-20,06-20,3469A,35.6,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2019-06-20,06-20,3469A,27.7,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2020-06-20,06-20,3469A,32.7,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2021-06-20,06-20,3469A,23.6,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2022-06-20,06-20,3469A,25,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2023-06-20,06-20,3469A,27.1,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c4c4c4
2024-06-20,06-20,3469A,25,29.8,2024-06-20,-4.800000000000001,Cáceres,Cáceres,813,1982-12-01,#c71e1d
1989-06-20,06-20,5910,28,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
1990-06-20,06-20,5910,24,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
1991-06-20,06-20,5910,26.4,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
1992-06-20,06-20,5910,22.5,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
1993-06-20,06-20,5910,24.3,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
1994-06-20,06-20,5910,27.2,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
1995-06-20,06-20,5910,27.2,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
1996-06-20,06-20,5910,29.1,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
1997-06-20,06-20,5910,24.6,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
1998-06-20,06-20,5910,32.4,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
1999-06-20,06-20,5910,36.4,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2000-06-20,06-20,5910,26,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2001-06-20,06-20,5910,31.3,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2002-06-20,06-20,5910,26.7,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2003-06-20,06-20,5910,33.5,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2004-06-20,06-20,5910,24.4,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2005-06-20,06-20,5910,36,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2006-06-20,06-20,5910,28.3,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2007-06-20,06-20,5910,24.6,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2008-06-20,06-20,5910,27,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2009-06-20,06-20,5910,30.7,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2010-06-20,06-20,5910,22.6,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2011-06-20,06-20,5910,29.8,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2012-06-20,06-20,5910,23,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2013-06-20,06-20,5910,26.7,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2014-06-20,06-20,5910,25,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2015-06-20,06-20,5910,31.9,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2016-06-20,06-20,5910,31.3,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2017-06-20,06-20,5910,36.2,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2018-06-20,06-20,5910,27.5,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2019-06-20,06-20,5910,25,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2020-06-20,06-20,5910,29.7,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2021-06-20,06-20,5910,23,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2022-06-20,06-20,5910,25.1,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2023-06-20,06-20,5910,27.2,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c4c4c4
2024-06-20,06-20,5910,23.1,27.1,2024-06-20,-4,"Rota, Base Naval",Cádiz,209,1988-09-01,#c71e1d
1952-06-20,06-20,5960,32,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1953-06-20,06-20,5960,25.8,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1954-06-20,06-20,5960,33.2,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1955-06-20,06-20,5960,31.2,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1956-06-20,06-20,5960,31,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1957-06-20,06-20,5960,27.5,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1958-06-20,06-20,5960,31,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1959-06-20,06-20,5960,30,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1960-06-20,06-20,5960,36.4,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1961-06-20,06-20,5960,29,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1962-06-20,06-20,5960,34.8,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1963-06-20,06-20,5960,31.8,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1964-06-20,06-20,5960,25.8,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1965-06-20,06-20,5960,38.6,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1966-06-20,06-20,5960,31,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1967-06-20,06-20,5960,31,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1968-06-20,06-20,5960,29.6,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1969-06-20,06-20,5960,29,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1970-06-20,06-20,5960,31.6,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1971-06-20,06-20,5960,33,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1972-06-20,06-20,5960,20.6,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1973-06-20,06-20,5960,28,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1974-06-20,06-20,5960,28.4,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1975-06-20,06-20,5960,22.2,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1976-06-20,06-20,5960,32,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1977-06-20,06-20,5960,23.4,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1978-06-20,06-20,5960,25.4,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1979-06-20,06-20,5960,29.6,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1980-06-20,06-20,5960,27.4,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1981-06-20,06-20,5960,33.4,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1982-06-20,06-20,5960,28.4,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1983-06-20,06-20,5960,26.4,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1984-06-20,06-20,5960,26.6,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1985-06-20,06-20,5960,30.4,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1986-06-20,06-20,5960,25,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1987-06-20,06-20,5960,31,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1988-06-20,06-20,5960,26.4,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1989-06-20,06-20,5960,30.8,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1990-06-20,06-20,5960,26.5,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1991-06-20,06-20,5960,30.2,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1992-06-20,06-20,5960,24.5,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1993-06-20,06-20,5960,25.7,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1994-06-20,06-20,5960,31.2,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1995-06-20,06-20,5960,31,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1996-06-20,06-20,5960,32.3,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1997-06-20,06-20,5960,28.6,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1998-06-20,06-20,5960,35.7,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
1999-06-20,06-20,5960,39.2,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2000-06-20,06-20,5960,28,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2001-06-20,06-20,5960,34.2,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2002-06-20,06-20,5960,31.3,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2003-06-20,06-20,5960,34.8,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2004-06-20,06-20,5960,26.8,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2005-06-20,06-20,5960,36.4,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2006-06-20,06-20,5960,32.2,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2007-06-20,06-20,5960,26.9,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2008-06-20,06-20,5960,32.8,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2009-06-20,06-20,5960,35.2,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2010-06-20,06-20,5960,24.4,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2011-06-20,06-20,5960,35.6,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2012-06-20,06-20,5960,26.5,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2013-06-20,06-20,5960,32.3,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2015-06-20,06-20,5960,36.7,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2016-06-20,06-20,5960,35.2,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2017-06-20,06-20,5960,38.9,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2018-06-20,06-20,5960,34,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2019-06-20,06-20,5960,27,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2020-06-20,06-20,5960,34.7,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2021-06-20,06-20,5960,23.8,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2022-06-20,06-20,5960,27.5,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2023-06-20,06-20,5960,29.2,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c4c4c4
2024-06-20,06-20,5960,26,30.6,2024-06-20,-4.600000000000001,Jerez de la Frontera Aeropuerto,Cádiz,297,1946-02-01,#c71e1d
1955-06-20,06-20,5973,25,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1956-06-20,06-20,5973,25,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1957-06-20,06-20,5973,22.5,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1958-06-20,06-20,5973,30,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1959-06-20,06-20,5973,26,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1960-06-20,06-20,5973,28.5,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1961-06-20,06-20,5973,29.5,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1962-06-20,06-20,5973,33.5,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1963-06-20,06-20,5973,26,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1964-06-20,06-20,5973,24,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1965-06-20,06-20,5973,33,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1966-06-20,06-20,5973,23,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1967-06-20,06-20,5973,26.4,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1968-06-20,06-20,5973,23.6,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1969-06-20,06-20,5973,22.8,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1970-06-20,06-20,5973,24.6,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1971-06-20,06-20,5973,29.6,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1972-06-20,06-20,5973,18,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1973-06-20,06-20,5973,23,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1974-06-20,06-20,5973,23.6,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1975-06-20,06-20,5973,22,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1976-06-20,06-20,5973,30,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1977-06-20,06-20,5973,23,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1978-06-20,06-20,5973,20.2,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1979-06-20,06-20,5973,24.6,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1981-06-20,06-20,5973,30.4,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1982-06-20,06-20,5973,23.4,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1983-06-20,06-20,5973,23.6,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1984-06-20,06-20,5973,22.6,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1985-06-20,06-20,5973,24,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
1986-06-20,06-20,5973,21.4,24,2024-06-20,-1.5,Cádiz,Cádiz,302,1935-11-01,#c4c4c4
