date,provincia,2024,Media 2009-2023,tipo,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,min,max
2024-12-17,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-18,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-18,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-19,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-19,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-20,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-20,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-21,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-21,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-22,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-22,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-23,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-23,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-24,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-24,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-25,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-25,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-26,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-26,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-27,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-27,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-28,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-28,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-29,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-29,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-30,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-30,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-12-31,Ávila,NA,3148.6666666666665,Hectáreas,133,4146,0,1450,1571,1429,110,74,194,4039,0,2830,160,24061,6789,377,0,24061
2024-12-31,Ávila,NA,2.933333333333333,Incendios,2,1,0,4,2,3,2,1,3,5,0,8,3,3,6,3,0,8
2024-04-04,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-04,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-05,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-05,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-06,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-06,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-07,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-07,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-08,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-08,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-09,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-09,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-10,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-10,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-11,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-11,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-12,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-12,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-13,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-13,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-14,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-14,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-15,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-15,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-16,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-16,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-17,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-17,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-18,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-18,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-19,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-19,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-20,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-20,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-21,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-21,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-22,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-22,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-23,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-23,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-24,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-24,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-25,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-25,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-26,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-26,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-27,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-27,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-28,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-28,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-29,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-29,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-30,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-30,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-03,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-03,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-04,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-04,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-06,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-06,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-07,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-07,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-08,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-08,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-09,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-09,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-10,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-10,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-12,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-12,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-13,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-13,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-14,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-14,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-15,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-15,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-16,Badajoz,NA,0,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-16,Badajoz,NA,0,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-17,Badajoz,NA,3.8,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0
2024-05-17,Badajoz,NA,0.06666666666666667,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-05-18,Badajoz,NA,3.8,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0
2024-05-18,Badajoz,NA,0.06666666666666667,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-05-19,Badajoz,NA,3.8,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0
2024-05-19,Badajoz,NA,0.06666666666666667,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-05-20,Badajoz,NA,3.8,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0
2024-05-20,Badajoz,NA,0.06666666666666667,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-05-21,Badajoz,NA,3.8,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0
2024-05-21,Badajoz,NA,0.06666666666666667,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-05-22,Badajoz,NA,3.8,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0
2024-05-22,Badajoz,NA,0.06666666666666667,Incendios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-05-23,Badajoz,NA,12.133333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,91,0,34,57,0,0,34
2024-05-23,Badajoz,NA,0.2,Incendios,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
2024-05-24,Badajoz,NA,12.133333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,91,0,34,57,0,0,34
2024-05-24,Badajoz,NA,0.2,Incendios,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
2024-05-25,Badajoz,NA,12.133333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,91,0,34,57,0,0,34
2024-05-25,Badajoz,NA,0.2,Incendios,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
2024-05-26,Badajoz,NA,12.133333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,91,0,34,57,0,0,34
2024-05-26,Badajoz,NA,0.2,Incendios,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
2024-05-27,Badajoz,NA,21.266666666666666,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,228,0,34,57,0,0,34
2024-05-27,Badajoz,NA,0.26666666666666666,Incendios,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1
2024-05-28,Badajoz,NA,21.266666666666666,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,228,0,34,57,0,0,34
2024-05-28,Badajoz,NA,0.26666666666666666,Incendios,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1
2024-05-29,Badajoz,NA,35.733333333333334,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,34,57,0,0,34
2024-05-29,Badajoz,NA,0.4666666666666667,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,1
2024-05-30,Badajoz,NA,39.93333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,34,120,0,0,34
2024-05-30,Badajoz,NA,0.5333333333333333,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,2
2024-05-31,Badajoz,NA,39.93333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,34,120,0,0,34
2024-05-31,Badajoz,NA,0.5333333333333333,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,2
2024-06-01,Badajoz,NA,39.93333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,34,120,0,0,34
2024-06-01,Badajoz,NA,0.5333333333333333,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,2
2024-06-02,Badajoz,NA,39.93333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,34,120,0,0,34
2024-06-02,Badajoz,NA,0.5333333333333333,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,2
2024-06-03,Badajoz,NA,39.93333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,34,120,0,0,34
2024-06-03,Badajoz,NA,0.5333333333333333,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,2
2024-06-04,Badajoz,NA,39.93333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,34,120,0,0,34
2024-06-04,Badajoz,NA,0.5333333333333333,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,2
2024-06-05,Badajoz,NA,39.93333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,34,120,0,0,34
2024-06-05,Badajoz,NA,0.5333333333333333,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,2
2024-06-06,Badajoz,NA,39.93333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,34,120,0,0,34
2024-06-06,Badajoz,NA,0.5333333333333333,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,2
2024-06-07,Badajoz,NA,47.46666666666667,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,97,170,0,0,97
2024-06-07,Badajoz,NA,0.6666666666666666,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,0,3
2024-06-08,Badajoz,NA,96.06666666666666,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,826,170,0,0,826
2024-06-08,Badajoz,NA,0.8,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,3
2024-06-09,Badajoz,NA,96.06666666666666,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,826,170,0,0,826
2024-06-09,Badajoz,NA,0.8,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,3
2024-06-10,Badajoz,NA,96.06666666666666,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,826,170,0,0,826
2024-06-10,Badajoz,NA,0.8,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,3
2024-06-11,Badajoz,NA,98.66666666666669,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,826,209,0,0,826
2024-06-11,Badajoz,NA,0.8666666666666667,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,4
2024-06-12,Badajoz,NA,102.8,Hectáreas,0,0,0,0,0,0,0,0,0,0,0,445,0,826,271,0,0,826
2024-06-12,Badajoz,NA,0.9333333333333332,Incendios,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,0,0,5
2024-06-13,Badajoz,NA,105.33333333333331,Hectáreas,0,0,0,0,0,0,0,0,0,0,38,445,0,826,271,0,0,826
2024-06-13,Badajoz,NA,1,Incendios,0,0,0,0,0,0,0,0,0,0,1,5,0,4,5,0,0,5
2024-06-14,Badajoz,NA,142.53333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,38,445,0,826,829,0,0,826
2024-06-14,Badajoz,NA,1.1333333333333333,Incendios,0,0,0,0,0,0,0,0,0,0,1,5,0,4,7,0,0,7
2024-06-15,Badajoz,NA,142.53333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,38,445,0,826,829,0,0,826
2024-06-15,Badajoz,NA,1.1333333333333333,Incendios,0,0,0,0,0,0,0,0,0,0,1,5,0,4,7,0,0,7
2024-06-16,Badajoz,NA,142.53333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,38,445,0,826,829,0,0,826
2024-06-16,Badajoz,NA,1.1333333333333333,Incendios,0,0,0,0,0,0,0,0,0,0,1,5,0,4,7,0,0,7
2024-06-17,Badajoz,NA,142.53333333333333,Hectáreas,0,0,0,0,0,0,0,0,0,0,38,445,0,826,829,0,0,826
2024-06-17,Badajoz,NA,1.1333333333333333,Incendios,0,0,0,0,0,0,0,0,0,0,1,5,0,4,7,0,0,7
2024-06-18,Badajoz,NA,152.26666666666668,Hectáreas,0,0,0,0,0,0,0,0,0,99,38,492,0,826,829,0,0,826
2024-06-18,Badajoz,NA,1.2666666666666666,Incendios,0,0,0,0,0,0,0,0,0,1,1,6,0,4,7,0,0,7
2024-06-19,Badajoz,NA,164.2,Hectáreas,0,0,0,0,0,0,0,0,129,149,38,492,0,826,829,0,0,826
2024-06-19,Badajoz,NA,1.4,Incendios,0,0,0,0,0,0,0,0,1,2,1,6,0,4,7,0,0,7
2024-06-20,Badajoz,NA,164.2,Hectáreas,0,0,0,0,0,0,0,0,129,149,38,492,0,826,829,0,0,826
2024-06-20,Badajoz,NA,1.4,Incendios,0,0,0,0,0,0,0,0,1,2,1,6,0,4,7,0,0,7
2024-06-21,Badajoz,NA,164.2,Hectáreas,0,0,0,0,0,0,0,0,129,149,38,492,0,826,829,0,0,826
2024-06-21,Badajoz,NA,1.4,Incendios,0,0,0,0,0,0,0,0,1,2,1,6,0,4,7,0,0,7
2024-06-22,Badajoz,NA,167.53333333333333,Hectáreas,0,0,0,0,0,0,0,0,129,149,38,542,0,826,829,0,0,826
2024-06-22,Badajoz,NA,1.4666666666666666,Incendios,0,0,0,0,0,0,0,0,1,2,1,7,0,4,7,0,0,7
2024-06-23,Badajoz,NA,174,Hectáreas,0,0,0,0,0,0,0,0,129,246,38,542,0,826,829,0,0,826
2024-06-23,Badajoz,NA,1.5333333333333334,Incendios,0,0,0,0,0,0,0,0,1,3,1,7,0,4,7,0,0,7
2024-06-24,Badajoz,NA,174,Hectáreas,0,0,0,0,0,0,0,0,129,246,38,542,0,826,829,0,0,826
2024-06-24,Badajoz,NA,1.5333333333333334,Incendios,0,0,0,0,0,0,0,0,1,3,1,7,0,4,7,0,0,7
2024-06-25,Badajoz,NA,174,Hectáreas,0,0,0,0,0,0,0,0,129,246,38,542,0,826,829,0,0,826
2024-06-25,Badajoz,NA,1.5333333333333334,Incendios,0,0,0,0,0,0,0,0,1,3,1,7,0,4,7,0,0,7
2024-06-26,Badajoz,NA,178.93333333333334,Hectáreas,0,0,0,0,0,0,0,0,129,246,38,542,74,826,829,0,0,826
2024-06-26,Badajoz,NA,1.6,Incendios,0,0,0,0,0,0,0,0,1,3,1,7,1,4,7,0,0,7
2024-06-27,Badajoz,NA,178.93333333333334,Hectáreas,0,0,0,0,0,0,0,0,129,246,38,542,74,826,829,0,0,826
2024-06-27,Badajoz,NA,1.6,Incendios,0,0,0,0,0,0,0,0,1,3,1,7,1,4,7,0,0,7
2024-06-28,Badajoz,NA,178.93333333333334,Hectáreas,0,0,0,0,0,0,0,0,129,246,38,542,74,826,829,0,0,826
2024-06-28,Badajoz,NA,1.6,Incendios,0,0,0,0,0,0,0,0,1,3,1,7,1,4,7,0,0,7
2024-06-29,Badajoz,NA,178.93333333333334,Hectáreas,0,0,0,0,0,0,0,0,129,246,38,542,74,826,829,0,0,826
2024-06-29,Badajoz,NA,1.6,Incendios,0,0,0,0,0,0,0,0,1,3,1,7,1,4,7,0,0,7
2024-06-30,Badajoz,NA,184.86666666666667,Hectáreas,0,0,0,0,0,0,0,0,129,335,38,542,74,826,829,0,0,826
2024-06-30,Badajoz,NA,1.6666666666666667,Incendios,0,0,0,0,0,0,0,0,1,4,1,7,1,4,7,0,0,7
2024-07-01,Badajoz,NA,187.46666666666667,Hectáreas,0,0,0,0,0,0,0,0,129,335,38,542,74,865,829,0,0,865
2024-07-01,Badajoz,NA,1.7333333333333334,Incendios,0,0,0,0,0,0,0,0,1,4,1,7,1,5,7,0,0,7
2024-07-02,Badajoz,NA,190.93333333333337,Hectáreas,0,0,0,0,52,0,0,0,129,335,38,542,74,865,829,0,0,865
2024-07-02,Badajoz,NA,1.8,Incendios,0,0,0,0,1,0,0,0,1,4,1,7,1,5,7,0,0,7
2024-07-03,Badajoz,NA,190.93333333333337,Hectáreas,0,0,0,0,52,0,0,0,129,335,38,542,74,865,829,0,0,865
2024-07-03,Badajoz,NA,1.8,Incendios,0,0,0,0,1,0,0,0,1,4,1,7,1,5,7,0,0,7
2024-07-04,Badajoz,NA,193.86666666666667,Hectáreas,0,0,0,0,52,0,0,0,129,335,38,542,74,865,873,0,0,865
2024-07-04,Badajoz,NA,1.8666666666666667,Incendios,0,0,0,0,1,0,0,0,1,4,1,7,1,5,8,0,0,8
2024-07-05,Badajoz,NA,193.86666666666667,Hectáreas,0,0,0,0,52,0,0,0,129,335,38,542,74,865,873,0,0,865
2024-07-05,Badajoz,NA,1.8666666666666667,Incendios,0,0,0,0,1,0,0,0,1,4,1,7,1,5,8,0,0,8
2024-07-06,Badajoz,NA,193.86666666666667,Hectáreas,0,0,0,0,52,0,0,0,129,335,38,542,74,865,873,0,0,865
2024-07-06,Badajoz,NA,1.8666666666666667,Incendios,0,0,0,0,1,0,0,0,1,4,1,7,1,5,8,0,0,8
2024-07-07,Badajoz,NA,193.86666666666667,Hectáreas,0,0,0,0,52,0,0,0,129,335,38,542,74,865,873,0,0,865
