nombre_clean,cod_ine,tipo_distintivo,tipo_area,num_dist22,prov,pob,por_dist22,tasa_dist22,edad_media,em_nacional,dif_edad_media
Monzón de Campos,34108,DISTINTIVO C,Áreas no urbanas,24,Palencia,594,44.44,40.4,10.08,8.5,1.58
Monzón de Campos,34108,ECO,Áreas no urbanas,0,Palencia,594,0,0,NA,4.19,NA
Monzón de Campos,34108,SIN DISTINTIVO,Áreas no urbanas,22,Palencia,594,40.74,37.04,34.32,35,-0.68
Monóvar/Monòver,03089,CERO,Áreas no urbanas,3,Alicante,12387,0.3,0.24,6.67,3.63,3.04
Monóvar/Monòver,03089,DISTINTIVO B,Áreas no urbanas,141,Alicante,12387,13.95,11.38,17.36,17.32,0.04
Monóvar/Monòver,03089,DISTINTIVO C,Áreas no urbanas,475,Alicante,12387,46.98,38.35,8.67,8.5,0.17
Monóvar/Monòver,03089,ECO,Áreas no urbanas,1,Alicante,12387,0.1,0.08,5,4.19,0.81
Monóvar/Monòver,03089,SIN DISTINTIVO,Áreas no urbanas,391,Alicante,12387,38.67,31.57,35.41,35,0.42
Mora,45106,CERO,Áreas no urbanas,2,Toledo,9796,0.43,0.2,11,3.63,7.37
Mora,45106,DISTINTIVO B,Áreas no urbanas,90,Toledo,9796,19.57,9.19,17.09,17.32,-0.23
Mora,45106,DISTINTIVO C,Áreas no urbanas,205,Toledo,9796,44.57,20.93,9.35,8.5,0.85
Mora,45106,ECO,Áreas no urbanas,0,Toledo,9796,0,0,NA,4.19,NA
Mora,45106,SIN DISTINTIVO,Áreas no urbanas,163,Toledo,9796,35.43,16.64,33.53,35,-1.47
Mora de Rubielos,44158,CERO,Áreas no urbanas,0,Teruel,1569,0,0,NA,3.63,NA
Mora de Rubielos,44158,DISTINTIVO B,Áreas no urbanas,8,Teruel,1569,11.43,5.1,17.12,17.32,-0.19
Mora de Rubielos,44158,DISTINTIVO C,Áreas no urbanas,30,Teruel,1569,42.86,19.12,9.73,8.5,1.23
Mora de Rubielos,44158,ECO,Áreas no urbanas,0,Teruel,1569,0,0,NA,4.19,NA
Mora de Rubielos,44158,SIN DISTINTIVO,Áreas no urbanas,32,Teruel,1569,45.71,20.4,36.34,35,1.35
Moradillo de Roa,09228,CERO,Áreas no urbanas,0,Burgos,161,0,0,NA,3.63,NA
Moradillo de Roa,09228,DISTINTIVO B,Áreas no urbanas,0,Burgos,161,0,0,NA,17.32,NA
Moradillo de Roa,09228,DISTINTIVO C,Áreas no urbanas,11,Burgos,161,68.75,68.32,7,8.5,-1.5
Moradillo de Roa,09228,ECO,Áreas no urbanas,0,Burgos,161,0,0,NA,4.19,NA
Moradillo de Roa,09228,SIN DISTINTIVO,Áreas no urbanas,5,Burgos,161,31.25,31.06,33.4,35,-1.6
Moral de Calatrava,13058,CERO,Áreas no urbanas,0,Ciudad Real,5178,0,0,NA,3.63,NA
Moral de Calatrava,13058,DISTINTIVO B,Áreas no urbanas,42,Ciudad Real,5178,17.28,8.11,17.24,17.32,-0.08
Moral de Calatrava,13058,DISTINTIVO C,Áreas no urbanas,109,Ciudad Real,5178,44.86,21.05,10.4,8.5,1.9
Moral de Calatrava,13058,ECO,Áreas no urbanas,1,Ciudad Real,5178,0.41,0.19,3,4.19,-1.19
Moral de Calatrava,13058,SIN DISTINTIVO,Áreas no urbanas,91,Ciudad Real,5178,37.45,17.57,36.84,35,1.84
Moral de Hornuez,40132,DISTINTIVO B,Áreas no urbanas,0,Segovia,45,0,0,NA,17.32,NA
Moral de Hornuez,40132,DISTINTIVO C,Áreas no urbanas,2,Segovia,45,100,44.44,7,8.5,-1.5
Moral de Hornuez,40132,ECO,Áreas no urbanas,0,Segovia,45,0,0,NA,4.19,NA
Moral de Hornuez,40132,SIN DISTINTIVO,Áreas no urbanas,0,Segovia,45,0,0,NA,35,NA
Moral de Sayago,49124,CERO,Áreas no urbanas,0,Zamora,258,0,0,NA,3.63,NA
Moral de Sayago,49124,DISTINTIVO B,Áreas no urbanas,6,Zamora,258,20,23.26,17.67,17.32,0.35
Moral de Sayago,49124,DISTINTIVO C,Áreas no urbanas,19,Zamora,258,63.33,73.64,10.63,8.5,2.13
Moral de Sayago,49124,ECO,Áreas no urbanas,0,Zamora,258,0,0,NA,4.19,NA
Moral de Sayago,49124,SIN DISTINTIVO,Áreas no urbanas,5,Zamora,258,16.67,19.38,27.8,35,-7.2
Moral de la Reina,47094,DISTINTIVO B,Áreas no urbanas,2,Valladolid,151,9.09,13.25,18.5,17.32,1.18
Moral de la Reina,47094,DISTINTIVO C,Áreas no urbanas,8,Valladolid,151,36.36,52.98,14.38,8.5,5.87
Moral de la Reina,47094,ECO,Áreas no urbanas,0,Valladolid,151,0,0,NA,4.19,NA
Moral de la Reina,47094,SIN DISTINTIVO,Áreas no urbanas,12,Valladolid,151,54.55,79.47,33.42,35,-1.58
Moraleda de Zafayona,18138,CERO,Áreas no urbanas,1,Granada,3123,0.37,0.32,5,3.63,1.37
Moraleda de Zafayona,18138,DISTINTIVO B,Áreas no urbanas,39,Granada,3123,14.39,12.49,17.36,17.32,0.04
Moraleda de Zafayona,18138,DISTINTIVO C,Áreas no urbanas,111,Granada,3123,40.96,35.54,9.86,8.5,1.36
Moraleda de Zafayona,18138,ECO,Áreas no urbanas,0,Granada,3123,0,0,NA,4.19,NA
Moraleda de Zafayona,18138,SIN DISTINTIVO,Áreas no urbanas,120,Granada,3123,44.28,38.42,34.5,35,-0.5
Moraleja,10128,CERO,Áreas no urbanas,0,Cáceres,6691,0,0,NA,3.63,NA
Moraleja,10128,DISTINTIVO B,Áreas no urbanas,54,Cáceres,6691,13.71,8.07,17.41,17.32,0.09
Moraleja,10128,DISTINTIVO C,Áreas no urbanas,210,Cáceres,6691,53.3,31.39,8.98,8.5,0.48
Moraleja,10128,ECO,Áreas no urbanas,0,Cáceres,6691,0,0,NA,4.19,NA
Moraleja,10128,SIN DISTINTIVO,Áreas no urbanas,130,Cáceres,6691,32.99,19.43,35.5,35,0.5
Moraleja de Enmedio,28089,CERO,Grandes áreas urbanas,2,Madrid,5368,0.39,0.37,2,3.63,-1.63
Moraleja de Enmedio,28089,DISTINTIVO B,Grandes áreas urbanas,82,Madrid,5368,16.14,15.28,16.96,17.32,-0.36
Moraleja de Enmedio,28089,DISTINTIVO C,Grandes áreas urbanas,253,Madrid,5368,49.8,47.13,9.25,8.5,0.75
Moraleja de Enmedio,28089,ECO,Grandes áreas urbanas,0,Madrid,5368,0,0,NA,4.19,NA
Moraleja de Enmedio,28089,SIN DISTINTIVO,Grandes áreas urbanas,171,Madrid,5368,33.66,31.86,29.51,35,-5.48
Moraleja de Matacabras,05134,DISTINTIVO B,Áreas no urbanas,0,Ávila,57,0,0,NA,17.32,NA
Moraleja de Matacabras,05134,DISTINTIVO C,Áreas no urbanas,2,Ávila,57,66.67,35.09,13,8.5,4.5
Moraleja de Matacabras,05134,SIN DISTINTIVO,Áreas no urbanas,1,Ávila,57,33.33,17.54,38,35,3
Moraleja de Sayago,49126,CERO,Áreas no urbanas,0,Zamora,290,0,0,NA,3.63,NA
Moraleja de Sayago,49126,DISTINTIVO B,Áreas no urbanas,2,Zamora,290,40,6.9,17.5,17.32,0.18
Moraleja de Sayago,49126,DISTINTIVO C,Áreas no urbanas,3,Zamora,290,60,10.34,15,8.5,6.5
Moraleja de Sayago,49126,ECO,Áreas no urbanas,0,Zamora,290,0,0,NA,4.19,NA
Moraleja de Sayago,49126,SIN DISTINTIVO,Áreas no urbanas,0,Zamora,290,0,0,NA,35,NA
Moraleja de las Panaderas,47095,DISTINTIVO B,Áreas no urbanas,1,Valladolid,42,14.29,23.81,19,17.32,1.68
Moraleja de las Panaderas,47095,DISTINTIVO C,Áreas no urbanas,2,Valladolid,42,28.57,47.62,14,8.5,5.5
Moraleja de las Panaderas,47095,ECO,Áreas no urbanas,0,Valladolid,42,0,0,NA,4.19,NA
Moraleja de las Panaderas,47095,SIN DISTINTIVO,Áreas no urbanas,4,Valladolid,42,57.14,95.24,29,35,-6
Moraleja del Vino,49125,CERO,Áreas no urbanas,0,Zamora,1756,0,0,NA,3.63,NA
Moraleja del Vino,49125,DISTINTIVO B,Áreas no urbanas,30,Zamora,1756,24.39,17.08,17.47,17.32,0.15
Moraleja del Vino,49125,DISTINTIVO C,Áreas no urbanas,71,Zamora,1756,57.72,40.43,9.86,8.5,1.36
Moraleja del Vino,49125,ECO,Áreas no urbanas,0,Zamora,1756,0,0,NA,4.19,NA
Moraleja del Vino,49125,SIN DISTINTIVO,Áreas no urbanas,22,Zamora,1756,17.89,12.53,29.27,35,-5.72
Morales de Campos,47096,DISTINTIVO B,Áreas no urbanas,2,Valladolid,135,16.67,14.81,17.5,17.32,0.18
Morales de Campos,47096,DISTINTIVO C,Áreas no urbanas,6,Valladolid,135,50,44.44,7,8.5,-1.5
Morales de Campos,47096,ECO,Áreas no urbanas,0,Valladolid,135,0,0,NA,4.19,NA
Morales de Campos,47096,SIN DISTINTIVO,Áreas no urbanas,4,Valladolid,135,33.33,29.63,28.75,35,-6.25
Morales de Rey,49128,CERO,Áreas no urbanas,0,Zamora,556,0,0,NA,3.63,NA
Morales de Rey,49128,DISTINTIVO B,Áreas no urbanas,7,Zamora,556,21.21,12.59,18,17.32,0.68
Morales de Rey,49128,DISTINTIVO C,Áreas no urbanas,13,Zamora,556,39.39,23.38,11.62,8.5,3.12
Morales de Rey,49128,ECO,Áreas no urbanas,0,Zamora,556,0,0,NA,4.19,NA
Morales de Rey,49128,SIN DISTINTIVO,Áreas no urbanas,13,Zamora,556,39.39,23.38,29.38,35,-5.61
Morales de Toro,49129,CERO,Áreas no urbanas,0,Zamora,943,0,0,NA,3.63,NA
Morales de Toro,49129,DISTINTIVO B,Áreas no urbanas,6,Zamora,943,15.38,6.36,17.17,17.32,-0.15
Morales de Toro,49129,DISTINTIVO C,Áreas no urbanas,21,Zamora,943,53.85,22.27,9.29,8.5,0.79
Morales de Toro,49129,ECO,Áreas no urbanas,0,Zamora,943,0,0,NA,4.19,NA
Morales de Toro,49129,SIN DISTINTIVO,Áreas no urbanas,12,Zamora,943,30.77,12.73,31.08,35,-3.91
Morales de Valverde,49130,CERO,Áreas no urbanas,0,Zamora,165,0,0,NA,3.63,NA
Morales de Valverde,49130,DISTINTIVO B,Áreas no urbanas,2,Zamora,165,18.18,12.12,15.5,17.32,-1.82
Morales de Valverde,49130,DISTINTIVO C,Áreas no urbanas,5,Zamora,165,45.45,30.3,12.6,8.5,4.1
Morales de Valverde,49130,ECO,Áreas no urbanas,0,Zamora,165,0,0,NA,4.19,NA
Morales de Valverde,49130,SIN DISTINTIVO,Áreas no urbanas,4,Zamora,165,36.36,24.24,29.5,35,-5.5
Morales del Vino,49127,CERO,Grandes áreas urbanas,3,Zamora,3060,0.96,0.98,6.33,3.63,2.7
Morales del Vino,49127,DISTINTIVO B,Grandes áreas urbanas,42,Zamora,3060,13.42,13.73,17.31,17.32,-0.01
Morales del Vino,49127,DISTINTIVO C,Grandes áreas urbanas,172,Zamora,3060,54.95,56.21,9.59,8.5,1.09
Morales del Vino,49127,ECO,Grandes áreas urbanas,0,Zamora,3060,0,0,NA,4.19,NA
Morales del Vino,49127,SIN DISTINTIVO,Grandes áreas urbanas,96,Zamora,3060,30.67,31.37,33.66,35,-1.34
Moralina,49131,CERO,Áreas no urbanas,0,Zamora,227,0,0,NA,3.63,NA
Moralina,49131,DISTINTIVO B,Áreas no urbanas,3,Zamora,227,12.5,13.22,17.33,17.32,0.01
Moralina,49131,DISTINTIVO C,Áreas no urbanas,16,Zamora,227,66.67,70.48,9.06,8.5,0.56
Moralina,49131,ECO,Áreas no urbanas,0,Zamora,227,0,0,NA,4.19,NA
Moralina,49131,SIN DISTINTIVO,Áreas no urbanas,5,Zamora,227,20.83,22.03,32.2,35,-2.8
Moralzarzal,28090,CERO,Áreas no urbanas,12,Madrid,13905,1.11,0.86,3.83,3.63,0.2
Moralzarzal,28090,DISTINTIVO B,Áreas no urbanas,139,Madrid,13905,12.81,10,17.16,17.32,-0.16
Moralzarzal,28090,DISTINTIVO C,Áreas no urbanas,642,Madrid,13905,59.17,46.17,8.3,8.5,-0.2
Moralzarzal,28090,ECO,Áreas no urbanas,0,Madrid,13905,0,0,NA,4.19,NA
Moralzarzal,28090,SIN DISTINTIVO,Áreas no urbanas,292,Madrid,13905,26.91,21,31.51,35,-3.48
Morasverdes,37204,DISTINTIVO B,Áreas no urbanas,2,Salamanca,232,16.67,8.62,18,17.32,0.68
Morasverdes,37204,DISTINTIVO C,Áreas no urbanas,8,Salamanca,232,66.67,34.48,9,8.5,0.5
Morasverdes,37204,ECO,Áreas no urbanas,0,Salamanca,232,0,0,NA,4.19,NA
Morasverdes,37204,SIN DISTINTIVO,Áreas no urbanas,2,Salamanca,232,16.67,8.62,36,35,1
Morata de Jalón,50175,CERO,Áreas no urbanas,0,Zaragoza,1101,0,0,NA,3.63,NA
Morata de Jalón,50175,DISTINTIVO B,Áreas no urbanas,16,Zaragoza,1101,18.39,14.53,16.62,17.32,-0.69
Morata de Jalón,50175,DISTINTIVO C,Áreas no urbanas,34,Zaragoza,1101,39.08,30.88,8.41,8.5,-0.09
Morata de Jalón,50175,ECO,Áreas no urbanas,0,Zaragoza,1101,0,0,NA,4.19,NA
Morata de Jalón,50175,SIN DISTINTIVO,Áreas no urbanas,37,Zaragoza,1101,42.53,33.61,43.35,35,8.36
Morata de Jiloca,50176,DISTINTIVO B,Áreas no urbanas,4,Zaragoza,250,30.77,16,17.5,17.32,0.18
Morata de Jiloca,50176,DISTINTIVO C,Áreas no urbanas,5,Zaragoza,250,38.46,20,10,8.5,1.5
Morata de Jiloca,50176,SIN DISTINTIVO,Áreas no urbanas,4,Zaragoza,250,30.77,16,36.5,35,1.5
Morata de Tajuña,28091,CERO,Áreas no urbanas,0,Madrid,7960,0,0,NA,3.63,NA
Morata de Tajuña,28091,DISTINTIVO B,Áreas no urbanas,78,Madrid,7960,16.18,9.8,16.82,17.32,-0.5
Morata de Tajuña,28091,DISTINTIVO C,Áreas no urbanas,253,Madrid,7960,52.49,31.78,8.98,8.5,0.48
Morata de Tajuña,28091,ECO,Áreas no urbanas,0,Madrid,7960,0,0,NA,4.19,NA
Morata de Tajuña,28091,SIN DISTINTIVO,Áreas no urbanas,151,Madrid,7960,31.33,18.97,34.44,35,-0.55
Moratalla,30028,CERO,Áreas no urbanas,1,Murcia,7753,0.1,0.13,1,3.63,-2.63
Moratalla,30028,DISTINTIVO B,Áreas no urbanas,143,Murcia,7753,13.75,18.44,17.22,17.32,-0.1
Moratalla,30028,DISTINTIVO C,Áreas no urbanas,549,Murcia,7753,52.79,70.81,8.38,8.5,-0.12
Moratalla,30028,ECO,Áreas no urbanas,0,Murcia,7753,0,0,NA,4.19,NA
Moratalla,30028,SIN DISTINTIVO,Áreas no urbanas,347,Murcia,7753,33.37,44.76,37.47,35,2.47
Moratilla de los Meleros,19194,CERO,Áreas no urbanas,0,Guadalajara,107,0,0,NA,3.63,NA
Moratilla de los Meleros,19194,DISTINTIVO B,Áreas no urbanas,2,Guadalajara,107,33.33,18.69,17,17.32,-0.32
Moratilla de los Meleros,19194,DISTINTIVO C,Áreas no urbanas,1,Guadalajara,107,16.67,9.35,16,8.5,7.5
Moratilla de los Meleros,19194,SIN DISTINTIVO,Áreas no urbanas,3,Guadalajara,107,50,28.04,49,35,14
Moratinos,34109,DISTINTIVO B,Áreas no urbanas,1,Palencia,63,16.67,15.87,19,17.32,1.68
Moratinos,34109,DISTINTIVO C,Áreas no urbanas,4,Palencia,63,66.67,63.49,10.25,8.5,1.75
Moratinos,34109,ECO,Áreas no urbanas,0,Palencia,63,0,0,NA,4.19,NA
Moratinos,34109,SIN DISTINTIVO,Áreas no urbanas,1,Palencia,63,16.67,15.87,23,35,-12
Moraña,36032,CERO,Áreas no urbanas,0,Pontevedra,4133,0,0,NA,3.63,NA
Moraña,36032,DISTINTIVO B,Áreas no urbanas,52,Pontevedra,4133,17.45,12.58,17.52,17.32,0.2
Moraña,36032,DISTINTIVO C,Áreas no urbanas,126,Pontevedra,4133,42.28,30.49,10.6,8.5,2.09
Moraña,36032,ECO,Áreas no urbanas,1,Pontevedra,4133,0.34,0.24,2,4.19,-2.19
Moraña,36032,SIN DISTINTIVO,Áreas no urbanas,119,Pontevedra,4133,39.93,28.79,35.33,35,0.33
Morcillo,10129,DISTINTIVO B,Áreas no urbanas,5,Cáceres,362,18.52,13.81,17.2,17.32,-0.12
Morcillo,10129,DISTINTIVO C,Áreas no urbanas,13,Cáceres,362,48.15,35.91,9.85,8.5,1.35
Morcillo,10129,ECO,Áreas no urbanas,0,Cáceres,362,0,0,NA,4.19,NA
Morcillo,10129,SIN DISTINTIVO,Áreas no urbanas,9,Cáceres,362,33.33,24.86,25.33,35,-9.66
Morcín,33038,CERO,Grandes áreas urbanas,0,Asturias,2560,0,0,NA,3.63,NA
Morcín,33038,DISTINTIVO B,Grandes áreas urbanas,33,Asturias,2560,13.25,12.89,17.33,17.32,0.01
Morcín,33038,DISTINTIVO C,Grandes áreas urbanas,88,Asturias,2560,35.34,34.38,10.33,8.5,1.83
Morcín,33038,ECO,Grandes áreas urbanas,0,Asturias,2560,0,0,NA,4.19,NA
Morcín,33038,SIN DISTINTIVO,Grandes áreas urbanas,128,Asturias,2560,51.41,50,37.84,35,2.84
Moreda de Álava/Moreda Araba,01039,CERO,Áreas no urbanas,1,Araba,216,6.25,4.63,5,3.63,1.37
Moreda de Álava/Moreda Araba,01039,DISTINTIVO B,Áreas no urbanas,2,Araba,216,12.5,9.26,18,17.32,0.68
Moreda de Álava/Moreda Araba,01039,DISTINTIVO C,Áreas no urbanas,5,Araba,216,31.25,23.15,8,8.5,-0.5
Moreda de Álava/Moreda Araba,01039,ECO,Áreas no urbanas,0,Araba,216,0,0,NA,4.19,NA
Moreda de Álava/Moreda Araba,01039,SIN DISTINTIVO,Áreas no urbanas,8,Araba,216,50,37.04,41,35,6
Morella,12080,CERO,Áreas no urbanas,0,Castellón,2475,0,0,NA,3.63,NA
Morella,12080,DISTINTIVO B,Áreas no urbanas,17,Castellón,2475,13.49,6.87,17.06,17.32,-0.26
Morella,12080,DISTINTIVO C,Áreas no urbanas,47,Castellón,2475,37.3,18.99,9.15,8.5,0.65
Morella,12080,ECO,Áreas no urbanas,0,Castellón,2475,0,0,NA,4.19,NA
Morella,12080,SIN DISTINTIVO,Áreas no urbanas,62,Castellón,2475,49.21,25.05,36.6,35,1.6
Morelábor,18909,DISTINTIVO B,Áreas no urbanas,9,Granada,582,16.36,15.46,17.44,17.32,0.13
Morelábor,18909,DISTINTIVO C,Áreas no urbanas,18,Granada,582,32.73,30.93,10.94,8.5,2.44
Morelábor,18909,ECO,Áreas no urbanas,0,Granada,582,0,0,NA,4.19,NA
Morelábor,18909,SIN DISTINTIVO,Áreas no urbanas,28,Granada,582,50.91,48.11,35.43,35,0.43
Morenilla,19195,DISTINTIVO B,Áreas no urbanas,1,Guadalajara,52,50,19.23,16,17.32,-1.32
Morenilla,19195,DISTINTIVO C,Áreas no urbanas,0,Guadalajara,52,0,0,NA,8.5,NA
Morenilla,19195,SIN DISTINTIVO,Áreas no urbanas,1,Guadalajara,52,50,19.23,33,35,-2
Morentin,31174,CERO,Áreas no urbanas,0,Navarra,114,0,0,NA,3.63,NA
Morentin,31174,DISTINTIVO B,Áreas no urbanas,2,Navarra,114,15.38,17.54,16.5,17.32,-0.82
Morentin,31174,DISTINTIVO C,Áreas no urbanas,6,Navarra,114,46.15,52.63,11.5,8.5,3
Morentin,31174,ECO,Áreas no urbanas,0,Navarra,114,0,0,NA,4.19,NA
Morentin,31174,SIN DISTINTIVO,Áreas no urbanas,5,Navarra,114,38.46,43.86,37.2,35,2.2
Moreruela de Tábara,49133,DISTINTIVO B,Áreas no urbanas,4,Zamora,302,21.05,13.25,17.25,17.32,-0.07
Moreruela de Tábara,49133,DISTINTIVO C,Áreas no urbanas,10,Zamora,302,52.63,33.11,13.4,8.5,4.9
Moreruela de Tábara,49133,ECO,Áreas no urbanas,0,Zamora,302,0,0,NA,4.19,NA
Moreruela de Tábara,49133,SIN DISTINTIVO,Áreas no urbanas,5,Zamora,302,26.32,16.56,33.8,35,-1.2
Moreruela de los Infanzones,49132,CERO,Áreas no urbanas,1,Zamora,326,5.88,3.07,3,3.63,-0.63
Moreruela de los Infanzones,49132,DISTINTIVO B,Áreas no urbanas,2,Zamora,326,11.76,6.13,17,17.32,-0.32
Moreruela de los Infanzones,49132,DISTINTIVO C,Áreas no urbanas,7,Zamora,326,41.18,21.47,13.29,8.5,4.79
Moreruela de los Infanzones,49132,ECO,Áreas no urbanas,0,Zamora,326,0,0,NA,4.19,NA
Moreruela de los Infanzones,49132,SIN DISTINTIVO,Áreas no urbanas,7,Zamora,326,41.18,21.47,29.43,35,-5.57
Morga,48066,CERO,Áreas no urbanas,2,Bizkaia,422,2.99,4.74,1.5,3.63,-2.13
Morga,48066,DISTINTIVO B,Áreas no urbanas,11,Bizkaia,422,16.42,26.07,15.82,17.32,-1.5
Morga,48066,DISTINTIVO C,Áreas no urbanas,32,Bizkaia,422,47.76,75.83,7.72,8.5,-0.78
Morga,48066,ECO,Áreas no urbanas,0,Bizkaia,422,0,0,NA,4.19,NA
Morga,48066,SIN DISTINTIVO,Áreas no urbanas,22,Bizkaia,422,32.84,52.13,36.91,35,1.91
Moriles,14045,CERO,Áreas no urbanas,1,Córdoba,3673,0.47,0.27,5,3.63,1.37
Moriles,14045,DISTINTIVO B,Áreas no urbanas,43,Córdoba,3673,20.28,11.71,17.77,17.32,0.45
Moriles,14045,DISTINTIVO C,Áreas no urbanas,116,Córdoba,3673,54.72,31.58,8.93,8.5,0.43
Moriles,14045,ECO,Áreas no urbanas,1,Córdoba,3673,0.47,0.27,3,4.19,-1.19
Moriles,14045,SIN DISTINTIVO,Áreas no urbanas,51,Córdoba,3673,24.06,13.89,33.92,35,-1.07
Morille,37205,DISTINTIVO B,Áreas no urbanas,3,Salamanca,224,17.65,13.39,16.67,17.32,-0.65
Morille,37205,DISTINTIVO C,Áreas no urbanas,6,Salamanca,224,35.29,26.79,10.83,8.5,2.33
Morille,37205,ECO,Áreas no urbanas,0,Salamanca,224,0,0,NA,4.19,NA
Morille,37205,SIN DISTINTIVO,Áreas no urbanas,8,Salamanca,224,47.06,35.71,40.12,35,5.13
Moriscos,37207,DISTINTIVO B,Áreas no urbanas,7,Salamanca,523,18.42,13.38,17.57,17.32,0.25
Moriscos,37207,DISTINTIVO C,Áreas no urbanas,26,Salamanca,523,68.42,49.71,8.62,8.5,0.12
Moriscos,37207,ECO,Áreas no urbanas,0,Salamanca,523,0,0,NA,4.19,NA
Moriscos,37207,SIN DISTINTIVO,Áreas no urbanas,5,Salamanca,523,13.16,9.56,27.8,35,-7.2
Moronta,37208,DISTINTIVO B,Áreas no urbanas,2,Salamanca,76,50,26.32,18,17.32,0.68
Moronta,37208,DISTINTIVO C,Áreas no urbanas,1,Salamanca,76,25,13.16,13,8.5,4.5
Moronta,37208,ECO,Áreas no urbanas,0,Salamanca,76,0,0,NA,4.19,NA
Moronta,37208,SIN DISTINTIVO,Áreas no urbanas,1,Salamanca,76,25,13.16,66,35,31
Moros,50178,DISTINTIVO B,Áreas no urbanas,5,Zaragoza,299,20.83,16.72,17.6,17.32,0.28
Moros,50178,DISTINTIVO C,Áreas no urbanas,11,Zaragoza,299,45.83,36.79,9.73,8.5,1.23
Moros,50178,ECO,Áreas no urbanas,0,Zaragoza,299,0,0,NA,4.19,NA
Moros,50178,SIN DISTINTIVO,Áreas no urbanas,8,Zaragoza,299,33.33,26.76,26.25,35,-8.75
Morés,50177,DISTINTIVO B,Áreas no urbanas,3,Zaragoza,332,27.27,9.04,17,17.32,-0.32
Morés,50177,DISTINTIVO C,Áreas no urbanas,4,Zaragoza,332,36.36,12.05,8,8.5,-0.5
Morés,50177,ECO,Áreas no urbanas,0,Zaragoza,332,0,0,NA,4.19,NA
Morés,50177,SIN DISTINTIVO,Áreas no urbanas,4,Zaragoza,332,36.36,12.05,33.25,35,-1.75
Moríñigo,37206,DISTINTIVO B,Áreas no urbanas,6,Salamanca,89,25,67.42,15.33,17.32,-1.99
Moríñigo,37206,DISTINTIVO C,Áreas no urbanas,8,Salamanca,89,33.33,89.89,10.62,8.5,2.12
Moríñigo,37206,ECO,Áreas no urbanas,0,Salamanca,89,0,0,NA,4.19,NA
Moríñigo,37206,SIN DISTINTIVO,Áreas no urbanas,10,Salamanca,89,41.67,112.36,51.3,35,16.3
Morón de Almazán,42123,CERO,Áreas no urbanas,0,Soria,198,0,0,NA,3.63,NA
Morón de Almazán,42123,DISTINTIVO B,Áreas no urbanas,2,Soria,198,14.29,10.1,10.5,17.32,-6.82
Morón de Almazán,42123,DISTINTIVO C,Áreas no urbanas,7,Soria,198,50,35.35,13.14,8.5,4.64
Morón de Almazán,42123,ECO,Áreas no urbanas,0,Soria,198,0,0,NA,4.19,NA
Morón de Almazán,42123,SIN DISTINTIVO,Áreas no urbanas,5,Soria,198,35.71,25.25,42.8,35,7.8
Morón de la Frontera,41065,CERO,Pequeñas áreas urbanas,9,Sevilla,27357,0.41,0.33,4.89,3.63,1.26
Morón de la Frontera,41065,DISTINTIVO B,Pequeñas áreas urbanas,268,Sevilla,27357,12.31,9.8,17.22,17.32,-0.1
Morón de la Frontera,41065,DISTINTIVO C,Pequeñas áreas urbanas,1345,Sevilla,27357,61.78,49.16,7.62,8.5,-0.88
Morón de la Frontera,41065,ECO,Pequeñas áreas urbanas,0,Sevilla,27357,0,0,NA,4.19,NA
Morón de la Frontera,41065,SIN DISTINTIVO,Pequeñas áreas urbanas,555,Sevilla,27357,25.49,20.29,36.05,35,1.05
Mos,36033,CERO,Grandes áreas urbanas,3,Pontevedra,15199,0.2,0.2,2,3.63,-1.63
Mos,36033,DISTINTIVO B,Grandes áreas urbanas,239,Pontevedra,15199,15.73,15.72,17.29,17.32,-0.03
Mos,36033,DISTINTIVO C,Grandes áreas urbanas,736,Pontevedra,15199,48.45,48.42,9.84,8.5,1.34
Mos,36033,ECO,Grandes áreas urbanas,1,Pontevedra,15199,0.07,0.07,3,4.19,-1.19
Mos,36033,SIN DISTINTIVO,Grandes áreas urbanas,540,Pontevedra,15199,35.55,35.53,34.37,35,-0.63
Moscardón,44159,DISTINTIVO B,Áreas no urbanas,3,Teruel,52,50,57.69,17.67,17.32,0.35
Moscardón,44159,DISTINTIVO C,Áreas no urbanas,1,Teruel,52,16.67,19.23,4,8.5,-4.5
Moscardón,44159,SIN DISTINTIVO,Áreas no urbanas,2,Teruel,52,33.33,38.46,26.5,35,-8.5
Mosqueruela,44160,DISTINTIVO B,Áreas no urbanas,4,Teruel,551,33.33,7.26,19.5,17.32,2.18
Mosqueruela,44160,DISTINTIVO C,Áreas no urbanas,3,Teruel,551,25,5.44,10.33,8.5,1.83
Mosqueruela,44160,ECO,Áreas no urbanas,0,Teruel,551,0,0,NA,4.19,NA
Mosqueruela,44160,SIN DISTINTIVO,Áreas no urbanas,5,Teruel,551,41.67,9.07,38.6,35,3.6
Mota de Altarejos,16132,DISTINTIVO B,Áreas no urbanas,0,Cuenca,34,0,0,NA,17.32,NA
Mota de Altarejos,16132,DISTINTIVO C,Áreas no urbanas,1,Cuenca,34,100,29.41,16,8.5,7.5
Mota de Altarejos,16132,ECO,Áreas no urbanas,0,Cuenca,34,0,0,NA,4.19,NA
Mota de Altarejos,16132,SIN DISTINTIVO,Áreas no urbanas,0,Cuenca,34,0,0,NA,35,NA
Mota del Cuervo,16133,CERO,Áreas no urbanas,3,Cuenca,6069,1.28,0.49,1.33,3.63,-2.3
