nombre_clean,cod_ine,tipo_distintivo,tipo_area,num_dist22,prov,pob,tot22,por_dist22,tasa_dist22,edad_media,em_nacional,dif_edad_media
Lladó,17088,DISTINTIVO B,Áreas no urbanas,0,Girona,827,6,0,0,NA,11.9,NA
Lladó,17088,DISTINTIVO C,Áreas no urbanas,0,Girona,827,6,0,0,NA,4.61,NA
Lladó,17088,ECO,Áreas no urbanas,0,Girona,827,6,0,0,NA,3.53,NA
Lladó,17088,SIN DISTINTIVO,Áreas no urbanas,6,Girona,827,6,100,7.26,22.33,17.4,4.93
Llagostera,17089,CERO,Áreas no urbanas,0,Girona,9024,143,0,0,NA,2.92,NA
Llagostera,17089,DISTINTIVO B,Áreas no urbanas,10,Girona,9024,143,6.99,1.11,11.4,11.9,-0.5
Llagostera,17089,DISTINTIVO C,Áreas no urbanas,19,Girona,9024,143,13.29,2.11,5.26,4.61,0.65
Llagostera,17089,ECO,Áreas no urbanas,0,Girona,9024,143,0,0,NA,3.53,NA
Llagostera,17089,SIN DISTINTIVO,Áreas no urbanas,114,Girona,9024,143,79.72,12.63,16.87,17.4,-0.53
Llamas de la Ribera,24092,CERO,Áreas no urbanas,0,León,810,16,0,0,NA,2.92,NA
Llamas de la Ribera,24092,DISTINTIVO B,Áreas no urbanas,2,León,810,16,12.5,2.47,12.5,11.9,0.6
Llamas de la Ribera,24092,DISTINTIVO C,Áreas no urbanas,2,León,810,16,12.5,2.47,3,4.61,-1.61
Llamas de la Ribera,24092,ECO,Áreas no urbanas,0,León,810,16,0,0,NA,3.53,NA
Llamas de la Ribera,24092,SIN DISTINTIVO,Áreas no urbanas,12,León,810,16,75,14.81,19.5,17.4,2.1
Llambilles,17090,CERO,Áreas no urbanas,0,Girona,731,16,0,0,NA,2.92,NA
Llambilles,17090,DISTINTIVO B,Áreas no urbanas,0,Girona,731,16,0,0,NA,11.9,NA
Llambilles,17090,DISTINTIVO C,Áreas no urbanas,4,Girona,731,16,25,5.47,3.5,4.61,-1.11
Llambilles,17090,ECO,Áreas no urbanas,0,Girona,731,16,0,0,NA,3.53,NA
Llambilles,17090,SIN DISTINTIVO,Áreas no urbanas,12,Girona,731,16,75,16.42,17.5,17.4,0.1
Llanars,17091,CERO,Áreas no urbanas,0,Girona,533,19,0,0,NA,2.92,NA
Llanars,17091,DISTINTIVO B,Áreas no urbanas,1,Girona,533,19,5.26,1.88,4,11.9,-7.9
Llanars,17091,DISTINTIVO C,Áreas no urbanas,0,Girona,533,19,0,0,NA,4.61,NA
Llanars,17091,ECO,Áreas no urbanas,0,Girona,533,19,0,0,NA,3.53,NA
Llanars,17091,SIN DISTINTIVO,Áreas no urbanas,18,Girona,533,19,94.74,33.77,17,17.4,-0.4
Llanera,33035,CERO,Grandes áreas urbanas,0,Asturias,13792,622,0,0,NA,2.92,NA
Llanera,33035,DISTINTIVO B,Grandes áreas urbanas,45,Asturias,13792,622,7.23,3.26,11.4,11.9,-0.5
Llanera,33035,DISTINTIVO C,Grandes áreas urbanas,120,Asturias,13792,622,19.29,8.7,4.32,4.61,-0.29
Llanera,33035,ECO,Grandes áreas urbanas,11,Asturias,13792,622,1.77,0.8,2.18,3.53,-1.34
Llanera,33035,SIN DISTINTIVO,Grandes áreas urbanas,446,Asturias,13792,622,71.7,32.34,16.33,17.4,-1.07
Llanera de Ranes,46154,CERO,Áreas no urbanas,0,Valencia,1066,71,0,0,NA,2.92,NA
Llanera de Ranes,46154,DISTINTIVO B,Áreas no urbanas,6,Valencia,1066,71,8.45,5.63,12.67,11.9,0.76
Llanera de Ranes,46154,DISTINTIVO C,Áreas no urbanas,15,Valencia,1066,71,21.13,14.07,3.27,4.61,-1.34
Llanera de Ranes,46154,ECO,Áreas no urbanas,0,Valencia,1066,71,0,0,NA,3.53,NA
Llanera de Ranes,46154,SIN DISTINTIVO,Áreas no urbanas,50,Valencia,1066,71,70.42,46.9,12.62,17.4,-4.78
Llanes,33036,CERO,Áreas no urbanas,0,Asturias,13545,312,0,0,NA,2.92,NA
Llanes,33036,DISTINTIVO B,Áreas no urbanas,12,Asturias,13545,312,3.85,0.89,11.17,11.9,-0.74
Llanes,33036,DISTINTIVO C,Áreas no urbanas,78,Asturias,13545,312,25,5.76,4.51,4.61,-0.1
Llanes,33036,ECO,Áreas no urbanas,0,Asturias,13545,312,0,0,NA,3.53,NA
Llanes,33036,SIN DISTINTIVO,Áreas no urbanas,222,Asturias,13545,312,71.15,16.39,13.7,17.4,-3.7
Llano de Bureba,09195,DISTINTIVO B,Áreas no urbanas,0,Burgos,51,0,NA,0,NA,11.9,NA
Llano de Bureba,09195,DISTINTIVO C,Áreas no urbanas,0,Burgos,51,0,NA,0,NA,4.61,NA
Llano de Bureba,09195,ECO,Áreas no urbanas,0,Burgos,51,0,NA,0,NA,3.53,NA
Llano de Bureba,09195,SIN DISTINTIVO,Áreas no urbanas,0,Burgos,51,0,NA,0,NA,17.4,NA
Llano de Olmedo,47079,CERO,Áreas no urbanas,0,Valladolid,52,0,NA,0,NA,2.92,NA
Llano de Olmedo,47079,DISTINTIVO B,Áreas no urbanas,0,Valladolid,52,0,NA,0,NA,11.9,NA
Llano de Olmedo,47079,DISTINTIVO C,Áreas no urbanas,0,Valladolid,52,0,NA,0,NA,4.61,NA
Llano de Olmedo,47079,ECO,Áreas no urbanas,0,Valladolid,52,0,NA,0,NA,3.53,NA
Llano de Olmedo,47079,SIN DISTINTIVO,Áreas no urbanas,0,Valladolid,52,0,NA,0,NA,17.4,NA
Llanos del Caudillo,13904,CERO,Áreas no urbanas,0,Ciudad Real,693,49,0,0,NA,2.92,NA
Llanos del Caudillo,13904,DISTINTIVO B,Áreas no urbanas,3,Ciudad Real,693,49,6.12,4.33,15,11.9,3.1
Llanos del Caudillo,13904,DISTINTIVO C,Áreas no urbanas,6,Ciudad Real,693,49,12.24,8.66,7.17,4.61,2.56
Llanos del Caudillo,13904,ECO,Áreas no urbanas,0,Ciudad Real,693,49,0,0,NA,3.53,NA
Llanos del Caudillo,13904,SIN DISTINTIVO,Áreas no urbanas,40,Ciudad Real,693,49,81.63,57.72,18.7,17.4,1.3
Llançà,17092,CERO,Áreas no urbanas,0,Girona,4905,50,0,0,NA,2.92,NA
Llançà,17092,DISTINTIVO B,Áreas no urbanas,2,Girona,4905,50,4,0.41,8.5,11.9,-3.4
Llançà,17092,DISTINTIVO C,Áreas no urbanas,2,Girona,4905,50,4,0.41,7,4.61,2.39
Llançà,17092,ECO,Áreas no urbanas,0,Girona,4905,50,0,0,NA,3.53,NA
Llançà,17092,SIN DISTINTIVO,Áreas no urbanas,46,Girona,4905,50,92,9.38,21.28,17.4,3.88
Llardecans,25125,CERO,Áreas no urbanas,0,Lleida,421,73,0,0,NA,2.92,NA
Llardecans,25125,DISTINTIVO B,Áreas no urbanas,3,Lleida,421,73,4.11,7.13,13,11.9,1.1
Llardecans,25125,DISTINTIVO C,Áreas no urbanas,1,Lleida,421,73,1.37,2.38,4,4.61,-0.61
Llardecans,25125,ECO,Áreas no urbanas,0,Lleida,421,73,0,0,NA,3.53,NA
Llardecans,25125,SIN DISTINTIVO,Áreas no urbanas,69,Lleida,421,73,94.52,163.9,25.03,17.4,7.63
Llaurí,46155,CERO,Áreas no urbanas,0,Valencia,1193,14,0,0,NA,2.92,NA
Llaurí,46155,DISTINTIVO B,Áreas no urbanas,4,Valencia,1193,14,28.57,3.35,12.75,11.9,0.85
Llaurí,46155,DISTINTIVO C,Áreas no urbanas,0,Valencia,1193,14,0,0,NA,4.61,NA
Llaurí,46155,ECO,Áreas no urbanas,1,Valencia,1193,14,7.14,0.84,9,3.53,5.47
Llaurí,46155,SIN DISTINTIVO,Áreas no urbanas,9,Valencia,1193,14,64.29,7.54,20.89,17.4,3.49
Llavorsí,25126,DISTINTIVO B,Áreas no urbanas,1,Lleida,343,5,20,2.92,15,11.9,3.1
Llavorsí,25126,DISTINTIVO C,Áreas no urbanas,0,Lleida,343,5,0,0,NA,4.61,NA
Llavorsí,25126,ECO,Áreas no urbanas,0,Lleida,343,5,0,0,NA,3.53,NA
Llavorsí,25126,SIN DISTINTIVO,Áreas no urbanas,4,Lleida,343,5,80,11.66,22.75,17.4,5.35
Lledó,44141,DISTINTIVO B,Áreas no urbanas,0,Teruel,171,2,0,0,NA,11.9,NA
Lledó,44141,DISTINTIVO C,Áreas no urbanas,0,Teruel,171,2,0,0,NA,4.61,NA
Lledó,44141,ECO,Áreas no urbanas,0,Teruel,171,2,0,0,NA,3.53,NA
Lledó,44141,SIN DISTINTIVO,Áreas no urbanas,2,Teruel,171,2,100,11.7,5,17.4,-12.4
Lleida,25120,CERO,Grandes áreas urbanas,0,Lleida,140797,3217,0,0,NA,2.92,NA
Lleida,25120,DISTINTIVO B,Grandes áreas urbanas,130,Lleida,140797,3217,4.04,0.92,12.05,11.9,0.15
Lleida,25120,DISTINTIVO C,Grandes áreas urbanas,787,Lleida,140797,3217,24.46,5.59,3.16,4.61,-1.45
Lleida,25120,ECO,Grandes áreas urbanas,30,Lleida,140797,3217,0.93,0.21,2.93,3.53,-0.59
Lleida,25120,SIN DISTINTIVO,Grandes áreas urbanas,2270,Lleida,140797,3217,70.56,16.12,16.07,17.4,-1.33
Llera,06073,CERO,Áreas no urbanas,0,Badajoz,822,3,0,0,NA,2.92,NA
Llera,06073,DISTINTIVO B,Áreas no urbanas,0,Badajoz,822,3,0,0,NA,11.9,NA
Llera,06073,DISTINTIVO C,Áreas no urbanas,0,Badajoz,822,3,0,0,NA,4.61,NA
Llera,06073,ECO,Áreas no urbanas,0,Badajoz,822,3,0,0,NA,3.53,NA
Llera,06073,SIN DISTINTIVO,Áreas no urbanas,3,Badajoz,822,3,100,3.65,12,17.4,-5.4
Llerena,06074,CERO,Áreas no urbanas,0,Badajoz,5670,59,0,0,NA,2.92,NA
Llerena,06074,DISTINTIVO B,Áreas no urbanas,4,Badajoz,5670,59,6.78,0.71,12.5,11.9,0.6
Llerena,06074,DISTINTIVO C,Áreas no urbanas,5,Badajoz,5670,59,8.47,0.88,7.6,4.61,2.99
Llerena,06074,ECO,Áreas no urbanas,0,Badajoz,5670,59,0,0,NA,3.53,NA
Llerena,06074,SIN DISTINTIVO,Áreas no urbanas,50,Badajoz,5670,59,84.75,8.82,15.38,17.4,-2.02
Llers,17093,CERO,Áreas no urbanas,0,Girona,1245,183,0,0,NA,2.92,NA
Llers,17093,DISTINTIVO B,Áreas no urbanas,21,Girona,1245,183,11.48,16.87,9.62,11.9,-2.28
Llers,17093,DISTINTIVO C,Áreas no urbanas,83,Girona,1245,183,45.36,66.67,3.65,4.61,-0.96
Llers,17093,ECO,Áreas no urbanas,0,Girona,1245,183,0,0,NA,3.53,NA
Llers,17093,SIN DISTINTIVO,Áreas no urbanas,79,Girona,1245,183,43.17,63.45,20.24,17.4,2.84
Lles de Cerdanya,25127,CERO,Áreas no urbanas,0,Lleida,286,7,0,0,NA,2.92,NA
Lles de Cerdanya,25127,DISTINTIVO B,Áreas no urbanas,0,Lleida,286,7,0,0,NA,11.9,NA
Lles de Cerdanya,25127,DISTINTIVO C,Áreas no urbanas,0,Lleida,286,7,0,0,NA,4.61,NA
Lles de Cerdanya,25127,ECO,Áreas no urbanas,0,Lleida,286,7,0,0,NA,3.53,NA
Lles de Cerdanya,25127,SIN DISTINTIVO,Áreas no urbanas,7,Lleida,286,7,100,24.48,17,17.4,-0.4
Llimiana,25128,DISTINTIVO B,Áreas no urbanas,0,Lleida,146,2,0,0,NA,11.9,NA
Llimiana,25128,DISTINTIVO C,Áreas no urbanas,0,Lleida,146,2,0,0,NA,4.61,NA
Llimiana,25128,ECO,Áreas no urbanas,0,Lleida,146,2,0,0,NA,3.53,NA
Llimiana,25128,SIN DISTINTIVO,Áreas no urbanas,2,Lleida,146,2,100,13.7,25,17.4,7.6
Llinars del Vallès,08106,CERO,Grandes áreas urbanas,0,Barcelona,10205,142,0,0,NA,2.92,NA
Llinars del Vallès,08106,DISTINTIVO B,Grandes áreas urbanas,14,Barcelona,10205,142,9.86,1.37,10.36,11.9,-1.54
Llinars del Vallès,08106,DISTINTIVO C,Grandes áreas urbanas,11,Barcelona,10205,142,7.75,1.08,4.73,4.61,0.12
Llinars del Vallès,08106,ECO,Grandes áreas urbanas,0,Barcelona,10205,142,0,0,NA,3.53,NA
Llinars del Vallès,08106,SIN DISTINTIVO,Grandes áreas urbanas,117,Barcelona,10205,142,82.39,11.46,19.32,17.4,1.92
Lliçà d'Amunt,08107,CERO,Grandes áreas urbanas,0,Barcelona,15801,324,0,0,NA,2.92,NA
Lliçà d'Amunt,08107,DISTINTIVO B,Grandes áreas urbanas,29,Barcelona,15801,324,8.95,1.84,11.24,11.9,-0.66
Lliçà d'Amunt,08107,DISTINTIVO C,Grandes áreas urbanas,24,Barcelona,15801,324,7.41,1.52,5.12,4.61,0.51
Lliçà d'Amunt,08107,ECO,Grandes áreas urbanas,0,Barcelona,15801,324,0,0,NA,3.53,NA
Lliçà d'Amunt,08107,SIN DISTINTIVO,Grandes áreas urbanas,271,Barcelona,15801,324,83.64,17.15,17.39,17.4,-0
Lliçà de Vall,08108,CERO,Grandes áreas urbanas,0,Barcelona,6760,280,0,0,NA,2.92,NA
Lliçà de Vall,08108,DISTINTIVO B,Grandes áreas urbanas,27,Barcelona,6760,280,9.64,3.99,12.59,11.9,0.69
Lliçà de Vall,08108,DISTINTIVO C,Grandes áreas urbanas,30,Barcelona,6760,280,10.71,4.44,5.9,4.61,1.29
Lliçà de Vall,08108,ECO,Grandes áreas urbanas,0,Barcelona,6760,280,0,0,NA,3.53,NA
Lliçà de Vall,08108,SIN DISTINTIVO,Grandes áreas urbanas,223,Barcelona,6760,280,79.64,32.99,20.99,17.4,3.59
Llobera,25129,CERO,Áreas no urbanas,0,Lleida,202,12,0,0,NA,2.92,NA
Llobera,25129,DISTINTIVO B,Áreas no urbanas,1,Lleida,202,12,8.33,4.95,15,11.9,3.1
Llobera,25129,DISTINTIVO C,Áreas no urbanas,1,Lleida,202,12,8.33,4.95,4,4.61,-0.61
Llobera,25129,SIN DISTINTIVO,Áreas no urbanas,10,Lleida,202,12,83.33,49.5,12.5,17.4,-4.9
Llocnou d'En Fenollet,46151,CERO,Áreas no urbanas,0,Valencia,924,8,0,0,NA,2.92,NA
Llocnou d'En Fenollet,46151,DISTINTIVO B,Áreas no urbanas,1,Valencia,924,8,12.5,1.08,16,11.9,4.1
Llocnou d'En Fenollet,46151,DISTINTIVO C,Áreas no urbanas,0,Valencia,924,8,0,0,NA,4.61,NA
Llocnou d'En Fenollet,46151,ECO,Áreas no urbanas,0,Valencia,924,8,0,0,NA,3.53,NA
Llocnou d'En Fenollet,46151,SIN DISTINTIVO,Áreas no urbanas,7,Valencia,924,8,87.5,7.58,18.57,17.4,1.17
Llocnou de Sant Jeroni,46153,CERO,Áreas no urbanas,0,Valencia,577,20,0,0,NA,2.92,NA
Llocnou de Sant Jeroni,46153,DISTINTIVO B,Áreas no urbanas,0,Valencia,577,20,0,0,NA,11.9,NA
Llocnou de Sant Jeroni,46153,DISTINTIVO C,Áreas no urbanas,2,Valencia,577,20,10,3.47,9,4.61,4.39
Llocnou de Sant Jeroni,46153,ECO,Áreas no urbanas,0,Valencia,577,20,0,0,NA,3.53,NA
Llocnou de Sant Jeroni,46153,SIN DISTINTIVO,Áreas no urbanas,18,Valencia,577,20,90,31.2,23.78,17.4,6.38
Llocnou de la Corona,46152,CERO,Grandes áreas urbanas,0,Valencia,109,0,NA,0,NA,2.92,NA
Llocnou de la Corona,46152,DISTINTIVO B,Grandes áreas urbanas,0,Valencia,109,0,NA,0,NA,11.9,NA
Llocnou de la Corona,46152,DISTINTIVO C,Grandes áreas urbanas,0,Valencia,109,0,NA,0,NA,4.61,NA
Llocnou de la Corona,46152,ECO,Grandes áreas urbanas,0,Valencia,109,0,NA,0,NA,3.53,NA
Llocnou de la Corona,46152,SIN DISTINTIVO,Grandes áreas urbanas,0,Valencia,109,0,NA,0,NA,17.4,NA
Llombai,46156,CERO,Áreas no urbanas,0,Valencia,2648,45,0,0,NA,2.92,NA
Llombai,46156,DISTINTIVO B,Áreas no urbanas,3,Valencia,2648,45,6.67,1.13,12.67,11.9,0.76
Llombai,46156,DISTINTIVO C,Áreas no urbanas,3,Valencia,2648,45,6.67,1.13,5,4.61,0.39
Llombai,46156,ECO,Áreas no urbanas,0,Valencia,2648,45,0,0,NA,3.53,NA
Llombai,46156,SIN DISTINTIVO,Áreas no urbanas,39,Valencia,2648,45,86.67,14.73,18.41,17.4,1.01
Llorac,43073,CERO,Áreas no urbanas,0,Tarragona,96,3,0,0,NA,2.92,NA
Llorac,43073,DISTINTIVO B,Áreas no urbanas,0,Tarragona,96,3,0,0,NA,11.9,NA
Llorac,43073,DISTINTIVO C,Áreas no urbanas,0,Tarragona,96,3,0,0,NA,4.61,NA
Llorac,43073,ECO,Áreas no urbanas,0,Tarragona,96,3,0,0,NA,3.53,NA
Llorac,43073,SIN DISTINTIVO,Áreas no urbanas,3,Tarragona,96,3,100,31.25,22,17.4,4.6
Llorenç del Penedès,43074,CERO,Áreas no urbanas,0,Tarragona,2393,64,0,0,NA,2.92,NA
Llorenç del Penedès,43074,DISTINTIVO B,Áreas no urbanas,6,Tarragona,2393,64,9.38,2.51,14.17,11.9,2.26
Llorenç del Penedès,43074,DISTINTIVO C,Áreas no urbanas,11,Tarragona,2393,64,17.19,4.6,5,4.61,0.39
Llorenç del Penedès,43074,ECO,Áreas no urbanas,0,Tarragona,2393,64,0,0,NA,3.53,NA
Llorenç del Penedès,43074,SIN DISTINTIVO,Áreas no urbanas,47,Tarragona,2393,64,73.44,19.64,12.02,17.4,-5.38
Lloret de Mar,17095,CERO,Grandes áreas urbanas,6,Girona,38941,244,2.46,0.15,2.33,2.92,-0.59
Lloret de Mar,17095,DISTINTIVO B,Grandes áreas urbanas,27,Girona,38941,244,11.07,0.69,10.41,11.9,-1.49
Lloret de Mar,17095,DISTINTIVO C,Grandes áreas urbanas,12,Girona,38941,244,4.92,0.31,3.33,4.61,-1.28
Lloret de Mar,17095,ECO,Grandes áreas urbanas,0,Girona,38941,244,0,0,NA,3.53,NA
Lloret de Mar,17095,SIN DISTINTIVO,Grandes áreas urbanas,199,Girona,38941,244,81.56,5.11,16.05,17.4,-1.35
Lloret de Vistalegre,07028,CERO,Áreas no urbanas,0,Baleares,1514,41,0,0,NA,2.92,NA
Lloret de Vistalegre,07028,DISTINTIVO B,Áreas no urbanas,2,Baleares,1514,41,4.88,1.32,15.5,11.9,3.6
Lloret de Vistalegre,07028,DISTINTIVO C,Áreas no urbanas,0,Baleares,1514,41,0,0,NA,4.61,NA
Lloret de Vistalegre,07028,ECO,Áreas no urbanas,0,Baleares,1514,41,0,0,NA,3.53,NA
Lloret de Vistalegre,07028,SIN DISTINTIVO,Áreas no urbanas,39,Baleares,1514,41,95.12,25.76,26.46,17.4,9.06
Lloseta,07029,CERO,Áreas no urbanas,0,Baleares,6312,58,0,0,NA,2.92,NA
Lloseta,07029,DISTINTIVO B,Áreas no urbanas,2,Baleares,6312,58,3.45,0.32,16,11.9,4.1
Lloseta,07029,DISTINTIVO C,Áreas no urbanas,12,Baleares,6312,58,20.69,1.9,5.83,4.61,1.22
Lloseta,07029,ECO,Áreas no urbanas,0,Baleares,6312,58,0,0,NA,3.53,NA
Lloseta,07029,SIN DISTINTIVO,Áreas no urbanas,44,Baleares,6312,58,75.86,6.97,16,17.4,-1.4
Llubí,07030,CERO,Áreas no urbanas,0,Baleares,2392,25,0,0,NA,2.92,NA
Llubí,07030,DISTINTIVO B,Áreas no urbanas,1,Baleares,2392,25,4,0.42,16,11.9,4.1
Llubí,07030,DISTINTIVO C,Áreas no urbanas,1,Baleares,2392,25,4,0.42,5,4.61,0.39
Llubí,07030,ECO,Áreas no urbanas,0,Baleares,2392,25,0,0,NA,3.53,NA
Llubí,07030,SIN DISTINTIVO,Áreas no urbanas,23,Baleares,2392,25,92,9.62,19.13,17.4,1.73
Llucena/Lucena del Cid,12072,CERO,Áreas no urbanas,0,Castellón,1325,33,0,0,NA,2.92,NA
Llucena/Lucena del Cid,12072,DISTINTIVO B,Áreas no urbanas,2,Castellón,1325,33,6.06,1.51,16.5,11.9,4.6
Llucena/Lucena del Cid,12072,DISTINTIVO C,Áreas no urbanas,5,Castellón,1325,33,15.15,3.77,4.8,4.61,0.19
Llucena/Lucena del Cid,12072,ECO,Áreas no urbanas,0,Castellón,1325,33,0,0,NA,3.53,NA
Llucena/Lucena del Cid,12072,SIN DISTINTIVO,Áreas no urbanas,26,Castellón,1325,33,78.79,19.62,21.08,17.4,3.68
Llucmajor,07031,CERO,Grandes áreas urbanas,0,Baleares,38722,394,0,0,NA,2.92,NA
Llucmajor,07031,DISTINTIVO B,Grandes áreas urbanas,25,Baleares,38722,394,6.35,0.65,13.76,11.9,1.86
Llucmajor,07031,DISTINTIVO C,Grandes áreas urbanas,28,Baleares,38722,394,7.11,0.72,5.93,4.61,1.32
Llucmajor,07031,ECO,Grandes áreas urbanas,1,Baleares,38722,394,0.25,0.03,7,3.53,3.47
Llucmajor,07031,SIN DISTINTIVO,Grandes áreas urbanas,340,Baleares,38722,394,86.29,8.78,18.77,17.4,1.37
Llutxent,46150,CERO,Áreas no urbanas,0,Valencia,2318,150,0,0,NA,2.92,NA
Llutxent,46150,DISTINTIVO B,Áreas no urbanas,9,Valencia,2318,150,6,3.88,9.22,11.9,-2.68
Llutxent,46150,DISTINTIVO C,Áreas no urbanas,43,Valencia,2318,150,28.67,18.55,5.23,4.61,0.62
Llutxent,46150,ECO,Áreas no urbanas,0,Valencia,2318,150,0,0,NA,3.53,NA
Llutxent,46150,SIN DISTINTIVO,Áreas no urbanas,98,Valencia,2318,150,65.33,42.28,15.23,17.4,-2.16
Lluçà,08109,CERO,Áreas no urbanas,0,Barcelona,279,9,0,0,NA,2.92,NA
Lluçà,08109,DISTINTIVO B,Áreas no urbanas,0,Barcelona,279,9,0,0,NA,11.9,NA
Lluçà,08109,DISTINTIVO C,Áreas no urbanas,0,Barcelona,279,9,0,0,NA,4.61,NA
Lluçà,08109,ECO,Áreas no urbanas,0,Barcelona,279,9,0,0,NA,3.53,NA
Lluçà,08109,SIN DISTINTIVO,Áreas no urbanas,9,Barcelona,279,9,100,32.26,20.56,17.4,3.16
Llíber,03085,CERO,Áreas no urbanas,0,Alicante,967,12,0,0,NA,2.92,NA
Llíber,03085,DISTINTIVO B,Áreas no urbanas,0,Alicante,967,12,0,0,NA,11.9,NA
Llíber,03085,DISTINTIVO C,Áreas no urbanas,0,Alicante,967,12,0,0,NA,4.61,NA
Llíber,03085,ECO,Áreas no urbanas,0,Alicante,967,12,0,0,NA,3.53,NA
Llíber,03085,SIN DISTINTIVO,Áreas no urbanas,12,Alicante,967,12,100,12.41,19.67,17.4,2.27
Llíria,46147,CERO,Pequeñas áreas urbanas,0,Valencia,24036,271,0,0,NA,2.92,NA
Llíria,46147,DISTINTIVO B,Pequeñas áreas urbanas,31,Valencia,24036,271,11.44,1.29,11.97,11.9,0.07
Llíria,46147,DISTINTIVO C,Pequeñas áreas urbanas,46,Valencia,24036,271,16.97,1.91,5.48,4.61,0.87
Llíria,46147,ECO,Pequeñas áreas urbanas,0,Valencia,24036,271,0,0,NA,3.53,NA
Llíria,46147,SIN DISTINTIVO,Pequeñas áreas urbanas,194,Valencia,24036,271,71.59,8.07,17.81,17.4,0.41
Llívia,17094,CERO,Áreas no urbanas,0,Girona,1495,28,0,0,NA,2.92,NA
Llívia,17094,DISTINTIVO B,Áreas no urbanas,0,Girona,1495,28,0,0,NA,11.9,NA
Llívia,17094,DISTINTIVO C,Áreas no urbanas,0,Girona,1495,28,0,0,NA,4.61,NA
Llívia,17094,ECO,Áreas no urbanas,0,Girona,1495,28,0,0,NA,3.53,NA
Llívia,17094,SIN DISTINTIVO,Áreas no urbanas,28,Girona,1495,28,100,18.73,16.46,17.4,-0.94
Loarre,22149,DISTINTIVO B,Áreas no urbanas,1,Huesca,353,11,9.09,2.83,16,11.9,4.1
Loarre,22149,DISTINTIVO C,Áreas no urbanas,0,Huesca,353,11,0,0,NA,4.61,NA
Loarre,22149,ECO,Áreas no urbanas,0,Huesca,353,11,0,0,NA,3.53,NA
Loarre,22149,SIN DISTINTIVO,Áreas no urbanas,10,Huesca,353,11,90.91,28.33,19.9,17.4,2.5
Lobeira,32041,CERO,Áreas no urbanas,0,Ourense,774,12,0,0,NA,2.92,NA
Lobeira,32041,DISTINTIVO B,Áreas no urbanas,0,Ourense,774,12,0,0,NA,11.9,NA
Lobeira,32041,DISTINTIVO C,Áreas no urbanas,2,Ourense,774,12,16.67,2.58,5.5,4.61,0.89
Lobeira,32041,ECO,Áreas no urbanas,0,Ourense,774,12,0,0,NA,3.53,NA
Lobeira,32041,SIN DISTINTIVO,Áreas no urbanas,10,Ourense,774,12,83.33,12.92,21.8,17.4,4.4
Lobera de Onsella,50142,DISTINTIVO B,Áreas no urbanas,0,Zaragoza,26,1,0,0,NA,11.9,NA
Lobera de Onsella,50142,DISTINTIVO C,Áreas no urbanas,0,Zaragoza,26,1,0,0,NA,4.61,NA
Lobera de Onsella,50142,SIN DISTINTIVO,Áreas no urbanas,1,Zaragoza,26,1,100,38.46,12,17.4,-5.4
Lobios,32042,CERO,Áreas no urbanas,0,Ourense,1703,6,0,0,NA,2.92,NA
Lobios,32042,DISTINTIVO B,Áreas no urbanas,0,Ourense,1703,6,0,0,NA,11.9,NA
Lobios,32042,DISTINTIVO C,Áreas no urbanas,0,Ourense,1703,6,0,0,NA,4.61,NA
Lobios,32042,ECO,Áreas no urbanas,0,Ourense,1703,6,0,0,NA,3.53,NA
Lobios,32042,SIN DISTINTIVO,Áreas no urbanas,6,Ourense,1703,6,100,3.52,12.17,17.4,-5.23
Lobras,18121,DISTINTIVO B,Áreas no urbanas,0,Granada,135,6,0,0,NA,11.9,NA
Lobras,18121,DISTINTIVO C,Áreas no urbanas,3,Granada,135,6,50,22.22,1,4.61,-3.61
Lobras,18121,ECO,Áreas no urbanas,0,Granada,135,6,0,0,NA,3.53,NA
Lobras,18121,SIN DISTINTIVO,Áreas no urbanas,3,Granada,135,6,50,22.22,6,17.4,-11.4
Lobón,06072,CERO,Áreas no urbanas,0,Badajoz,2761,64,0,0,NA,2.92,NA
Lobón,06072,DISTINTIVO B,Áreas no urbanas,7,Badajoz,2761,64,10.94,2.54,12.71,11.9,0.81
Lobón,06072,DISTINTIVO C,Áreas no urbanas,13,Badajoz,2761,64,20.31,4.71,5.46,4.61,0.85
Lobón,06072,ECO,Áreas no urbanas,0,Badajoz,2761,64,0,0,NA,3.53,NA
Lobón,06072,SIN DISTINTIVO,Áreas no urbanas,44,Badajoz,2761,64,68.75,15.94,15.39,17.4,-2.01
Lodosa,31157,CERO,Áreas no urbanas,0,Navarra,4861,66,0,0,NA,2.92,NA
Lodosa,31157,DISTINTIVO B,Áreas no urbanas,8,Navarra,4861,66,12.12,1.65,11.38,11.9,-0.53
Lodosa,31157,DISTINTIVO C,Áreas no urbanas,6,Navarra,4861,66,9.09,1.23,4.67,4.61,0.06
Lodosa,31157,ECO,Áreas no urbanas,0,Navarra,4861,66,0,0,NA,3.53,NA
Lodosa,31157,SIN DISTINTIVO,Áreas no urbanas,52,Navarra,4861,66,78.79,10.7,19.06,17.4,1.66
Loeches,28075,CERO,Áreas no urbanas,0,Madrid,8944,257,0,0,NA,2.92,NA
Loeches,28075,DISTINTIVO B,Áreas no urbanas,21,Madrid,8944,257,8.17,2.35,13.24,11.9,1.34
Loeches,28075,DISTINTIVO C,Áreas no urbanas,47,Madrid,8944,257,18.29,5.25,6.09,4.61,1.48
