nombre_clean,cod_ine,tipo_distintivo,tipo_area,num_dist22,prov,pob,por_dist22,tasa_dist22,edad_media,em_nacional,dif_edad_media
Itero de la Vega,34089,CERO,Áreas no urbanas,1,Palencia,150,0.62,6.67,1,2.5,-1.5
Itero de la Vega,34089,DISTINTIVO B,Áreas no urbanas,46,Palencia,150,28.75,306.67,14.63,14.58,0.05
Itero de la Vega,34089,DISTINTIVO C,Áreas no urbanas,23,Palencia,150,14.37,153.33,7.52,7.17,0.35
Itero de la Vega,34089,ECO,Áreas no urbanas,1,Palencia,150,0.62,6.67,3,3.67,-0.67
Itero de la Vega,34089,SIN DISTINTIVO,Áreas no urbanas,89,Palencia,150,55.62,593.33,26.49,28.41,-1.92
Itero del Castillo,09182,DISTINTIVO B,Áreas no urbanas,28,Burgos,86,38.89,325.58,14.71,14.58,0.13
Itero del Castillo,09182,DISTINTIVO C,Áreas no urbanas,12,Burgos,86,16.67,139.53,6.33,7.17,-0.84
Itero del Castillo,09182,SIN DISTINTIVO,Áreas no urbanas,32,Burgos,86,44.44,372.09,25.91,28.41,-2.51
Itsasondo,20047,CERO,Áreas no urbanas,3,Gipuzkoa,643,0.88,4.67,2.33,2.5,-0.17
Itsasondo,20047,DISTINTIVO B,Áreas no urbanas,127,Gipuzkoa,643,37.35,197.51,13.5,14.58,-1.08
Itsasondo,20047,DISTINTIVO C,Áreas no urbanas,107,Gipuzkoa,643,31.47,166.41,6.76,7.17,-0.41
Itsasondo,20047,ECO,Áreas no urbanas,9,Gipuzkoa,643,2.65,14,3,3.67,-0.67
Itsasondo,20047,SIN DISTINTIVO,Áreas no urbanas,94,Gipuzkoa,643,27.65,146.19,29.23,28.41,0.82
Ituero de Azaba,37166,DISTINTIVO B,Áreas no urbanas,45,Salamanca,209,37.5,215.31,13.53,14.58,-1.05
Ituero de Azaba,37166,DISTINTIVO C,Áreas no urbanas,20,Salamanca,209,16.67,95.69,8.3,7.17,1.13
Ituero de Azaba,37166,SIN DISTINTIVO,Áreas no urbanas,55,Salamanca,209,45.83,263.16,24.89,28.41,-3.52
Ituero y Lama,40104,DISTINTIVO B,Áreas no urbanas,95,Segovia,424,40.25,224.06,14.22,14.58,-0.36
Ituero y Lama,40104,DISTINTIVO C,Áreas no urbanas,50,Segovia,424,21.19,117.92,7.6,7.17,0.43
Ituero y Lama,40104,ECO,Áreas no urbanas,12,Segovia,424,5.08,28.3,3.5,3.67,-0.17
Ituero y Lama,40104,SIN DISTINTIVO,Áreas no urbanas,79,Segovia,424,33.47,186.32,22.86,28.41,-5.55
Ituren,31129,DISTINTIVO B,Áreas no urbanas,117,Navarra,515,42.24,227.18,13.62,14.58,-0.97
Ituren,31129,DISTINTIVO C,Áreas no urbanas,74,Navarra,515,26.71,143.69,6.86,7.17,-0.31
Ituren,31129,ECO,Áreas no urbanas,5,Navarra,515,1.81,9.71,2.2,3.67,-1.47
Ituren,31129,SIN DISTINTIVO,Áreas no urbanas,81,Navarra,515,29.24,157.28,24.63,28.41,-3.78
Iturmendi,31130,CERO,Áreas no urbanas,0,Navarra,420,0,0,NA,2.5,NA
Iturmendi,31130,DISTINTIVO B,Áreas no urbanas,85,Navarra,420,33.86,202.38,13.96,14.58,-0.62
Iturmendi,31130,DISTINTIVO C,Áreas no urbanas,73,Navarra,420,29.08,173.81,6.42,7.17,-0.75
Iturmendi,31130,ECO,Áreas no urbanas,2,Navarra,420,0.8,4.76,4,3.67,0.33
Iturmendi,31130,SIN DISTINTIVO,Áreas no urbanas,91,Navarra,420,36.25,216.67,28.98,28.41,0.57
Iurreta,48910,CERO,Áreas no urbanas,44,Bizkaia,3695,1.77,11.91,2.66,2.5,0.16
Iurreta,48910,DISTINTIVO B,Áreas no urbanas,682,Bizkaia,3695,27.38,184.57,14.21,14.58,-0.37
Iurreta,48910,DISTINTIVO C,Áreas no urbanas,1126,Bizkaia,3695,45.2,304.74,4.94,7.17,-2.23
Iurreta,48910,ECO,Áreas no urbanas,128,Bizkaia,3695,5.14,34.64,2.26,3.67,-1.41
Iurreta,48910,SIN DISTINTIVO,Áreas no urbanas,511,Bizkaia,3695,20.51,138.29,23.89,28.41,-4.52
Ivars d'Urgell,25113,CERO,Áreas no urbanas,7,Lleida,1560,0.71,4.49,2.57,2.5,0.07
Ivars d'Urgell,25113,DISTINTIVO B,Áreas no urbanas,315,Lleida,1560,31.75,201.92,14.28,14.58,-0.31
Ivars d'Urgell,25113,DISTINTIVO C,Áreas no urbanas,303,Lleida,1560,30.54,194.23,7.06,7.17,-0.11
Ivars d'Urgell,25113,ECO,Áreas no urbanas,13,Lleida,1560,1.31,8.33,4.38,3.67,0.72
Ivars d'Urgell,25113,SIN DISTINTIVO,Áreas no urbanas,354,Lleida,1560,35.69,226.92,29.93,28.41,1.52
Ivars de Noguera,25112,DISTINTIVO B,Áreas no urbanas,64,Lleida,327,29.91,195.72,14.8,14.58,0.21
Ivars de Noguera,25112,DISTINTIVO C,Áreas no urbanas,63,Lleida,327,29.44,192.66,6.54,7.17,-0.63
Ivars de Noguera,25112,ECO,Áreas no urbanas,4,Lleida,327,1.87,12.23,1.5,3.67,-2.17
Ivars de Noguera,25112,SIN DISTINTIVO,Áreas no urbanas,83,Lleida,327,38.79,253.82,28.93,28.41,0.51
Ivorra,25114,CERO,Áreas no urbanas,1,Lleida,100,1.2,10,2,2.5,-0.5
Ivorra,25114,DISTINTIVO B,Áreas no urbanas,35,Lleida,100,42.17,350,15.2,14.58,0.62
Ivorra,25114,DISTINTIVO C,Áreas no urbanas,20,Lleida,100,24.1,200,5,7.17,-2.17
Ivorra,25114,ECO,Áreas no urbanas,1,Lleida,100,1.2,10,2,3.67,-1.67
Ivorra,25114,SIN DISTINTIVO,Áreas no urbanas,26,Lleida,100,31.33,260,33.96,28.41,5.55
Iza/Itza,31131,CERO,Áreas no urbanas,8,Navarra,1328,1.1,6.02,2,2.5,-0.5
Iza/Itza,31131,DISTINTIVO B,Áreas no urbanas,238,Navarra,1328,32.65,179.22,13.97,14.58,-0.62
Iza/Itza,31131,DISTINTIVO C,Áreas no urbanas,250,Navarra,1328,34.29,188.25,7.08,7.17,-0.09
Iza/Itza,31131,ECO,Áreas no urbanas,39,Navarra,1328,5.35,29.37,4.41,3.67,0.74
Iza/Itza,31131,SIN DISTINTIVO,Áreas no urbanas,194,Navarra,1328,26.61,146.08,27.93,28.41,-0.48
Izagaondoa,31132,CERO,Áreas no urbanas,1,Navarra,162,1.14,6.17,1,2.5,-1.5
Izagaondoa,31132,DISTINTIVO B,Áreas no urbanas,36,Navarra,162,40.91,222.22,14.08,14.58,-0.5
Izagaondoa,31132,DISTINTIVO C,Áreas no urbanas,18,Navarra,162,20.45,111.11,7.61,7.17,0.44
Izagaondoa,31132,ECO,Áreas no urbanas,1,Navarra,162,1.14,6.17,12,3.67,8.33
Izagaondoa,31132,SIN DISTINTIVO,Áreas no urbanas,32,Navarra,162,36.36,197.53,27.12,28.41,-1.29
Izagre,24084,DISTINTIVO B,Áreas no urbanas,32,León,146,29.91,219.18,15.41,14.58,0.82
Izagre,24084,DISTINTIVO C,Áreas no urbanas,21,León,146,19.63,143.84,6.52,7.17,-0.65
Izagre,24084,ECO,Áreas no urbanas,1,León,146,0.93,6.85,1,3.67,-2.67
Izagre,24084,SIN DISTINTIVO,Áreas no urbanas,53,León,146,49.53,363.01,27.43,28.41,-0.98
Izalzu/Itzaltzu,31133,DISTINTIVO B,Áreas no urbanas,11,Navarra,37,50,297.3,15.55,14.58,0.96
Izalzu/Itzaltzu,31133,DISTINTIVO C,Áreas no urbanas,6,Navarra,37,27.27,162.16,8.83,7.17,1.66
Izalzu/Itzaltzu,31133,ECO,Áreas no urbanas,1,Navarra,37,4.55,27.03,4,3.67,0.33
Izalzu/Itzaltzu,31133,SIN DISTINTIVO,Áreas no urbanas,4,Navarra,37,18.18,108.11,26.5,28.41,-1.91
Iznalloz,18105,CERO,Áreas no urbanas,2,Granada,5142,0.05,0.39,1.5,2.5,-1
Iznalloz,18105,DISTINTIVO B,Áreas no urbanas,1186,Granada,5142,30.79,230.65,13.99,14.58,-0.59
Iznalloz,18105,DISTINTIVO C,Áreas no urbanas,539,Granada,5142,13.99,104.82,7.21,7.17,0.04
Iznalloz,18105,ECO,Áreas no urbanas,27,Granada,5142,0.7,5.25,2.7,3.67,-0.97
Iznalloz,18105,SIN DISTINTIVO,Áreas no urbanas,2098,Granada,5142,54.47,408.01,28.64,28.41,0.23
Iznate,29062,DISTINTIVO B,Áreas no urbanas,172,Málaga,899,38.74,191.32,14.37,14.58,-0.22
Iznate,29062,DISTINTIVO C,Áreas no urbanas,130,Málaga,899,29.28,144.61,6.64,7.17,-0.53
Iznate,29062,ECO,Áreas no urbanas,5,Málaga,899,1.13,5.56,4,3.67,0.33
Iznate,29062,SIN DISTINTIVO,Áreas no urbanas,137,Málaga,899,30.86,152.39,24.19,28.41,-4.22
Iznatoraf,23048,CERO,Áreas no urbanas,1,Jaén,905,0.19,1.1,1,2.5,-1.5
Iznatoraf,23048,DISTINTIVO B,Áreas no urbanas,219,Jaén,905,42.2,241.99,14.46,14.58,-0.13
Iznatoraf,23048,DISTINTIVO C,Áreas no urbanas,91,Jaén,905,17.53,100.55,8.2,7.17,1.03
Iznatoraf,23048,ECO,Áreas no urbanas,8,Jaén,905,1.54,8.84,5.25,3.67,1.58
Iznatoraf,23048,SIN DISTINTIVO,Áreas no urbanas,200,Jaén,905,38.54,220.99,25.8,28.41,-2.62
Iznájar,14037,CERO,Áreas no urbanas,7,Córdoba,4002,0.3,1.75,1.57,2.5,-0.93
Iznájar,14037,DISTINTIVO B,Áreas no urbanas,908,Córdoba,4002,38.47,226.89,13.89,14.58,-0.69
Iznájar,14037,DISTINTIVO C,Áreas no urbanas,488,Córdoba,4002,20.68,121.94,7.13,7.17,-0.04
Iznájar,14037,ECO,Áreas no urbanas,20,Córdoba,4002,0.85,5,3.05,3.67,-0.62
Iznájar,14037,SIN DISTINTIVO,Áreas no urbanas,937,Córdoba,4002,39.7,234.13,25.68,28.41,-2.73
Izurtza,48050,CERO,Áreas no urbanas,2,Bizkaia,210,1.23,9.52,2.5,2.5,-0
Izurtza,48050,DISTINTIVO B,Áreas no urbanas,53,Bizkaia,210,32.72,252.38,13.06,14.58,-1.53
Izurtza,48050,DISTINTIVO C,Áreas no urbanas,60,Bizkaia,210,37.04,285.71,7.13,7.17,-0.04
Izurtza,48050,ECO,Áreas no urbanas,2,Bizkaia,210,1.23,9.52,2.5,3.67,-1.17
Izurtza,48050,SIN DISTINTIVO,Áreas no urbanas,45,Bizkaia,210,27.78,214.29,31.4,28.41,2.99
Jabaloyas,44127,DISTINTIVO B,Áreas no urbanas,19,Teruel,65,38.78,292.31,14.68,14.58,0.1
Jabaloyas,44127,DISTINTIVO C,Áreas no urbanas,10,Teruel,65,20.41,153.85,6.7,7.17,-0.47
Jabaloyas,44127,SIN DISTINTIVO,Áreas no urbanas,20,Teruel,65,40.82,307.69,25.05,28.41,-3.36
Jabalquinto,23049,CERO,Áreas no urbanas,0,Jaén,1968,0,0,NA,2.5,NA
Jabalquinto,23049,DISTINTIVO B,Áreas no urbanas,419,Jaén,1968,39.64,212.91,14.96,14.58,0.38
Jabalquinto,23049,DISTINTIVO C,Áreas no urbanas,225,Jaén,1968,21.29,114.33,7.7,7.17,0.53
Jabalquinto,23049,ECO,Áreas no urbanas,13,Jaén,1968,1.23,6.61,5,3.67,1.33
Jabalquinto,23049,SIN DISTINTIVO,Áreas no urbanas,400,Jaén,1968,37.84,203.25,25.09,28.41,-3.33
Jabugo,21043,CERO,Áreas no urbanas,1,Huelva,2243,0.08,0.45,1,2.5,-1.5
Jabugo,21043,DISTINTIVO B,Áreas no urbanas,476,Huelva,2243,36.03,212.22,14.32,14.58,-0.26
Jabugo,21043,DISTINTIVO C,Áreas no urbanas,291,Huelva,2243,22.03,129.74,7.3,7.17,0.13
Jabugo,21043,ECO,Áreas no urbanas,14,Huelva,2243,1.06,6.24,4.86,3.67,1.19
Jabugo,21043,SIN DISTINTIVO,Áreas no urbanas,539,Huelva,2243,40.8,240.3,27.94,28.41,-0.48
Jaca,22130,CERO,Áreas no urbanas,29,Huesca,13437,0.42,2.16,3.17,2.5,0.67
Jaca,22130,DISTINTIVO B,Áreas no urbanas,2409,Huesca,13437,34.79,179.28,14.76,14.58,0.18
Jaca,22130,DISTINTIVO C,Áreas no urbanas,2102,Huesca,13437,30.35,156.43,7.24,7.17,0.07
Jaca,22130,ECO,Áreas no urbanas,141,Huesca,13437,2.04,10.49,3.78,3.67,0.11
Jaca,22130,SIN DISTINTIVO,Áreas no urbanas,2244,Huesca,13437,32.4,167,28.72,28.41,0.31
Jacarilla,03080,CERO,Grandes áreas urbanas,11,Alicante,2039,0.83,5.39,2.73,2.5,0.22
Jacarilla,03080,DISTINTIVO B,Grandes áreas urbanas,443,Alicante,2039,33.54,217.26,14.15,14.58,-0.43
Jacarilla,03080,DISTINTIVO C,Grandes áreas urbanas,454,Alicante,2039,34.37,222.66,6.79,7.17,-0.38
Jacarilla,03080,ECO,Grandes áreas urbanas,28,Alicante,2039,2.12,13.73,3.21,3.67,-0.45
Jacarilla,03080,SIN DISTINTIVO,Grandes áreas urbanas,385,Alicante,2039,29.14,188.82,24.47,28.41,-3.95
Jadraque,19156,DISTINTIVO B,Áreas no urbanas,293,Guadalajara,1393,30.21,210.34,14.86,14.58,0.27
Jadraque,19156,DISTINTIVO C,Áreas no urbanas,176,Guadalajara,1393,18.14,126.35,8.07,7.17,0.9
Jadraque,19156,ECO,Áreas no urbanas,15,Guadalajara,1393,1.55,10.77,4.2,3.67,0.53
Jadraque,19156,SIN DISTINTIVO,Áreas no urbanas,486,Guadalajara,1393,50.1,348.89,26.95,28.41,-1.46
Jafre,17085,CERO,Áreas no urbanas,2,Girona,386,0.78,5.18,2.5,2.5,-0
Jafre,17085,DISTINTIVO B,Áreas no urbanas,82,Girona,386,31.78,212.44,14.29,14.58,-0.29
Jafre,17085,DISTINTIVO C,Áreas no urbanas,76,Girona,386,29.46,196.89,7.24,7.17,0.07
Jafre,17085,ECO,Áreas no urbanas,12,Girona,386,4.65,31.09,6.92,3.67,3.25
Jafre,17085,SIN DISTINTIVO,Áreas no urbanas,86,Girona,386,33.33,222.8,31.14,28.41,2.73
Jalance,46142,CERO,Áreas no urbanas,1,Valencia,788,0.21,1.27,3,2.5,0.5
Jalance,46142,DISTINTIVO B,Áreas no urbanas,154,Valencia,788,32.84,195.43,14.92,14.58,0.33
Jalance,46142,DISTINTIVO C,Áreas no urbanas,147,Valencia,788,31.34,186.55,6.82,7.17,-0.35
Jalance,46142,ECO,Áreas no urbanas,16,Valencia,788,3.41,20.3,4.62,3.67,0.96
Jalance,46142,SIN DISTINTIVO,Áreas no urbanas,151,Valencia,788,32.2,191.62,31.02,28.41,2.61
Jalón de Cameros,26081,DISTINTIVO B,Áreas no urbanas,5,La Rioja,22,38.46,227.27,16.2,14.58,1.62
Jalón de Cameros,26081,DISTINTIVO C,Áreas no urbanas,3,La Rioja,22,23.08,136.36,5,7.17,-2.17
Jalón de Cameros,26081,SIN DISTINTIVO,Áreas no urbanas,5,La Rioja,22,38.46,227.27,39.8,28.41,11.39
Jambrina,49096,DISTINTIVO B,Áreas no urbanas,49,Zamora,145,36.3,337.93,15.06,14.58,0.48
Jambrina,49096,DISTINTIVO C,Áreas no urbanas,18,Zamora,145,13.33,124.14,8.83,7.17,1.66
Jambrina,49096,ECO,Áreas no urbanas,1,Zamora,145,0.74,6.9,1,3.67,-2.67
Jambrina,49096,SIN DISTINTIVO,Áreas no urbanas,67,Zamora,145,49.63,462.07,26.57,28.41,-1.85
Jamilena,23051,CERO,Áreas no urbanas,3,Jaén,3314,0.2,0.91,1.67,2.5,-0.84
Jamilena,23051,DISTINTIVO B,Áreas no urbanas,626,Jaén,3314,41.99,188.9,14.28,14.58,-0.3
Jamilena,23051,DISTINTIVO C,Áreas no urbanas,354,Jaén,3314,23.74,106.82,6.83,7.17,-0.34
Jamilena,23051,ECO,Áreas no urbanas,14,Jaén,3314,0.94,4.22,3.71,3.67,0.05
Jamilena,23051,SIN DISTINTIVO,Áreas no urbanas,494,Jaén,3314,33.13,149.06,23.89,28.41,-4.52
Jaraba,50129,DISTINTIVO B,Áreas no urbanas,46,Zaragoza,280,31.72,164.29,13.87,14.58,-0.71
Jaraba,50129,DISTINTIVO C,Áreas no urbanas,44,Zaragoza,280,30.34,157.14,8.3,7.17,1.13
Jaraba,50129,ECO,Áreas no urbanas,2,Zaragoza,280,1.38,7.14,1.5,3.67,-2.17
Jaraba,50129,SIN DISTINTIVO,Áreas no urbanas,53,Zaragoza,280,36.55,189.29,32.62,28.41,4.21
Jarafuel,46144,CERO,Áreas no urbanas,1,Valencia,777,0.23,1.29,2,2.5,-0.5
Jarafuel,46144,DISTINTIVO B,Áreas no urbanas,151,Valencia,777,34.95,194.34,14.38,14.58,-0.2
Jarafuel,46144,DISTINTIVO C,Áreas no urbanas,124,Valencia,777,28.7,159.59,7.04,7.17,-0.13
Jarafuel,46144,ECO,Áreas no urbanas,9,Valencia,777,2.08,11.58,3.22,3.67,-0.45
Jarafuel,46144,SIN DISTINTIVO,Áreas no urbanas,147,Valencia,777,34.03,189.19,29.46,28.41,1.04
Jaraicejo,10103,DISTINTIVO B,Áreas no urbanas,130,Cáceres,447,41.94,290.83,14.01,14.58,-0.57
Jaraicejo,10103,DISTINTIVO C,Áreas no urbanas,45,Cáceres,447,14.52,100.67,7.6,7.17,0.43
Jaraicejo,10103,ECO,Áreas no urbanas,3,Cáceres,447,0.97,6.71,2.67,3.67,-1
Jaraicejo,10103,SIN DISTINTIVO,Áreas no urbanas,132,Cáceres,447,42.58,295.3,28.83,28.41,0.41
Jaramillo Quemado,09184,DISTINTIVO B,Áreas no urbanas,1,Burgos,9,33.33,111.11,19,14.58,4.42
Jaramillo Quemado,09184,DISTINTIVO C,Áreas no urbanas,1,Burgos,9,33.33,111.11,7,7.17,-0.17
Jaramillo Quemado,09184,SIN DISTINTIVO,Áreas no urbanas,1,Burgos,9,33.33,111.11,24,28.41,-4.41
Jaramillo de la Fuente,09183,CERO,Áreas no urbanas,1,Burgos,44,2.86,22.73,2,2.5,-0.5
Jaramillo de la Fuente,09183,DISTINTIVO B,Áreas no urbanas,12,Burgos,44,34.29,272.73,17.92,14.58,3.33
Jaramillo de la Fuente,09183,DISTINTIVO C,Áreas no urbanas,5,Burgos,44,14.29,113.64,9.2,7.17,2.03
Jaramillo de la Fuente,09183,SIN DISTINTIVO,Áreas no urbanas,17,Burgos,44,48.57,386.36,23.82,28.41,-4.59
Jarandilla de la Vera,10105,CERO,Áreas no urbanas,1,Cáceres,2860,0.05,0.35,2,2.5,-0.5
Jarandilla de la Vera,10105,DISTINTIVO B,Áreas no urbanas,636,Cáceres,2860,34.14,222.38,14.71,14.58,0.13
Jarandilla de la Vera,10105,DISTINTIVO C,Áreas no urbanas,399,Cáceres,2860,21.42,139.51,7.42,7.17,0.25
Jarandilla de la Vera,10105,ECO,Áreas no urbanas,26,Cáceres,2860,1.4,9.09,5.15,3.67,1.48
Jarandilla de la Vera,10105,SIN DISTINTIVO,Áreas no urbanas,801,Cáceres,2860,43,280.07,28.77,28.41,0.36
Jaraíz de la Vera,10104,CERO,Áreas no urbanas,3,Cáceres,6585,0.07,0.46,3,2.5,0.5
Jaraíz de la Vera,10104,DISTINTIVO B,Áreas no urbanas,1337,Cáceres,6585,33.14,203.04,14.53,14.58,-0.05
Jaraíz de la Vera,10104,DISTINTIVO C,Áreas no urbanas,821,Cáceres,6585,20.35,124.68,7.48,7.17,0.31
Jaraíz de la Vera,10104,ECO,Áreas no urbanas,55,Cáceres,6585,1.36,8.35,3.55,3.67,-0.12
Jaraíz de la Vera,10104,SIN DISTINTIVO,Áreas no urbanas,1819,Cáceres,6585,45.08,276.23,28.56,28.41,0.15
Jarilla,10106,DISTINTIVO B,Áreas no urbanas,25,Cáceres,137,35.71,182.48,13.32,14.58,-1.26
Jarilla,10106,DISTINTIVO C,Áreas no urbanas,13,Cáceres,137,18.57,94.89,7,7.17,-0.17
Jarilla,10106,SIN DISTINTIVO,Áreas no urbanas,32,Cáceres,137,45.71,233.58,26.06,28.41,-2.35
Jarque de Moncayo,50130,CERO,Áreas no urbanas,1,Zaragoza,407,0.39,2.46,4,2.5,1.5
Jarque de Moncayo,50130,DISTINTIVO B,Áreas no urbanas,88,Zaragoza,407,34.11,216.22,13.76,14.58,-0.82
Jarque de Moncayo,50130,DISTINTIVO C,Áreas no urbanas,42,Zaragoza,407,16.28,103.19,7.5,7.17,0.33
Jarque de Moncayo,50130,ECO,Áreas no urbanas,4,Zaragoza,407,1.55,9.83,3.5,3.67,-0.17
Jarque de Moncayo,50130,SIN DISTINTIVO,Áreas no urbanas,123,Zaragoza,407,47.67,302.21,27.98,28.41,-0.44
Jarque de la Val,44128,DISTINTIVO B,Áreas no urbanas,14,Teruel,56,26.42,250,13.43,14.58,-1.15
Jarque de la Val,44128,DISTINTIVO C,Áreas no urbanas,14,Teruel,56,26.42,250,7.29,7.17,0.12
Jarque de la Val,44128,SIN DISTINTIVO,Áreas no urbanas,25,Teruel,56,47.17,446.43,21.6,28.41,-6.81
Jasa,22131,DISTINTIVO B,Áreas no urbanas,19,Huesca,105,29.69,180.95,14.42,14.58,-0.16
Jasa,22131,DISTINTIVO C,Áreas no urbanas,19,Huesca,105,29.69,180.95,5.05,7.17,-2.12
Jasa,22131,ECO,Áreas no urbanas,1,Huesca,105,1.56,9.52,1,3.67,-2.67
Jasa,22131,SIN DISTINTIVO,Áreas no urbanas,25,Huesca,105,39.06,238.1,32.6,28.41,4.19
Jatiel,44129,DISTINTIVO B,Áreas no urbanas,11,Teruel,46,40.74,239.13,15.45,14.58,0.87
Jatiel,44129,DISTINTIVO C,Áreas no urbanas,5,Teruel,46,18.52,108.7,8.8,7.17,1.63
Jatiel,44129,ECO,Áreas no urbanas,1,Teruel,46,3.7,21.74,5,3.67,1.33
Jatiel,44129,SIN DISTINTIVO,Áreas no urbanas,10,Teruel,46,37.04,217.39,28.3,28.41,-0.11
Jaulín,50131,CERO,Áreas no urbanas,1,Zaragoza,278,0.63,3.6,3,2.5,0.5
Jaulín,50131,DISTINTIVO B,Áreas no urbanas,58,Zaragoza,278,36.71,208.63,13.72,14.58,-0.86
Jaulín,50131,DISTINTIVO C,Áreas no urbanas,47,Zaragoza,278,29.75,169.06,6.85,7.17,-0.32
Jaulín,50131,ECO,Áreas no urbanas,5,Zaragoza,278,3.16,17.99,8.2,3.67,4.53
Jaulín,50131,SIN DISTINTIVO,Áreas no urbanas,47,Zaragoza,278,29.75,169.06,23.85,28.41,-4.56
Jaurrieta,31134,DISTINTIVO B,Áreas no urbanas,40,Navarra,179,42.11,223.46,15.25,14.58,0.67
Jaurrieta,31134,DISTINTIVO C,Áreas no urbanas,26,Navarra,179,27.37,145.25,7.77,7.17,0.6
Jaurrieta,31134,ECO,Áreas no urbanas,1,Navarra,179,1.05,5.59,6,3.67,2.33
Jaurrieta,31134,SIN DISTINTIVO,Áreas no urbanas,28,Navarra,179,29.47,156.42,29.04,28.41,0.62
Javier,31135,DISTINTIVO B,Áreas no urbanas,23,Navarra,122,33.82,188.52,14.87,14.58,0.29
Javier,31135,DISTINTIVO C,Áreas no urbanas,11,Navarra,122,16.18,90.16,8.73,7.17,1.56
Javier,31135,ECO,Áreas no urbanas,3,Navarra,122,4.41,24.59,5.33,3.67,1.66
Javier,31135,SIN DISTINTIVO,Áreas no urbanas,31,Navarra,122,45.59,254.1,36.29,28.41,7.88
Jayena,18107,CERO,Áreas no urbanas,1,Granada,1008,0.15,0.99,1,2.5,-1.5
Jayena,18107,DISTINTIVO B,Áreas no urbanas,219,Granada,1008,32.49,217.26,14.89,14.58,0.3
Jayena,18107,DISTINTIVO C,Áreas no urbanas,141,Granada,1008,20.92,139.88,8.2,7.17,1.03
Jayena,18107,ECO,Áreas no urbanas,3,Granada,1008,0.45,2.98,5,3.67,1.33
Jayena,18107,SIN DISTINTIVO,Áreas no urbanas,310,Granada,1008,45.99,307.54,28.1,28.41,-0.32
Jaén,23050,CERO,Grandes áreas urbanas,182,Jaén,111669,0.34,1.63,2.47,2.5,-0.03
Jaén,23050,DISTINTIVO B,Grandes áreas urbanas,20091,Jaén,111669,37.34,179.92,14.5,14.58,-0.08
Jaén,23050,DISTINTIVO C,Grandes áreas urbanas,17702,Jaén,111669,32.9,158.52,7.05,7.17,-0.12
Jaén,23050,ECO,Grandes áreas urbanas,1539,Jaén,111669,2.86,13.78,3.5,3.67,-0.17
Jaén,23050,SIN DISTINTIVO,Grandes áreas urbanas,14296,Jaén,111669,26.57,128.02,26.56,28.41,-1.85
Jerez de la Frontera,11020,CERO,Grandes áreas urbanas,347,Cádiz,212730,0.32,1.63,2.35,2.5,-0.15
Jerez de la Frontera,11020,DISTINTIVO B,Grandes áreas urbanas,38247,Cádiz,212730,35.48,179.79,14.46,14.58,-0.12
Jerez de la Frontera,11020,DISTINTIVO C,Grandes áreas urbanas,39812,Cádiz,212730,36.93,187.15,7.05,7.17,-0.12
Jerez de la Frontera,11020,ECO,Grandes áreas urbanas,3152,Cádiz,212730,2.92,14.82,4.05,3.67,0.38
Jerez de la Frontera,11020,SIN DISTINTIVO,Grandes áreas urbanas,26255,Cádiz,212730,24.35,123.42,29.51,28.41,1.1
Jerez de los Caballeros,06070,CERO,Áreas no urbanas,9,Badajoz,9167,0.15,0.98,2.44,2.5,-0.06
Jerez de los Caballeros,06070,DISTINTIVO B,Áreas no urbanas,2331,Badajoz,9167,38.8,254.28,14.39,14.58,-0.2
Jerez de los Caballeros,06070,DISTINTIVO C,Áreas no urbanas,1493,Badajoz,9167,24.85,162.87,7.5,7.17,0.33
Jerez de los Caballeros,06070,ECO,Áreas no urbanas,58,Badajoz,9167,0.97,6.33,3.48,3.67,-0.19
Jerez de los Caballeros,06070,SIN DISTINTIVO,Áreas no urbanas,2117,Badajoz,9167,35.24,230.94,26.55,28.41,-1.86
Jerte,10107,CERO,Áreas no urbanas,1,Cáceres,1256,0.18,0.8,2,2.5,-0.5
Jerte,10107,DISTINTIVO B,Áreas no urbanas,185,Cáceres,1256,32.74,147.29,14.57,14.58,-0.01
Jerte,10107,DISTINTIVO C,Áreas no urbanas,152,Cáceres,1256,26.9,121.02,7.04,7.17,-0.13
Jerte,10107,ECO,Áreas no urbanas,1,Cáceres,1256,0.18,0.8,2,3.67,-1.67
Jerte,10107,SIN DISTINTIVO,Áreas no urbanas,226,Cáceres,1256,40,179.94,27.06,28.41,-1.35
Jete,18109,DISTINTIVO B,Áreas no urbanas,163,Granada,1008,36.38,161.71,13.69,14.58,-0.9
Jete,18109,DISTINTIVO C,Áreas no urbanas,166,Granada,1008,37.05,164.68,7.02,7.17,-0.15
Jete,18109,ECO,Áreas no urbanas,6,Granada,1008,1.34,5.95,2.33,3.67,-1.34
Jete,18109,SIN DISTINTIVO,Áreas no urbanas,113,Granada,1008,25.22,112.1,26.32,28.41,-2.09
Jijona/Xixona,03083,CERO,Áreas no urbanas,17,Alicante,6860,0.42,2.48,3.29,2.5,0.79
Jijona/Xixona,03083,DISTINTIVO B,Áreas no urbanas,1286,Alicante,6860,31.54,187.46,15.59,14.58,1.01
Jijona/Xixona,03083,DISTINTIVO C,Áreas no urbanas,1636,Alicante,6860,40.12,238.48,8.11,7.17,0.94
Jijona/Xixona,03083,ECO,Áreas no urbanas,81,Alicante,6860,1.99,11.81,3.98,3.67,0.31
Jijona/Xixona,03083,SIN DISTINTIVO,Áreas no urbanas,1058,Alicante,6860,25.94,154.23,27.92,28.41,-0.49
