nombre_clean,cod_ine,tipo_distintivo,tipo_area,num_dist22,prov,pob,tot22,por_dist22,tasa_dist22,edad_media,em_nacional,dif_edad_media
Peguerinos,05184,ECO,Áreas no urbanas,0,Ávila,282,8,0,0,NA,3.95,NA
Peguerinos,05184,SIN DISTINTIVO,Áreas no urbanas,7,Ávila,282,8,87.5,24.82,19.71,19.31,0.41
Pelabravo,37240,CERO,Áreas no urbanas,0,Salamanca,1284,34,0,0,NA,4.01,NA
Pelabravo,37240,DISTINTIVO B,Áreas no urbanas,1,Salamanca,1284,34,2.94,0.78,17,11.64,5.36
Pelabravo,37240,DISTINTIVO C,Áreas no urbanas,1,Salamanca,1284,34,2.94,0.78,5,4.09,0.91
Pelabravo,37240,ECO,Áreas no urbanas,0,Salamanca,1284,34,0,0,NA,3.95,NA
Pelabravo,37240,SIN DISTINTIVO,Áreas no urbanas,32,Salamanca,1284,34,94.12,24.92,16.97,19.31,-2.34
Pelahustán,45131,DISTINTIVO B,Áreas no urbanas,0,Toledo,342,12,0,0,NA,11.64,NA
Pelahustán,45131,DISTINTIVO C,Áreas no urbanas,1,Toledo,342,12,8.33,2.92,6,4.09,1.91
Pelahustán,45131,ECO,Áreas no urbanas,0,Toledo,342,12,0,0,NA,3.95,NA
Pelahustán,45131,SIN DISTINTIVO,Áreas no urbanas,11,Toledo,342,12,91.67,32.16,14.09,19.31,-5.22
Pelarrodríguez,37241,DISTINTIVO B,Áreas no urbanas,0,Salamanca,166,8,0,0,NA,11.64,NA
Pelarrodríguez,37241,DISTINTIVO C,Áreas no urbanas,0,Salamanca,166,8,0,0,NA,4.09,NA
Pelarrodríguez,37241,ECO,Áreas no urbanas,0,Salamanca,166,8,0,0,NA,3.95,NA
Pelarrodríguez,37241,SIN DISTINTIVO,Áreas no urbanas,8,Salamanca,166,8,100,48.19,20.25,19.31,0.94
Pelayos,37242,DISTINTIVO B,Áreas no urbanas,0,Salamanca,76,3,0,0,NA,11.64,NA
Pelayos,37242,DISTINTIVO C,Áreas no urbanas,0,Salamanca,76,3,0,0,NA,4.09,NA
Pelayos,37242,SIN DISTINTIVO,Áreas no urbanas,3,Salamanca,76,3,100,39.47,20.67,19.31,1.36
Pelayos de la Presa,28109,CERO,Áreas no urbanas,0,Madrid,2867,26,0,0,NA,4.01,NA
Pelayos de la Presa,28109,DISTINTIVO B,Áreas no urbanas,2,Madrid,2867,26,7.69,0.7,16,11.64,4.36
Pelayos de la Presa,28109,DISTINTIVO C,Áreas no urbanas,1,Madrid,2867,26,3.85,0.35,4,4.09,-0.09
Pelayos de la Presa,28109,ECO,Áreas no urbanas,0,Madrid,2867,26,0,0,NA,3.95,NA
Pelayos de la Presa,28109,SIN DISTINTIVO,Áreas no urbanas,23,Madrid,2867,26,88.46,8.02,22,19.31,2.69
Pelayos del Arroyo,40157,DISTINTIVO B,Áreas no urbanas,0,Segovia,46,2,0,0,NA,11.64,NA
Pelayos del Arroyo,40157,DISTINTIVO C,Áreas no urbanas,1,Segovia,46,2,50,21.74,4,4.09,-0.09
Pelayos del Arroyo,40157,SIN DISTINTIVO,Áreas no urbanas,1,Segovia,46,2,50,21.74,23,19.31,3.69
Peleagonzalo,49147,CERO,Áreas no urbanas,0,Zamora,270,3,0,0,NA,4.01,NA
Peleagonzalo,49147,DISTINTIVO B,Áreas no urbanas,0,Zamora,270,3,0,0,NA,11.64,NA
Peleagonzalo,49147,DISTINTIVO C,Áreas no urbanas,0,Zamora,270,3,0,0,NA,4.09,NA
Peleagonzalo,49147,ECO,Áreas no urbanas,0,Zamora,270,3,0,0,NA,3.95,NA
Peleagonzalo,49147,SIN DISTINTIVO,Áreas no urbanas,3,Zamora,270,3,100,11.11,15.33,19.31,-3.97
Peleas de Abajo,49148,CERO,Áreas no urbanas,0,Zamora,252,3,0,0,NA,4.01,NA
Peleas de Abajo,49148,DISTINTIVO B,Áreas no urbanas,0,Zamora,252,3,0,0,NA,11.64,NA
Peleas de Abajo,49148,DISTINTIVO C,Áreas no urbanas,0,Zamora,252,3,0,0,NA,4.09,NA
Peleas de Abajo,49148,SIN DISTINTIVO,Áreas no urbanas,3,Zamora,252,3,100,11.9,24,19.31,4.69
Peligros,18153,CERO,Grandes áreas urbanas,0,Granada,11624,294,0,0,NA,4.01,NA
Peligros,18153,DISTINTIVO B,Grandes áreas urbanas,15,Granada,11624,294,5.1,1.29,12,11.64,0.36
Peligros,18153,DISTINTIVO C,Grandes áreas urbanas,25,Granada,11624,294,8.5,2.15,4.2,4.09,0.11
Peligros,18153,ECO,Grandes áreas urbanas,0,Granada,11624,294,0,0,NA,3.95,NA
Peligros,18153,SIN DISTINTIVO,Grandes áreas urbanas,254,Granada,11624,294,86.39,21.85,15.69,19.31,-3.62
Penagos,39048,CERO,Áreas no urbanas,0,Cantabria,2207,32,0,0,NA,4.01,NA
Penagos,39048,DISTINTIVO B,Áreas no urbanas,0,Cantabria,2207,32,0,0,NA,11.64,NA
Penagos,39048,DISTINTIVO C,Áreas no urbanas,5,Cantabria,2207,32,15.62,2.27,4.2,4.09,0.11
Penagos,39048,ECO,Áreas no urbanas,0,Cantabria,2207,32,0,0,NA,3.95,NA
Penagos,39048,SIN DISTINTIVO,Áreas no urbanas,27,Cantabria,2207,32,84.38,12.23,18.52,19.31,-0.79
Penelles,25164,CERO,Áreas no urbanas,0,Lleida,430,16,0,0,NA,4.01,NA
Penelles,25164,DISTINTIVO B,Áreas no urbanas,0,Lleida,430,16,0,0,NA,11.64,NA
Penelles,25164,DISTINTIVO C,Áreas no urbanas,1,Lleida,430,16,6.25,2.33,4,4.09,-0.09
Penelles,25164,ECO,Áreas no urbanas,0,Lleida,430,16,0,0,NA,3.95,NA
Penelles,25164,SIN DISTINTIVO,Áreas no urbanas,15,Lleida,430,16,93.75,34.88,23.93,19.31,4.63
Penàguila,03103,CERO,Áreas no urbanas,0,Alicante,287,12,0,0,NA,4.01,NA
Penàguila,03103,DISTINTIVO B,Áreas no urbanas,0,Alicante,287,12,0,0,NA,11.64,NA
Penàguila,03103,DISTINTIVO C,Áreas no urbanas,0,Alicante,287,12,0,0,NA,4.09,NA
Penàguila,03103,ECO,Áreas no urbanas,0,Alicante,287,12,0,0,NA,3.95,NA
Penàguila,03103,SIN DISTINTIVO,Áreas no urbanas,12,Alicante,287,12,100,41.81,19.67,19.31,0.36
Peníscola/Peñíscola,12089,CERO,Áreas no urbanas,0,Castellón,8210,76,0,0,NA,4.01,NA
Peníscola/Peñíscola,12089,DISTINTIVO B,Áreas no urbanas,7,Castellón,8210,76,9.21,0.85,10.14,11.64,-1.49
Peníscola/Peñíscola,12089,DISTINTIVO C,Áreas no urbanas,12,Castellón,8210,76,15.79,1.46,2.58,4.09,-1.51
Peníscola/Peñíscola,12089,ECO,Áreas no urbanas,0,Castellón,8210,76,0,0,NA,3.95,NA
Peníscola/Peñíscola,12089,SIN DISTINTIVO,Áreas no urbanas,57,Castellón,8210,76,75,6.94,21.28,19.31,1.97
Pepino,45132,CERO,Grandes áreas urbanas,0,Toledo,3003,53,0,0,NA,4.01,NA
Pepino,45132,DISTINTIVO B,Grandes áreas urbanas,8,Toledo,3003,53,15.09,2.66,10.12,11.64,-1.51
Pepino,45132,DISTINTIVO C,Grandes áreas urbanas,5,Toledo,3003,53,9.43,1.67,3.8,4.09,-0.29
Pepino,45132,ECO,Grandes áreas urbanas,0,Toledo,3003,53,0,0,NA,3.95,NA
Pepino,45132,SIN DISTINTIVO,Grandes áreas urbanas,40,Toledo,3003,53,75.47,13.32,19.73,19.31,0.42
Peque,49150,DISTINTIVO B,Áreas no urbanas,0,Zamora,130,5,0,0,NA,11.64,NA
Peque,49150,DISTINTIVO C,Áreas no urbanas,0,Zamora,130,5,0,0,NA,4.09,NA
Peque,49150,SIN DISTINTIVO,Áreas no urbanas,5,Zamora,130,5,100,38.46,16.4,19.31,-2.91
Peracense,44180,DISTINTIVO B,Áreas no urbanas,0,Teruel,78,6,0,0,NA,11.64,NA
Peracense,44180,DISTINTIVO C,Áreas no urbanas,0,Teruel,78,6,0,0,NA,4.09,NA
Peracense,44180,SIN DISTINTIVO,Áreas no urbanas,6,Teruel,78,6,100,76.92,20.83,19.31,1.53
Perafita,08160,CERO,Áreas no urbanas,0,Barcelona,418,14,0,0,NA,4.01,NA
Perafita,08160,DISTINTIVO B,Áreas no urbanas,0,Barcelona,418,14,0,0,NA,11.64,NA
Perafita,08160,DISTINTIVO C,Áreas no urbanas,1,Barcelona,418,14,7.14,2.39,2,4.09,-2.09
Perafita,08160,ECO,Áreas no urbanas,0,Barcelona,418,14,0,0,NA,3.95,NA
Perafita,08160,SIN DISTINTIVO,Áreas no urbanas,13,Barcelona,418,14,92.86,31.1,18.23,19.31,-1.08
Perafort,43103,CERO,Áreas no urbanas,0,Tarragona,1292,22,0,0,NA,4.01,NA
Perafort,43103,DISTINTIVO B,Áreas no urbanas,4,Tarragona,1292,22,18.18,3.1,14,11.64,2.36
Perafort,43103,DISTINTIVO C,Áreas no urbanas,2,Tarragona,1292,22,9.09,1.55,5.5,4.09,1.41
Perafort,43103,ECO,Áreas no urbanas,0,Tarragona,1292,22,0,0,NA,3.95,NA
Perafort,43103,SIN DISTINTIVO,Áreas no urbanas,16,Tarragona,1292,22,72.73,12.38,19.69,19.31,0.38
Peral de Arlanza,09262,DISTINTIVO B,Áreas no urbanas,0,Burgos,175,8,0,0,NA,11.64,NA
Peral de Arlanza,09262,DISTINTIVO C,Áreas no urbanas,0,Burgos,175,8,0,0,NA,4.09,NA
Peral de Arlanza,09262,SIN DISTINTIVO,Áreas no urbanas,8,Burgos,175,8,100,45.71,26.5,19.31,7.19
Peralada,17132,CERO,Áreas no urbanas,0,Girona,1974,36,0,0,NA,4.01,NA
Peralada,17132,DISTINTIVO B,Áreas no urbanas,2,Girona,1974,36,5.56,1.01,7,11.64,-4.64
Peralada,17132,DISTINTIVO C,Áreas no urbanas,4,Girona,1974,36,11.11,2.03,1.75,4.09,-2.34
Peralada,17132,ECO,Áreas no urbanas,0,Girona,1974,36,0,0,NA,3.95,NA
Peralada,17132,SIN DISTINTIVO,Áreas no urbanas,30,Girona,1974,36,83.33,15.2,17.9,19.31,-1.41
Peraleda de San Román,10141,CERO,Áreas no urbanas,0,Cáceres,304,6,0,0,NA,4.01,NA
Peraleda de San Román,10141,DISTINTIVO B,Áreas no urbanas,0,Cáceres,304,6,0,0,NA,11.64,NA
Peraleda de San Román,10141,DISTINTIVO C,Áreas no urbanas,0,Cáceres,304,6,0,0,NA,4.09,NA
Peraleda de San Román,10141,ECO,Áreas no urbanas,0,Cáceres,304,6,0,0,NA,3.95,NA
Peraleda de San Román,10141,SIN DISTINTIVO,Áreas no urbanas,6,Cáceres,304,6,100,19.74,22.67,19.31,3.36
Peraleda de la Mata,10140,CERO,Áreas no urbanas,0,Cáceres,1416,39,0,0,NA,4.01,NA
Peraleda de la Mata,10140,DISTINTIVO B,Áreas no urbanas,1,Cáceres,1416,39,2.56,0.71,16,11.64,4.36
Peraleda de la Mata,10140,DISTINTIVO C,Áreas no urbanas,3,Cáceres,1416,39,7.69,2.12,8,4.09,3.91
Peraleda de la Mata,10140,ECO,Áreas no urbanas,0,Cáceres,1416,39,0,0,NA,3.95,NA
Peraleda de la Mata,10140,SIN DISTINTIVO,Áreas no urbanas,35,Cáceres,1416,39,89.74,24.72,20.74,19.31,1.44
Peraleda del Zaucejo,06101,CERO,Áreas no urbanas,0,Badajoz,500,8,0,0,NA,4.01,NA
Peraleda del Zaucejo,06101,DISTINTIVO B,Áreas no urbanas,1,Badajoz,500,8,12.5,2,16,11.64,4.36
Peraleda del Zaucejo,06101,DISTINTIVO C,Áreas no urbanas,0,Badajoz,500,8,0,0,NA,4.09,NA
Peraleda del Zaucejo,06101,ECO,Áreas no urbanas,0,Badajoz,500,8,0,0,NA,3.95,NA
Peraleda del Zaucejo,06101,SIN DISTINTIVO,Áreas no urbanas,7,Badajoz,500,8,87.5,14,23.14,19.31,3.84
Peralejos,44181,CERO,Áreas no urbanas,0,Teruel,85,1,0,0,NA,4.01,NA
Peralejos,44181,DISTINTIVO B,Áreas no urbanas,0,Teruel,85,1,0,0,NA,11.64,NA
Peralejos,44181,DISTINTIVO C,Áreas no urbanas,0,Teruel,85,1,0,0,NA,4.09,NA
Peralejos,44181,ECO,Áreas no urbanas,0,Teruel,85,1,0,0,NA,3.95,NA
Peralejos,44181,SIN DISTINTIVO,Áreas no urbanas,1,Teruel,85,1,100,11.76,32,19.31,12.69
Peralejos de Abajo,37248,DISTINTIVO B,Áreas no urbanas,0,Salamanca,170,5,0,0,NA,11.64,NA
Peralejos de Abajo,37248,DISTINTIVO C,Áreas no urbanas,0,Salamanca,170,5,0,0,NA,4.09,NA
Peralejos de Abajo,37248,ECO,Áreas no urbanas,0,Salamanca,170,5,0,0,NA,3.95,NA
Peralejos de Abajo,37248,SIN DISTINTIVO,Áreas no urbanas,5,Salamanca,170,5,100,29.41,22.8,19.31,3.49
Peralejos de Arriba,37249,DISTINTIVO B,Áreas no urbanas,0,Salamanca,36,0,NA,0,NA,11.64,NA
Peralejos de Arriba,37249,DISTINTIVO C,Áreas no urbanas,0,Salamanca,36,0,NA,0,NA,4.09,NA
Peralejos de Arriba,37249,SIN DISTINTIVO,Áreas no urbanas,0,Salamanca,36,0,NA,0,NA,19.31,NA
Peralejos de las Truchas,19216,CERO,Áreas no urbanas,0,Guadalajara,149,10,0,0,NA,4.01,NA
Peralejos de las Truchas,19216,DISTINTIVO B,Áreas no urbanas,0,Guadalajara,149,10,0,0,NA,11.64,NA
Peralejos de las Truchas,19216,DISTINTIVO C,Áreas no urbanas,1,Guadalajara,149,10,10,6.71,3,4.09,-1.09
Peralejos de las Truchas,19216,ECO,Áreas no urbanas,0,Guadalajara,149,10,0,0,NA,3.95,NA
Peralejos de las Truchas,19216,SIN DISTINTIVO,Áreas no urbanas,9,Guadalajara,149,10,90,60.4,16.22,19.31,-3.09
Perales,34127,DISTINTIVO B,Áreas no urbanas,1,Palencia,103,3,33.33,9.71,8,11.64,-3.64
Perales,34127,DISTINTIVO C,Áreas no urbanas,0,Palencia,103,3,0,0,NA,4.09,NA
Perales,34127,ECO,Áreas no urbanas,0,Palencia,103,3,0,0,NA,3.95,NA
Perales,34127,SIN DISTINTIVO,Áreas no urbanas,2,Palencia,103,3,66.67,19.42,23,19.31,3.69
Perales de Tajuña,28110,CERO,Áreas no urbanas,0,Madrid,3117,44,0,0,NA,4.01,NA
Perales de Tajuña,28110,DISTINTIVO B,Áreas no urbanas,6,Madrid,3117,44,13.64,1.92,13.33,11.64,1.7
Perales de Tajuña,28110,DISTINTIVO C,Áreas no urbanas,2,Madrid,3117,44,4.55,0.64,2.5,4.09,-1.59
Perales de Tajuña,28110,ECO,Áreas no urbanas,0,Madrid,3117,44,0,0,NA,3.95,NA
Perales de Tajuña,28110,SIN DISTINTIVO,Áreas no urbanas,36,Madrid,3117,44,81.82,11.55,17.25,19.31,-2.06
Perales del Alfambra,44182,DISTINTIVO B,Áreas no urbanas,0,Teruel,264,9,0,0,NA,11.64,NA
Perales del Alfambra,44182,DISTINTIVO C,Áreas no urbanas,0,Teruel,264,9,0,0,NA,4.09,NA
Perales del Alfambra,44182,ECO,Áreas no urbanas,0,Teruel,264,9,0,0,NA,3.95,NA
Perales del Alfambra,44182,SIN DISTINTIVO,Áreas no urbanas,9,Teruel,264,9,100,34.09,23.11,19.31,3.8
Perales del Puerto,10142,DISTINTIVO B,Áreas no urbanas,2,Cáceres,931,22,9.09,2.15,14,11.64,2.36
Perales del Puerto,10142,DISTINTIVO C,Áreas no urbanas,0,Cáceres,931,22,0,0,NA,4.09,NA
Perales del Puerto,10142,ECO,Áreas no urbanas,0,Cáceres,931,22,0,0,NA,3.95,NA
Perales del Puerto,10142,SIN DISTINTIVO,Áreas no urbanas,20,Cáceres,931,22,90.91,21.48,21.3,19.31,1.99
Peralta de Alcofea,22174,CERO,Áreas no urbanas,0,Huesca,596,29,0,0,NA,4.01,NA
Peralta de Alcofea,22174,DISTINTIVO B,Áreas no urbanas,1,Huesca,596,29,3.45,1.68,13,11.64,1.36
Peralta de Alcofea,22174,DISTINTIVO C,Áreas no urbanas,0,Huesca,596,29,0,0,NA,4.09,NA
Peralta de Alcofea,22174,ECO,Áreas no urbanas,0,Huesca,596,29,0,0,NA,3.95,NA
Peralta de Alcofea,22174,SIN DISTINTIVO,Áreas no urbanas,28,Huesca,596,29,96.55,46.98,22.79,19.31,3.48
Peralta de Calasanz,22175,DISTINTIVO B,Áreas no urbanas,0,Huesca,221,15,0,0,NA,11.64,NA
Peralta de Calasanz,22175,DISTINTIVO C,Áreas no urbanas,0,Huesca,221,15,0,0,NA,4.09,NA
Peralta de Calasanz,22175,ECO,Áreas no urbanas,0,Huesca,221,15,0,0,NA,3.95,NA
Peralta de Calasanz,22175,SIN DISTINTIVO,Áreas no urbanas,15,Huesca,221,15,100,67.87,19.47,19.31,0.16
Peralta/Azkoien,31202,CERO,Áreas no urbanas,0,Navarra,5938,97,0,0,NA,4.01,NA
Peralta/Azkoien,31202,DISTINTIVO B,Áreas no urbanas,11,Navarra,5938,97,11.34,1.85,12,11.64,0.36
Peralta/Azkoien,31202,DISTINTIVO C,Áreas no urbanas,9,Navarra,5938,97,9.28,1.52,4,4.09,-0.09
Peralta/Azkoien,31202,ECO,Áreas no urbanas,0,Navarra,5938,97,0,0,NA,3.95,NA
Peralta/Azkoien,31202,SIN DISTINTIVO,Áreas no urbanas,77,Navarra,5938,97,79.38,12.97,23.87,19.31,4.56
Peraltilla,22176,CERO,Áreas no urbanas,0,Huesca,223,18,0,0,NA,4.01,NA
Peraltilla,22176,DISTINTIVO B,Áreas no urbanas,0,Huesca,223,18,0,0,NA,11.64,NA
Peraltilla,22176,DISTINTIVO C,Áreas no urbanas,0,Huesca,223,18,0,0,NA,4.09,NA
Peraltilla,22176,ECO,Áreas no urbanas,0,Huesca,223,18,0,0,NA,3.95,NA
Peraltilla,22176,SIN DISTINTIVO,Áreas no urbanas,18,Huesca,223,18,100,80.72,27.72,19.31,8.41
Peralveche,19217,DISTINTIVO B,Áreas no urbanas,0,Guadalajara,47,1,0,0,NA,11.64,NA
Peralveche,19217,DISTINTIVO C,Áreas no urbanas,0,Guadalajara,47,1,0,0,NA,4.09,NA
Peralveche,19217,SIN DISTINTIVO,Áreas no urbanas,1,Guadalajara,47,1,100,21.28,19,19.31,-0.31
Peramola,25165,CERO,Áreas no urbanas,0,Lleida,348,19,0,0,NA,4.01,NA
Peramola,25165,DISTINTIVO B,Áreas no urbanas,0,Lleida,348,19,0,0,NA,11.64,NA
Peramola,25165,DISTINTIVO C,Áreas no urbanas,0,Lleida,348,19,0,0,NA,4.09,NA
Peramola,25165,ECO,Áreas no urbanas,0,Lleida,348,19,0,0,NA,3.95,NA
Peramola,25165,SIN DISTINTIVO,Áreas no urbanas,19,Lleida,348,19,100,54.6,18.53,19.31,-0.78
Peranzanes,24112,DISTINTIVO B,Áreas no urbanas,0,León,264,11,0,0,NA,11.64,NA
Peranzanes,24112,DISTINTIVO C,Áreas no urbanas,0,León,264,11,0,0,NA,4.09,NA
Peranzanes,24112,ECO,Áreas no urbanas,0,León,264,11,0,0,NA,3.95,NA
Peranzanes,24112,SIN DISTINTIVO,Áreas no urbanas,11,León,264,11,100,41.67,16.73,19.31,-2.58
Perarrúa,22177,DISTINTIVO B,Áreas no urbanas,0,Huesca,108,3,0,0,NA,11.64,NA
Perarrúa,22177,DISTINTIVO C,Áreas no urbanas,0,Huesca,108,3,0,0,NA,4.09,NA
Perarrúa,22177,ECO,Áreas no urbanas,0,Huesca,108,3,0,0,NA,3.95,NA
Perarrúa,22177,SIN DISTINTIVO,Áreas no urbanas,3,Huesca,108,3,100,27.78,27.67,19.31,8.36
Perdiguera,50206,CERO,Áreas no urbanas,0,Zaragoza,553,11,0,0,NA,4.01,NA
Perdiguera,50206,DISTINTIVO B,Áreas no urbanas,1,Zaragoza,553,11,9.09,1.81,16,11.64,4.36
Perdiguera,50206,DISTINTIVO C,Áreas no urbanas,2,Zaragoza,553,11,18.18,3.62,3.5,4.09,-0.59
Perdiguera,50206,ECO,Áreas no urbanas,0,Zaragoza,553,11,0,0,NA,3.95,NA
Perdiguera,50206,SIN DISTINTIVO,Áreas no urbanas,8,Zaragoza,553,11,72.73,14.47,21.5,19.31,2.19
Pereruela,49152,CERO,Áreas no urbanas,0,Zamora,521,17,0,0,NA,4.01,NA
Pereruela,49152,DISTINTIVO B,Áreas no urbanas,0,Zamora,521,17,0,0,NA,11.64,NA
Pereruela,49152,DISTINTIVO C,Áreas no urbanas,0,Zamora,521,17,0,0,NA,4.09,NA
Pereruela,49152,ECO,Áreas no urbanas,0,Zamora,521,17,0,0,NA,3.95,NA
Pereruela,49152,SIN DISTINTIVO,Áreas no urbanas,17,Zamora,521,17,100,32.63,20.65,19.31,1.34
Pereña de la Ribera,37250,DISTINTIVO B,Áreas no urbanas,0,Salamanca,318,8,0,0,NA,11.64,NA
Pereña de la Ribera,37250,DISTINTIVO C,Áreas no urbanas,0,Salamanca,318,8,0,0,NA,4.09,NA
Pereña de la Ribera,37250,ECO,Áreas no urbanas,0,Salamanca,318,8,0,0,NA,3.95,NA
Pereña de la Ribera,37250,SIN DISTINTIVO,Áreas no urbanas,8,Salamanca,318,8,100,25.16,22.62,19.31,3.32
Periana,29079,CERO,Áreas no urbanas,0,Málaga,3234,87,0,0,NA,4.01,NA
Periana,29079,DISTINTIVO B,Áreas no urbanas,6,Málaga,3234,87,6.9,1.86,11.5,11.64,-0.14
Periana,29079,DISTINTIVO C,Áreas no urbanas,6,Málaga,3234,87,6.9,1.86,4.67,4.09,0.58
Periana,29079,ECO,Áreas no urbanas,0,Málaga,3234,87,0,0,NA,3.95,NA
Periana,29079,SIN DISTINTIVO,Áreas no urbanas,75,Málaga,3234,87,86.21,23.19,19.16,19.31,-0.15
Perilla de Castro,49153,DISTINTIVO B,Áreas no urbanas,0,Zamora,164,4,0,0,NA,11.64,NA
Perilla de Castro,49153,DISTINTIVO C,Áreas no urbanas,0,Zamora,164,4,0,0,NA,4.09,NA
Perilla de Castro,49153,SIN DISTINTIVO,Áreas no urbanas,4,Zamora,164,4,100,24.39,20.5,19.31,1.19
Peromingo,37251,DISTINTIVO B,Áreas no urbanas,0,Salamanca,121,8,0,0,NA,11.64,NA
Peromingo,37251,DISTINTIVO C,Áreas no urbanas,1,Salamanca,121,8,12.5,8.26,5,4.09,0.91
Peromingo,37251,SIN DISTINTIVO,Áreas no urbanas,7,Salamanca,121,8,87.5,57.85,19.43,19.31,0.12
Perosillo,40158,DISTINTIVO B,Áreas no urbanas,0,Segovia,16,0,NA,0,NA,11.64,NA
Perosillo,40158,SIN DISTINTIVO,Áreas no urbanas,0,Segovia,16,0,NA,0,NA,19.31,NA
Pertusa,22178,DISTINTIVO B,Áreas no urbanas,0,Huesca,125,11,0,0,NA,11.64,NA
Pertusa,22178,DISTINTIVO C,Áreas no urbanas,0,Huesca,125,11,0,0,NA,4.09,NA
Pertusa,22178,ECO,Áreas no urbanas,0,Huesca,125,11,0,0,NA,3.95,NA
Pertusa,22178,SIN DISTINTIVO,Áreas no urbanas,11,Huesca,125,11,100,88,24.82,19.31,5.51
Pesaguero,39050,CERO,Áreas no urbanas,0,Cantabria,287,23,0,0,NA,4.01,NA
Pesaguero,39050,DISTINTIVO B,Áreas no urbanas,1,Cantabria,287,23,4.35,3.48,11,11.64,-0.64
Pesaguero,39050,DISTINTIVO C,Áreas no urbanas,0,Cantabria,287,23,0,0,NA,4.09,NA
Pesaguero,39050,ECO,Áreas no urbanas,0,Cantabria,287,23,0,0,NA,3.95,NA
Pesaguero,39050,SIN DISTINTIVO,Áreas no urbanas,22,Cantabria,287,23,95.65,76.66,19.95,19.31,0.65
Pescueza,10143,CERO,Áreas no urbanas,0,Cáceres,125,5,0,0,NA,4.01,NA
Pescueza,10143,DISTINTIVO B,Áreas no urbanas,0,Cáceres,125,5,0,0,NA,11.64,NA
Pescueza,10143,DISTINTIVO C,Áreas no urbanas,0,Cáceres,125,5,0,0,NA,4.09,NA
Pescueza,10143,SIN DISTINTIVO,Áreas no urbanas,5,Cáceres,125,5,100,40,21.4,19.31,2.09
Pesoz,33048,DISTINTIVO B,Áreas no urbanas,1,Asturias,138,7,14.29,7.25,13,11.64,1.36
Pesoz,33048,DISTINTIVO C,Áreas no urbanas,1,Asturias,138,7,14.29,7.25,2,4.09,-2.09
Pesoz,33048,SIN DISTINTIVO,Áreas no urbanas,5,Asturias,138,7,71.43,36.23,30,19.31,10.69
Pesquera,39051,DISTINTIVO B,Áreas no urbanas,1,Cantabria,79,5,20,12.66,5,11.64,-6.64
Pesquera,39051,DISTINTIVO C,Áreas no urbanas,0,Cantabria,79,5,0,0,NA,4.09,NA
Pesquera,39051,ECO,Áreas no urbanas,0,Cantabria,79,5,0,0,NA,3.95,NA
Pesquera,39051,SIN DISTINTIVO,Áreas no urbanas,4,Cantabria,79,5,80,50.63,21.75,19.31,2.44
Pesquera de Duero,47116,DISTINTIVO B,Áreas no urbanas,1,Valladolid,428,17,5.88,2.34,8,11.64,-3.64
Pesquera de Duero,47116,DISTINTIVO C,Áreas no urbanas,1,Valladolid,428,17,5.88,2.34,4,4.09,-0.09
Pesquera de Duero,47116,ECO,Áreas no urbanas,0,Valladolid,428,17,0,0,NA,3.95,NA
Pesquera de Duero,47116,SIN DISTINTIVO,Áreas no urbanas,15,Valladolid,428,17,88.24,35.05,24.8,19.31,5.49
Petilla de Aragón,31203,DISTINTIVO B,Áreas no urbanas,0,Navarra,30,2,0,0,NA,11.64,NA
Petilla de Aragón,31203,DISTINTIVO C,Áreas no urbanas,0,Navarra,30,2,0,0,NA,4.09,NA
Petilla de Aragón,31203,SIN DISTINTIVO,Áreas no urbanas,2,Navarra,30,2,100,66.67,24,19.31,4.69
Petra,07041,CERO,Áreas no urbanas,0,Baleares,3067,65,0,0,NA,4.01,NA
Petra,07041,DISTINTIVO B,Áreas no urbanas,10,Baleares,3067,65,15.38,3.26,12.6,11.64,0.96
Petra,07041,DISTINTIVO C,Áreas no urbanas,3,Baleares,3067,65,4.62,0.98,6,4.09,1.91
Petra,07041,ECO,Áreas no urbanas,0,Baleares,3067,65,0,0,NA,3.95,NA
Petra,07041,SIN DISTINTIVO,Áreas no urbanas,52,Baleares,3067,65,80,16.95,17.04,19.31,-2.27
Petrer,03104,CERO,Grandes áreas urbanas,0,Alicante,33978,197,0,0,NA,4.01,NA
Petrer,03104,DISTINTIVO B,Grandes áreas urbanas,37,Alicante,33978,197,18.78,1.09,10.68,11.64,-0.96
Petrer,03104,DISTINTIVO C,Grandes áreas urbanas,18,Alicante,33978,197,9.14,0.53,3.56,4.09,-0.53
Petrer,03104,ECO,Grandes áreas urbanas,0,Alicante,33978,197,0,0,NA,3.95,NA
Petrer,03104,SIN DISTINTIVO,Grandes áreas urbanas,142,Alicante,33978,197,72.08,4.18,19.23,19.31,-0.08
Petrés,46192,CERO,Áreas no urbanas,0,Valencia,1057,6,0,0,NA,4.01,NA
Petrés,46192,DISTINTIVO B,Áreas no urbanas,0,Valencia,1057,6,0,0,NA,11.64,NA
Petrés,46192,DISTINTIVO C,Áreas no urbanas,1,Valencia,1057,6,16.67,0.95,2,4.09,-2.09
Petrés,46192,ECO,Áreas no urbanas,0,Valencia,1057,6,0,0,NA,3.95,NA
Petrés,46192,SIN DISTINTIVO,Áreas no urbanas,5,Valencia,1057,6,83.33,4.73,19.8,19.31,0.49
Petín,32060,DISTINTIVO B,Áreas no urbanas,7,Ourense,883,33,21.21,7.93,11.71,11.64,0.08
