nombre_clean,cod_ine,tipo_distintivo,tipo_area,num_dist22,prov,pob,por_dist22,tasa_dist22,edad_media,em_nacional,dif_edad_media
Luesma,50149,SIN DISTINTIVO,Áreas no urbanas,24,Zaragoza,38,52.17,631.58,28.96,27.89,1.07
Lugo,27028,CERO,Grandes áreas urbanas,275,Lugo,97211,0.39,2.83,2.63,2.72,-0.09
Lugo,27028,DISTINTIVO B,Grandes áreas urbanas,22552,Lugo,97211,31.75,231.99,14.17,14.47,-0.3
Lugo,27028,DISTINTIVO C,Grandes áreas urbanas,20637,Lugo,97211,29.05,212.29,7.43,7.17,0.26
Lugo,27028,ECO,Grandes áreas urbanas,1756,Lugo,97211,2.47,18.06,3.9,3.64,0.26
Lugo,27028,SIN DISTINTIVO,Grandes áreas urbanas,25819,Lugo,97211,36.34,265.6,27.08,27.89,-0.81
Lugros,18123,CERO,Áreas no urbanas,2,Granada,304,0.75,6.58,1,2.72,-1.72
Lugros,18123,DISTINTIVO B,Áreas no urbanas,69,Granada,304,25.75,226.97,14.84,14.47,0.37
Lugros,18123,DISTINTIVO C,Áreas no urbanas,43,Granada,304,16.04,141.45,7.3,7.17,0.13
Lugros,18123,ECO,Áreas no urbanas,1,Granada,304,0.37,3.29,2,3.64,-1.64
Lugros,18123,SIN DISTINTIVO,Áreas no urbanas,153,Granada,304,57.09,503.29,26.44,27.89,-1.45
Lumbier,31159,CERO,Áreas no urbanas,3,Navarra,1297,0.28,2.31,2.33,2.72,-0.38
Lumbier,31159,DISTINTIVO B,Áreas no urbanas,380,Navarra,1297,35.06,292.98,13.65,14.47,-0.82
Lumbier,31159,DISTINTIVO C,Áreas no urbanas,264,Navarra,1297,24.35,203.55,6.66,7.17,-0.51
Lumbier,31159,ECO,Áreas no urbanas,14,Navarra,1297,1.29,10.79,4.36,3.64,0.72
Lumbier,31159,SIN DISTINTIVO,Áreas no urbanas,423,Navarra,1297,39.02,326.14,25.76,27.89,-2.13
Lumbrales,37173,DISTINTIVO B,Áreas no urbanas,407,Salamanca,1534,30.19,265.32,14.36,14.47,-0.11
Lumbrales,37173,DISTINTIVO C,Áreas no urbanas,236,Salamanca,1534,17.51,153.85,8.6,7.17,1.43
Lumbrales,37173,ECO,Áreas no urbanas,6,Salamanca,1534,0.45,3.91,3.83,3.64,0.19
Lumbrales,37173,SIN DISTINTIVO,Áreas no urbanas,699,Salamanca,1534,51.85,455.67,25.68,27.89,-2.21
Lumbreras,26091,DISTINTIVO B,Áreas no urbanas,47,La Rioja,144,23.38,326.39,13.94,14.47,-0.54
Lumbreras,26091,DISTINTIVO C,Áreas no urbanas,34,La Rioja,144,16.92,236.11,7.47,7.17,0.3
Lumbreras,26091,SIN DISTINTIVO,Áreas no urbanas,120,La Rioja,144,59.7,833.33,27.34,27.89,-0.55
Lumpiaque,50150,DISTINTIVO B,Áreas no urbanas,202,Zaragoza,841,27.63,240.19,14.68,14.47,0.2
Lumpiaque,50150,DISTINTIVO C,Áreas no urbanas,133,Zaragoza,841,18.19,158.15,7.98,7.17,0.82
Lumpiaque,50150,ECO,Áreas no urbanas,8,Zaragoza,841,1.09,9.51,3.88,3.64,0.23
Lumpiaque,50150,SIN DISTINTIVO,Áreas no urbanas,388,Zaragoza,841,53.08,461.36,27.48,27.89,-0.41
Luna,50151,CERO,Áreas no urbanas,1,Zaragoza,694,0.18,1.44,1,2.72,-1.72
Luna,50151,DISTINTIVO B,Áreas no urbanas,171,Zaragoza,694,30.16,246.4,14.1,14.47,-0.38
Luna,50151,DISTINTIVO C,Áreas no urbanas,123,Zaragoza,694,21.69,177.23,6.32,7.17,-0.85
Luna,50151,ECO,Áreas no urbanas,4,Zaragoza,694,0.71,5.76,1.75,3.64,-1.89
Luna,50151,SIN DISTINTIVO,Áreas no urbanas,268,Zaragoza,694,47.27,386.17,27.24,27.89,-0.65
Lupiana,19161,DISTINTIVO B,Áreas no urbanas,73,Guadalajara,286,28.4,255.24,14.95,14.47,0.47
Lupiana,19161,DISTINTIVO C,Áreas no urbanas,57,Guadalajara,286,22.18,199.3,6.65,7.17,-0.52
Lupiana,19161,ECO,Áreas no urbanas,4,Guadalajara,286,1.56,13.99,2.25,3.64,-1.39
Lupiana,19161,SIN DISTINTIVO,Áreas no urbanas,123,Guadalajara,286,47.86,430.07,28.87,27.89,0.98
Lupiñén-Ortilla,22905,CERO,Áreas no urbanas,2,Huesca,354,0.54,5.65,6,2.72,3.28
Lupiñén-Ortilla,22905,DISTINTIVO B,Áreas no urbanas,125,Huesca,354,33.88,353.11,14.3,14.47,-0.17
Lupiñén-Ortilla,22905,DISTINTIVO C,Áreas no urbanas,95,Huesca,354,25.75,268.36,7.38,7.17,0.21
Lupiñén-Ortilla,22905,ECO,Áreas no urbanas,15,Huesca,354,4.07,42.37,3.33,3.64,-0.31
Lupiñén-Ortilla,22905,SIN DISTINTIVO,Áreas no urbanas,132,Huesca,354,35.77,372.88,26.26,27.89,-1.63
Lupión,23057,DISTINTIVO B,Áreas no urbanas,245,Jaén,830,33.65,295.18,14.76,14.47,0.28
Lupión,23057,DISTINTIVO C,Áreas no urbanas,110,Jaén,830,15.11,132.53,7.47,7.17,0.3
Lupión,23057,ECO,Áreas no urbanas,4,Jaén,830,0.55,4.82,2.5,3.64,-1.14
Lupión,23057,SIN DISTINTIVO,Áreas no urbanas,369,Jaén,830,50.69,444.58,24.55,27.89,-3.33
Luque,14039,CERO,Áreas no urbanas,3,Córdoba,2926,0.11,1.03,4,2.72,1.28
Luque,14039,DISTINTIVO B,Áreas no urbanas,802,Córdoba,2926,29.96,274.09,14.21,14.47,-0.27
Luque,14039,DISTINTIVO C,Áreas no urbanas,518,Córdoba,2926,19.35,177.03,7.19,7.17,0.02
Luque,14039,ECO,Áreas no urbanas,12,Córdoba,2926,0.45,4.1,4.33,3.64,0.69
Luque,14039,SIN DISTINTIVO,Áreas no urbanas,1342,Córdoba,2926,50.13,458.65,26.67,27.89,-1.22
Luquin,31160,CERO,Áreas no urbanas,2,Navarra,132,2.08,15.15,2.5,2.72,-0.22
Luquin,31160,DISTINTIVO B,Áreas no urbanas,28,Navarra,132,29.17,212.12,14.39,14.47,-0.08
Luquin,31160,DISTINTIVO C,Áreas no urbanas,24,Navarra,132,25,181.82,9.92,7.17,2.75
Luquin,31160,ECO,Áreas no urbanas,1,Navarra,132,1.04,7.58,2,3.64,-1.64
Luquin,31160,SIN DISTINTIVO,Áreas no urbanas,41,Navarra,132,42.71,310.61,27.76,27.89,-0.13
Luyego,24091,CERO,Áreas no urbanas,1,León,562,0.19,1.78,2,2.72,-0.72
Luyego,24091,DISTINTIVO B,Áreas no urbanas,169,León,562,31.41,300.71,14.42,14.47,-0.05
Luyego,24091,DISTINTIVO C,Áreas no urbanas,76,León,562,14.13,135.23,7.89,7.17,0.73
Luyego,24091,ECO,Áreas no urbanas,3,León,562,0.56,5.34,7.33,3.64,3.69
Luyego,24091,SIN DISTINTIVO,Áreas no urbanas,289,León,562,53.72,514.23,27.21,27.89,-0.68
Luzaga,19162,DISTINTIVO B,Áreas no urbanas,31,Guadalajara,65,32.98,476.92,14.9,14.47,0.43
Luzaga,19162,DISTINTIVO C,Áreas no urbanas,17,Guadalajara,65,18.09,261.54,8.35,7.17,1.19
Luzaga,19162,ECO,Áreas no urbanas,1,Guadalajara,65,1.06,15.38,5,3.64,1.36
Luzaga,19162,SIN DISTINTIVO,Áreas no urbanas,45,Guadalajara,65,47.87,692.31,25.16,27.89,-2.73
Luzaide/Valcarlos,31248,DISTINTIVO B,Áreas no urbanas,146,Navarra,317,32.3,460.57,14.4,14.47,-0.08
Luzaide/Valcarlos,31248,DISTINTIVO C,Áreas no urbanas,96,Navarra,317,21.24,302.84,7.32,7.17,0.15
Luzaide/Valcarlos,31248,ECO,Áreas no urbanas,4,Navarra,317,0.88,12.62,4.75,3.64,1.11
Luzaide/Valcarlos,31248,SIN DISTINTIVO,Áreas no urbanas,206,Navarra,317,45.58,649.84,27.44,27.89,-0.45
Luzón,19163,DISTINTIVO B,Áreas no urbanas,16,Guadalajara,65,34.04,246.15,14.94,14.47,0.46
Luzón,19163,DISTINTIVO C,Áreas no urbanas,4,Guadalajara,65,8.51,61.54,5.25,7.17,-1.92
Luzón,19163,ECO,Áreas no urbanas,1,Guadalajara,65,2.13,15.38,5,3.64,1.36
Luzón,19163,SIN DISTINTIVO,Áreas no urbanas,26,Guadalajara,65,55.32,400,25.92,27.89,-1.96
Láchar,18115,CERO,Áreas no urbanas,8,Granada,3657,0.25,2.19,2.62,2.72,-0.09
Láchar,18115,DISTINTIVO B,Áreas no urbanas,964,Granada,3657,29.98,263.6,14.31,14.47,-0.17
Láchar,18115,DISTINTIVO C,Áreas no urbanas,784,Granada,3657,24.38,214.38,7.24,7.17,0.07
Láchar,18115,ECO,Áreas no urbanas,39,Granada,3657,1.21,10.66,3.62,3.64,-0.02
Láchar,18115,SIN DISTINTIVO,Áreas no urbanas,1421,Granada,3657,44.19,388.57,27.52,27.89,-0.37
Láncara,27026,CERO,Áreas no urbanas,7,Lugo,2501,0.28,2.8,4.29,2.72,1.57
Láncara,27026,DISTINTIVO B,Áreas no urbanas,669,Lugo,2501,26.96,267.49,14.09,14.47,-0.39
Láncara,27026,DISTINTIVO C,Áreas no urbanas,451,Lugo,2501,18.18,180.33,7.27,7.17,0.1
Láncara,27026,ECO,Áreas no urbanas,22,Lugo,2501,0.89,8.8,3.82,3.64,0.18
Láncara,27026,SIN DISTINTIVO,Áreas no urbanas,1332,Lugo,2501,53.69,532.59,27.15,27.89,-0.74
Láujar de Andarax,04057,CERO,Áreas no urbanas,3,Almería,1587,0.2,1.89,4.33,2.72,1.62
Láujar de Andarax,04057,DISTINTIVO B,Áreas no urbanas,427,Almería,1587,28.33,269.06,13.88,14.47,-0.6
Láujar de Andarax,04057,DISTINTIVO C,Áreas no urbanas,401,Almería,1587,26.61,252.68,6.58,7.17,-0.59
Láujar de Andarax,04057,ECO,Áreas no urbanas,20,Almería,1587,1.33,12.6,4.25,3.64,0.61
Láujar de Andarax,04057,SIN DISTINTIVO,Áreas no urbanas,656,Almería,1587,43.53,413.36,26.49,27.89,-1.39
Lécera,50136,CERO,Áreas no urbanas,1,Zaragoza,634,0.19,1.58,2,2.72,-0.72
Lécera,50136,DISTINTIVO B,Áreas no urbanas,153,Zaragoza,634,28.98,241.32,14.41,14.47,-0.07
Lécera,50136,DISTINTIVO C,Áreas no urbanas,120,Zaragoza,634,22.73,189.27,7.55,7.17,0.38
Lécera,50136,ECO,Áreas no urbanas,8,Zaragoza,634,1.52,12.62,4.12,3.64,0.48
Lécera,50136,SIN DISTINTIVO,Áreas no urbanas,246,Zaragoza,634,46.59,388.01,25.7,27.89,-2.18
Líjar,04058,DISTINTIVO B,Áreas no urbanas,113,Almería,383,23.79,295.04,14.43,14.47,-0.04
Líjar,04058,DISTINTIVO C,Áreas no urbanas,92,Almería,383,19.37,240.21,7.66,7.17,0.5
Líjar,04058,ECO,Áreas no urbanas,2,Almería,383,0.42,5.22,1.5,3.64,-2.14
Líjar,04058,SIN DISTINTIVO,Áreas no urbanas,268,Almería,383,56.42,699.74,29.6,27.89,1.72
Lónguida/Longida,31158,CERO,Áreas no urbanas,2,Navarra,271,0.65,7.38,1.5,2.72,-1.22
Lónguida/Longida,31158,DISTINTIVO B,Áreas no urbanas,78,Navarra,271,25.41,287.82,14.72,14.47,0.24
Lónguida/Longida,31158,DISTINTIVO C,Áreas no urbanas,73,Navarra,271,23.78,269.37,6.81,7.17,-0.36
Lónguida/Longida,31158,ECO,Áreas no urbanas,5,Navarra,271,1.63,18.45,3.8,3.64,0.16
Lónguida/Longida,31158,SIN DISTINTIVO,Áreas no urbanas,149,Navarra,271,48.53,549.82,27.54,27.89,-0.35
Lúcar,04061,CERO,Áreas no urbanas,1,Almería,803,0.12,1.25,1,2.72,-1.72
Lúcar,04061,DISTINTIVO B,Áreas no urbanas,228,Almería,803,26.73,283.94,14.37,14.47,-0.1
Lúcar,04061,DISTINTIVO C,Áreas no urbanas,164,Almería,803,19.23,204.23,6.84,7.17,-0.33
Lúcar,04061,ECO,Áreas no urbanas,8,Almería,803,0.94,9.96,2.75,3.64,-0.89
Lúcar,04061,SIN DISTINTIVO,Áreas no urbanas,452,Almería,803,52.99,562.89,27.37,27.89,-0.52
Lújar,18124,CERO,Áreas no urbanas,0,Granada,483,0,0,NA,2.72,NA
Lújar,18124,DISTINTIVO B,Áreas no urbanas,154,Granada,483,26.28,318.84,13.9,14.47,-0.57
Lújar,18124,DISTINTIVO C,Áreas no urbanas,117,Granada,483,19.97,242.24,7.54,7.17,0.37
Lújar,18124,ECO,Áreas no urbanas,2,Granada,483,0.34,4.14,2,3.64,-1.64
Lújar,18124,SIN DISTINTIVO,Áreas no urbanas,313,Granada,483,53.41,648.03,27.33,27.89,-0.56
Macael,04062,CERO,Áreas no urbanas,10,Almería,5393,0.19,1.85,2,2.72,-0.72
Macael,04062,DISTINTIVO B,Áreas no urbanas,1477,Almería,5393,28.31,273.87,14.26,14.47,-0.21
Macael,04062,DISTINTIVO C,Áreas no urbanas,1376,Almería,5393,26.37,255.15,6.49,7.17,-0.68
Macael,04062,ECO,Áreas no urbanas,52,Almería,5393,1,9.64,3.23,3.64,-0.41
Macael,04062,SIN DISTINTIVO,Áreas no urbanas,2303,Almería,5393,44.14,427.04,27.13,27.89,-0.75
Macastre,46158,CERO,Áreas no urbanas,3,Valencia,1387,0.29,2.16,1.33,2.72,-1.38
Macastre,46158,DISTINTIVO B,Áreas no urbanas,320,Valencia,1387,31.4,230.71,14.26,14.47,-0.21
Macastre,46158,DISTINTIVO C,Áreas no urbanas,307,Valencia,1387,30.13,221.34,7.24,7.17,0.08
Macastre,46158,ECO,Áreas no urbanas,14,Valencia,1387,1.37,10.09,4,3.64,0.36
Macastre,46158,SIN DISTINTIVO,Áreas no urbanas,375,Valencia,1387,36.8,270.37,28.73,27.89,0.85
Maceda,32043,CERO,Áreas no urbanas,2,Ourense,2853,0.07,0.7,2.5,2.72,-0.22
Maceda,32043,DISTINTIVO B,Áreas no urbanas,748,Ourense,2853,25.38,262.18,14.27,14.47,-0.2
Maceda,32043,DISTINTIVO C,Áreas no urbanas,580,Ourense,2853,19.68,203.29,7.45,7.17,0.29
Maceda,32043,ECO,Áreas no urbanas,30,Ourense,2853,1.02,10.52,3.4,3.64,-0.24
Maceda,32043,SIN DISTINTIVO,Áreas no urbanas,1587,Ourense,2853,53.85,556.26,27.5,27.89,-0.39
Machacón,37175,DISTINTIVO B,Áreas no urbanas,163,Salamanca,442,27.86,368.78,14.55,14.47,0.07
Machacón,37175,DISTINTIVO C,Áreas no urbanas,113,Salamanca,442,19.32,255.66,7.23,7.17,0.06
Machacón,37175,ECO,Áreas no urbanas,8,Salamanca,442,1.37,18.1,3.75,3.64,0.11
Machacón,37175,SIN DISTINTIVO,Áreas no urbanas,301,Salamanca,442,51.45,681,27.18,27.89,-0.71
Macharaviaya,29066,CERO,Áreas no urbanas,67,Málaga,513,0.95,130.6,1.49,2.72,-1.22
Macharaviaya,29066,DISTINTIVO B,Áreas no urbanas,400,Málaga,513,5.64,779.73,12.08,14.47,-2.4
Macharaviaya,29066,DISTINTIVO C,Áreas no urbanas,5653,Málaga,513,79.78,11019.49,3.47,7.17,-3.7
Macharaviaya,29066,ECO,Áreas no urbanas,678,Málaga,513,9.57,1321.64,1.62,3.64,-2.02
Macharaviaya,29066,SIN DISTINTIVO,Áreas no urbanas,288,Málaga,513,4.06,561.4,24.14,27.89,-3.75
Macotera,37174,CERO,Áreas no urbanas,0,Salamanca,999,0,0,NA,2.72,NA
Macotera,37174,DISTINTIVO B,Áreas no urbanas,302,Salamanca,999,36.12,302.3,14.01,14.47,-0.46
Macotera,37174,DISTINTIVO C,Áreas no urbanas,146,Salamanca,999,17.46,146.15,7.12,7.17,-0.04
Macotera,37174,ECO,Áreas no urbanas,8,Salamanca,999,0.96,8.01,4.88,3.64,1.23
Macotera,37174,SIN DISTINTIVO,Áreas no urbanas,380,Salamanca,999,45.45,380.38,25.59,27.89,-2.3
Madarcos,28078,CERO,Áreas no urbanas,1,Madrid,63,1.79,15.87,2,2.72,-0.72
Madarcos,28078,DISTINTIVO B,Áreas no urbanas,22,Madrid,63,39.29,349.21,14.27,14.47,-0.2
Madarcos,28078,DISTINTIVO C,Áreas no urbanas,10,Madrid,63,17.86,158.73,7,7.17,-0.17
Madarcos,28078,ECO,Áreas no urbanas,4,Madrid,63,7.14,63.49,8.25,3.64,4.61
Madarcos,28078,SIN DISTINTIVO,Áreas no urbanas,19,Madrid,63,33.93,301.59,29.42,27.89,1.53
Maderuelo,40115,CERO,Áreas no urbanas,1,Segovia,115,1.12,8.7,5,2.72,2.28
Maderuelo,40115,DISTINTIVO B,Áreas no urbanas,17,Segovia,115,19.1,147.83,11.29,14.47,-3.18
Maderuelo,40115,DISTINTIVO C,Áreas no urbanas,15,Segovia,115,16.85,130.43,8.13,7.17,0.97
Maderuelo,40115,ECO,Áreas no urbanas,1,Segovia,115,1.12,8.7,6,3.64,2.36
Maderuelo,40115,SIN DISTINTIVO,Áreas no urbanas,55,Segovia,115,61.8,478.26,28.02,27.89,0.13
Madremanya,17097,CERO,Áreas no urbanas,3,Girona,302,1,9.93,2.33,2.72,-0.38
Madremanya,17097,DISTINTIVO B,Áreas no urbanas,77,Girona,302,25.58,254.97,13.48,14.47,-0.99
Madremanya,17097,DISTINTIVO C,Áreas no urbanas,85,Girona,302,28.24,281.46,7.21,7.17,0.04
Madremanya,17097,ECO,Áreas no urbanas,9,Girona,302,2.99,29.8,7.11,3.64,3.47
Madremanya,17097,SIN DISTINTIVO,Áreas no urbanas,127,Girona,302,42.19,420.53,35.04,27.89,7.15
Madrid,28079,CERO,Grandes áreas urbanas,31124,Madrid,3280782,1.57,9.49,3.28,2.72,0.56
Madrid,28079,DISTINTIVO B,Grandes áreas urbanas,547258,Madrid,3280782,27.65,166.81,14.61,14.47,0.13
Madrid,28079,DISTINTIVO C,Grandes áreas urbanas,681775,Madrid,3280782,34.45,207.81,7.85,7.17,0.68
Madrid,28079,ECO,Grandes áreas urbanas,111543,Madrid,3280782,5.64,34,4.18,3.64,0.54
Madrid,28079,SIN DISTINTIVO,Grandes áreas urbanas,607202,Madrid,3280782,30.68,185.08,32.61,27.89,4.72
Madridanos,49103,CERO,Áreas no urbanas,1,Zamora,467,0.22,2.14,3,2.72,0.28
Madridanos,49103,DISTINTIVO B,Áreas no urbanas,137,Zamora,467,29.91,293.36,14.34,14.47,-0.14
Madridanos,49103,DISTINTIVO C,Áreas no urbanas,119,Zamora,467,25.98,254.82,7.24,7.17,0.08
Madridanos,49103,ECO,Áreas no urbanas,7,Zamora,467,1.53,14.99,3,3.64,-0.64
Madridanos,49103,SIN DISTINTIVO,Áreas no urbanas,194,Zamora,467,42.36,415.42,25.72,27.89,-2.17
Madridejos,45087,CERO,Áreas no urbanas,15,Toledo,10202,0.17,1.47,3.47,2.72,0.75
Madridejos,45087,DISTINTIVO B,Áreas no urbanas,2746,Toledo,10202,31.52,269.16,14.1,14.47,-0.37
Madridejos,45087,DISTINTIVO C,Áreas no urbanas,1644,Toledo,10202,18.87,161.14,6.77,7.17,-0.39
Madridejos,45087,ECO,Áreas no urbanas,81,Toledo,10202,0.93,7.94,3.58,3.64,-0.06
Madridejos,45087,SIN DISTINTIVO,Áreas no urbanas,4226,Toledo,10202,48.51,414.23,25.38,27.89,-2.51
Madrigal de la Vera,10111,CERO,Áreas no urbanas,1,Cáceres,1543,0.06,0.65,4,2.72,1.28
Madrigal de la Vera,10111,DISTINTIVO B,Áreas no urbanas,464,Cáceres,1543,28.36,300.71,14.86,14.47,0.38
Madrigal de la Vera,10111,DISTINTIVO C,Áreas no urbanas,263,Cáceres,1543,16.08,170.45,7.69,7.17,0.52
Madrigal de la Vera,10111,ECO,Áreas no urbanas,17,Cáceres,1543,1.04,11.02,2.24,3.64,-1.4
Madrigal de la Vera,10111,SIN DISTINTIVO,Áreas no urbanas,891,Cáceres,1543,54.46,577.45,26.43,27.89,-1.46
Madrigal de las Altas Torres,05114,DISTINTIVO B,Áreas no urbanas,429,Ávila,1350,29.79,317.78,14.85,14.47,0.38
Madrigal de las Altas Torres,05114,DISTINTIVO C,Áreas no urbanas,222,Ávila,1350,15.42,164.44,8.29,7.17,1.12
Madrigal de las Altas Torres,05114,ECO,Áreas no urbanas,8,Ávila,1350,0.56,5.93,4.38,3.64,0.73
Madrigal de las Altas Torres,05114,SIN DISTINTIVO,Áreas no urbanas,781,Ávila,1350,54.24,578.52,27.61,27.89,-0.28
Madrigal del Monte,09196,DISTINTIVO B,Áreas no urbanas,62,Burgos,142,32.29,436.62,13.58,14.47,-0.89
Madrigal del Monte,09196,DISTINTIVO C,Áreas no urbanas,38,Burgos,142,19.79,267.61,7.39,7.17,0.23
Madrigal del Monte,09196,ECO,Áreas no urbanas,3,Burgos,142,1.56,21.13,4.67,3.64,1.03
Madrigal del Monte,09196,SIN DISTINTIVO,Áreas no urbanas,89,Burgos,142,46.35,626.76,24.58,27.89,-3.3
Madrigalejo,10112,CERO,Áreas no urbanas,1,Cáceres,1712,0.07,0.58,5,2.72,2.28
Madrigalejo,10112,DISTINTIVO B,Áreas no urbanas,495,Cáceres,1712,32.27,289.14,14.12,14.47,-0.35
Madrigalejo,10112,DISTINTIVO C,Áreas no urbanas,214,Cáceres,1712,13.95,125,7.31,7.17,0.15
Madrigalejo,10112,ECO,Áreas no urbanas,8,Cáceres,1712,0.52,4.67,3.12,3.64,-0.52
Madrigalejo,10112,SIN DISTINTIVO,Áreas no urbanas,816,Cáceres,1712,53.19,476.64,26.16,27.89,-1.73
Madrigalejo del Monte,09197,DISTINTIVO B,Áreas no urbanas,81,Burgos,183,30.34,442.62,13.69,14.47,-0.78
Madrigalejo del Monte,09197,DISTINTIVO C,Áreas no urbanas,56,Burgos,183,20.97,306.01,6.91,7.17,-0.26
Madrigalejo del Monte,09197,ECO,Áreas no urbanas,6,Burgos,183,2.25,32.79,3.17,3.64,-0.47
Madrigalejo del Monte,09197,SIN DISTINTIVO,Áreas no urbanas,124,Burgos,183,46.44,677.6,24.53,27.89,-3.36
Madrigueras,02045,CERO,Áreas no urbanas,10,Albacete,4644,0.26,2.15,2.1,2.72,-0.62
Madrigueras,02045,DISTINTIVO B,Áreas no urbanas,1220,Albacete,4644,31.45,262.7,14.79,14.47,0.31
Madrigueras,02045,DISTINTIVO C,Áreas no urbanas,848,Albacete,4644,21.86,182.6,7.37,7.17,0.2
Madrigueras,02045,ECO,Áreas no urbanas,29,Albacete,4644,0.75,6.24,3.14,3.64,-0.5
Madrigueras,02045,SIN DISTINTIVO,Áreas no urbanas,1772,Albacete,4644,45.68,381.57,25.91,27.89,-1.98
Madroñal,37176,DISTINTIVO B,Áreas no urbanas,38,Salamanca,140,29.01,271.43,14.97,14.47,0.5
Madroñal,37176,DISTINTIVO C,Áreas no urbanas,21,Salamanca,140,16.03,150,6.81,7.17,-0.36
Madroñal,37176,ECO,Áreas no urbanas,2,Salamanca,140,1.53,14.29,5.5,3.64,1.86
Madroñal,37176,SIN DISTINTIVO,Áreas no urbanas,70,Salamanca,140,53.44,500,29.41,27.89,1.53
Madroñera,10113,CERO,Áreas no urbanas,1,Cáceres,2383,0.04,0.42,3,2.72,0.28
Madroñera,10113,DISTINTIVO B,Áreas no urbanas,715,Cáceres,2383,31.13,300.04,15.05,14.47,0.58
Madroñera,10113,DISTINTIVO C,Áreas no urbanas,407,Cáceres,2383,17.72,170.79,8.04,7.17,0.88
Madroñera,10113,ECO,Áreas no urbanas,13,Cáceres,2383,0.57,5.46,4.31,3.64,0.67
Madroñera,10113,SIN DISTINTIVO,Áreas no urbanas,1161,Cáceres,2383,50.54,487.2,27.47,27.89,-0.42
Maella,50152,CERO,Áreas no urbanas,1,Zaragoza,2097,0.06,0.48,2,2.72,-0.72
Maella,50152,DISTINTIVO B,Áreas no urbanas,481,Zaragoza,2097,30.5,229.38,14.21,14.47,-0.26
Maella,50152,DISTINTIVO C,Áreas no urbanas,401,Zaragoza,2097,25.43,191.23,7.23,7.17,0.06
Maella,50152,ECO,Áreas no urbanas,11,Zaragoza,2097,0.7,5.25,3.18,3.64,-0.46
Maella,50152,SIN DISTINTIVO,Áreas no urbanas,683,Zaragoza,2097,43.31,325.7,25.4,27.89,-2.49
Maello,05115,CERO,Áreas no urbanas,2,Ávila,669,0.31,2.99,2,2.72,-0.72
Maello,05115,DISTINTIVO B,Áreas no urbanas,194,Ávila,669,30.55,289.99,14.36,14.47,-0.12
Maello,05115,DISTINTIVO C,Áreas no urbanas,128,Ávila,669,20.16,191.33,8.21,7.17,1.04
Maello,05115,ECO,Áreas no urbanas,15,Ávila,669,2.36,22.42,3.67,3.64,0.03
Maello,05115,SIN DISTINTIVO,Áreas no urbanas,296,Ávila,669,46.61,442.45,26.35,27.89,-1.54
Magacela,06075,CERO,Áreas no urbanas,1,Badajoz,507,0.27,1.97,5,2.72,2.28
Magacela,06075,DISTINTIVO B,Áreas no urbanas,144,Badajoz,507,38.61,284.02,13.89,14.47,-0.59
Magacela,06075,DISTINTIVO C,Áreas no urbanas,67,Badajoz,507,17.96,132.15,7.97,7.17,0.8
Magacela,06075,ECO,Áreas no urbanas,1,Badajoz,507,0.27,1.97,1,3.64,-2.64
Magacela,06075,SIN DISTINTIVO,Áreas no urbanas,160,Badajoz,507,42.9,315.58,24.49,27.89,-3.39
Magallón,50153,CERO,Áreas no urbanas,1,Zaragoza,1118,0.11,0.89,3,2.72,0.28
Magallón,50153,DISTINTIVO B,Áreas no urbanas,246,Zaragoza,1118,27.77,220.04,14.67,14.47,0.2
Magallón,50153,DISTINTIVO C,Áreas no urbanas,228,Zaragoza,1118,25.73,203.94,7.86,7.17,0.7
Magallón,50153,ECO,Áreas no urbanas,11,Zaragoza,1118,1.24,9.84,4.09,3.64,0.45
Magallón,50153,SIN DISTINTIVO,Áreas no urbanas,400,Zaragoza,1118,45.15,357.78,25.97,27.89,-1.92
Magaz de Cepeda,24093,CERO,Áreas no urbanas,1,León,357,0.3,2.8,1,2.72,-1.72
Magaz de Cepeda,24093,DISTINTIVO B,Áreas no urbanas,89,León,357,27.13,249.3,14.78,14.47,0.3
Magaz de Cepeda,24093,DISTINTIVO C,Áreas no urbanas,49,León,357,14.94,137.25,7.61,7.17,0.44
Magaz de Cepeda,24093,ECO,Áreas no urbanas,6,León,357,1.83,16.81,3,3.64,-0.64
Magaz de Cepeda,24093,SIN DISTINTIVO,Áreas no urbanas,183,León,357,55.79,512.61,27.15,27.89,-0.73
Magaz de Pisuerga,34098,CERO,Áreas no urbanas,1,Palencia,1010,0.08,0.99,2,2.72,-0.72
Magaz de Pisuerga,34098,DISTINTIVO B,Áreas no urbanas,358,Palencia,1010,29.39,354.46,14.4,14.47,-0.07
Magaz de Pisuerga,34098,DISTINTIVO C,Áreas no urbanas,307,Palencia,1010,25.21,303.96,7.79,7.17,0.62
Magaz de Pisuerga,34098,ECO,Áreas no urbanas,16,Palencia,1010,1.31,15.84,5.69,3.64,2.05
Magaz de Pisuerga,34098,SIN DISTINTIVO,Áreas no urbanas,536,Palencia,1010,44.01,530.69,21.74,27.89,-6.15
Magaña,42107,DISTINTIVO B,Áreas no urbanas,21,Soria,66,26.58,318.18,14.9,14.47,0.43
Magaña,42107,DISTINTIVO C,Áreas no urbanas,19,Soria,66,24.05,287.88,7.95,7.17,0.78
Magaña,42107,SIN DISTINTIVO,Áreas no urbanas,39,Soria,66,49.37,590.91,23.67,27.89,-4.22
Maguilla,06076,CERO,Áreas no urbanas,1,Badajoz,961,0.12,1.04,5,2.72,2.28
