recuento,fecuencia_supera,tipo,temp,date,indicativo,inicio_serie
134,24.3,Minimas,1.2,01-24,9001D,2005-02-21
1,0.2,Máximas,23.2,01-24,5047E,2000-01-01
263,41.9,Minimas,0.5,01-24,5047E,2000-01-01
2,0.2,Máximas,20.2,01-24,9563X,1991-11-20
1,0.1,Minimas,11.2,01-24,9563X,1991-11-20
5,0.5,Máximas,19.8,01-24,9573X,1990-01-01
170,18.1,Minimas,4.7,01-24,9573X,1990-01-01
2,0.2,Máximas,20.6,01-24,4358X,1989-03-01
199,20,Minimas,6.8,01-24,4358X,1989-03-01
67,4.2,Máximas,17.2,01-24,1387E,1971-12-01
428,26.7,Minimas,8.4,01-24,1387E,1971-12-01
182,10.7,Máximas,17.1,01-24,1212E,1968-08-01
67,3.9,Minimas,11,01-24,1212E,1968-08-01
13,0.6,Máximas,22.1,01-24,0016A,1945-02-01
772,35.2,Minimas,5.5,01-24,0016A,1945-02-01
468,18.4,Máximas,17.7,01-24,C447A,1941-08-01
70,2.8,Minimas,13.2,01-24,C447A,1941-08-01
86,3.8,Máximas,17.3,01-24,9434,1941-01-01
847,37.4,Minimas,3.7,01-24,9434,1941-01-01
317,11,Máximas,22.7,01-24,C449C,1931-01-01
76,2.6,Minimas,17.9,01-24,C449C,1931-01-01
10,2.7,Máximas,19.5,01-24,6293X,2009-07-19
154,42,Minimas,7.3,01-24,6293X,2009-07-19
14,1.8,Máximas,23.5,01-24,8050X,1997-03-14
362,47.3,Minimas,5.8,01-24,8050X,1997-03-14
23,2.9,Minimas,14.2,01-24,5972X,1997-03-01
7,0.8,Máximas,17.1,01-24,2235U,1986-06-01
233,25.7,Minimas,0.8,01-24,2235U,1986-06-01
28,2.2,Máximas,17.8,01-24,3260B,1982-02-01
322,25.5,Minimas,4.3,01-24,3260B,1982-02-01
15,1,Máximas,20.9,01-24,0367,1973-01-01
471,29.9,Minimas,2.9,01-24,0367,1973-01-01
1,0.1,Máximas,20.9,01-24,3175,1961-01-01
558,28.6,Minimas,2.8,01-24,3175,1961-01-01
434,19.3,Máximas,17.2,01-24,6001,1945-05-01
69,3.1,Minimas,14.7,01-24,6001,1945-05-01
17,0.5,Máximas,23.3,01-24,9981A,1920-01-01
1229,38.6,Minimas,6.4,01-24,9981A,1920-01-01
12,4.3,Máximas,19.2,01-24,1331A,2014-11-20
61,22,Minimas,9,01-24,1331A,2014-11-20
1,0.3,Máximas,22.3,01-24,8489X,2009-01-25
33,10.7,Minimas,3.8,01-24,8489X,2009-01-25
89,12.5,Máximas,16.8,01-24,1183X,1997-04-02
128,18,Minimas,9.9,01-24,1183X,1997-04-02
3,0.2,Máximas,25.9,01-24,7178I,1984-04-01
457,37.8,Minimas,6.1,01-24,7178I,1984-04-01
619,49.9,Máximas,10.6,01-24,9771C,1983-02-01
470,37.9,Minimas,2,01-24,9771C,1983-02-01
9,0.6,Máximas,18.2,01-24,4067,1945-06-01
487,29.8,Minimas,2.2,01-24,4067,1945-06-01
29,1.2,Máximas,17.6,01-24,3365A,1920-01-01
617,25.9,Minimas,3.9,01-24,3365A,1920-01-01
11,2.4,Máximas,17,01-24,9784P,2006-01-29
20,4.3,Minimas,3.4,01-24,9784P,2006-01-29
97,19.6,Minimas,3.2,01-24,0149X,2005-01-14
2,0.3,Máximas,24.5,01-24,5641X,2001-01-01
89,13.8,Minimas,8,01-24,5641X,2001-01-01
94,13.5,Máximas,21,01-24,6156X,2001-01-01
491,70.5,Minimas,7.4,01-24,6156X,2001-01-01
79,10.8,Máximas,23.7,01-24,C459Z,1996-06-12
62,8.4,Minimas,17,01-24,C459Z,1996-06-12
1,0.1,Máximas,18.9,01-24,9019B,1993-01-01
196,24.8,Minimas,2.2,01-24,9019B,1993-01-01
22,2.8,Máximas,19.7,01-24,5995B,1997-03-01
31,4,Minimas,12.9,01-24,5995B,1997-03-01
14,1.8,Máximas,22,01-24,7096B,1987-08-01
127,16.1,Minimas,6.7,01-24,7096B,1987-08-01
21,2.5,Máximas,18.7,01-24,0252D,1981-01-01
140,16.5,Minimas,7.8,01-24,0252D,1981-01-01
16,0.8,Máximas,17.4,01-24,9262,1953-09-01
646,30.7,Minimas,4,01-24,9262,1953-09-01
41,16.6,Máximas,16.8,01-24,1083L,2014-04-29
42,17,Minimas,10,01-24,1083L,2014-04-29
91,13.3,Máximas,17.5,01-24,1208H,2001-03-06
122,17.9,Minimas,10.1,01-24,1208H,2001-03-06
3,0.5,Máximas,22.8,01-24,5427X,2000-02-19
1,0.2,Minimas,13.7,01-24,5427X,2000-02-19
1,0.1,Máximas,20.7,01-24,1700X,1994-01-01
281,30.9,Minimas,4.4,01-24,1700X,1994-01-01
13,1.5,Máximas,19.3,01-24,9569A,1990-04-01
58,6.5,Minimas,8,01-24,9569A,1990-04-01
254,16.1,Máximas,22.3,01-24,C029O,1972-11-01
53,3.4,Minimas,16.9,01-24,C029O,1972-11-01
128,27.9,Minimas,0.1,01-24,2298,1934-02-01
525,23.3,Minimas,4,01-24,5514,1937-12-01
4,0.1,Máximas,20.1,01-24,9390,1920-01-01
1148,35.6,Minimas,0.8,01-24,9390,1920-01-01
14,3.3,Máximas,18.8,01-24,4220X,2006-11-10
62,14.8,Minimas,5.2,01-24,4220X,2006-11-10
4,0.9,Máximas,22.6,01-24,7119B,2009-01-30
55,12.8,Minimas,5.7,01-24,7119B,2009-01-30
5,2.3,Minimas,9.5,01-24,5192,1985-12-01
1,0.1,Minimas,7.5,01-24,1221D,1997-03-01
228,26.3,Máximas,15,01-24,1111,1946-06-01
88,10.1,Minimas,11.4,01-24,1111,1946-06-01
26,1.5,Máximas,21.2,01-24,6325O,1968-01-01
431,24.9,Minimas,9.8,01-24,6325O,1968-01-01
180,8.5,Máximas,18.4,01-24,1014,1955-08-18
493,23.4,Minimas,7.7,01-24,1014,1955-08-18
8,2.1,Máximas,19.4,01-24,1002Y,2009-03-16
131,34.7,Minimas,3.4,01-24,1002Y,2009-03-16
2,0.4,Minimas,6.5,01-24,3111D,2005-07-03
71,12.6,Máximas,20.1,01-24,6058I,2001-01-01
230,40.7,Minimas,10.9,01-24,6058I,2001-01-01
45,5.4,Máximas,21.4,01-24,8325X,1991-02-01
364,43.4,Minimas,7,01-24,8325X,1991-02-01
3,0.7,Máximas,20.5,01-24,4148,1964-01-01
71,15.8,Minimas,4.5,01-24,4148,1964-01-01
93,11.2,Máximas,17.3,01-24,1159,1961-01-01
197,23.7,Minimas,8.2,01-24,1159,1961-01-01
240,14.6,Máximas,19.2,01-24,6000A,1965-01-01
449,27.3,Minimas,11.7,01-24,6000A,1965-01-01
5,0.2,Máximas,21.1,01-24,4452,1955-01-01
849,39.7,Minimas,5,01-24,4452,1955-01-01
68,11.2,Máximas,25.3,01-24,C629X,2003-02-07
12,2,Minimas,19.7,01-24,C629X,2003-02-07
125,22.7,Máximas,15.8,01-24,1283U,1997-04-01
47,8.5,Minimas,11.7,01-24,1283U,1997-04-01
168,27.7,Minimas,4.7,01-24,4244X,2001-01-24
88,9.7,Minimas,1.1,01-24,2630X,1991-10-04
6,0.6,Máximas,21.3,01-24,4410X,1989-06-04
214,23.1,Minimas,6.8,01-24,4410X,1989-06-04
15,1,Máximas,17.1,01-24,9263D,1975-01-01
850,56,Minimas,0.7,01-24,9263D,1975-01-01
2,0.1,Máximas,21.6,01-24,1690A,1972-08-01
402,25.9,Minimas,6.3,01-24,1690A,1972-08-01
99,4.1,Máximas,15.3,01-24,9898,1943-03-01
188,7.7,Minimas,5.9,01-24,9898,1943-03-01
86,25.2,Máximas,15,01-24,1111X,2012-03-01
44,12.9,Minimas,10.9,01-24,1111X,2012-03-01
10,2.1,Minimas,7,01-24,9208E,2006-02-01
19,2.5,Máximas,17.5,01-24,3576X,1996-08-01
177,23.2,Minimas,6,01-24,3576X,1996-08-01
13,1.3,Máximas,17.5,01-24,2946X,1988-12-29
104,10.5,Minimas,5.7,01-24,2946X,1988-12-29
112,10.5,Máximas,19.5,01-24,7012C,1988-09-01
701,65.9,Minimas,7.7,01-24,7012C,1988-09-01
3,0.3,Máximas,20.2,01-24,5270B,1983-04-02
67,6.2,Minimas,9.5,01-24,5270B,1983-04-02
2,0.2,Máximas,23,01-24,4642E,1984-06-01
216,18,Minimas,9.1,01-24,4642E,1984-06-01
82,5.1,Máximas,23.3,01-24,C139E,1970-04-01
337,20.9,Minimas,16.7,01-24,C139E,1970-04-01
1112,47.8,Minimas,2.4,01-24,9170,1948-11-01
18,0.8,Máximas,21.6,01-24,1082,1947-03-01
674,29,Minimas,7.3,01-24,1082,1947-03-01
67,18,Minimas,4.1,01-24,3168D,2011-08-01
2,0.5,Máximas,22.5,01-24,4560Y,2009-06-05
6,1.6,Máximas,18.6,01-24,4103X,2006-11-10
93,24.2,Minimas,3.1,01-24,4103X,2006-11-10
4,0.9,Máximas,23.8,01-24,7275C,2009-01-16
171,39,Minimas,3.3,01-24,7275C,2009-01-16
7,1.6,Máximas,17.3,01-24,9698U,2002-01-01
29,6.8,Minimas,4.2,01-24,9698U,2002-01-01
99,10.4,Máximas,15.7,01-24,1351,1961-01-01
37,3.9,Minimas,12.5,01-24,1351,1961-01-01
13,0.7,Máximas,24.4,01-24,8414A,1965-01-01
652,36.4,Minimas,6.1,01-24,8414A,1965-01-01
1,0,Máximas,19.8,01-24,3200,1951-01-01
375,16.6,Minimas,5.2,01-24,3200,1951-01-01
278,11.5,Máximas,19.6,01-24,7031,1944-08-01
1455,60.5,Minimas,4.5,01-24,7031,1944-08-01
23,6.8,Máximas,17.2,01-24,9434P,2012-10-01
151,44.8,Minimas,3.9,01-24,9434P,2012-10-01
31,8.5,Máximas,18.5,01-24,1014A,2011-11-01
118,32.3,Minimas,7.4,01-24,1014A,2011-11-01
7,1.9,Máximas,22.3,01-24,B691Y,2011-04-19
130,36.1,Minimas,5.9,01-24,B691Y,2011-04-19
164,26.8,Minimas,9,01-24,4549Y,2003-03-01
3,0.5,Máximas,20.3,01-24,4267X,2000-03-01
148,23,Minimas,4.4,01-24,4267X,2000-03-01
208,23,Minimas,3.2,01-24,9111,1989-04-18
107,8.1,Máximas,24.4,01-24,C429I,1980-07-01
14,1.1,Minimas,19.1,01-24,C429I,1980-07-01
2,0.2,Máximas,23.9,01-24,3391,1954-03-01
131,16,Minimas,6.9,01-24,3391,1954-03-01
185,7,Máximas,12.2,01-24,2539,1936-11-01
328,12.5,Minimas,3.9,01-24,2539,1936-11-01
1,0.3,Máximas,19.8,01-24,9091R,2011-09-30
214,57.5,Minimas,-0.1,01-24,9091R,2011-09-30
26,5.4,Máximas,18.5,01-24,1059X,2005-02-09
92,19,Minimas,9.2,01-24,1059X,2005-02-09
2,0.3,Máximas,23.3,01-24,5181D,2001-01-02
108,17.1,Minimas,6,01-24,5181D,2001-01-02
35,5.4,Máximas,21.1,01-24,6302A,2001-01-01
155,24,Minimas,6.3,01-24,6302A,2001-01-01
65,8.3,Minimas,11.2,01-24,5860E,1997-01-11
6,0.7,Máximas,21.1,01-24,B013X,1993-04-15
255,28.2,Minimas,4.2,01-24,B013X,1993-04-15
6,0.5,Máximas,19.6,01-24,1484C,1985-10-01
246,20.9,Minimas,9.1,01-24,1484C,1985-10-01
22,0.9,Máximas,18.2,01-24,8175,1939-12-01
907,35.1,Minimas,1.4,01-24,8175,1939-12-01
488,18.6,Máximas,10.5,01-24,2661,1938-01-01
306,11.7,Minimas,3.4,01-24,2661,1938-01-01
7,0.2,Máximas,17.5,01-24,3195,1920-01-01
442,13.8,Minimas,5.9,01-24,3195,1920-01-01
2,0.6,Máximas,17.4,01-24,9263X,2010-03-19
72,21.3,Minimas,3.5,01-24,9263X,2010-03-19
47,11.8,Máximas,23.1,01-24,C229J,1993-02-01
10,2.5,Minimas,19.3,01-24,C229J,1993-02-01
31,5.7,Máximas,22.7,01-24,8416Y,1994-07-02
104,19,Minimas,9.9,01-24,8416Y,1994-07-02
1,0.2,Máximas,22.6,01-24,5390Y,2000-01-01
4,0.6,Minimas,10.5,01-24,5390Y,2000-01-01
28,3.1,Máximas,16,01-24,2916A,1991-10-23
151,16.9,Minimas,4.3,01-24,2916A,1991-10-23
254,24.9,Máximas,11,01-24,2775X,1988-12-17
58,5.7,Minimas,6.2,01-24,2775X,1988-12-17
288,28.4,Máximas,9.9,01-24,2374X,1988-12-03
105,10.3,Minimas,3.6,01-24,2374X,1988-12-03
1,0,Máximas,20.3,01-24,3013,1949-09-01
726,36.3,Minimas,-1.4,01-24,3013,1949-09-01
118,4.1,Máximas,17.1,01-24,1387,1930-10-01
225,7.8,Minimas,11.8,01-24,1387,1930-10-01
1,0.3,Máximas,21.8,01-24,0372C,2013-03-08
30,9.8,Minimas,4.9,01-24,0372C,2013-03-08
23,4.3,Máximas,15.5,01-24,1735X,2001-02-22
63,11.7,Minimas,6.7,01-24,1735X,2001-02-22
7,1.1,Máximas,19,01-24,3434X,2001-09-22
192,29,Minimas,4.6,01-24,3434X,2001-09-22
5,0.7,Máximas,19.6,01-24,1473A,1994-01-01
164,21.4,Minimas,8.7,01-24,1473A,1994-01-01
11,1.5,Máximas,16.7,01-24,9244X,1992-02-04
184,24.4,Minimas,3.9,01-24,9244X,1992-02-04
9,0.6,Máximas,21.8,01-24,B228,1978-01-01
359,25.2,Minimas,10.1,01-24,B228,1978-01-01
2,0.1,Máximas,18.2,01-24,9091O,1976-01-01
745,52.2,Minimas,0.7,01-24,9091O,1976-01-01
2,0.1,Máximas,21.8,01-24,5973,1935-11-01
58,2.9,Minimas,14.5,01-24,5973,1935-11-01
3,0.1,Máximas,19.4,01-24,3196,1945-05-01
232,9.6,Minimas,6,01-24,3196,1945-05-01
187,7.5,Máximas,20.6,01-24,6155A,1942-05-01
1648,66.2,Minimas,6.5,01-24,6155A,1942-05-01
4,0.7,Máximas,23.4,01-24,7247X,2004-01-14
280,47.3,Minimas,2.2,01-24,7247X,2004-01-14
95,12,Máximas,17.7,01-24,1041A,1997-04-01
201,25.5,Minimas,8.9,01-24,1041A,1997-04-01
3,0.3,Máximas,20.5,01-24,1475X,1994-01-01
152,17.3,Minimas,9.2,01-24,1475X,1994-01-01
342,33.1,Minimas,-0.5,01-24,3130C,1984-10-01
1,0.1,Máximas,17.8,01-24,3191E,1978-01-01
1,0.1,Minimas,10,01-24,3191E,1978-01-01
79,5.2,Máximas,18.9,01-24,B278,1972-08-01
312,20.6,Minimas,7.3,01-24,B278,1972-08-01
2,0.1,Máximas,22.3,01-24,5402,1959-04-01
509,28.1,Minimas,6.3,01-24,5402,1959-04-01
5,0.3,Máximas,19.8,01-24,9619,1928-09-01
432,25.4,Minimas,-0.9,01-24,9619,1928-09-01
6,0.3,Máximas,19.2,01-24,1495,1956-05-01
231,11.8,Minimas,9.4,01-24,1495,1956-05-01
1,0,Máximas,24.8,01-24,5796,1946-02-01
849,40.7,Minimas,5.3,01-24,5796,1946-02-01
28,1.1,Máximas,24.5,01-24,7228,1940-01-01
1078,41.5,Minimas,4.7,01-24,7228,1940-01-01
74,17.1,Minimas,7.9,01-24,4511C,2007-07-09
152,29.7,Máximas,22.6,01-24,C659H,2002-05-01
392,75.8,Minimas,15.6,01-24,C659H,2002-05-01
11,2.2,Máximas,20.3,01-24,6106X,2001-01-01
17,3.4,Minimas,10.1,01-24,6106X,2001-01-01
3,0.4,Máximas,20.4,01-24,1078I,1997-04-01
176,24.6,Minimas,6.4,01-24,1078I,1997-04-01
6,0.8,Máximas,19.7,01-24,3526X,1989-02-01
209,26.3,Minimas,5.7,01-24,3526X,1989-02-01
356,33,Minimas,7.8,01-24,5910,1988-09-01
21,1.2,Máximas,18.7,01-24,B893,1965-01-01
412,23.8,Minimas,9.3,01-24,B893,1965-01-01
158,6.3,Máximas,17.6,01-24,0076,1924-03-01
285,11.1,Minimas,8.4,01-24,0076,1924-03-01
139,4.7,Máximas,17.2,01-24,1024E,1928-01-01
246,8.3,Minimas,10.2,01-24,1024E,1928-01-01
59,13.4,Máximas,20.7,01-24,7002Y,2009-01-11
181,41,Minimas,8.8,01-24,7002Y,2009-01-11
1,0.2,Máximas,18.7,01-24,1037Y,2007-12-19
49,9.9,Minimas,6.7,01-24,1037Y,2007-12-19
14,2.6,Máximas,15.3,01-24,9990X,2002-01-01
18,3.3,Minimas,3,01-24,9990X,2002-01-01
107,18,Máximas,22.6,01-24,C129Z,2000-01-22
108,18.2,Minimas,16.7,01-24,C129Z,2000-01-22
2,0.3,Máximas,19.5,01-24,3338,1997-01-04
86,13,Minimas,5.3,01-24,3338,1997-01-04
4,0.3,Minimas,7,01-24,2150H,1977-01-01
330,28.8,Minimas,0.1,01-24,8368U,1986-04-01
21,1,Máximas,24.5,01-24,7209,1955-01-01
765,37.1,Minimas,4.9,01-24,7209,1955-01-01
372,19.4,Máximas,16.4,01-24,1109,1953-09-12
674,35.1,Minimas,7.3,01-24,1109,1953-09-12
32,6.8,Máximas,16.4,01-24,4147X,2006-11-09
144,30.4,Minimas,2.4,01-24,4147X,2006-11-09
5,0.5,Máximas,19.2,01-24,2465,1988-10-01
33,3,Minimas,7.2,01-24,2465,1988-10-01
5,0.5,Máximas,19.5,01-24,3100B,1976-04-01
340,31.1,Minimas,2.9,01-24,3100B,1976-04-01
386,26.1,Máximas,11.6,01-24,2870,1970-01-01
257,17.4,Minimas,4.4,01-24,2870,1970-01-01
61,3.9,Máximas,23.8,01-24,C929I,1973-12-01
36,2.3,Minimas,19.3,01-24,C929I,1973-12-01
352,16,Máximas,22.2,01-24,C649I,1951-01-01
133,6,Minimas,17.2,01-24,C649I,1951-01-01
41,1.7,Máximas,14.4,01-24,2331,1943-08-01
336,13.5,Minimas,3.6,01-24,2331,1943-08-01
17,0.6,Máximas,18.9,01-24,0200E,1920-01-01
5,0.2,Minimas,12.5,01-24,0200E,1920-01-01
52,15.7,Minimas,3.2,01-24,4090Y,2008-09-14
29,8.5,Máximas,17.9,01-24,1249X,2012-03-01
20,5.9,Minimas,10,01-24,1249X,2012-03-01
3,0.5,Máximas,23.5,01-24,5298X,2001-01-01
198,33.2,Minimas,3.9,01-24,5298X,2001-01-01
1,0.2,Máximas,15.6,01-24,3266A,1997-01-01
1,0.2,Minimas,7.5,01-24,3266A,1997-01-01
5,0.7,Máximas,20.7,01-24,5911A,2000-02-01
17,2.5,Minimas,8.7,01-24,5911A,2000-02-01
199,28.1,Minimas,1.2,01-24,3110C,1997-01-01
10,1.3,Máximas,21,01-24,5704B,1997-01-29
195,25.3,Minimas,4.2,01-24,5704B,1997-01-29
1,0.1,Máximas,20.2,01-24,9381I,1992-08-01
227,27.1,Minimas,0.8,01-24,9381I,1992-08-01
37,2.9,Máximas,18.1,01-24,8178D,1983-01-01
430,33.8,Minimas,2.3,01-24,8178D,1983-01-01
6,0.2,Máximas,18.8,01-24,1428,1943-11-01
362,15,Minimas,7.8,01-24,1428,1943-11-01
3,0.6,Máximas,21.4,01-24,4386B,2007-06-01
10,2.2,Minimas,10.3,01-24,4386B,2007-06-01
9,1.5,Máximas,15.5,01-24,2117D,2002-04-16
106,17.1,Minimas,2.8,01-24,2117D,2002-04-16
108,14.4,Máximas,17,01-24,0201D,1994-04-21
232,31,Minimas,9.4,01-24,0201D,1994-04-21
1,0.1,Máximas,21.7,01-24,8309X,1991-01-10
277,29.5,Minimas,1.9,01-24,8309X,1991-01-10
3,0.3,Máximas,18.6,01-24,B248,1971-04-01
18,2,Minimas,10.7,01-24,B248,1971-04-01
12,1.3,Máximas,16.8,01-24,1400,1951-01-01
18,2,Minimas,12.4,01-24,1400,1951-01-01
2,0.1,Máximas,24.7,01-24,5960,1946-02-01
1281,59.1,Minimas,4.4,01-24,5960,1946-02-01
720,25.2,Máximas,10.7,01-24,2614,1920-02-01
147,5.1,Minimas,7.6,01-24,2614,1920-02-01
1,0.2,Máximas,14.4,01-24,2491C,2001-12-17
25,17.9,Máximas,15.3,01-24,1057B,1997-04-01
10,7.1,Minimas,11.7,01-24,1057B,1997-04-01
99,10.1,Máximas,19.3,01-24,B569X,1989-01-01
138,14.1,Minimas,12.5,01-24,B569X,1989-01-01
16,2.4,Máximas,24.2,01-24,6367B,1988-04-07
263,39.5,Minimas,5.8,01-24,6367B,1988-04-07
555,35.8,Máximas,9.8,01-24,2422,1973-10-01
102,6.6,Minimas,6.4,01-24,2422,1973-10-01
1,0.1,Máximas,23.3,01-24,5530E,1972-07-01
596,37.7,Minimas,1.4,01-24,5530E,1972-07-01
173,10.4,Máximas,18.2,01-24,B954,1944-01-01
844,51,Minimas,7.7,01-24,B954,1944-01-01
634,25.9,Máximas,10.8,01-24,2867,1945-01-01
735,30,Minimas,1.6,01-24,2867,1945-01-01
798,32.2,Minimas,0.1,01-24,2030,1943-11-01
30,1.1,Máximas,24.1,01-24,8025,1938-09-01
616,23.5,Minimas,8.6,01-24,8025,1938-09-01
125,31,Máximas,18.7,01-24,7031X,2011-01-01
213,53,Minimas,5.8,01-24,7031X,2011-01-01
20,2.6,Máximas,19.1,01-24,1050J,1997-04-01
252,32.5,Minimas,6.3,01-24,1050J,1997-04-01
33,4.3,Máximas,15.8,01-24,1393,1994-01-01
66,8.6,Minimas,11.9,01-24,1393,1994-01-01
3,0.4,Máximas,24.2,01-24,7145D,1997-02-19
150,19.2,Minimas,6.2,01-24,7145D,1997-02-19
31,4,Máximas,17.1,01-24,9294E,1993-07-24
422,53.8,Minimas,2.1,01-24,9294E,1993-07-24
176,13.8,Minimas,3,01-24,2444,1983-01-01
143,8.7,Máximas,15.1,01-24,4121,1970-11-01
316,19.2,Minimas,4.7,01-24,4121,1970-11-01
2,0.1,Máximas,16.9,01-24,9585,1927-04-01
2,0.1,Minimas,5.6,01-24,9585,1927-04-01
1,0,Máximas,20.7,01-24,3129,1945-01-01
666,32.6,Minimas,2.4,01-24,3129,1945-01-01
72,2.7,Máximas,22.8,01-24,8416,1937-11-01
412,15.5,Minimas,10.1,01-24,8416,1937-11-01
153,25.5,Máximas,17.8,01-24,5000C,2003-06-01
18,3,Minimas,14.8,01-24,5000C,2003-06-01
32,5.8,Minimas,7.7,01-24,5582A,2001-01-01
1,0.1,Máximas,21,01-24,1505,1951-01-01
196,17.1,Minimas,6.8,01-24,1505,1951-01-01
38,2.2,Máximas,23,01-24,8019,1967-01-01
532,30.1,Minimas,8.2,01-24,8019,1967-01-01
223,9.9,Máximas,13.4,01-24,1549,1951-01-01
422,18.7,Minimas,5,01-24,1549,1951-01-01
1,0.1,Máximas,23.2,01-24,8096,1951-01-01
396,20.3,Minimas,2.9,01-24,8096,1951-01-01
22,1,Máximas,21.5,01-24,5783,1951-01-01
272,12,Minimas,10.2,01-24,5783,1951-01-01
684,21.8,Máximas,10.8,01-24,C430E,1920-01-01
343,11,Minimas,5,01-24,C430E,1920-01-01
69,26,Minimas,3.4,01-24,4061X,2006-10-31
3,0.2,Máximas,19.2,01-24,3469A,1982-12-01
280,22,Minimas,6.6,01-24,3469A,1982-12-01
6,0.8,Máximas,15.8,01-24,1631E,1994-01-01
125,16.8,Minimas,4.8,01-24,1631E,1994-01-01
2,0.3,Máximas,19,01-24,9051,1949-09-01
219,29,Minimas,3.1,01-24,9051,1949-09-01
46,15.1,Máximas,21.9,01-24,C659M,2013-09-21
5,1.6,Minimas,19,01-24,C659M,2013-09-21
8,2.6,Máximas,24.7,01-25,C439J,2014-01-01
38,12.3,Minimas,15.2,01-25,C439J,2014-01-01
25,6,Minimas,9,01-25,5612B,2009-02-13
2,0.5,Máximas,20.4,01-25,3094B,2009-08-01
9,2.2,Minimas,7.8,01-25,3094B,2009-08-01
12,1.6,Máximas,18.3,01-25,9394X,1993-04-01
352,46.7,Minimas,1.3,01-25,9394X,1993-04-01
134,14.4,Máximas,18.2,01-25,B434X,1993-01-01
206,22.2,Minimas,10.3,01-25,B434X,1993-01-01
2,0.2,Máximas,27.9,01-25,8293X,1990-04-02
254,29.4,Minimas,6.5,01-25,8293X,1990-04-02
664,68.3,Máximas,7.1,01-25,2755X,1988-12-17
140,14.4,Minimas,4.4,01-25,2755X,1988-12-17
247,23,Máximas,9.4,01-25,2400E,1988-12-03
356,33.2,Minimas,0.5,01-25,2400E,1988-12-03
160,10.8,Máximas,19.6,01-25,8500A,1976-01-01
241,16.2,Minimas,9,01-25,8500A,1976-01-01
164,9.6,Máximas,22.6,01-25,C249I,1967-01-01
160,9.4,Minimas,17.2,01-25,C249I,1967-01-01
264,47.9,Minimas,-1.2,01-25,9001D,2005-02-21
282,44.9,Minimas,0.2,01-25,5047E,2000-01-01
15,1.6,Máximas,18.9,01-25,9573X,1990-01-01
416,44.3,Minimas,2.1,01-25,9573X,1990-01-01
1,0.1,Máximas,21.2,01-25,4358X,1989-03-01
149,15,Minimas,7.6,01-25,4358X,1989-03-01
12,0.7,Máximas,19.8,01-25,1387E,1971-12-01
407,25.3,Minimas,8.5,01-25,1387E,1971-12-01
224,13.1,Máximas,16.8,01-25,1212E,1968-08-01
296,17.4,Minimas,8.7,01-25,1212E,1968-08-01
119,5.4,Máximas,19.2,01-25,0016A,1945-02-01
617,28.1,Minimas,6.2,01-25,0016A,1945-02-01
220,8.7,Máximas,19.1,01-25,C447A,1941-08-01
62,2.5,Minimas,13.4,01-25,C447A,1941-08-01
53,2.3,Máximas,17.9,01-25,9434,1941-01-01
1089,48.1,Minimas,2.8,01-25,9434,1941-01-01
175,6.1,Máximas,23.4,01-25,C449C,1931-01-01
72,2.5,Minimas,18,01-25,C449C,1931-01-01
119,32.4,Minimas,8,01-25,6293X,2009-07-19
10,1.3,Máximas,24,01-25,8050X,1997-03-14
287,37.5,Minimas,6.6,01-25,8050X,1997-03-14
127,16.1,Minimas,12,01-25,5972X,1997-03-01
1,0.1,Máximas,18.1,01-25,2235U,1986-06-01
24,2.6,Minimas,5.4,01-25,2235U,1986-06-01
5,0.4,Máximas,19.2,01-25,3260B,1982-02-01
536,42.4,Minimas,2.1,01-25,3260B,1982-02-01
2,0.1,Máximas,23.8,01-25,0367,1973-01-01
576,36.6,Minimas,2.1,01-25,0367,1973-01-01
2,0.1,Máximas,20.1,01-25,3175,1961-01-01
609,31.2,Minimas,2.4,01-25,3175,1961-01-01
267,11.9,Máximas,18,01-25,6001,1945-05-01
18,0.8,Minimas,15.5,01-25,6001,1945-05-01
14,0.4,Máximas,23.5,01-25,9981A,1920-01-01
694,21.8,Minimas,8.1,01-25,9981A,1920-01-01
7,2.5,Máximas,19.9,01-25,1331A,2014-11-20
80,28.9,Minimas,8.3,01-25,1331A,2014-11-20
25,8.1,Minimas,4.6,01-25,8489X,2009-01-25
62,8.7,Máximas,17.9,01-25,1183X,1997-04-02
167,23.4,Minimas,9.3,01-25,1183X,1997-04-02
1,0.1,Máximas,28.2,01-25,7178I,1984-04-01
346,28.6,Minimas,7,01-25,7178I,1984-04-01
926,74.7,Máximas,7.3,01-25,9771C,1983-02-01
290,23.4,Minimas,3.4,01-25,9771C,1983-02-01
8,0.5,Máximas,18.6,01-25,4067,1945-06-01
564,34.5,Minimas,2,01-25,4067,1945-06-01
64,2.7,Máximas,17,01-25,3365A,1920-01-01
537,22.5,Minimas,4.1,01-25,3365A,1920-01-01
1,0.2,Máximas,18,01-25,9784P,2006-01-29
33,7.1,Minimas,2.6,01-25,9784P,2006-01-29
110,22.3,Minimas,2.9,01-25,0149X,2005-01-14
2,0.3,Máximas,24.5,01-25,5641X,2001-01-01
140,21.8,Minimas,6.7,01-25,5641X,2001-01-01
10,1.4,Máximas,23.9,01-25,6156X,2001-01-01
191,27.4,Minimas,10.2,01-25,6156X,2001-01-01
17,2.3,Máximas,25.1,01-25,C459Z,1996-06-12
21,2.9,Minimas,18.1,01-25,C459Z,1996-06-12
1,0.1,Máximas,19.4,01-25,9019B,1993-01-01
