fecha,indicativo,nombre_completo,provincia_clean,tmin,tmin_median,anomalia,anomalia_positiva,anomalia_negativa,texto_anomalia,texto_fecha,tipo_anomalia,color_anomalia
2024-03-01,4067,Madridejos (Toledo),Toledo,-1.3,1.7,-3,1.7,-1.3,-3, 1 mar.,▼,#2171b5
2024-03-01,4061X,Quintanar de la Orden (Toledo),Toledo,0.4,4,-3.6,4,0.4,"-3,6", 1 mar.,▼,#2171b5
2024-03-01,3298X,San Pablo de los Montes (Toledo),Toledo,0.5,6.2,-5.7,6.2,0.5,"-5,7", 1 mar.,▼,#2171b5
2024-03-02,3260B,Toledo (Toledo),Toledo,1.4,4.1,-2.7,4.1,1.4,"-2,7", 2 mar.,▼,#2171b5
2024-03-02,3365A,Talavera de la Reina (Toledo),Toledo,3.9,4,-0.1,4,3.9,"-0,1", 2 mar.,▼,#2171b5
2024-03-02,4067,Madridejos (Toledo),Toledo,0.5,2,-1.5,2,0.5,"-1,5", 2 mar.,▼,#2171b5
2024-03-02,3298X,San Pablo de los Montes (Toledo),Toledo,1.5,4.3,-2.8,4.3,1.5,"-2,8", 2 mar.,▼,#2171b5
2024-03-02,4061X,Quintanar de la Orden (Toledo),Toledo,0.7,3.7,-3,3.7,0.7,-3, 2 mar.,▼,#2171b5
2024-03-03,3260B,Toledo (Toledo),Toledo,2.6,4.8,-2.2,4.8,2.6,"-2,2", 3 mar.,▼,#2171b5
2024-03-03,3365A,Talavera de la Reina (Toledo),Toledo,1.6,3.9,-2.3,3.9,1.6,"-2,3", 3 mar.,▼,#2171b5
2024-03-03,4067,Madridejos (Toledo),Toledo,0.4,3,-2.6,3,0.4,"-2,6", 3 mar.,▼,#2171b5
2024-03-03,3298X,San Pablo de los Montes (Toledo),Toledo,0.4,5.1,-4.7,5.1,0.4,"-4,7", 3 mar.,▼,#2171b5
2024-03-03,4061X,Quintanar de la Orden (Toledo),Toledo,-0.7,4.6,-5.3,4.6,-0.7,"-5,3", 3 mar.,▼,#2171b5
2024-03-04,3260B,Toledo (Toledo),Toledo,7.1,5,2.1,7.1,5,"+2,1", 4 mar.,▲,#cb181d
2024-03-04,3365A,Talavera de la Reina (Toledo),Toledo,2.9,4.6,-1.7,4.6,2.9,"-1,7", 4 mar.,▼,#2171b5
2024-03-04,4067,Madridejos (Toledo),Toledo,3.4,3.3,0.1,3.4,3.3,"+0,1", 4 mar.,▲,#cb181d
2024-03-04,3298X,San Pablo de los Montes (Toledo),Toledo,4.1,3.5,0.6,4.1,3.5,"+0,6", 4 mar.,▲,#cb181d
2024-03-04,4061X,Quintanar de la Orden (Toledo),Toledo,3.3,5.1,-1.8,5.1,3.3,"-1,8", 4 mar.,▼,#2171b5
2024-03-05,3260B,Toledo (Toledo),Toledo,3.4,5.3,-1.9,5.3,3.4,"-1,9", 5 mar.,▼,#2171b5
2024-03-05,3365A,Talavera de la Reina (Toledo),Toledo,0.7,4.4,-3.7,4.4,0.7,"-3,7", 5 mar.,▼,#2171b5
2024-03-05,4067,Madridejos (Toledo),Toledo,0.7,3.2,-2.5,3.2,0.7,"-2,5", 5 mar.,▼,#2171b5
2024-03-05,3298X,San Pablo de los Montes (Toledo),Toledo,1.6,3.2,-1.6,3.2,1.6,"-1,6", 5 mar.,▼,#2171b5
2024-03-05,4061X,Quintanar de la Orden (Toledo),Toledo,1.6,3.8,-2.2,3.8,1.6,"-2,2", 5 mar.,▼,#2171b5
2024-03-06,3260B,Toledo (Toledo),Toledo,0.8,4.5,-3.7,4.5,0.8,"-3,7", 6 mar.,▼,#2171b5
2024-03-06,3365A,Talavera de la Reina (Toledo),Toledo,1,4.3,-3.3,4.3,1,"-3,3", 6 mar.,▼,#2171b5
2024-03-06,4067,Madridejos (Toledo),Toledo,-0.7,2.9,-3.6,2.9,-0.7,"-3,6", 6 mar.,▼,#2171b5
2024-03-06,3298X,San Pablo de los Montes (Toledo),Toledo,3.7,2.6,1.1,3.7,2.6,"+1,1", 6 mar.,▲,#cb181d
2024-03-06,4061X,Quintanar de la Orden (Toledo),Toledo,0.5,3.4,-2.9,3.4,0.5,"-2,9", 6 mar.,▼,#2171b5
2024-03-07,3260B,Toledo (Toledo),Toledo,4.3,3.2,1.1,4.3,3.2,"+1,1", 7 mar.,▲,#cb181d
2024-03-07,3365A,Talavera de la Reina (Toledo),Toledo,3.8,2.8,1,3.8,2.8,+1, 7 mar.,▲,#cb181d
2024-03-07,4067,Madridejos (Toledo),Toledo,1.9,1.9,0,1.9,1.9,0, 7 mar.,▼,#2171b5
2024-03-07,3298X,San Pablo de los Montes (Toledo),Toledo,1.7,3.7,-2,3.7,1.7,-2, 7 mar.,▼,#2171b5
2024-03-07,4061X,Quintanar de la Orden (Toledo),Toledo,2.3,2,0.3,2.3,2,"+0,3", 7 mar.,▲,#cb181d
2024-03-08,3260B,Toledo (Toledo),Toledo,6,5.1,0.9,6,5.1,"+0,9", 8 mar.,▲,#cb181d
2024-03-08,3365A,Talavera de la Reina (Toledo),Toledo,6.3,3.9,2.4,6.3,3.9,"+2,4", 8 mar.,▲,#cb181d
2024-03-08,4067,Madridejos (Toledo),Toledo,3.9,2.5,1.4,3.9,2.5,"+1,4", 8 mar.,▲,#cb181d
2024-03-08,3298X,San Pablo de los Montes (Toledo),Toledo,1.7,4.6,-2.9,4.6,1.7,"-2,9", 8 mar.,▼,#2171b5
2024-03-08,4061X,Quintanar de la Orden (Toledo),Toledo,3.8,3.8,0,3.8,3.8,0, 8 mar.,▼,#2171b5
2024-03-09,3260B,Toledo (Toledo),Toledo,4.9,4.4,0.5,4.9,4.4,"+0,5", 9 mar.,▲,#cb181d
2024-03-09,3365A,Talavera de la Reina (Toledo),Toledo,4.8,4.5,0.3,4.8,4.5,"+0,3", 9 mar.,▲,#cb181d
2024-03-09,4067,Madridejos (Toledo),Toledo,4.2,2.8,1.4,4.2,2.8,"+1,4", 9 mar.,▲,#cb181d
2024-03-09,3298X,San Pablo de los Montes (Toledo),Toledo,1.8,5.5,-3.7,5.5,1.8,"-3,7", 9 mar.,▼,#2171b5
2024-03-09,4061X,Quintanar de la Orden (Toledo),Toledo,3.8,3.4,0.4,3.8,3.4,"+0,4", 9 mar.,▲,#cb181d
2024-03-10,3260B,Toledo (Toledo),Toledo,6.2,4.8,1.4,6.2,4.8,"+1,4",10 mar.,▲,#cb181d
2024-03-10,3365A,Talavera de la Reina (Toledo),Toledo,7,3.7,3.3,7,3.7,"+3,3",10 mar.,▲,#cb181d
2024-03-10,4067,Madridejos (Toledo),Toledo,4.6,3,1.6,4.6,3,"+1,6",10 mar.,▲,#cb181d
2024-03-10,3298X,San Pablo de los Montes (Toledo),Toledo,3,3.7,-0.7,3.7,3,"-0,7",10 mar.,▼,#2171b5
2024-03-10,4061X,Quintanar de la Orden (Toledo),Toledo,4.2,2.7,1.5,4.2,2.7,"+1,5",10 mar.,▲,#cb181d
2024-03-11,3260B,Toledo (Toledo),Toledo,5.1,6.1,-1,6.1,5.1,-1,11 mar.,▼,#2171b5
2024-03-11,3365A,Talavera de la Reina (Toledo),Toledo,1,5,-4,5,1,-4,11 mar.,▼,#2171b5
2024-03-11,4067,Madridejos (Toledo),Toledo,1.8,3.6,-1.8,3.6,1.8,"-1,8",11 mar.,▼,#2171b5
2024-03-11,3298X,San Pablo de los Montes (Toledo),Toledo,2.3,5.3,-3,5.3,2.3,-3,11 mar.,▼,#2171b5
2024-03-11,4061X,Quintanar de la Orden (Toledo),Toledo,3.1,4,-0.9,4,3.1,"-0,9",11 mar.,▼,#2171b5
2024-03-12,3260B,Toledo (Toledo),Toledo,3.6,5.5,-1.9,5.5,3.6,"-1,9",12 mar.,▼,#2171b5
2024-03-12,3365A,Talavera de la Reina (Toledo),Toledo,3,4.8,-1.8,4.8,3,"-1,8",12 mar.,▼,#2171b5
2024-03-12,4067,Madridejos (Toledo),Toledo,1.8,4,-2.2,4,1.8,"-2,2",12 mar.,▼,#2171b5
2024-03-12,3298X,San Pablo de los Montes (Toledo),Toledo,4.5,5.1,-0.6,5.1,4.5,"-0,6",12 mar.,▼,#2171b5
2024-03-12,4061X,Quintanar de la Orden (Toledo),Toledo,1.6,4.7,-3.1,4.7,1.6,"-3,1",12 mar.,▼,#2171b5
2024-03-13,3260B,Toledo (Toledo),Toledo,4.5,6,-1.5,6,4.5,"-1,5",13 mar.,▼,#2171b5
2024-03-13,3365A,Talavera de la Reina (Toledo),Toledo,4.6,4.3,0.3,4.6,4.3,"+0,3",13 mar.,▲,#cb181d
2024-03-13,4067,Madridejos (Toledo),Toledo,2.5,3.1,-0.6,3.1,2.5,"-0,6",13 mar.,▼,#2171b5
2024-03-13,3298X,San Pablo de los Montes (Toledo),Toledo,7.5,5.4,2.1,7.5,5.4,"+2,1",13 mar.,▲,#cb181d
2024-03-13,4061X,Quintanar de la Orden (Toledo),Toledo,4.4,4.4,0,4.4,4.4,0,13 mar.,▼,#2171b5
2024-03-14,3260B,Toledo (Toledo),Toledo,6.5,5,1.5,6.5,5,"+1,5",14 mar.,▲,#cb181d
2024-03-14,3365A,Talavera de la Reina (Toledo),Toledo,4.3,4.3,0,4.3,4.3,0,14 mar.,▼,#2171b5
2024-03-14,4067,Madridejos (Toledo),Toledo,6.2,3,3.2,6.2,3,"+3,2",14 mar.,▲,#cb181d
2024-03-14,3298X,San Pablo de los Montes (Toledo),Toledo,7.7,3.7,4,7.7,3.7,+4,14 mar.,▲,#cb181d
2024-03-14,4061X,Quintanar de la Orden (Toledo),Toledo,7.1,3,4.1,7.1,3,"+4,1",14 mar.,▲,#cb181d
2024-03-15,3260B,Toledo (Toledo),Toledo,7.1,5,2.1,7.1,5,"+2,1",15 mar.,▲,#cb181d
2024-03-15,3365A,Talavera de la Reina (Toledo),Toledo,3.8,4.2,-0.4,4.2,3.8,"-0,4",15 mar.,▼,#2171b5
2024-03-15,4067,Madridejos (Toledo),Toledo,3.9,3,0.9,3.9,3,"+0,9",15 mar.,▲,#cb181d
2024-03-15,3298X,San Pablo de los Montes (Toledo),Toledo,7.1,4.4,2.7,7.1,4.4,"+2,7",15 mar.,▲,#cb181d
2024-03-15,4061X,Quintanar de la Orden (Toledo),Toledo,5.5,3.5,2,5.5,3.5,+2,15 mar.,▲,#cb181d
2024-03-16,3260B,Toledo (Toledo),Toledo,8.1,5.5,2.6,8.1,5.5,"+2,6",16 mar.,▲,#cb181d
2024-03-16,3298X,San Pablo de los Montes (Toledo),Toledo,8.4,3.8,4.6,8.4,3.8,"+4,6",16 mar.,▲,#cb181d
2024-03-16,3365A,Talavera de la Reina (Toledo),Toledo,6.8,3.7,3.1,6.8,3.7,"+3,1",16 mar.,▲,#cb181d
2024-03-16,4061X,Quintanar de la Orden (Toledo),Toledo,8,3.8,4.2,8,3.8,"+4,2",16 mar.,▲,#cb181d
2024-03-16,4067,Madridejos (Toledo),Toledo,6.6,2.7,3.9,6.6,2.7,"+3,9",16 mar.,▲,#cb181d
2024-03-17,3260B,Toledo (Toledo),Toledo,9.2,5.1,4.1,9.2,5.1,"+4,1",17 mar.,▲,#cb181d
2024-03-17,3298X,San Pablo de los Montes (Toledo),Toledo,12,3.9,8.1,12,3.9,"+8,1",17 mar.,▲,#cb181d
2024-03-17,3365A,Talavera de la Reina (Toledo),Toledo,8.8,3.6,5.2,8.8,3.6,"+5,2",17 mar.,▲,#cb181d
2024-03-17,4061X,Quintanar de la Orden (Toledo),Toledo,8.3,3.7,4.6,8.3,3.7,"+4,6",17 mar.,▲,#cb181d
2024-03-17,4067,Madridejos (Toledo),Toledo,6.7,3,3.7,6.7,3,"+3,7",17 mar.,▲,#cb181d
2024-03-18,3260B,Toledo (Toledo),Toledo,10.2,5.4,4.8,10.2,5.4,"+4,8",18 mar.,▲,#cb181d
2024-03-18,3298X,San Pablo de los Montes (Toledo),Toledo,13,2.9,10.1,13,2.9,"+10,1",18 mar.,▲,#cb181d
2024-03-18,3365A,Talavera de la Reina (Toledo),Toledo,9.2,3.9,5.3,9.2,3.9,"+5,3",18 mar.,▲,#cb181d
2024-03-18,4061X,Quintanar de la Orden (Toledo),Toledo,9.4,3.9,5.5,9.4,3.9,"+5,5",18 mar.,▲,#cb181d
2024-03-18,4067,Madridejos (Toledo),Toledo,8.6,3,5.6,8.6,3,"+5,6",18 mar.,▲,#cb181d
2024-03-19,3260B,Toledo (Toledo),Toledo,10.1,6.9,3.2,10.1,6.9,"+3,2",19 mar.,▲,#cb181d
2024-03-19,3298X,San Pablo de los Montes (Toledo),Toledo,15,2.8,12.2,15,2.8,"+12,2",19 mar.,▲,#cb181d
2024-03-19,3365A,Talavera de la Reina (Toledo),Toledo,9.6,5,4.6,9.6,5,"+4,6",19 mar.,▲,#cb181d
2024-03-19,4061X,Quintanar de la Orden (Toledo),Toledo,13,3.2,9.8,13,3.2,"+9,8",19 mar.,▲,#cb181d
2024-03-19,4067,Madridejos (Toledo),Toledo,11,3.2,7.8,11,3.2,"+7,8",19 mar.,▲,#cb181d
2024-02-19,8293X,Xàtiva (Valencia),Valencia,7.9,6.1,1.8,7.9,6.1,"+1,8",19 feb.,▲,#cb181d
2024-02-19,8325X,Polinyà de Xúquer (Valencia),Valencia,8.6,6.9,1.7,8.6,6.9,"+1,7",19 feb.,▲,#cb181d
2024-02-19,8414A,Valencia Aeropuerto (Valencia),Valencia,8.3,5.8,2.5,8.3,5.8,"+2,5",19 feb.,▲,#cb181d
2024-02-19,8416Y,"València, Viveros (Valencia)",Valencia,10.4,8.8,1.6,10.4,8.8,"+1,6",19 feb.,▲,#cb181d
2024-02-19,8309X,Utiel (Valencia),Valencia,7.2,0.1,7.1,7.2,0.1,"+7,1",19 feb.,▲,#cb181d
2024-02-20,8293X,Xàtiva (Valencia),Valencia,6.7,4.8,1.9,6.7,4.8,"+1,9",20 feb.,▲,#cb181d
2024-02-20,8325X,Polinyà de Xúquer (Valencia),Valencia,6.5,6.2,0.3,6.5,6.2,"+0,3",20 feb.,▲,#cb181d
2024-02-20,8414A,Valencia Aeropuerto (Valencia),Valencia,6.4,5.4,1,6.4,5.4,+1,20 feb.,▲,#cb181d
2024-02-20,8416Y,"València, Viveros (Valencia)",Valencia,10.1,7.6,2.5,10.1,7.6,"+2,5",20 feb.,▲,#cb181d
2024-02-20,8309X,Utiel (Valencia),Valencia,1.1,0.1,1,1.1,0.1,+1,20 feb.,▲,#cb181d
2024-02-21,8293X,Xàtiva (Valencia),Valencia,3.4,4.6,-1.2,4.6,3.4,"-1,2",21 feb.,▼,#2171b5
2024-02-21,8325X,Polinyà de Xúquer (Valencia),Valencia,5.8,6.2,-0.4,6.2,5.8,"-0,4",21 feb.,▼,#2171b5
2024-02-21,8414A,Valencia Aeropuerto (Valencia),Valencia,3.5,4.9,-1.4,4.9,3.5,"-1,4",21 feb.,▼,#2171b5
2024-02-21,8416Y,"València, Viveros (Valencia)",Valencia,7.4,7.3,0.1,7.4,7.3,"+0,1",21 feb.,▲,#cb181d
2024-02-21,8309X,Utiel (Valencia),Valencia,0,-0.7,0.7,0,-0.7,"+0,7",21 feb.,▲,#cb181d
2024-02-22,8293X,Xàtiva (Valencia),Valencia,13.8,5.1,8.7,13.8,5.1,"+8,7",22 feb.,▲,#cb181d
2024-02-22,8325X,Polinyà de Xúquer (Valencia),Valencia,10.7,6.8,3.9,10.7,6.8,"+3,9",22 feb.,▲,#cb181d
2024-02-22,8414A,Valencia Aeropuerto (Valencia),Valencia,10.5,6.5,4,10.5,6.5,+4,22 feb.,▲,#cb181d
2024-02-22,8416Y,"València, Viveros (Valencia)",Valencia,11.9,8.3,3.6,11.9,8.3,"+3,6",22 feb.,▲,#cb181d
2024-02-22,8309X,Utiel (Valencia),Valencia,10.1,0.8,9.3,10.1,0.8,"+9,3",22 feb.,▲,#cb181d
2024-02-23,8293X,Xàtiva (Valencia),Valencia,9.5,4.2,5.3,9.5,4.2,"+5,3",23 feb.,▲,#cb181d
2024-02-23,8325X,Polinyà de Xúquer (Valencia),Valencia,10.3,5.8,4.5,10.3,5.8,"+4,5",23 feb.,▲,#cb181d
2024-02-23,8414A,Valencia Aeropuerto (Valencia),Valencia,9.7,5.4,4.3,9.7,5.4,"+4,3",23 feb.,▲,#cb181d
2024-02-23,8416Y,"València, Viveros (Valencia)",Valencia,11.5,7.6,3.9,11.5,7.6,"+3,9",23 feb.,▲,#cb181d
2024-02-23,8309X,Utiel (Valencia),Valencia,3.1,-0.1,3.2,3.1,-0.1,"+3,2",23 feb.,▲,#cb181d
2024-02-24,8293X,Xàtiva (Valencia),Valencia,8.9,5.1,3.8,8.9,5.1,"+3,8",24 feb.,▲,#cb181d
2024-02-24,8325X,Polinyà de Xúquer (Valencia),Valencia,8.6,5.6,3,8.6,5.6,+3,24 feb.,▲,#cb181d
2024-02-24,8414A,Valencia Aeropuerto (Valencia),Valencia,8.8,5.8,3,8.8,5.8,+3,24 feb.,▲,#cb181d
2024-02-24,8416Y,"València, Viveros (Valencia)",Valencia,10.2,8.3,1.9,10.2,8.3,"+1,9",24 feb.,▲,#cb181d
2024-02-24,8309X,Utiel (Valencia),Valencia,2.8,-0.2,3,2.8,-0.2,+3,24 feb.,▲,#cb181d
2024-02-25,8293X,Xàtiva (Valencia),Valencia,10.3,6.6,3.7,10.3,6.6,"+3,7",25 feb.,▲,#cb181d
2024-02-25,8309X,Utiel (Valencia),Valencia,2.9,-0.7,3.6,2.9,-0.7,"+3,6",25 feb.,▲,#cb181d
2024-02-25,8325X,Polinyà de Xúquer (Valencia),Valencia,8.6,7.8,0.8,8.6,7.8,"+0,8",25 feb.,▲,#cb181d
2024-02-25,8414A,Valencia Aeropuerto (Valencia),Valencia,9.5,6,3.5,9.5,6,"+3,5",25 feb.,▲,#cb181d
2024-02-25,8416Y,"València, Viveros (Valencia)",Valencia,10.2,8.5,1.7,10.2,8.5,"+1,7",25 feb.,▲,#cb181d
2024-02-26,8293X,Xàtiva (Valencia),Valencia,11.6,5.8,5.8,11.6,5.8,"+5,8",26 feb.,▲,#cb181d
2024-02-26,8309X,Utiel (Valencia),Valencia,4.7,1,3.7,4.7,1,"+3,7",26 feb.,▲,#cb181d
2024-02-26,8325X,Polinyà de Xúquer (Valencia),Valencia,11.1,7.2,3.9,11.1,7.2,"+3,9",26 feb.,▲,#cb181d
2024-02-26,8414A,Valencia Aeropuerto (Valencia),Valencia,12,6.8,5.2,12,6.8,"+5,2",26 feb.,▲,#cb181d
2024-02-26,8416Y,"València, Viveros (Valencia)",Valencia,12.5,9.2,3.3,12.5,9.2,"+3,3",26 feb.,▲,#cb181d
2024-03-01,8293X,Xàtiva (Valencia),Valencia,8.3,5.7,2.6,8.3,5.7,"+2,6", 1 mar.,▲,#cb181d
2024-03-01,8325X,Polinyà de Xúquer (Valencia),Valencia,8.6,6.7,1.9,8.6,6.7,"+1,9", 1 mar.,▲,#cb181d
2024-03-01,8414A,Valencia Aeropuerto (Valencia),Valencia,8.3,6.5,1.8,8.3,6.5,"+1,8", 1 mar.,▲,#cb181d
2024-03-01,8416Y,"València, Viveros (Valencia)",Valencia,9.6,8.7,0.9,9.6,8.7,"+0,9", 1 mar.,▲,#cb181d
2024-03-01,8309X,Utiel (Valencia),Valencia,1.7,2.2,-0.5,2.2,1.7,"-0,5", 1 mar.,▼,#2171b5
2024-03-02,8293X,Xàtiva (Valencia),Valencia,7.3,5.3,2,7.3,5.3,+2, 2 mar.,▲,#cb181d
2024-03-02,8325X,Polinyà de Xúquer (Valencia),Valencia,7.4,7.1,0.3,7.4,7.1,"+0,3", 2 mar.,▲,#cb181d
2024-03-02,8414A,Valencia Aeropuerto (Valencia),Valencia,9.1,6.6,2.5,9.1,6.6,"+2,5", 2 mar.,▲,#cb181d
2024-03-02,8416Y,"València, Viveros (Valencia)",Valencia,9.6,10.5,-0.9,10.5,9.6,"-0,9", 2 mar.,▼,#2171b5
2024-03-02,8309X,Utiel (Valencia),Valencia,2.1,2,0.1,2.1,2,"+0,1", 2 mar.,▲,#cb181d
2024-03-03,8293X,Xàtiva (Valencia),Valencia,6.3,7.2,-0.9,7.2,6.3,"-0,9", 3 mar.,▼,#2171b5
2024-03-03,8325X,Polinyà de Xúquer (Valencia),Valencia,7.4,8.4,-1,8.4,7.4,-1, 3 mar.,▼,#2171b5
2024-03-03,8414A,Valencia Aeropuerto (Valencia),Valencia,7.6,7.8,-0.2,7.8,7.6,"-0,2", 3 mar.,▼,#2171b5
2024-03-03,8416Y,"València, Viveros (Valencia)",Valencia,8.7,10.4,-1.7,10.4,8.7,"-1,7", 3 mar.,▼,#2171b5
2024-03-03,8309X,Utiel (Valencia),Valencia,1.2,3.4,-2.2,3.4,1.2,"-2,2", 3 mar.,▼,#2171b5
2024-03-04,8293X,Xàtiva (Valencia),Valencia,7.3,7.1,0.2,7.3,7.1,"+0,2", 4 mar.,▲,#cb181d
2024-03-04,8325X,Polinyà de Xúquer (Valencia),Valencia,9,9.1,-0.1,9.1,9,"-0,1", 4 mar.,▼,#2171b5
2024-03-04,8414A,Valencia Aeropuerto (Valencia),Valencia,5.9,8,-2.1,8,5.9,"-2,1", 4 mar.,▼,#2171b5
2024-03-04,8416Y,"València, Viveros (Valencia)",Valencia,9.6,10.2,-0.6,10.2,9.6,"-0,6", 4 mar.,▼,#2171b5
2024-03-04,8309X,Utiel (Valencia),Valencia,2.6,1.7,0.9,2.6,1.7,"+0,9", 4 mar.,▲,#cb181d
2024-03-05,8293X,Xàtiva (Valencia),Valencia,7.6,6.5,1.1,7.6,6.5,"+1,1", 5 mar.,▲,#cb181d
2024-03-05,8325X,Polinyà de Xúquer (Valencia),Valencia,6.8,8,-1.2,8,6.8,"-1,2", 5 mar.,▼,#2171b5
2024-03-05,8414A,Valencia Aeropuerto (Valencia),Valencia,5.9,8,-2.1,8,5.9,"-2,1", 5 mar.,▼,#2171b5
2024-03-05,8416Y,"València, Viveros (Valencia)",Valencia,9.6,9.9,-0.3,9.9,9.6,"-0,3", 5 mar.,▼,#2171b5
2024-03-05,8309X,Utiel (Valencia),Valencia,0.7,2.1,-1.4,2.1,0.7,"-1,4", 5 mar.,▼,#2171b5
2024-03-06,8293X,Xàtiva (Valencia),Valencia,3.8,6.5,-2.7,6.5,3.8,"-2,7", 6 mar.,▼,#2171b5
2024-03-06,8325X,Polinyà de Xúquer (Valencia),Valencia,5.8,7.8,-2,7.8,5.8,-2, 6 mar.,▼,#2171b5
2024-03-06,8414A,Valencia Aeropuerto (Valencia),Valencia,3.6,7.9,-4.3,7.9,3.6,"-4,3", 6 mar.,▼,#2171b5
2024-03-06,8416Y,"València, Viveros (Valencia)",Valencia,7.3,9.4,-2.1,9.4,7.3,"-2,1", 6 mar.,▼,#2171b5
2024-03-06,8309X,Utiel (Valencia),Valencia,-1.5,2.8,-4.3,2.8,-1.5,"-4,3", 6 mar.,▼,#2171b5
2024-03-07,8293X,Xàtiva (Valencia),Valencia,9.2,6.8,2.4,9.2,6.8,"+2,4", 7 mar.,▲,#cb181d
2024-03-07,8325X,Polinyà de Xúquer (Valencia),Valencia,8.6,8,0.6,8.6,8,"+0,6", 7 mar.,▲,#cb181d
2024-03-07,8414A,Valencia Aeropuerto (Valencia),Valencia,10,6.7,3.3,10,6.7,"+3,3", 7 mar.,▲,#cb181d
2024-03-07,8416Y,"València, Viveros (Valencia)",Valencia,11.2,8.8,2.4,11.2,8.8,"+2,4", 7 mar.,▲,#cb181d
2024-03-07,8309X,Utiel (Valencia),Valencia,1.9,1.5,0.4,1.9,1.5,"+0,4", 7 mar.,▲,#cb181d
2024-03-08,8293X,Xàtiva (Valencia),Valencia,8.3,5.8,2.5,8.3,5.8,"+2,5", 8 mar.,▲,#cb181d
2024-03-08,8325X,Polinyà de Xúquer (Valencia),Valencia,6.5,6.9,-0.4,6.9,6.5,"-0,4", 8 mar.,▼,#2171b5
2024-03-08,8414A,Valencia Aeropuerto (Valencia),Valencia,9.1,7,2.1,9.1,7,"+2,1", 8 mar.,▲,#cb181d
2024-03-08,8416Y,"València, Viveros (Valencia)",Valencia,10,9.6,0.4,10,9.6,"+0,4", 8 mar.,▲,#cb181d
2024-03-08,8309X,Utiel (Valencia),Valencia,3.3,1.8,1.5,3.3,1.8,"+1,5", 8 mar.,▲,#cb181d
2024-03-09,8293X,Xàtiva (Valencia),Valencia,8.9,6.3,2.6,8.9,6.3,"+2,6", 9 mar.,▲,#cb181d
2024-03-09,8325X,Polinyà de Xúquer (Valencia),Valencia,8.2,7.3,0.9,8.2,7.3,"+0,9", 9 mar.,▲,#cb181d
2024-03-09,8414A,Valencia Aeropuerto (Valencia),Valencia,8.5,6.4,2.1,8.5,6.4,"+2,1", 9 mar.,▲,#cb181d
2024-03-09,8416Y,"València, Viveros (Valencia)",Valencia,9.2,9,0.2,9.2,9,"+0,2", 9 mar.,▲,#cb181d
2024-03-09,8309X,Utiel (Valencia),Valencia,3,1.3,1.7,3,1.3,"+1,7", 9 mar.,▲,#cb181d
2024-03-10,8293X,Xàtiva (Valencia),Valencia,7,5.5,1.5,7,5.5,"+1,5",10 mar.,▲,#cb181d
2024-03-10,8325X,Polinyà de Xúquer (Valencia),Valencia,9.1,7.6,1.5,9.1,7.6,"+1,5",10 mar.,▲,#cb181d
2024-03-10,8414A,Valencia Aeropuerto (Valencia),Valencia,8.6,7.5,1.1,8.6,7.5,"+1,1",10 mar.,▲,#cb181d
2024-03-10,8416Y,"València, Viveros (Valencia)",Valencia,9.7,9,0.7,9.7,9,"+0,7",10 mar.,▲,#cb181d
2024-03-10,8309X,Utiel (Valencia),Valencia,3.6,0.9,2.7,3.6,0.9,"+2,7",10 mar.,▲,#cb181d
2024-03-11,8293X,Xàtiva (Valencia),Valencia,9.9,6.1,3.8,9.9,6.1,"+3,8",11 mar.,▲,#cb181d
2024-03-11,8325X,Polinyà de Xúquer (Valencia),Valencia,10.2,6.8,3.4,10.2,6.8,"+3,4",11 mar.,▲,#cb181d
2024-03-11,8414A,Valencia Aeropuerto (Valencia),Valencia,9.8,6.8,3,9.8,6.8,+3,11 mar.,▲,#cb181d
2024-03-11,8416Y,"València, Viveros (Valencia)",Valencia,10.4,9.1,1.3,10.4,9.1,"+1,3",11 mar.,▲,#cb181d
2024-03-11,8309X,Utiel (Valencia),Valencia,4.2,0.9,3.3,4.2,0.9,"+3,3",11 mar.,▲,#cb181d
2024-03-12,8293X,Xàtiva (Valencia),Valencia,7.4,6.5,0.9,7.4,6.5,"+0,9",12 mar.,▲,#cb181d
2024-03-12,8325X,Polinyà de Xúquer (Valencia),Valencia,8.8,7.6,1.2,8.8,7.6,"+1,2",12 mar.,▲,#cb181d
2024-03-12,8414A,Valencia Aeropuerto (Valencia),Valencia,5.8,8.2,-2.4,8.2,5.8,"-2,4",12 mar.,▼,#2171b5
2024-03-12,8416Y,"València, Viveros (Valencia)",Valencia,9.6,10.4,-0.8,10.4,9.6,"-0,8",12 mar.,▼,#2171b5
2024-03-12,8309X,Utiel (Valencia),Valencia,2.5,1.9,0.6,2.5,1.9,"+0,6",12 mar.,▲,#cb181d
2024-03-13,8293X,Xàtiva (Valencia),Valencia,4.9,6.8,-1.9,6.8,4.9,"-1,9",13 mar.,▼,#2171b5
2024-03-13,8325X,Polinyà de Xúquer (Valencia),Valencia,6.7,7.9,-1.2,7.9,6.7,"-1,2",13 mar.,▼,#2171b5
2024-03-13,8414A,Valencia Aeropuerto (Valencia),Valencia,5.1,8,-2.9,8,5.1,"-2,9",13 mar.,▼,#2171b5
2024-03-13,8416Y,"València, Viveros (Valencia)",Valencia,7.9,10.1,-2.2,10.1,7.9,"-2,2",13 mar.,▼,#2171b5
2024-03-13,8309X,Utiel (Valencia),Valencia,1.6,1.3,0.3,1.6,1.3,"+0,3",13 mar.,▲,#cb181d
