Series,Localidad,Administración,Recep.,Domicilio,Provincia,Teléfono,Calle,Número,Premio,Valor,Dirección,Latitude,Longitude,premios_serie
0.3,GIJÓN,,35555,"JOSE LAS CLOTAS, 1",ASTURIAS,985176162,"Jose Las Clotas, 1",88979,5º Premio,"6,000","Jose Las Clotas, 1, Gijón, Asturias",43.53899,-5.6632999,18000
0.3,BARCELONA,336,11335,"C.C. ARENAS-GRAN VIA CORTS CATALANES, 373-385 LS28",BARCELONA,934247349,"C.C. Arenas-Gran Via Corts Catalanes, 373-385 Ls28",88979,5º Premio,"6,000","C.C. Arenas-Gran Via Corts Catalanes, 373-385 Ls28, Barcelona, Barcelona",41.3763271,2.1493096,18000
0.3,PALLEJÀ,,15855,"JOAN MOLINS PARERA, 52",BARCELONA,936631030,"Joan Molins Parera, 52",88979,5º Premio,"6,000","Joan Molins Parera, 52, Pallejà, Barcelona",41.4193428,1.9972808,18000
0.3,CIUTADELLA DE MENORCA,,60600,"CARNICERIA, 5 - MENORCA",ILLES BALEARS,971381195,"Carniceria, 5 - Menorca",88979,5º Premio,"6,000","Carniceria, 5 - Menorca, Ciutadella De Menorca, Illes Balears",39.9991163,3.8389047,18000
0.3,PALMA DE MALLORCA,,61290,"C/ ARAGÓN, 228 (ES VIVERO)",ILLES BALEARS,971470442,"C/ Aragón, 228 (Es Vivero)",88979,5º Premio,"6,000","C/ Aragón, 228 (Es Vivero), Palma De Mallorca, Illes Balears",39.5890009,2.677209,18000
0.3,VECINDARIO,,44515,"BLAS PASCAL, 4 LOCAL-3",LAS PALMAS,928758148,"Blas Pascal, 4 Local-3",88979,5º Premio,"6,000","Blas Pascal, 4 Local-3, Vecindario, Las Palmas",27.85161,-15.4411792,18000
0.3,COLLADO VILLALBA,,99385,"AZUELA, 29",MADRID,918406859,"Azuela, 29",88979,5º Premio,"6,000","Azuela, 29, Collado Villalba, Madrid",40.6266874,-4.0195447,18000
0.3,MADRID,304,94905,"CAMINO VIEJO DE LEGANES, 174",MADRID,914624513,"Camino Viejo De Leganes, 174",88979,5º Premio,"6,000","Camino Viejo De Leganes, 174, Madrid, Madrid",40.3788841,-3.7330667,18000
0.3,MADRID,,96245,"C/.STA.VIRGILIA, 7",MADRID,917645486,"C/.Sta.Virgilia, 7",88979,5º Premio,"6,000","C/.Sta.Virgilia, 7, Madrid, Madrid",40.4776271,-3.6427767,18000
0.3,PARACUELLOS DEL JARAMA,,98415,"REAL, 35",MADRID,916581330,"Real, 35",88979,5º Premio,"6,000","Real, 35, Paracuellos Del Jarama, Madrid",40.5056034,-3.5302108,18000
0.3,ALCAYNA (LA),,53770,"AVDA. PICOS DE EUROPA, 21",MURCIA,968404356,"Avda. Picos De Europa, 21",88979,5º Premio,"6,000","Avda. Picos De Europa, 21, Alcayna (La), Murcia",38.08935,-1.16671,18000
0.3,EL ALBUJON,,54695,"CL GENERAL MOSCARDO, 32",MURCIA,968160428,"Cl General Moscardo, 32",88979,5º Premio,"6,000","Cl General Moscardo, 32, El Albujon, Murcia",37.7185286,-1.0479921,18000
0.3,SAN JAVIER,2,54460,C.C. DOS MARES CTRA. NAC. 332 KM32 L-B13-A,MURCIA,968547110,C.C. Dos Mares Ctra. Nac. 332 Km32 L-B13-A,88979,5º Premio,"6,000","C.C. Dos Mares Ctra. Nac. 332 Km32 L-B13-A, San Javier, Murcia",37.8054749,-0.8379313,18000
0.3,OURENSE,,55040,"PROGRESO, 89 L-3  GALERIAS PROYFLEM",OURENSE,988074435,"Progreso, 89 L-3  Galerias Proyflem",88979,5º Premio,"6,000","Progreso, 89 L-3  Galerias Proyflem, Ourense, Ourense",42.3387779,-7.8663342,18000
0.3,O PORRIÑO,,86205,"RAMON GONZALEZ, 7",PONTEVEDRA,986330368,"Ramon Gonzalez, 7",88979,5º Premio,"6,000","Ramon Gonzalez, 7, O Porriño, Pontevedra",42.1622871,-8.6212507,18000
0.3,LLÍRIA,,80870,"JUAN IZQUIERDO, 31",VALENCIA,962781974,"Juan Izquierdo, 31",88979,5º Premio,"6,000","Juan Izquierdo, 31, Llíria, Valencia",39.6241628,-0.593714,18000
0.2,MADRIGUERAS,,1695,"ALCALDE LUIS FUENTES, 11",ALBACETE,967485080,"Alcalde Luis Fuentes, 11",88979,5º Premio,"6,000","Alcalde Luis Fuentes, 11, Madrigueras, Albacete",39.237108,-1.8009176,12000
0.2,SAN VICENTE DEL RASPEIG,,3040,"LA HUERTA, 31  L-3",ALICANTE,966144112,"La Huerta, 31  L-3",88979,5º Premio,"6,000","La Huerta, 31  L-3, San Vicente Del Raspeig, Alicante",38.4101441,-0.5352356,12000
0.2,ROQUETAS DE MAR,,5575,"AVDA PLAYA SERENA, 126 (URB. ROQ. DE MAR)",ALMERÍA,950334310,"Avda Playa Serena, 126 (Urb. Roq. De Mar)",88979,5º Premio,"6,000","Avda Playa Serena, 126 (Urb. Roq. De Mar), Roquetas De Mar, Almería",36.7237229,-2.627156,12000
0.2,BARCELONA,124,11465,"GIRONA, 154",BARCELONA,934576706,"Girona, 154",88979,5º Premio,"6,000","Girona, 154, Barcelona, Barcelona",41.3992284,2.1660924,12000
0.2,SANTURTZI,2,17110,"LAS VIÑAS, 7",BIZKAIA,944830840,"Las Viñas, 7",88979,5º Premio,"6,000","Las Viñas, 7, Santurtzi, Bizkaia",43.328857,-3.0367224,12000
0.2,BARBATE,,21485,"PIO XII, No 34",CÁDIZ,956432171,"Pio Xii, No 34",88979,5º Premio,"6,000","Pio Xii, No 34, Barbate, Cádiz",36.1915776,-5.9239729,12000
0.2,CABEZÓN DE LA SAL,,69460,"AVDA. CANTABRIA, 3",CANTABRIA,635481025,"Avda. Cantabria, 3",88979,5º Premio,"6,000","Avda. Cantabria, 3, Cabezón De La Sal, Cantabria",43.3080765,-4.2356004,12000
0.2,SOCUÉLLAMOS,,26530,"PROFESOR TIERNO GALVÁN, 1",CIUDAD REAL,926532990,"Profesor Tierno Galván, 1",88979,5º Premio,"6,000","Profesor Tierno Galván, 1, Socuéllamos, Ciudad Real",39.2826113,-2.7952118,12000
0.2,MONTILLA,,28295,"AVDA. DE ANDALUCIA, 16B",CÓRDOBA,957727159,"Avda. De Andalucia, 16B",88979,5º Premio,"6,000","Avda. De Andalucia, 16B, Montilla, Córdoba",37.5835465,-4.6431465,12000
0.2,VILLAVICIOSA DE CÓRDOBA,,27535,"PLAZA DE ANDALUCIA, 9",CÓRDOBA,957360399,"Plaza De Andalucia, 9",88979,5º Premio,"6,000","Plaza De Andalucia, 9, Villaviciosa De Córdoba, Córdoba",38.0762036,-5.0145285,12000
0.2,SAN SEBASTIAN,,65135,"JOSE MARIA SALAVERRIA, 39",GIPUZKOA,943457053,"Jose Maria Salaverria, 39",88979,5º Premio,"6,000","Jose Maria Salaverria, 39, San Sebastian, Gipuzkoa",43.3038924,-1.9799944,12000
0.2,ZUMARRAGA,,66215,"LEGAZPI,10",GIPUZKOA,943720470,"Legazpi,10",88979,5º Premio,"6,000","Legazpi,10, Zumarraga, Gipuzkoa",43.0896062,-2.3158845,12000
0.2,AINSA,,40005,"AVDA.CENTRAL,2",HUESCA,974500043,"Avda.Central,2",88979,5º Premio,"6,000","Avda.Central,2, Ainsa, Huesca",42.4145782,0.1406426,12000
0.2,SABIÑÁNIGO,,40610,AVDA. EJERCITO 4,HUESCA,974480711,Avda. Ejercito 4,88979,5º Premio,"6,000","Avda. Ejercito 4, Sabiñánigo, Huesca",42.5094946,-0.3565675,12000
0.2,PALMA DE MALLORCA,,61300,"RAFAEL RODRÍGUEZ MÉNDEZ, 16",ILLES BALEARS,628446453,"Rafael Rodríguez Méndez, 16",88979,5º Premio,"6,000","Rafael Rodríguez Méndez, 16, Palma De Mallorca, Illes Balears",39.5772502,2.6414247,12000
0.2,LAS PALMAS GC,49,43865,C.C. CORTE INGLES-AV. JOSE MESA Y LOPEZ 15 PT BAJA,LAS PALMAS,928241197,C.C. Corte Ingles-Av. Jose Mesa Y Lopez 15 Pt Baja,88979,5º Premio,"6,000","C.C. Corte Ingles-Av. Jose Mesa Y Lopez 15 Pt Baja, Las Palmas Gc, Las Palmas",28.134365,-15.4323435,12000
0.2,SAN FERNANDO,,43905,"PARTERA LEONORITA, 6 L-2 Y 3",LAS PALMAS,696280583,"Partera Leonorita, 6 L-2 Y 3",88979,5º Premio,"6,000","Partera Leonorita, 6 L-2 Y 3, San Fernando, Las Palmas",28.0967364,-15.5893347,12000
0.2,TAMARACEITE,,43040,"C.C. LOS ALISIOS, HERMANOS DOMÍNGUEZ, S/N L-B72",LAS PALMAS,658656042,"C.C. Los Alisios, Hermanos Domínguez, S/N L-B72",88979,5º Premio,"6,000","C.C. Los Alisios, Hermanos Domínguez, S/N L-B72, Tamaraceite, Las Palmas",28.0993744,-15.4745869,12000
0.2,TELDE,,44710,"ROTONDA EL CUBILLO,1",LAS PALMAS,928698234,"Rotonda El Cubillo,1",88979,5º Premio,"6,000","Rotonda El Cubillo,1, Telde, Las Palmas",28.0059471,-15.4135045,12000
0.2,LEÓN,,45725,"AVDA. JOSE Ma.FERNANDEZ, 40",LEÓN,987254637,"Avda. Jose Ma.Fernandez, 40",88979,5º Premio,"6,000","Avda. Jose Ma.Fernandez, 40, León, León",21.1250077,-101.6859605,12000
0.2,CERVERA,3,46260,"AVDA. CATALUÑA, 49",LLEIDA,973531836,"Avda. Cataluña, 49",88979,5º Premio,"6,000","Avda. Cataluña, 49, Cervera, Lleida",41.671412,1.2725251,12000
0.2,GETAFE,,99645,"TRAVESIA de Carabanchel, lc1, acc. c/Madrid, 119,",MADRID,615329166,"Travesia De Carabanchel, Lc1, Acc. C/Madrid, 119,",88979,5º Premio,"6,000","Travesia De Carabanchel, Lc1, Acc. C/Madrid, 119,, Getafe, Madrid",40.3135004,-3.7276013,12000
0.2,MADRID,,94385,"LA DEL MANOJO DE ROSAS, 64",MADRID,913179091,"La Del Manojo De Rosas, 64",88979,5º Premio,"6,000","La Del Manojo De Rosas, 64, Madrid, Madrid",40.356032,-3.6976002,12000
0.2,EL PALMAR,,54360,"PZA. DE LA CONSTITUCIÓN, 5",MURCIA,968882137,"Pza. De La Constitución, 5",88979,5º Premio,"6,000","Pza. De La Constitución, 5, El Palmar, Murcia",37.940447,-1.1720289,12000
0.2,SAN ADRIÁN,,62575,"PELAYO SOLA, 7",NAVARRA,948670506,"Pelayo Sola, 7",88979,5º Premio,"6,000","Pelayo Sola, 7, San Adrián, Navarra",42.3350823,-1.9325418,12000
0.2,OURENSE,1,56000,"RUA DO PASEO, 30 (GALERÍAS VICAMBRE LOC 6)",OURENSE,988214311,"Rua Do Paseo, 30 (Galerías Vicambre Loc 6)",88979,5º Premio,"6,000","Rua Do Paseo, 30 (Galerías Vicambre Loc 6), Ourense, Ourense",42.3404743,-7.8644225,12000
0.2,O GROVE,,86970,"RUA CASTELAO, 116",PONTEVEDRA,986731086,"Rua Castelao, 116",88979,5º Premio,"6,000","Rua Castelao, 116, O Grove, Pontevedra",42.4911153,-8.859171,12000
0.2,DOS HERMANAS,,72240,"TAJO, BLOQUE 4 (EDIFICIO VISTAZUL)",SEVILLA,955666928,"Tajo, Bloque 4 (Edificio Vistazul)",88979,5º Premio,"6,000","Tajo, Bloque 4 (Edificio Vistazul), Dos Hermanas, Sevilla",37.2857458,-5.9112779,12000
0.2,MAIRENA DEL ALJARAFE,,72200,"AV. DE LOS DESCUBRIMIENTOS, 19 B",SEVILLA,954181355,"Av. De Los Descubrimientos, 19 B",88979,5º Premio,"6,000","Av. De Los Descubrimientos, 19 B, Mairena Del Aljarafe, Sevilla",37.349037,-6.052605,12000
0.2,LA VICTORIA DE ACENTEJO,,67505,"CRTA. GRAL. DEL NORTE, 92 L-2",STA.CRUZ.TFE,922581694,"Crta. Gral. Del Norte, 92 L-2",88979,5º Premio,"6,000","Crta. Gral. Del Norte, 92 L-2, La Victoria De Acentejo, Sta.Cruz.Tfe",28.4349713,-16.4717527,12000
0.2,LLANO DEL MORO,,68290,"SAN FRANCISCO DE PAULA, 2",STA.CRUZ.TFE,922611945,"San Francisco De Paula, 2",88979,5º Premio,"6,000","San Francisco De Paula, 2, Llano Del Moro, Sta.Cruz.Tfe",28.4425654,-16.3342796,12000
0.2,TARRAGONA,16,75700,C.C. PARK CENTRAL.VIDAL BARRAQUER-15-17-KIOSCO 7,TARRAGONA,977245765,C.C. Park Central.Vidal Barraquer-15-17-Kiosco 7,88979,5º Premio,"6,000","C.C. Park Central.Vidal Barraquer-15-17-Kiosco 7, Tarragona, Tarragona",41.1188827,1.2444909,12000
0.2,TOLEDO,7,78630,"ANDALUCIA, 6",TOLEDO,925250337,"Andalucia, 6",88979,5º Premio,"6,000","Andalucia, 6, Toledo, Toledo",39.8628296,-4.0273067,12000
0.2,VALENCIA,,83125,"AVDA. DEL PUERTO, 330 BAJO",VALENCIA,667448161,"Avda. Del Puerto, 330 Bajo",88979,5º Premio,"6,000","Avda. Del Puerto, 330 Bajo, Valencia, Valencia",39.4600848,-0.3337346,12000
0.2,VALENCIA,99,83915,"EXPLORADOR ANDRES, 34",VALENCIA,963720189,"Explorador Andres, 34",88979,5º Premio,"6,000","Explorador Andres, 34, Valencia, Valencia",39.4713697,-0.3454161,12000
0.2,VALENCIA,47,83565,"C.C. NUEVO CENTRO AV. PIO XII, 2-4-6 LOCAL 102",VALENCIA,963470369,"C.C. Nuevo Centro Av. Pio Xii, 2-4-6 Local 102",88979,5º Premio,"6,000","C.C. Nuevo Centro Av. Pio Xii, 2-4-6 Local 102, Valencia, Valencia",39.481068,-0.390529,12000
0.1,ALBACETE,15,1120,"FERIA, 57",ALBACETE,967507129,"Feria, 57",88979,5º Premio,"6,000","Feria, 57, Albacete, Albacete",38.9961051,-1.8627151,6000
0.1,ALBACETE,,1035,"AVENIDA DE ESPAÑA, 41",ALBACETE,967222945,"Avenida De España, 41",88979,5º Premio,"6,000","Avenida De España, 41, Albacete, Albacete",38.9845433,-1.853363,6000
0.1,ALBACETE,,1065,"FERIA,  78",ALBACETE,967504835,"Feria,  78",88979,5º Premio,"6,000","Feria,  78, Albacete, Albacete",38.9977219,-1.8661143,6000
0.1,LA RODA,2,1680,"RAMON Y CAJAL, 3",ALBACETE,967443094,"Ramon Y Cajal, 3",88979,5º Premio,"6,000","Ramon Y Cajal, 3, La Roda, Albacete",39.2054013,-2.1580577,6000
0.1,VALDEGANGA,,1770,"ALBACETE, 21",ALBACETE,967400073,"Albacete, 21",88979,5º Premio,"6,000","Albacete, 21, Valdeganga, Albacete",38.9942576,-1.860173,6000
0.1,ALCOY,,2130,"OLIVER, 37",ALICANTE,645838887,"Oliver, 37",88979,5º Premio,"6,000","Oliver, 37, Alcoy, Alicante",38.6942086,-0.4828147,6000
0.1,ALFAZ DEL PI,,3310,"AV. EL ALBIR, 49",ALICANTE,966865718,"Av. El Albir, 49",88979,5º Premio,"6,000","Av. El Albir, 49, Alfaz Del Pi, Alicante",38.5521379,-0.1012415,6000
0.1,ALICANTE,32,4305,"C.C.EL CORTE INGLES-AVDA MAISONNAVE, 53",ALICANTE,965928657,"C.C.El Corte Ingles-Avda Maisonnave, 53",88979,5º Premio,"6,000","C.C.El Corte Ingles-Avda Maisonnave, 53, Alicante, Alicante",38.34315,-0.4932131,6000
0.1,ALICANTE,,4275,"STA. MARIA MAZZARELLO, 19 (ENTDA GRAL BONANZA) L-9",ALICANTE,965286003,"Sta. Maria Mazzarello, 19 (Entda Gral Bonanza) L-9",88979,5º Premio,"6,000","Sta. Maria Mazzarello, 19 (Entda Gral Bonanza) L-9, Alicante, Alicante",38.3406918,-0.5022049,6000
0.1,ALTEA,1,3460,"AV. L'ALT REI EN JAUME I, 30 BAJO A",ALICANTE,965840275,"Av. L'Alt Rei En Jaume I, 30 Bajo A",88979,5º Premio,"6,000","Av. L'Alt Rei En Jaume I, 30 Bajo A, Altea, Alicante",38.6024059,-0.046733,6000
0.1,BENIDORM,,3405,"RUZAFA, 33 L-1",ALICANTE,965854031,"Ruzafa, 33 L-1",88979,5º Premio,"6,000","Ruzafa, 33 L-1, Benidorm, Alicante",38.5382543,-0.1299144,6000
0.1,DÉNIA,,3510,"BELLA VISTA, 8",ALICANTE,965781096,"Bella Vista, 8",88979,5º Premio,"6,000","Bella Vista, 8, Dénia, Alicante",38.84457,0.10972,6000
0.1,EL CAMPELLO,1,3360,"DR. FLEMING, 41",ALICANTE,965631459,"Dr. Fleming, 41",88979,5º Premio,"6,000","Dr. Fleming, 41, El Campello, Alicante",38.428478,-0.3994443,6000
0.1,JAVEA,,3340,"SANTISIMO CRISTO DEL MAR, 16",ALICANTE,965790460,"Santisimo Cristo Del Mar, 16",88979,5º Premio,"6,000","Santisimo Cristo Del Mar, 16, Javea, Alicante",38.7954708,0.1810823,6000
0.1,JIJONA,,3215,"CAPITAN JOSEP HERNANDEZ MIRA, 1",ALICANTE,965613115,"Capitan Josep Hernandez Mira, 1",88979,5º Premio,"6,000","Capitan Josep Hernandez Mira, 1, Jijona, Alicante",38.5390047,-0.5075652,6000
0.1,LA FOIA,,32615,"AVDA. SAN ANTONIO, 9",ALICANTE,965454093,"Avda. San Antonio, 9",88979,5º Premio,"6,000","Avda. San Antonio, 9, La Foia, Alicante",38.2124091,-0.6838282,6000
0.1,MARINA-OASIS,,32285,"AMSTERDAM, S/N",ALICANTE,661619973,"Amsterdam, S/N",88979,5º Premio,"6,000","Amsterdam, S/N, Marina-Oasis, Alicante",38.3459963,-0.4906855,6000
0.1,MONOVAR,,3680,"ZURBARAN, 5",ALICANTE,665888141,"Zurbaran, 5",88979,5º Premio,"6,000","Zurbaran, 5, Monovar, Alicante",38.4345189,-0.8426133,6000
0.1,ORIHUELA,10,32780,"C.C. ZENIA BOULEVARD C/ JADE, 2 L-900",ALICANTE,965355820,"C.C. Zenia Boulevard C/ Jade, 2 L-900",88979,5º Premio,"6,000","C.C. Zenia Boulevard C/ Jade, 2 L-900, Orihuela, Alicante",37.9305065,-0.7363415,6000
0.1,ORIHUELA,,32640,CTRA. TORREVIEJA-CARTA.KM. 6,ALICANTE,966730267,Ctra. Torrevieja-Carta.Km. 6,88979,5º Premio,"6,000","Ctra. Torrevieja-Carta.Km. 6, Orihuela, Alicante",38.0753357,-0.7383312,6000
0.1,ORIHUELA,3,32565,"OBISPO ROCAMORA, 36",ALICANTE,965303219,"Obispo Rocamora, 36",88979,5º Premio,"6,000","Obispo Rocamora, 36, Orihuela, Alicante",38.0827369,-0.9411981,6000
0.1,PILAR DE LA HORADADA,1,32675,"MAYOR, 62",ALICANTE,966766667,"Mayor, 62",88979,5º Premio,"6,000","Mayor, 62, Pilar De La Horadada, Alicante",37.8631809,-0.7901334,6000
0.1,SAN VICENTE DEL RASPEIG,,3060,"ECHEGARAY, 2",ALICANTE,965660588,"Echegaray, 2",88979,5º Premio,"6,000","Echegaray, 2, San Vicente Del Raspeig, Alicante",38.3956617,-0.5250876,6000
0.1,TORREVIEJA,3,32300,"JOAQUÍN CHAPARRIETA,ESQ UNIÓN MUSICALTORREVEJENSE",ALICANTE,966843606,"Joaquín Chaparrieta,Esq Unión Musicaltorrevejense",88979,5º Premio,"6,000","Joaquín Chaparrieta,Esq Unión Musicaltorrevejense, Torrevieja, Alicante",37.9847003,-0.6808233,6000
0.1,ALMERÍA,17,5260,"C.C. CARREFOUR-AVDA. MEDITERRANEO, 244",ALMERÍA,950227425,"C.C. Carrefour-Avda. Mediterraneo, 244",88979,5º Premio,"6,000","C.C. Carrefour-Avda. Mediterraneo, 244, Almería, Almería",36.8411848,-2.4443906,6000
0.1,EL EJIDO,6,5490,"CRTRA. DE LA MOJONERA, 152 C (LAS NORIAS)",ALMERÍA,950587427,"Crtra. De La Mojonera, 152 C (Las Norias)",88979,5º Premio,"6,000","Crtra. De La Mojonera, 152 C (Las Norias), El Ejido, Almería",36.7575985,-2.751558,6000
0.1,EL EJIDO,3,5420,"ALMERIA, 59",ALMERÍA,950481517,"Almeria, 59",88979,5º Premio,"6,000","Almeria, 59, El Ejido, Almería",36.7735501,-2.816576,6000
0.1,ROQUETAS DE MAR,6,5340,"AVDA. JUAN CARLOS I, 44",ALMERÍA,950338091,"Avda. Juan Carlos I, 44",88979,5º Premio,"6,000","Avda. Juan Carlos I, 44, Roquetas De Mar, Almería",36.7655352,-2.6115767,6000
0.1,ROQUETAS DE MAR,1,5455,"GRAVINA, 15",ALMERÍA,950322257,"Gravina, 15",88979,5º Premio,"6,000","Gravina, 15, Roquetas De Mar, Almería",36.7633171,-2.6172854,6000
0.1,VÍCAR,2,5545,"PLAZA GARCIA LORCA, 5 (LAS CABAÑUELAS)",ALMERÍA,950555789,"Plaza Garcia Lorca, 5 (Las Cabañuelas)",88979,5º Premio,"6,000","Plaza Garcia Lorca, 5 (Las Cabañuelas), Vícar, Almería",36.8039835,-2.6310625,6000
0.1,AVILÉS,,57725,"DEL PRADO, 20",ASTURIAS,985520913,"Del Prado, 20",88979,5º Premio,"6,000","Del Prado, 20, Avilés, Asturias",43.5579523,-5.9246653,6000
0.1,CANGAS DE NARCEA,,58925,"AVDA. DE OVIEDO, S/N",ASTURIAS,985810075,"Avda. De Oviedo, S/N",88979,5º Premio,"6,000","Avda. De Oviedo, S/N, Cangas De Narcea, Asturias",43.1840846,-6.5441463,6000
0.1,CANGAS DE NARCEA,,58915,"ALCALDE DIAZ PENEDELA, 12",ASTURIAS,984051132,"Alcalde Diaz Penedela, 12",88979,5º Premio,"6,000","Alcalde Diaz Penedela, 12, Cangas De Narcea, Asturias",43.1783392,-6.5507786,6000
0.1,CASTROPOL,1,58520,"PENZOL LAVANDERA, 16",ASTURIAS,985635377,"Penzol Lavandera, 16",88979,5º Premio,"6,000","Penzol Lavandera, 16, Castropol, Asturias",43.4289777,-6.9541293,6000
0.1,GIJÓN,,35515,"AVENIDA SCHULTZ,141",ASTURIAS,984196042,"Avenida Schultz,141",88979,5º Premio,"6,000","Avenida Schultz,141, Gijón, Asturias",43.5279128,-5.6668512,6000
0.1,GIJÓN,5,35705,"PALACIO VALDES, 9",ASTURIAS,985340547,"Palacio Valdes, 9",88979,5º Premio,"6,000","Palacio Valdes, 9, Gijón, Asturias",43.5392039,-5.6657349,6000
0.1,GIJÓN,33,35645,C.C.LOS FRESNOS-RIO DE ORO-LOCAL B-67- 2 (B 89),ASTURIAS,985145009,C.C.Los Fresnos-Rio De Oro-Local B-67- 2 (B 89),88979,5º Premio,"6,000","C.C.Los Fresnos-Rio De Oro-Local B-67- 2 (B 89), Gijón, Asturias",43.5326246,-5.6617924,6000
0.1,GIJÓN,,35805,"VELAZQUEZ, 17",ASTURIAS,985380431,"Velazquez, 17",88979,5º Premio,"6,000","Velazquez, 17, Gijón, Asturias",43.5212697,-5.6754463,6000
0.1,GIJÓN,,35585,"GRAL. SUAREZ VALDES, 23",ASTURIAS,985369116,"Gral. Suarez Valdes, 23",88979,5º Premio,"6,000","Gral. Suarez Valdes, 23, Gijón, Asturias",43.531834,-5.6484953,6000
0.1,OVIEDO,,57050,"JOVELLANOS, 8",ASTURIAS,985227703,"Jovellanos, 8",88979,5º Premio,"6,000","Jovellanos, 8, Oviedo, Asturias",43.363462,-5.8443679,6000
0.1,OVIEDO,,57195,"AMSTERDAM, 10",ASTURIAS,985116117,"Amsterdam, 10",88979,5º Premio,"6,000","Amsterdam, 10, Oviedo, Asturias",43.3728822,-5.8313345,6000
0.1,POLA DE LAVIANA,1,58210,"LIBERTAD, 48",ASTURIAS,985602654,"Libertad, 48",88979,5º Premio,"6,000","Libertad, 48, Pola De Laviana, Asturias",43.2450108,-5.5616573,6000
0.1,NAVALUENGA,,6330,"C/ HOSPITAL,1",ÁVILA,920286104,"C/ Hospital,1",88979,5º Premio,"6,000","C/ Hospital,1, Navaluenga, Ávila",40.4097658,-4.7080057,6000
0.1,BADAJOZ,,8790,"LA JARA, 3",BADAJOZ,924250955,"La Jara, 3",88979,5º Premio,"6,000","La Jara, 3, Badajoz, Badajoz",38.8794495,-6.9706535,6000
0.1,LLERENA,2,8090,"LA CARCEL, 1",BADAJOZ,924870103,"La Carcel, 1",88979,5º Premio,"6,000","La Carcel, 1, Llerena, Badajoz",38.2376876,-6.0163146,6000
0.1,VILLAFRANCA DE LOS BARROS,,7835,"PLAZA DE ESPAÑA, 14",BADAJOZ,924524489,"Plaza De España, 14",88979,5º Premio,"6,000","Plaza De España, 14, Villafranca De Los Barros, Badajoz",38.5610216,-6.3390576,6000
0.1,VILLANUEVA DEL FRESNO,,8455,"PLAZA DE ESPAÑA, 25",BADAJOZ,924427279,"Plaza De España, 25",88979,5º Premio,"6,000","Plaza De España, 25, Villanueva Del Fresno, Badajoz",38.3750537,-7.1669046,6000
0.1,BARCELONA,56,11115,"BALUARTE, 46",BARCELONA,932214267,"Baluarte, 46",88979,5º Premio,"6,000","Baluarte, 46, Barcelona, Barcelona",41.3873974,2.168568,6000
0.1,BARCELONA,,9340,"JOAQIUIN COSTA, 35",BARCELONA,662074151,"Joaqiuin Costa, 35",88979,5º Premio,"6,000","Joaqiuin Costa, 35, Barcelona, Barcelona",41.3823931,2.1657076,6000
0.1,BARCELONA,302,10885,"TAMARIT, 163 (TIENDA 2)",BARCELONA,934230382,"Tamarit, 163 (Tienda 2)",88979,5º Premio,"6,000","Tamarit, 163 (Tienda 2), Barcelona, Barcelona",41.3786169,2.1605846,6000
0.1,CALELLA,2,14600,"FRANCESC MATAS I RODES, 13",BARCELONA,937695068,"Francesc Matas I Rodes, 13",88979,5º Premio,"6,000","Francesc Matas I Rodes, 13, Calella, Barcelona",41.6146368,2.6625183,6000
0.1,CASTELLDEFELS,,12425,"POMPEU FABRA, 5",BARCELONA,936655511,"Pompeu Fabra, 5",88979,5º Premio,"6,000","Pompeu Fabra, 5, Castelldefels, Barcelona",41.2795007,1.9773848,6000
