cod_mun,municipio,provincia,renta,renta_previa,var_anual
29064,Jubrique,Málaga,565,718,-21.309192200557103
29065,Júzcar,Málaga,240,239,0.41841004184100417
29066,Macharaviaya,Málaga,524,496,5.64516129032258
29067,Málaga,Málaga,578063,561435,2.9616963673443943
29068,Manilva,Málaga,16845,13510,24.685418208734273
29069,Marbella,Málaga,149032,135124,10.292768124093426
29070,Mijas,Málaga,86556,74028,16.923326308964175
29071,Moclinejo,Málaga,1255,1283,-2.1823850350740455
29072,Mollina,Málaga,5352,5115,4.633431085043989
29073,Monda,Málaga,2801,2470,13.400809716599191
29903,Montecorto,Málaga,579,NA,NA
29074,Montejaque,Málaga,939,1016,-7.578740157480316
29075,Nerja,Málaga,20899,21086,-0.8868443517025515
29076,Ojén,Málaga,4069,3256,24.96928746928747
29077,Parauta,Málaga,247,248,-0.4032258064516129
29079,Periana,Málaga,3235,3502,-7.624214734437464
29080,Pizarra,Málaga,9607,9099,5.583031102318936
29081,Pujerra,Málaga,294,328,-10.365853658536585
29082,Rincón de la Victoria,Málaga,49917,41040,21.630116959064328
29083,Riogordo,Málaga,2734,3030,-9.768976897689768
29084,Ronda,Málaga,33662,36473,-7.707070984015574
29085,Salares,Málaga,187,231,-19.047619047619047
29086,Sayalonga,Málaga,1573,1477,6.4996614759647935
29087,Sedella,Málaga,600,672,-10.714285714285714
29904,Serrato,Málaga,478,NA,NA
29088,Sierra de Yeguas,Málaga,3381,3522,-4.003407155025554
29089,Teba,Málaga,3726,4116,-9.475218658892128
29090,Tolox,Málaga,2210,2296,-3.7456445993031355
29901,Torremolinos,Málaga,67877,66270,2.4249283235249735
29091,Torrox,Málaga,18782,16387,14.615243790809787
29092,Totalán,Málaga,724,738,-1.8970189701897018
29093,Valle de Abdalajís,Málaga,2502,2742,-8.752735229759299
29094,Vélez-Málaga,Málaga,82972,76922,7.865110111541562
29095,Villanueva de Algaidas,Málaga,4140,4454,-7.049842837898518
29902,Villanueva de la Concepción,Málaga,3272,3425,-4.467153284671533
29098,Villanueva de Tapia,Málaga,1438,1628,-11.67076167076167
29096,Villanueva del Rosario,Málaga,3371,3637,-7.313720098982677
29097,Villanueva del Trabuco,Málaga,5388,5399,-0.2037414335988146
29099,Viñuela,Málaga,2041,1949,4.720369420215495
29100,Yunquera,Málaga,2884,3133,-7.947654005745291
30001,Abanilla,Murcia,6047,6510,-7.112135176651306
30002,Abarán,Murcia,13080,13157,-0.5852397963061488
30003,Águilas,Murcia,35910,34395,4.404709986916703
30004,Albudeite,Murcia,1393,1424,-2.1769662921348316
30005,Alcantarilla,Murcia,42619,41406,2.9295271216731873
30902,Los Alcázares,Murcia,16958,15628,8.510366009726132
30006,Aledo,Murcia,1084,1044,3.8314176245210727
30007,Alguazas,Murcia,9819,9356,4.948696023941856
30008,Alhama de Murcia,Murcia,22475,20560,9.31420233463035
30009,Archena,Murcia,19492,18426,5.785303375664822
30010,Beniel,Murcia,11508,11057,4.078864068011215
30011,Blanca,Murcia,6573,6448,1.9385856079404467
30012,Bullas,Murcia,11609,12244,-5.186213655668082
30013,Calasparra,Murcia,10118,10585,-4.411903637222485
30014,Campos del Río,Murcia,2064,2201,-6.224443434802362
30015,Caravaca de la Cruz,Murcia,25659,26088,-1.6444342226310946
30016,Cartagena,Murcia,215826,215757,0.031980422419666574
30017,Cehegín,Murcia,14935,15946,-6.340147999498306
30018,Ceutí,Murcia,12286,10899,12.725938159464171
30019,Cieza,Murcia,35179,35195,-0.045461002983378324
30020,Fortuna,Murcia,10665,9928,7.42344883158743
30021,Fuente Álamo de Murcia,Murcia,17253,16117,7.048458149779736
30022,Jumilla,Murcia,26107,25496,2.39645434577973
30023,Librilla,Murcia,5394,4812,12.094763092269327
30024,Lorca,Murcia,95726,91849,4.221058476412373
30025,Lorquí,Murcia,7307,6932,5.409694171956145
30026,Mazarrón,Murcia,33377,34422,-3.0358491662308986
30027,Molina de Segura,Murcia,73593,66771,10.217010378757244
30028,Moratalla,Murcia,7807,8305,-5.996387718242023
30029,Mula,Murcia,17124,17082,0.24587284861257463
30030,Murcia,Murcia,459778,437667,5.052014431062886
30031,Ojós,Murcia,501,578,-13.321799307958477
30032,Pliego,Murcia,3913,4049,-3.358854038034083
30033,Puerto Lumbreras,Murcia,16219,14502,11.83974624189767
30034,Ricote,Murcia,1281,1451,-11.71605789110958
30035,San Javier,Murcia,33489,31901,4.977900379298455
30036,San Pedro del Pinatar,Murcia,26465,23981,10.358200241858137
30901,Santomera,Murcia,16116,15547,3.6598700713964107
30037,Torre-Pacheco,Murcia,37039,33419,10.83216134534247
30038,Las Torres de Cotillas,Murcia,21907,21478,1.9973926808827636
30039,Totana,Murcia,32835,30733,6.839553574333777
30040,Ulea,Murcia,866,926,-6.479481641468683
30041,La Unión,Murcia,20560,18965,8.410229369891905
30042,Villanueva del Río Segura,Murcia,3271,2440,34.057377049180324
30043,Yecla,Murcia,35052,34448,1.7533673943334882
31001,Abáigar,Navarra,84,101,-16.831683168316832
31002,Abárzuza/Abartzuza,Navarra,538,548,-1.824817518248175
31003,Abaurregaina/Abaurrea Alta,Navarra,132,137,-3.64963503649635
31004,Abaurrepea/Abaurrea Baja,Navarra,29,39,-25.64102564102564
31005,Aberin,Navarra,346,390,-11.282051282051283
31006,Ablitas,Navarra,2480,2649,-6.379765949414873
31007,Adiós,Navarra,165,184,-10.326086956521738
31008,Aguilar de Codés,Navarra,69,100,-31
31009,Aibar/Oibar,Navarra,785,874,-10.183066361556065
31011,Allín/Allin,Navarra,883,854,3.395784543325527
31012,Allo,Navarra,934,1046,-10.707456978967496
31010,Altsasu/Alsasua,Navarra,7441,7618,-2.323444473615122
31013,Améscoa Baja,Navarra,722,793,-8.953341740226985
31014,Ancín/Antzin,Navarra,338,379,-10.817941952506596
31015,Andosilla,Navarra,2752,2913,-5.526948163405424
31016,Ansoáin/Antsoain,Navarra,10739,10825,-0.7944572748267897
31017,Anue,Navarra,493,436,13.073394495412844
31018,Añorbe,Navarra,614,582,5.498281786941581
31019,Aoiz/Agoitz,Navarra,2778,2615,6.233269598470363
31020,Araitz,Navarra,512,572,-10.48951048951049
31025,Arakil,Navarra,967,946,2.2198731501057085
31021,Aranarache/Aranaratxe,Navarra,69,88,-21.59090909090909
31023,Aranguren,Navarra,11717,7984,46.7560120240481
31024,Arano,Navarra,115,121,-4.958677685950414
31022,Arantza,Navarra,606,645,-6.046511627906977
31026,Aras,Navarra,153,180,-15
31027,Arbizu,Navarra,1125,1095,2.73972602739726
31028,Arce/Artzi,Navarra,250,258,-3.10077519379845
31029,Los Arcos,Navarra,1129,1213,-6.924979389942291
31030,Arellano,Navarra,164,196,-16.3265306122449
31031,Areso,Navarra,273,276,-1.0869565217391304
31032,Arguedas,Navarra,2302,2366,-2.7049873203719357
31033,Aria,Navarra,49,58,-15.517241379310345
31034,Aribe,Navarra,33,49,-32.6530612244898
31035,Armañanzas,Navarra,46,59,-22.033898305084744
31036,Arróniz,Navarra,1054,1106,-4.701627486437613
31037,Arruazu,Navarra,99,114,-13.157894736842104
31038,Artajona,Navarra,1734,1727,0.4053271569195136
31039,Artazu,Navarra,118,122,-3.278688524590164
31040,Atez/Atetz,Navarra,230,245,-6.122448979591836
31058,Auritz/Burguete,Navarra,230,279,-17.562724014336915
31041,Ayegui/Aiegi,Navarra,2434,1987,22.496225465525917
31042,Azagra,Navarra,3778,3838,-1.5633142261594581
31043,Azuelo,Navarra,27,40,-32.5
31044,Bakaiku,Navarra,353,333,6.006006006006006
31901,Barañáin/Barañain,Navarra,19812,21376,-7.316616766467066
31045,Barásoain,Navarra,612,654,-6.422018348623854
31046,Barbarin,Navarra,49,65,-24.615384615384617
31047,Bargota,Navarra,254,315,-19.365079365079367
31048,Barillas,Navarra,237,188,26.063829787234045
31049,Basaburua,Navarra,837,870,-3.793103448275862
31050,Baztan,Navarra,7857,7958,-1.2691631063081177
31137,Beintza-Labaien,Navarra,217,243,-10.699588477366255
31051,Beire,Navarra,301,321,-6.230529595015576
31052,Belascoáin,Navarra,115,124,-7.258064516129033
31250,Bera,Navarra,3786,3761,0.6647168306301515
31053,Berbinzana,Navarra,674,720,-6.388888888888888
31905,Beriáin,Navarra,4123,3834,7.537819509650495
31902,Berrioplano/Berriobeiti,Navarra,7448,5816,28.060522696011002
31903,Berriozar,Navarra,10704,9323,14.812828488683898
31054,Bertizarana,Navarra,588,625,-5.92
31055,Betelu,Navarra,375,351,6.837606837606838
31253,Bidaurreta,Navarra,166,153,8.49673202614379
31056,Biurrun-Olcoz,Navarra,227,228,-0.43859649122807015
31057,Buñuel,Navarra,2237,2347,-4.686834256497656
31059,Burgui/Burgi,Navarra,195,238,-18.067226890756302
31060,Burlada/Burlata,Navarra,19706,18106,8.836849663095107
31061,El Busto,Navarra,55,74,-25.675675675675674
31062,Cabanillas,Navarra,1337,1477,-9.47867298578199
31063,Cabredo,Navarra,85,108,-21.296296296296298
31064,Cadreita,Navarra,2032,2099,-3.1919961886612676
31065,Caparroso,Navarra,2781,2792,-0.3939828080229226
31066,Cárcar,Navarra,1119,1112,0.6294964028776978
31067,Carcastillo,Navarra,2477,2565,-3.4307992202729043
31068,Cascante,Navarra,3943,3971,-0.7051120624527827
31069,Cáseda,Navarra,951,1024,-7.12890625
31070,Castejón,Navarra,4283,4163,2.8825366322363677
31071,Castillonuevo,Navarra,13,16,-18.75
31193,Cendea de Olza/Oltza Zendea,Navarra,1866,1762,5.902383654937571
31072,Cintruénigo,Navarra,8041,7819,2.839237754188515
31074,Cirauqui/Zirauki,Navarra,489,506,-3.3596837944664033
31075,Ciriza/Ziritza,Navarra,165,118,39.83050847457627
31076,Cizur,Navarra,3884,3646,6.527701590784421
31077,Corella,Navarra,8196,7925,3.419558359621451
31078,Cortes,Navarra,3163,3255,-2.82642089093702
31079,Desojo,Navarra,73,96,-23.958333333333336
31080,Dicastillo,Navarra,588,689,-14.658925979680696
31081,Donamaria,Navarra,448,434,3.225806451612903
31221,Doneztebe/Santesteban,Navarra,1818,1659,9.584086799276673
31083,Echarri/Etxarri,Navarra,78,72,8.333333333333332
31087,Elgorriaga,Navarra,215,208,3.3653846153846154
31089,Enériz/Eneritz,Navarra,296,358,-17.318435754189945
31090,Eratsun,Navarra,148,165,-10.303030303030303
31091,Ergoiena,Navarra,365,398,-8.291457286432161
31092,Erro,Navarra,789,800,-1.375
31094,Eslava,Navarra,107,124,-13.709677419354838
31095,Esparza de Salazar/Espartza Zaraitzu,Navarra,74,89,-16.853932584269664
31096,Espronceda,Navarra,103,129,-20.155038759689923
31097,Estella-Lizarra,Navarra,13954,14056,-0.7256687535571997
31098,Esteribar,Navarra,2796,2326,20.206362854686155
31099,Etayo,Navarra,65,81,-19.753086419753085
31082,Etxalar,Navarra,831,813,2.214022140221402
31084,Etxarri Aranatz,Navarra,2488,2488,0
31085,Etxauri,Navarra,646,580,11.379310344827587
31100,Eulate,Navarra,279,334,-16.46706586826347
31101,Ezcabarte,Navarra,1809,1686,7.295373665480427
31093,Ezcároz/Ezkaroze,Navarra,305,338,-9.763313609467456
31102,Ezkurra,Navarra,137,167,-17.964071856287426
31103,Ezprogui,Navarra,43,50,-14.000000000000002
31104,Falces,Navarra,2308,2562,-9.914129586260733
31105,Fitero,Navarra,2075,2210,-6.108597285067873
31106,Fontellas,Navarra,998,944,5.720338983050848
31107,Funes,Navarra,2446,2526,-3.167062549485352
31108,Fustiñana,Navarra,2497,2550,-2.0784313725490193
31109,Galar,Navarra,2278,1847,23.33513806172171
31110,Gallipienzo/Galipentzu,Navarra,102,113,-9.734513274336283
31111,Gallués/Galoze,Navarra,99,109,-9.174311926605505
31112,Garaioa,Navarra,97,102,-4.901960784313726
31113,Garde,Navarra,138,171,-19.298245614035086
31114,Garínoain,Navarra,504,517,-2.5145067698259185
31115,Garralda,Navarra,190,190,0
31116,Genevilla,Navarra,67,77,-12.987012987012985
31117,Goizueta,Navarra,691,759,-8.959156785243742
31118,Goñi,Navarra,161,192,-16.145833333333336
31119,Güesa/Gorza,Navarra,35,52,-32.69230769230769
31120,Guesálaz/Gesalatz,Navarra,438,456,-3.9473684210526314
31121,Guirguillano,Navarra,79,90,-12.222222222222221
31256,Hiriberri/Villanueva de Aezkoa,Navarra,102,117,-12.82051282051282
31122,Huarte/Uharte,Navarra,7282,6510,11.858678955453149
31124,Ibargoiti,Navarra,268,240,11.666666666666666
31259,Igantzi,Navarra,589,634,-7.097791798107256
31125,Igúzquiza,Navarra,314,332,-5.421686746987952
31126,Imotz,Navarra,435,431,0.9280742459396751
31127,Irañeta,Navarra,168,170,-1.1764705882352942
31904,Irurtzun,Navarra,2298,2293,0.2180549498473615
31128,Isaba/Izaba,Navarra,412,506,-18.57707509881423
31129,Ituren,Navarra,508,511,-0.5870841487279843
31130,Iturmendi,Navarra,430,399,7.769423558897243
31131,Iza/Itza,Navarra,1293,1135,13.920704845814976
31132,Izagaondoa,Navarra,175,184,-4.891304347826087
31133,Izalzu/Itzaltzu,Navarra,38,51,-25.49019607843137
31134,Jaurrieta,Navarra,181,217,-16.589861751152075
31135,Javier,Navarra,124,119,4.201680672268908
31136,Juslapeña,Navarra,582,556,4.676258992805756
31138,Lakuntza,Navarra,1284,1246,3.0497592295345104
31139,Lana,Navarra,160,195,-17.94871794871795
31140,Lantz,Navarra,151,133,13.533834586466165
31141,Lapoblación,Navarra,125,144,-13.194444444444445
31142,Larraga,Navarra,2105,2122,-0.8011310084825637
31143,Larraona,Navarra,98,111,-11.711711711711711
31144,Larraun,Navarra,918,1012,-9.288537549407115
31145,Lazagurría,Navarra,177,204,-13.23529411764706
31146,Leache/Leatxe,Navarra,33,54,-38.88888888888889
31147,Legarda,Navarra,125,119,5.042016806722689
31148,Legaria,Navarra,109,110,-0.9090909090909091
31149,Leitza,Navarra,3020,2925,3.2478632478632483
31908,Lekunberri,Navarra,1617,1437,12.526096033402922
31150,Leoz/Leotz,Navarra,226,262,-13.740458015267176
31151,Lerga,Navarra,48,74,-35.13513513513514
31152,Lerín,Navarra,1784,1810,-1.4364640883977902
31153,Lesaka,Navarra,2761,2812,-1.813655761024182
31154,Lezaun,Navarra,239,268,-10.820895522388058
31155,Liédena,Navarra,317,319,-0.6269592476489028
31156,Lizoáin-Arriasgoiti,Navarra,312,319,-2.19435736677116
31157,Lodosa,Navarra,4851,4895,-0.8988764044943821
31158,Lónguida/Longida,Navarra,282,320,-11.875
31159,Lumbier,Navarra,1300,1400,-7.142857142857142
31160,Luquin,Navarra,130,126,3.1746031746031744
31248,Luzaide/Valcarlos,Navarra,337,395,-14.683544303797468
31161,Mañeru,Navarra,428,415,3.132530120481928
31162,Marañón,Navarra,52,56,-7.142857142857142
31163,Marcilla,Navarra,2862,2802,2.141327623126338
31164,Mélida,Navarra,732,730,0.273972602739726
31165,Mendavia,Navarra,3483,3708,-6.067961165048544
31166,Mendaza,Navarra,299,344,-13.08139534883721
31167,Mendigorría,Navarra,1115,1084,2.859778597785978
31168,Metauten,Navarra,290,288,0.6944444444444444
31169,Milagro,Navarra,3454,3369,2.523003858711784
31170,Mirafuentes,Navarra,61,50,22
31171,Miranda de Arga,Navarra,852,900,-5.333333333333334
31172,Monreal/Elo,Navarra,485,485,0
31173,Monteagudo,Navarra,1103,1134,-2.7336860670194003
31174,Morentin,Navarra,116,133,-12.781954887218044
31175,Mues,Navarra,78,95,-17.894736842105264
31176,Murchante,Navarra,4133,3785,9.194187582562748
31177,Murieta,Navarra,369,337,9.495548961424333
31178,Murillo el Cuende,Navarra,667,683,-2.342606149341142
31179,Murillo el Fruto,Navarra,669,683,-2.049780380673499
31180,Muruzábal,Navarra,255,279,-8.60215053763441
31181,Navascués/Nabaskoze,Navarra,125,169,-26.035502958579883
31182,Nazar,Navarra,36,52,-30.76923076923077
31088,Noáin (Valle de Elorz)/Noain (Elortzibar),Navarra,8336,7527,10.747973960409194
31183,Obanos,Navarra,921,909,1.3201320132013201
31185,Ochagavía/Otsagabia,Navarra,495,618,-19.902912621359224
31184,Oco,Navarra,73,70,4.285714285714286
31186,Odieta,Navarra,362,359,0.8356545961002786
31187,Oiz,Navarra,133,151,-11.920529801324504
31188,Olaibar,Navarra,390,251,55.37848605577689
31189,Olazti/Olazagutía,Navarra,1484,1660,-10.602409638554217
31190,Olejua,Navarra,51,56,-8.928571428571429
31191,Olite/Erriberri,Navarra,4007,3819,4.922754647813564
31192,Olóriz/Oloritz,Navarra,206,180,14.444444444444443
31195,Orbaizeta,Navarra,190,217,-12.442396313364055
31196,Orbara,Navarra,32,43,-25.581395348837212
31197,Orísoain,Navarra,87,90,-3.3333333333333335
31906,Orkoien,Navarra,4162,3710,12.183288409703504
31198,Oronz/Orontze,Navarra,49,52,-5.769230769230769
31199,Oroz-Betelu/Orotz-Betelu,Navarra,138,162,-14.814814814814813
31211,Orreaga/Roncesvalles,Navarra,19,23,-17.391304347826086
31200,Oteiza,Navarra,940,957,-1.7763845350052248
31201,Pamplona/Iruña,Navarra,203596,195943,3.9057276861127983
31202,Peralta/Azkoien,Navarra,5954,5989,-0.5844047420270496
31203,Petilla de Aragón,Navarra,30,30,0
31204,Piedramillera,Navarra,39,47,-17.02127659574468
31205,Pitillas,Navarra,529,544,-2.7573529411764706
31206,Puente la Reina/Gares,Navarra,2936,2820,4.113475177304964
31207,Pueyo,Navarra,344,353,-2.5495750708215295
31208,Ribaforada,Navarra,3709,3688,0.56941431670282
31209,Romanzado,Navarra,188,179,5.027932960893855
31210,Roncal/Erronkari,Navarra,206,250,-17.599999999999998
31212,Sada,Navarra,142,187,-24.06417112299465
31213,Saldías,Navarra,113,122,-7.377049180327869
31214,Salinas de Oro/Jaitz,Navarra,109,117,-6.837606837606838
31215,San Adrián,Navarra,6386,6233,2.4546767206802502
31217,San Martín de Unx,Navarra,397,433,-8.314087759815243
31216,Sangüesa/Zangoza,Navarra,4911,5154,-4.714784633294529
31219,Sansol,Navarra,96,109,-11.926605504587156
31220,Santacara,Navarra,865,921,-6.080347448425624
31222,Sarriés/Sartze,Navarra,62,67,-7.462686567164178
31223,Sartaguda,Navarra,1301,1354,-3.914327917282127
31224,Sesma,Navarra,1148,1226,-6.36215334420881
31225,Sorlada,Navarra,52,66,-21.21212121212121
31226,Sunbilla,Navarra,694,702,-1.1396011396011396
31227,Tafalla,Navarra,10598,11196,-5.34119328331547
31228,Tiebas-Muruarte de Reta,Navarra,640,663,-3.469079939668175
31229,Tirapu,Navarra,47,53,-11.320754716981133
31230,Torralba del Río,Navarra,92,128,-28.125
31231,Torres del Río,Navarra,122,143,-14.685314685314685
31232,Tudela,Navarra,36931,35026,5.438816878889967
31233,Tulebras,Navarra,132,124,6.451612903225806
31234,Ucar,Navarra,184,178,3.3707865168539324
31123,Uharte Arakil,Navarra,780,838,-6.921241050119331
31235,Ujué/Uxue,Navarra,176,205,-14.146341463414632
31236,Ultzama,Navarra,1672,1705,-1.935483870967742
31237,Unciti,Navarra,222,235,-5.531914893617021
31238,Unzué/Untzue,Navarra,160,142,12.676056338028168
31239,Urdazubi/Urdax,Navarra,362,379,-4.485488126649076
31240,Urdiain,Navarra,663,697,-4.878048780487805
31241,Urraul Alto,Navarra,139,185,-24.864864864864867
31242,Urraul Bajo,Navarra,305,286,6.643356643356643
31244,Urroz,Navarra,180,181,-0.5524861878453038
31243,Urroz-Villa,Navarra,406,393,3.307888040712468
31245,Urzainqui/Urzainki,Navarra,88,94,-6.382978723404255
31246,Uterga,Navarra,166,191,-13.089005235602095
31247,Uztárroz/Uztarroze,Navarra,147,168,-12.5
31086,Valle de Egüés/Eguesibar,Navarra,21604,17320,24.734411085450347
31194,Valle de Ollo/Ollaran,Navarra,429,396,8.333333333333332
31260,Valle de Yerri/Deierri,Navarra,1563,1516,3.100263852242744
31249,Valtierra,Navarra,2439,2492,-2.126805778491172
31251,Viana,Navarra,4343,4036,7.606541129831516
31252,Vidángoz/Bidankoze,Navarra,82,94,-12.76595744680851
31254,Villafranca,Navarra,2911,2922,-0.37645448323066394
31255,Villamayor de Monjardín,Navarra,117,136,-13.970588235294118
31257,Villatuerta,Navarra,1261,1125,12.088888888888889
31258,Villava/Atarrabia,Navarra,10125,10457,-3.1749067610213255
31261,Yesa,Navarra,292,261,11.877394636015326
31262,Zabalza/Zabaltza,Navarra,304,281,8.185053380782918
31073,Ziordia,Navarra,349,395,-11.645569620253164
31907,Zizur Mayor/Zizur Nagusia,Navarra,15197,14025,8.35650623885918
31263,Zubieta,Navarra,300,300,0
31264,Zugarramurdi,Navarra,220,241,-8.71369294605809
31265,Zúñiga,Navarra,83,97,-14.432989690721648
32001,Allariz,Ourense,6311,6003,5.130767949358654
32002,Amoeiro,Ourense,2331,2292,1.7015706806282722
32003,A Arnoia,Ourense,953,1051,-9.324452901998097
32004,Avión,Ourense,1734,2371,-26.86630113876002
32005,Baltar,Ourense,924,1038,-10.982658959537572
32006,Bande,Ourense,1483,1956,-24.18200408997955
32007,Baños de Molgas,Ourense,1491,1778,-16.141732283464567
32008,Barbadás,Ourense,11027,10025,9.99501246882793
32009,O Barco de Valdeorras,Ourense,13368,14037,-4.765975635819619
32010,Beade,Ourense,382,498,-23.293172690763054
32011,Beariz,Ourense,981,1202,-18.38602329450915
32012,Os Blancos,Ourense,743,998,-25.551102204408814
32013,Boborás,Ourense,2212,2832,-21.89265536723164
32014,A Bola,Ourense,1072,1397,-23.264137437365783
32015,O Bolo,Ourense,831,1080,-23.055555555555557
32016,Calvos de Randín,Ourense,719,1065,-32.48826291079812
32018,Carballeda de Avia,Ourense,1253,1485,-15.622895622895621
32017,Carballeda de Valdeorras,Ourense,1466,1744,-15.940366972477063
32019,O Carballiño,Ourense,13897,14103,-1.460682124370701
32020,Cartelle,Ourense,2578,3176,-18.828715365239297
32022,Castrelo de Miño,Ourense,1323,1755,-24.615384615384617
32021,Castrelo do Val,Ourense,980,1160,-15.517241379310345
32023,Castro Caldelas,Ourense,1186,1471,-19.37457511896669
32024,Celanova,Ourense,5646,5781,-2.33523611831863
32025,Cenlle,Ourense,1096,1327,-17.407686510926904
32029,Chandrexa de Queixa,Ourense,484,590,-17.966101694915253
32026,Coles,Ourense,3122,3157,-1.1086474501108647
32027,Cortegada,Ourense,1063,1280,-16.953125
32028,Cualedro,Ourense,1637,1930,-15.181347150259066
32030,Entrimo,Ourense,1128,1361,-17.119764878765615
32031,Esgos,Ourense,1111,1194,-6.95142378559464
32033,Gomesende,Ourense,690,915,-24.59016393442623
32034,A Gudiña,Ourense,1244,1466,-15.143246930422919
32035,O Irixo,Ourense,1404,1670,-15.92814371257485
32038,Larouco,Ourense,429,532,-19.360902255639097
32039,Laza,Ourense,1227,1538,-20.221066319895968
32040,Leiro,Ourense,1512,1760,-14.09090909090909
32041,Lobeira,Ourense,768,917,-16.24863685932388
32042,Lobios,Ourense,1686,2097,-19.599427753934194
32043,Maceda,Ourense,2875,3108,-7.4967824967824965
32044,Manzaneda,Ourense,843,1003,-15.952143569292124
32045,Maside,Ourense,2717,2984,-8.947721179624665
32046,Melón,Ourense,1134,1484,-23.58490566037736
32047,A Merca,Ourense,1951,2203,-11.438946890603722
32048,A Mezquita,Ourense,1013,1214,-16.556836902800658
32049,Montederramo,Ourense,709,900,-21.22222222222222
32050,Monterrei,Ourense,2504,2917,-14.15838189921152
32051,Muíños,Ourense,1445,1736,-16.762672811059907
32052,Nogueira de Ramuín,Ourense,2067,2337,-11.553273427471117
32053,Oímbra,Ourense,1707,1969,-13.306246825799898
32054,Ourense,Ourense,104578,107314,-2.5495275546527014
32055,Paderne de Allariz,Ourense,1370,1588,-13.727959697732997
32056,Padrenda,Ourense,1660,2169,-23.46703550023052
32057,Parada de Sil,Ourense,544,646,-15.789473684210526
32058,O Pereiro de Aguiar,Ourense,6467,6261,3.290209231752116
32059,A Peroxa,Ourense,1829,2096,-12.73854961832061
32060,Petín,Ourense,879,983,-10.579857578840285
32061,Piñor,Ourense,1168,1328,-12.048192771084338
32063,A Pobra de Trives,Ourense,2019,2396,-15.734557595993323
32064,Pontedeva,Ourense,490,645,-24.031007751937985
32062,Porqueira,Ourense,833,997,-16.449348044132396
32065,Punxín,Ourense,705,799,-11.76470588235294
32066,Quintela de Leirado,Ourense,611,717,-14.783821478382148
32067,Rairiz de Veiga,Ourense,1224,1591,-23.067253299811437
32068,Ramirás,Ourense,1505,1814,-17.03417861080485
32069,Ribadavia,Ourense,4999,5318,-5.998495675065814
32071,Riós,Ourense,1456,1800,-19.11111111111111
32072,A Rúa,Ourense,4243,4665,-9.04608788853162
32073,Rubiá,Ourense,1389,1557,-10.789980732177264
32074,San Amaro,Ourense,1045,1235,-15.384615384615385
32075,San Cibrao das Viñas,Ourense,5510,4689,17.509063766261463
32076,San Cristovo de Cea,Ourense,2069,2554,-18.98981989036805
32070,San Xoán de Río,Ourense,504,692,-27.167630057803464
32077,Sandiás,Ourense,1187,1344,-11.681547619047619
32078,Sarreaus,Ourense,1119,1408,-20.525568181818183
32079,Taboadela,Ourense,1453,1638,-11.294261294261295
32080,A Teixeira,Ourense,339,424,-20.047169811320757
32081,Toén,Ourense,2379,2558,-6.997654417513682
32082,Trasmiras,Ourense,1265,1528,-17.212041884816752
32083,A Veiga,Ourense,886,1035,-14.396135265700483
32084,Verea,Ourense,909,1159,-21.570319240724764
32085,Verín,Ourense,13629,14466,-5.7859809207797595
32086,Viana do Bolo,Ourense,2788,3189,-12.574474756977109
32087,Vilamarín,Ourense,1890,2125,-11.058823529411764
32088,Vilamartín de Valdeorras,Ourense,1837,1972,-6.845841784989857
32089,Vilar de Barrio,Ourense,1253,1572,-20.29262086513995
32090,Vilar de Santos,Ourense,794,921,-13.789359391965256
32091,Vilardevós,Ourense,1783,2118,-15.816808309726158
32092,Vilariño de Conso,Ourense,513,638,-19.59247648902821
32032,Xinzo de Limia,Ourense,9617,10311,-6.730675977111822
32036,Xunqueira de Ambía,Ourense,1362,1657,-17.80325890162945
32037,Xunqueira de Espadanedo,Ourense,740,891,-16.947250280583614
33001,Allande,Asturias,1622,1946,-16.649537512846866
33002,Aller,Asturias,10358,12111,-14.474444719676328
33003,Amieva,Asturias,622,801,-22.347066167290887
33004,Avilés,Asturias,76951,82938,-7.218645253080615
33005,Belmonte de Miranda,Asturias,1437,1723,-16.598955310504934
33006,Bimenes,Asturias,1694,1872,-9.508547008547009
33007,Boal,Asturias,1452,1811,-19.823302043070125
33008,Cabrales,Asturias,1957,2161,-9.440074039796391
33009,Cabranes,Asturias,1112,1074,3.5381750465549344
33010,Candamo,Asturias,1963,2131,-7.883622712341623
33012,Cangas de Onís,Asturias,6213,6696,-7.21326164874552
33011,Cangas del Narcea,Asturias,11966,14088,-15.062464508801817
33013,Caravia,Asturias,508,522,-2.681992337164751
33014,Carreño,Asturias,10283,10932,-5.9366995975118915
33015,Caso,Asturias,1451,1791,-18.983807928531547
33016,Castrillón,Asturias,22297,22938,-2.794489493417037
33017,Castropol,Asturias,3334,3713,-10.207379477511447
33018,Coaña,Asturias,3312,3455,-4.138929088277858
33019,Colunga,Asturias,3239,3629,-10.74676219344172
33020,Corvera de Asturias,Asturias,15568,16199,-3.895302179146861
33021,Cudillero,Asturias,4993,5649,-11.612674809700833
33022,Degaña,Asturias,852,1175,-27.489361702127656
33023,El Franco,Asturias,3776,3921,-3.6980362152512116
33024,Gijón,Asturias,269311,276969,-2.7649303712689868
33025,Gozón,Asturias,10399,10732,-3.1028699217294076
33026,Grado,Asturias,9656,10765,-10.30190431955411
33027,Grandas de Salime,Asturias,789,994,-20.62374245472837
33028,Ibias,Asturias,1184,1635,-27.584097859327215
33029,Illano,Asturias,320,444,-27.927927927927925
33030,Illas,Asturias,1045,1037,0.7714561234329798
33031,Langreo,Asturias,38693,43934,-11.929257522647607
