cod_mun,municipio,provincia,Alemania,EE.UU.,Francia,Italia,Otros,Países Bajos,Reino Unido,turistas
17102,Maçanet de Cabrenys,Girona,36.0,0.0,2655.0,0.0,31.0,0.0,0.0,2722.0
17103,Maçanet de la Selva,Girona,3906.0,394.0,10447.0,2078.0,10835.0,2126.0,741.0,30527.0
17105,Mieres,Girona,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
17107,Molló,Girona,0.0,0.0,536.0,0.0,0.0,0.0,0.0,536.0
17109,Montagut i Oix,Girona,41.0,0.0,1017.0,0.0,40.0,337.0,0.0,1435.0
17110,Mont-ras,Girona,734.0,95.0,5440.0,100.0,1197.0,2186.0,837.0,10589.0
17111,Navata,Girona,193.0,0.0,1739.0,51.0,100.0,404.0,183.0,2670.0
17112,Ogassa,Girona,0.0,0.0,0.0,0.0,0.0,138.0,0.0,138.0
17114,Olot,Girona,1256.0,429.0,6418.0,457.0,9078.0,3780.0,1108.0,22526.0
17117,Palafrugell,Girona,7005.0,3569.0,38528.0,5228.0,24297.0,10225.0,16930.0,105782.0
17118,Palamós,Girona,6269.0,1919.0,30383.0,6761.0,20117.0,8370.0,8036.0,81855.0
17120,Palau-saverdera,Girona,175.0,0.0,2386.0,34.0,105.0,31.0,0.0,2731.0
17121,Palau-sator,Girona,0.0,0.0,676.0,0.0,0.0,186.0,0.0,862.0
17123,Palol de Revardit,Girona,241.0,0.0,400.0,0.0,109.0,180.0,228.0,1158.0
17124,Pals,Girona,9473.0,1044.0,27704.0,1328.0,11624.0,20699.0,5228.0,77100.0
17128,Pau,Girona,240.0,0.0,1281.0,0.0,65.0,157.0,0.0,1743.0
17130,"Pera, La",Girona,0.0,0.0,74.0,0.0,0.0,0.0,46.0,120.0
17132,Peralada,Girona,851.0,0.0,6977.0,539.0,748.0,565.0,258.0,9938.0
17133,"Planes d'Hostoles, Les",Girona,0.0,0.0,38.0,0.0,0.0,0.0,0.0,38.0
17134,Planoles,Girona,0.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0
17135,Pont de Molins,Girona,1356.0,0.0,9382.0,285.0,8421.0,548.0,255.0,20247.0
17136,Pontós,Girona,1508.0,0.0,2303.0,1018.0,2612.0,165.0,100.0,7706.0
17137,Porqueres,Girona,90.0,0.0,824.0,0.0,111.0,424.0,35.0,1484.0
17138,Portbou,Girona,1077.0,0.0,20300.0,325.0,2530.0,543.0,757.0,25532.0
17139,"Preses, Les",Girona,0.0,0.0,688.0,0.0,0.0,146.0,0.0,834.0
17140,"Port de la Selva, El",Girona,2194.0,390.0,20894.0,844.0,4076.0,1054.0,1296.0,30748.0
17141,Puigcerdà,Girona,1043.0,280.0,46565.0,629.0,4787.0,1071.0,1176.0,55551.0
17142,Quart,Girona,0.0,0.0,350.0,0.0,0.0,0.0,0.0,350.0
17143,Rabós,Girona,0.0,0.0,234.0,0.0,0.0,0.0,0.0,234.0
17144,Regencós,Girona,514.0,0.0,1682.0,0.0,462.0,1431.0,576.0,4665.0
17145,Ribes de Freser,Girona,157.0,0.0,1446.0,0.0,140.0,589.0,226.0,2558.0
17146,Riells i Viabrea,Girona,241.0,0.0,815.0,332.0,47.0,212.0,43.0,1690.0
17147,Ripoll,Girona,655.0,0.0,2279.0,76.0,1076.0,1081.0,662.0,5829.0
17148,Riudarenes,Girona,1239.0,0.0,2129.0,159.0,1053.0,834.0,625.0,6039.0
17149,Riudaura,Girona,0.0,0.0,34.0,0.0,0.0,44.0,0.0,78.0
17150,Riudellots de la Selva,Girona,1442.0,71.0,4361.0,677.0,2827.0,1441.0,1371.0,12190.0
17151,Riumors,Girona,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0
17152,Roses,Girona,23656.0,1929.0,246908.0,3152.0,41479.0,12153.0,8244.0,337521.0
17154,Sales de Llierca,Girona,0.0,0.0,273.0,0.0,0.0,0.0,0.0,273.0
17155,Salt,Girona,1923.0,359.0,7494.0,1247.0,12644.0,1572.0,891.0,26130.0
17158,Sant Climent Sescebes,Girona,73.0,0.0,1059.0,0.0,0.0,31.0,0.0,1163.0
17159,Sant Feliu de Buixalleu,Girona,1047.0,0.0,1331.0,2666.0,3393.0,541.0,306.0,9284.0
17160,Sant Feliu de Guíxols,Girona,5664.0,1744.0,26791.0,2179.0,16523.0,6138.0,4607.0,63646.0
17161,Sant Feliu de Pallerols,Girona,0.0,0.0,856.0,0.0,125.0,37.0,35.0,1053.0
17162,Sant Ferriol,Girona,341.0,34.0,2279.0,389.0,741.0,529.0,401.0,4714.0
17163,Sant Gregori,Girona,1453.0,41.0,1748.0,645.0,3745.0,850.0,407.0,8889.0
17164,Sant Hilari Sacalm,Girona,115.0,0.0,1093.0,84.0,686.0,694.0,51.0,2723.0
17165,Sant Jaume de Llierca,Girona,0.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0
17166,Sant Jordi Desvalls,Girona,0.0,0.0,391.0,0.0,0.0,33.0,93.0,517.0
17167,Sant Joan de les Abadesses,Girona,0.0,0.0,640.0,0.0,0.0,472.0,35.0,1147.0
17168,Sant Joan de Mollet,Girona,0.0,0.0,283.0,0.0,0.0,0.0,36.0,319.0
17169,Sant Julià de Ramis,Girona,896.0,256.0,3384.0,428.0,3675.0,1621.0,527.0,10787.0
17171,Sant Llorenç de la Muga,Girona,307.0,0.0,770.0,0.0,405.0,153.0,0.0,1635.0
17172,Sant Martí de Llémena,Girona,0.0,0.0,169.0,0.0,0.0,64.0,0.0,233.0
17173,Sant Martí Vell,Girona,124.0,47.0,880.0,231.0,467.0,330.0,237.0,2316.0
17175,Sant Miquel de Fluvià,Girona,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0
17176,Sant Mori,Girona,91.0,0.0,59.0,0.0,0.0,0.0,0.0,150.0
17177,Sant Pau de Segúries,Girona,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0
17178,Sant Pere Pescador,Girona,24164.0,223.0,19524.0,1037.0,8773.0,21589.0,2112.0,77422.0
17180,Santa Coloma de Farners,Girona,8272.0,304.0,3721.0,739.0,4484.0,1213.0,847.0,19580.0
17181,Santa Cristina d'Aro,Girona,2995.0,685.0,13749.0,941.0,7478.0,7555.0,2408.0,35811.0
17182,Santa Llogaia d'Àlguema,Girona,722.0,0.0,2760.0,1066.0,3618.0,591.0,35.0,8792.0
17183,Sant Aniol de Finestres,Girona,0.0,0.0,97.0,0.0,0.0,0.0,0.0,97.0
17184,Santa Pau,Girona,0.0,0.0,1107.0,0.0,143.0,375.0,0.0,1625.0
17185,Sant Joan les Fonts,Girona,304.0,0.0,935.0,0.0,588.0,267.0,63.0,2157.0
17186,Sarrià de Ter,Girona,236.0,0.0,1325.0,48.0,95.0,292.0,191.0,2187.0
17187,"Saus, Camallera i Llampaies",Girona,457.0,0.0,638.0,0.0,0.0,61.0,30.0,1186.0
17188,"Selva de Mar, La",Girona,585.0,0.0,5127.0,41.0,271.0,257.0,108.0,6389.0
17189,"Cellera de Ter, La",Girona,0.0,0.0,33.0,0.0,30.0,0.0,0.0,63.0
17190,Serinyà,Girona,0.0,0.0,920.0,0.0,84.0,221.0,0.0,1225.0
17191,Serra de Daró,Girona,0.0,0.0,986.0,0.0,0.0,250.0,69.0,1305.0
17192,Setcases,Girona,0.0,0.0,219.0,0.0,0.0,0.0,0.0,219.0
17193,Sils,Girona,1741.0,97.0,3566.0,546.0,2349.0,839.0,1213.0,10351.0
17194,Susqueda,Girona,0.0,0.0,118.0,0.0,0.0,31.0,31.0,180.0
17195,"Tallada d'Empordà, La",Girona,0.0,0.0,694.0,0.0,0.0,0.0,0.0,694.0
17196,Terrades,Girona,0.0,0.0,536.0,0.0,0.0,0.0,0.0,536.0
17197,Torrent,Girona,388.0,250.0,3146.0,0.0,441.0,954.0,389.0,5568.0
17198,Torroella de Fluvià,Girona,875.0,0.0,1498.0,509.0,402.0,373.0,63.0,3720.0
17199,Torroella de Montgrí,Girona,12199.0,1945.0,55398.0,9763.0,30805.0,27473.0,10887.0,148470.0
17200,Tortellà,Girona,40.0,0.0,274.0,0.0,0.0,286.0,0.0,600.0
17201,Toses,Girona,31.0,0.0,1273.0,0.0,587.0,585.0,68.0,2544.0
17202,Tossa de Mar,Girona,17044.0,4531.0,43622.0,9186.0,39752.0,10470.0,24759.0,149364.0
17204,Ullà,Girona,0.0,0.0,398.0,0.0,0.0,0.0,0.0,398.0
17205,Ullastret,Girona,0.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0
17206,Urús,Girona,0.0,0.0,171.0,0.0,0.0,0.0,0.0,171.0
17207,"Vall d'en Bas, La",Girona,286.0,0.0,2333.0,145.0,3080.0,2575.0,36.0,8455.0
17208,"Vall de Bianya, La",Girona,103.0,0.0,1631.0,147.0,2561.0,1047.0,213.0,5702.0
17209,Vall-llobrega,Girona,287.0,30.0,1523.0,0.0,74.0,734.0,660.0,3308.0
17210,Ventalló,Girona,377.0,0.0,1241.0,40.0,242.0,234.0,68.0,2202.0
17211,Verges,Girona,0.0,0.0,881.0,0.0,57.0,37.0,0.0,975.0
17212,Vidrà,Girona,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0
17213,Vidreres,Girona,2601.0,183.0,9759.0,1261.0,4434.0,2242.0,850.0,21330.0
17215,Vilablareix,Girona,613.0,0.0,1095.0,486.0,1012.0,280.0,31.0,3517.0
17216,Viladasens,Girona,0.0,0.0,157.0,0.0,104.0,0.0,0.0,261.0
17217,Viladamat,Girona,65.0,0.0,416.0,0.0,0.0,59.0,33.0,573.0
17218,Vilademuls,Girona,685.0,0.0,3005.0,208.0,667.0,655.0,671.0,5891.0
17220,Viladrau,Girona,34.0,0.0,288.0,0.0,0.0,98.0,49.0,469.0
17221,Vilafant,Girona,201.0,0.0,3773.0,78.0,488.0,113.0,66.0,4719.0
17223,Vilajuïga,Girona,102.0,0.0,675.0,0.0,0.0,0.0,124.0,901.0
17224,Vilallonga de Ter,Girona,0.0,0.0,717.0,0.0,107.0,1424.0,76.0,2324.0
17226,Vilamalla,Girona,4584.0,873.0,5317.0,3007.0,19032.0,736.0,135.0,33684.0
17227,Vilamaniscle,Girona,0.0,0.0,91.0,0.0,0.0,0.0,0.0,91.0
17228,Vilanant,Girona,176.0,0.0,960.0,0.0,0.0,199.0,39.0,1374.0
17230,Vila-sacra,Girona,0.0,0.0,171.0,0.0,39.0,0.0,0.0,210.0
17232,Vilopriu,Girona,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0
17233,Vilobí d'Onyar,Girona,1801.0,198.0,5554.0,2495.0,9160.0,2002.0,3412.0,24622.0
17234,Biure,Girona,3495.0,0.0,7819.0,1598.0,4304.0,627.0,125.0,17968.0
17901,"Cruïlles, Monells i Sant Sadurní de l'Heura",Girona,447.0,185.0,1569.0,114.0,505.0,705.0,1043.0,4568.0
17902,Forallac,Girona,735.0,196.0,2022.0,38.0,173.0,921.0,436.0,4521.0
17903,Sant Julià del Llor i Bonmatí,Girona,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0
18003,Albolote,Granada,1560.0,226.0,2562.0,590.0,3938.0,1892.0,973.0,11741.0
18004,Albondón,Granada,0.0,0.0,0.0,0.0,88.0,0.0,0.0,88.0
18006,Albuñol,Granada,485.0,206.0,837.0,165.0,4391.0,1169.0,1554.0,8807.0
18007,Albuñuelas,Granada,30.0,0.0,33.0,0.0,0.0,92.0,630.0,785.0
18010,Aldeire,Granada,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0
18011,Alfacar,Granada,307.0,0.0,920.0,184.0,268.0,496.0,38.0,2213.0
18012,Algarinejo,Granada,32.0,0.0,0.0,0.0,0.0,45.0,81.0,158.0
18013,Alhama de Granada,Granada,395.0,0.0,898.0,146.0,2402.0,1646.0,1673.0,7160.0
18014,Alhendín,Granada,486.0,0.0,899.0,0.0,65.0,766.0,256.0,2472.0
18017,Almuñécar,Granada,14398.0,3317.0,21817.0,3357.0,72078.0,12739.0,21993.0,149699.0
18018,Alquife,Granada,0.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0
18020,Arenas del Rey,Granada,0.0,0.0,44.0,0.0,0.0,269.0,363.0,676.0
18021,Armilla,Granada,828.0,136.0,1583.0,240.0,1990.0,1364.0,710.0,6851.0
18022,Atarfe,Granada,781.0,0.0,1076.0,323.0,1321.0,602.0,30.0,4133.0
18023,Baza,Granada,1118.0,34.0,2821.0,518.0,3314.0,1712.0,1835.0,11352.0
18024,Beas de Granada,Granada,34.0,0.0,30.0,0.0,0.0,131.0,0.0,195.0
18029,Benamaurel,Granada,0.0,0.0,199.0,0.0,0.0,30.0,97.0,326.0
18034,Cacín,Granada,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0
18035,Cádiar,Granada,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0
18038,Campotéjar,Granada,0.0,0.0,65.0,0.0,0.0,128.0,0.0,193.0
18039,Caniles,Granada,0.0,0.0,125.0,0.0,0.0,97.0,117.0,339.0
18042,Capileira,Granada,47.0,0.0,170.0,0.0,45.0,0.0,813.0,1075.0
18043,Carataunas,Granada,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
18045,Castilléjar,Granada,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0
18046,Castril,Granada,0.0,0.0,0.0,0.0,0.0,172.0,30.0,202.0
18047,Cenes de la Vega,Granada,0.0,0.0,145.0,0.0,53.0,0.0,149.0,347.0
18048,Cijuela,Granada,30.0,0.0,99.0,0.0,67.0,0.0,0.0,196.0
18051,Colomera,Granada,0.0,0.0,33.0,0.0,0.0,290.0,149.0,472.0
18053,Cortes de Baza,Granada,153.0,0.0,341.0,0.0,47.0,156.0,193.0,890.0
18054,Cortes y Graena,Granada,0.0,0.0,224.0,0.0,0.0,0.0,0.0,224.0
18056,Cúllar,Granada,215.0,0.0,2074.0,528.0,549.0,613.0,430.0,4409.0
18059,Chauchina,Granada,164.0,0.0,766.0,0.0,35.0,133.0,0.0,1098.0
18061,Chimeneas,Granada,237.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0
18062,Churriana de la Vega,Granada,256.0,0.0,865.0,0.0,231.0,505.0,137.0,1994.0
18063,Darro,Granada,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0
18066,Deifontes,Granada,0.0,0.0,264.0,0.0,128.0,0.0,0.0,392.0
18067,Diezma,Granada,0.0,0.0,674.0,0.0,0.0,0.0,0.0,674.0
18068,Dílar,Granada,0.0,0.0,0.0,0.0,79.0,0.0,0.0,79.0
18069,Dólar,Granada,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0
18070,Dúdar,Granada,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0
18071,Dúrcal,Granada,382.0,0.0,583.0,0.0,37.0,401.0,565.0,1968.0
18072,Escúzar,Granada,580.0,0.0,434.0,0.0,202.0,553.0,0.0,1769.0
18074,Ferreira,Granada,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0
18076,Fonelas,Granada,0.0,0.0,303.0,0.0,0.0,560.0,0.0,863.0
18078,Freila,Granada,0.0,0.0,68.0,0.0,0.0,0.0,148.0,216.0
18079,Fuente Vaqueros,Granada,69.0,0.0,199.0,0.0,0.0,41.0,0.0,309.0
18082,Galera,Granada,0.0,0.0,91.0,0.0,0.0,316.0,770.0,1177.0
18084,Gójar,Granada,0.0,0.0,374.0,0.0,0.0,542.0,68.0,984.0
18085,Gor,Granada,0.0,0.0,459.0,47.0,64.0,71.0,33.0,674.0
18087,Granada,Granada,35127.0,35556.0,60816.0,38252.0,217882.0,33087.0,43586.0,464306.0
18089,Guadix,Granada,1948.0,235.0,3054.0,806.0,5270.0,1239.0,831.0,13383.0
18093,Gualchos,Granada,537.0,190.0,1218.0,253.0,3509.0,897.0,965.0,7569.0
18094,Güéjar Sierra,Granada,631.0,0.0,1022.0,0.0,1366.0,797.0,1050.0,4866.0
18098,Huéscar,Granada,101.0,0.0,1129.0,0.0,0.0,1427.0,772.0,3429.0
18099,Huétor de Santillán,Granada,158.0,41.0,2289.0,621.0,2156.0,994.0,303.0,6562.0
18100,Huétor Tájar,Granada,198.0,0.0,896.0,88.0,251.0,310.0,335.0,2078.0
18101,Huétor Vega,Granada,0.0,0.0,268.0,0.0,383.0,113.0,105.0,869.0
18102,Íllora,Granada,1136.0,70.0,903.0,66.0,110.0,702.0,774.0,3761.0
18103,Ítrabo,Granada,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0
18105,Iznalloz,Granada,694.0,0.0,2392.0,473.0,2290.0,1672.0,363.0,7884.0
18109,Jete,Granada,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0
18116,Lanjarón,Granada,37.0,0.0,408.0,0.0,161.0,509.0,1272.0,2387.0
18119,Lecrín,Granada,0.0,0.0,57.0,0.0,0.0,178.0,1027.0,1262.0
18120,Lentegí,Granada,0.0,0.0,0.0,0.0,38.0,31.0,261.0,330.0
18122,Loja,Granada,1325.0,1408.0,4889.0,2015.0,13653.0,2470.0,3787.0,29547.0
18124,Lújar,Granada,103.0,30.0,461.0,220.0,4719.0,82.0,1176.0,6791.0
18127,Maracena,Granada,125.0,0.0,405.0,0.0,97.0,472.0,0.0,1099.0
18132,Moclín,Granada,0.0,0.0,58.0,0.0,0.0,34.0,296.0,388.0
18133,Molvízar,Granada,0.0,0.0,107.0,0.0,33.0,41.0,244.0,425.0
18134,Monachil,Granada,951.0,122.0,1551.0,93.0,13233.0,1501.0,4137.0,21588.0
18135,Montefrío,Granada,67.0,0.0,760.0,0.0,306.0,1357.0,560.0,3050.0
18136,Montejícar,Granada,0.0,0.0,0.0,0.0,0.0,114.0,0.0,114.0
18137,Montillana,Granada,0.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0
18138,Moraleda de Zafayona,Granada,4927.0,70.0,1333.0,187.0,271.0,907.0,489.0,8184.0
18140,Motril,Granada,6594.0,3351.0,10683.0,1894.0,36919.0,6295.0,5432.0,71168.0
18141,Murtas,Granada,0.0,0.0,0.0,0.0,138.0,0.0,32.0,170.0
18143,Nigüelas,Granada,0.0,0.0,149.0,0.0,0.0,30.0,493.0,672.0
18145,Ogíjares,Granada,43.0,0.0,879.0,0.0,0.0,654.0,176.0,1752.0
18146,Orce,Granada,0.0,0.0,342.0,0.0,0.0,130.0,40.0,512.0
18147,Órgiva,Granada,2291.0,248.0,2347.0,285.0,2224.0,1999.0,7740.0,17134.0
18148,Otívar,Granada,0.0,0.0,35.0,0.0,40.0,0.0,197.0,272.0
18149,Villa de Otura,Granada,322.0,0.0,739.0,33.0,0.0,301.0,211.0,1606.0
18150,Padul,Granada,622.0,0.0,1275.0,314.0,1304.0,639.0,349.0,4503.0
18153,Peligros,Granada,465.0,0.0,552.0,0.0,65.0,775.0,96.0,1953.0
18154,"Peza, La",Granada,185.0,0.0,899.0,349.0,666.0,354.0,32.0,2485.0
18157,Pinos Genil,Granada,311.0,0.0,236.0,0.0,87.0,0.0,0.0,634.0
