cod_ine,Alemania,EE.UU.,Francia,Italia,Países Bajos,Reino Unido,Total,Otros,municipio,provincia,censo
46095,0.0,0.0,94.0,0.0,0.0,0.0,618.0,524.0,Caudete de las Fuentes,Valencia,721.0
46096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cerdà,Valencia,366.0
46097,0.0,0.0,0.0,0.0,54.0,0.0,425.0,371.0,Cofrentes,Valencia,1124.0
46098,0.0,0.0,55.0,0.0,0.0,0.0,555.0,500.0,Corbera,Valencia,3174.0
46099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cortes de Pallás,Valencia,762.0
46100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cotes,Valencia,311.0
46101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quart de les Valls,Valencia,1043.0
46102,1180.0,428.0,1680.0,952.0,1156.0,792.0,12127.0,5939.0,Quart de Poblet,Valencia,26272.0
46103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quartell,Valencia,1717.0
46104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quatretonda,Valencia,2211.0
46105,2408.0,609.0,7248.0,835.0,964.0,2297.0,22289.0,7928.0,Cullera,Valencia,24126.0
46106,32.0,0.0,284.0,0.0,117.0,0.0,918.0,485.0,Chelva,Valencia,1702.0
46107,0.0,0.0,264.0,0.0,166.0,40.0,914.0,444.0,Chella,Valencia,2457.0
46108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chera,Valencia,490.0
46109,186.0,0.0,633.0,71.0,212.0,280.0,2435.0,1053.0,Cheste,Valencia,9068.0
46110,308.0,30.0,567.0,229.0,381.0,342.0,3777.0,1920.0,Xirivella,Valencia,31803.0
46111,1142.0,293.0,2169.0,971.0,1056.0,959.0,11790.0,5200.0,Chiva,Valencia,17352.0
46112,0.0,0.0,143.0,0.0,84.0,120.0,746.0,399.0,Chulilla,Valencia,671.0
46113,120.0,0.0,954.0,0.0,51.0,173.0,1963.0,665.0,Daimús,Valencia,3529.0
46114,0.0,0.0,0.0,0.0,0.0,83.0,216.0,133.0,Domeño,Valencia,690.0
46115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dos Aguas,Valencia,337.0
46116,286.0,353.0,615.0,136.0,310.0,520.0,3715.0,1495.0,L'Eliana,Valencia,19665.0
46117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emperador,Valencia,702.0
46118,168.0,0.0,378.0,64.0,635.0,165.0,2329.0,919.0,Enguera,Valencia,4865.0
46119,0.0,0.0,77.0,0.0,0.0,0.0,248.0,171.0,L'Ènova,Valencia,921.0
46120,38.0,0.0,175.0,0.0,61.0,33.0,741.0,434.0,Estivella,Valencia,1635.0
46121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estubeny,Valencia,110.0
46122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Faura,Valencia,3677.0
46123,0.0,0.0,66.0,0.0,176.0,0.0,455.0,213.0,Favara,Valencia,2701.0
46124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fontanars dels Alforins,Valencia,948.0
46125,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,Fortaleny,Valencia,1009.0
46126,0.0,0.0,158.0,0.0,33.0,0.0,643.0,452.0,Foios,Valencia,7758.0
46127,36.0,0.0,178.0,0.0,76.0,174.0,970.0,506.0,La Font d'En Carròs,Valencia,3962.0
46128,333.0,33.0,1281.0,320.0,437.0,66.0,3905.0,1435.0,La Font de la Figuera,Valencia,2047.0
46129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuenterrobles,Valencia,696.0
46130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gavarda,Valencia,1036.0
46131,3177.0,909.0,8476.0,1435.0,2732.0,5048.0,36335.0,14558.0,Gandia,Valencia,80001.0
46132,0.0,0.0,0.0,0.0,0.0,46.0,286.0,240.0,El Genovés,Valencia,2827.0
46133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gestalgar,Valencia,563.0
46134,0.0,0.0,198.0,0.0,0.0,0.0,761.0,563.0,Gilet,Valencia,3886.0
46135,344.0,221.0,581.0,228.0,368.0,337.0,3626.0,1547.0,Godella,Valencia,13459.0
46136,0.0,0.0,365.0,0.0,243.0,192.0,1494.0,694.0,Godelleta,Valencia,4216.0
46137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Granja de la Costera,Valencia,296.0
46138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadasséquies,Valencia,467.0
46139,143.0,0.0,225.0,66.0,116.0,439.0,1923.0,934.0,Guadassuar,Valencia,5965.0
46140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guardamar de la Safor,Valencia,599.0
46141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Higueruelas,Valencia,534.0
46142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jalance,Valencia,806.0
46143,451.0,39.0,1724.0,251.0,214.0,686.0,4889.0,1524.0,Xeraco,Valencia,6030.0
46144,0.0,0.0,0.0,0.0,65.0,0.0,383.0,318.0,Jarafuel,Valencia,754.0
46145,584.0,207.0,1785.0,447.0,1103.0,984.0,7806.0,2696.0,Xàtiva,Valencia,30320.0
46146,0.0,0.0,343.0,41.0,180.0,51.0,1702.0,1087.0,Xeresa,Valencia,2339.0
46147,826.0,204.0,1362.0,235.0,941.0,1075.0,7273.0,2630.0,Llíria,Valencia,25295.0
46148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loriguilla,Valencia,2186.0
46149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Losa del Obispo,Valencia,527.0
46150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Llutxent,Valencia,2334.0
46151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Llocnou d'En Fenollet,Valencia,922.0
46152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Llocnou de la Corona,Valencia,122.0
46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Llocnou de Sant Jeroni,Valencia,584.0
46154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Llanera de Ranes,Valencia,1068.0
46155,0.0,0.0,87.0,0.0,0.0,0.0,318.0,231.0,Llaurí,Valencia,1236.0
46156,0.0,0.0,164.0,0.0,141.0,0.0,705.0,400.0,Llombai,Valencia,2763.0
46157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Llosa de Ranes,Valencia,3753.0
46158,0.0,0.0,61.0,0.0,81.0,35.0,552.0,375.0,Macastre,Valencia,1485.0
46159,1637.0,1149.0,3476.0,3749.0,1492.0,2633.0,25763.0,11627.0,Manises,Valencia,32255.0
46160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manuel,Valencia,2517.0
46161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marines,Valencia,1932.0
46162,39.0,0.0,416.0,0.0,0.0,0.0,873.0,418.0,Massalavés,Valencia,1789.0
46163,0.0,0.0,32.0,0.0,0.0,0.0,567.0,535.0,Massalfassar,Valencia,2648.0
46164,80.0,0.0,451.0,0.0,41.0,0.0,1337.0,765.0,Massamagrell,Valencia,17213.0
46165,182.0,0.0,378.0,187.0,106.0,65.0,1905.0,987.0,Massanassa,Valencia,10327.0
46166,0.0,0.0,282.0,0.0,112.0,38.0,1105.0,673.0,Meliana,Valencia,10982.0
46167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Millares,Valencia,344.0
46168,113.0,0.0,942.0,0.0,0.0,184.0,1836.0,597.0,Miramar,Valencia,3021.0
46169,277.0,159.0,433.0,357.0,325.0,406.0,3811.0,1854.0,Mislata,Valencia,46131.0
46170,255.0,0.0,585.0,263.0,458.0,186.0,2874.0,1127.0,Mogente/Moixent,Valencia,4371.0
46171,297.0,115.0,1752.0,111.0,306.0,176.0,4096.0,1339.0,Moncada,Valencia,21981.0
46172,236.0,0.0,487.0,67.0,452.0,606.0,2838.0,990.0,Montserrat,Valencia,9650.0
46173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montaverner,Valencia,1641.0
46174,30.0,0.0,435.0,41.0,143.0,0.0,1152.0,503.0,Montesa,Valencia,1132.0
46175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montitxelvo/Montichelvo,Valencia,586.0
46176,33.0,0.0,184.0,0.0,296.0,234.0,1476.0,729.0,Montroi/Montroy,Valencia,3464.0
46177,286.0,75.0,394.0,182.0,282.0,258.0,2979.0,1502.0,Museros,Valencia,6873.0
46178,85.0,0.0,365.0,0.0,293.0,196.0,1861.0,922.0,Nàquera/Náquera,Valencia,8416.0
46179,0.0,0.0,95.0,0.0,0.0,0.0,324.0,229.0,Navarrés,Valencia,3064.0
46180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Novelé/Novetlè,Valencia,855.0
46181,5467.0,591.0,6585.0,559.0,1831.0,5764.0,28947.0,8150.0,Oliva,Valencia,26270.0
46182,46.0,0.0,225.0,0.0,272.0,183.0,1118.0,392.0,Olocau,Valencia,2409.0
46183,84.0,0.0,397.0,31.0,226.0,222.0,1890.0,930.0,L'Olleria,Valencia,8709.0
46184,648.0,161.0,1343.0,249.0,1830.0,1326.0,8408.0,2851.0,Ontinyent,Valencia,36319.0
46185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Otos,Valencia,439.0
46186,150.0,33.0,321.0,31.0,256.0,164.0,1912.0,957.0,Paiporta,Valencia,27875.0
46187,31.0,0.0,167.0,0.0,91.0,196.0,1009.0,524.0,Palma de Gandía,Valencia,1824.0
46188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palmera,Valencia,1030.0
46189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Palomar,Valencia,605.0
46190,1706.0,998.0,4038.0,1275.0,1772.0,2622.0,20818.0,8407.0,Paterna,Valencia,74508.0
46191,0.0,0.0,238.0,0.0,192.0,353.0,1288.0,505.0,Pedralba,Valencia,3171.0
46192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Petrés,Valencia,1147.0
46193,65.0,122.0,239.0,0.0,65.0,0.0,1584.0,1093.0,Picanya,Valencia,11866.0
46194,1488.0,189.0,2998.0,1150.0,4600.0,609.0,16103.0,5069.0,Picassent,Valencia,22641.0
46195,115.0,0.0,1152.0,0.0,0.0,200.0,2103.0,636.0,Piles,Valencia,3207.0
46196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinet,Valencia,150.0
46197,0.0,0.0,60.0,0.0,0.0,0.0,297.0,237.0,Polinyà de Xúquer,Valencia,2550.0
46198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Potries,Valencia,1108.0
46199,254.0,30.0,482.0,191.0,183.0,368.0,2690.0,1182.0,La Pobla de Farnals,Valencia,9158.0
46200,0.0,0.0,0.0,0.0,0.0,42.0,373.0,331.0,La Pobla del Duc,Valencia,2444.0
46201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puebla de San Miguel,Valencia,51.0
46202,600.0,279.0,968.0,137.0,495.0,520.0,5033.0,2034.0,La Pobla de Vallbona,Valencia,27332.0
46203,0.0,0.0,0.0,0.0,30.0,0.0,368.0,338.0,La Pobla Llarga,Valencia,4567.0
46204,1246.0,466.0,1989.0,682.0,1054.0,1313.0,11295.0,4545.0,El Puig de Santa Maria,Valencia,9337.0
46205,301.0,233.0,1313.0,422.0,628.0,504.0,5990.0,2589.0,Puçol,Valencia,21281.0
46206,0.0,0.0,35.0,0.0,86.0,0.0,514.0,393.0,Quesa,Valencia,678.0
46207,0.0,0.0,75.0,0.0,0.0,0.0,642.0,567.0,Rafelbunyol,Valencia,9689.0
46208,0.0,0.0,68.0,0.0,0.0,0.0,462.0,394.0,Rafelcofer,Valencia,1383.0
46209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rafelguaraf,Valencia,2342.0
46210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ráfol de Salem,Valencia,457.0
46211,0.0,0.0,38.0,0.0,0.0,0.0,562.0,524.0,El Real de Gandia,Valencia,2689.0
46212,0.0,0.0,0.0,0.0,73.0,40.0,314.0,201.0,Real,Valencia,2441.0
46213,364.0,125.0,924.0,234.0,641.0,323.0,4845.0,2234.0,Requena,Valencia,20884.0
46214,806.0,552.0,1583.0,458.0,1025.0,890.0,10572.0,5258.0,Riba-roja de Túria,Valencia,24235.0
46215,0.0,0.0,36.0,0.0,0.0,0.0,274.0,238.0,Riola,Valencia,1780.0
46216,0.0,0.0,94.0,0.0,0.0,0.0,575.0,481.0,Rocafort,Valencia,7758.0
46217,0.0,0.0,61.0,0.0,0.0,0.0,312.0,251.0,Rotglà i Corberà,Valencia,1170.0
46218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rótova,Valencia,1270.0
46219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rugat,Valencia,173.0
46220,4258.0,2106.0,10311.0,3365.0,3192.0,3316.0,46827.0,20279.0,Sagunto/Sagunt,Valencia,71756.0
46221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salem,Valencia,398.0
46222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Joanet,Valencia,524.0
46223,0.0,0.0,83.0,0.0,168.0,31.0,755.0,473.0,Sedaví,Valencia,10914.0
46224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Segart,Valencia,170.0
46225,0.0,0.0,75.0,0.0,79.0,0.0,714.0,560.0,Sellent,Valencia,387.0
46226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sempere,Valencia,29.0
46227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senyera,Valencia,1123.0
46228,86.0,0.0,98.0,0.0,156.0,72.0,904.0,492.0,Serra,Valencia,3738.0
46229,95.0,0.0,282.0,161.0,175.0,41.0,1669.0,915.0,Siete Aguas,Valencia,1313.0
46230,259.0,150.0,633.0,55.0,247.0,295.0,3305.0,1666.0,Silla,Valencia,20101.0
46231,0.0,0.0,122.0,0.0,0.0,34.0,726.0,570.0,Simat de la Valldigna,Valencia,3331.0
46232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sinarcas,Valencia,1153.0
46233,200.0,0.0,274.0,0.0,90.0,72.0,1731.0,1095.0,Sollana,Valencia,5039.0
46234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sot de Chera,Valencia,435.0
46235,876.0,535.0,1836.0,731.0,525.0,822.0,8526.0,3201.0,Sueca,Valencia,28842.0
46236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sumacàrcer,Valencia,1040.0
46237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tavernes Blanques,Valencia,9600.0
46238,621.0,0.0,1582.0,155.0,422.0,402.0,5001.0,1819.0,Tavernes de la Valldigna,Valencia,17664.0
46239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Teresa de Cofrentes,Valencia,596.0
46240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terrateig,Valencia,290.0
46241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Titaguas,Valencia,496.0
46242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrebaja,Valencia,394.0
46243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrella,Valencia,150.0
46244,1154.0,695.0,3868.0,856.0,1305.0,1091.0,16058.0,7089.0,Torrent,Valencia,89456.0
46245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torres Torres,Valencia,752.0
46246,0.0,0.0,59.0,0.0,74.0,0.0,485.0,352.0,Tous,Valencia,1359.0
46247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuéjar,Valencia,1237.0
46248,211.0,0.0,553.0,0.0,498.0,423.0,2497.0,812.0,Turís,Valencia,7504.0
46249,102.0,0.0,322.0,33.0,197.0,105.0,1732.0,973.0,Utiel,Valencia,11661.0
46250,52873.0,41416.0,62511.0,90247.0,64016.0,78437.0,674707.0,285207.0,Valencia,Valencia,824340.0
46251,89.0,0.0,242.0,71.0,196.0,61.0,1427.0,768.0,Vallada,Valencia,3096.0
46252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vallanca,Valencia,131.0
46253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vallés,Valencia,148.0
46254,0.0,0.0,118.0,0.0,325.0,0.0,865.0,422.0,Venta del Moro,Valencia,1173.0
46255,277.0,0.0,278.0,0.0,241.0,319.0,1631.0,516.0,Vilallonga/Villalonga,Valencia,4741.0
46256,287.0,0.0,537.0,31.0,341.0,628.0,2674.0,850.0,Vilamarxant,Valencia,11164.0
46257,103.0,0.0,520.0,33.0,311.0,83.0,2087.0,1037.0,Villanueva de Castellón,Valencia,6930.0
46258,0.0,0.0,0.0,0.0,0.0,32.0,314.0,282.0,Villar del Arzobispo,Valencia,3771.0
46259,0.0,0.0,164.0,0.0,0.0,0.0,649.0,485.0,Villargordo del Cabriel,Valencia,595.0
46260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vinalesa,Valencia,3560.0
46261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yátova,Valencia,2248.0
46262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Yesa,Valencia,235.0
46263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zarra,Valencia,383.0
46902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gátova,Valencia,433.0
46903,202.0,179.0,455.0,34.0,192.0,256.0,2208.0,890.0,San Antonio de Benagéber,Valencia,10576.0
46904,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,Benicull de Xúquer,Valencia,1140.0
47001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adalia,Valladolid,50.0
47002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aguasal,Valladolid,19.0
47003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aguilar de Campos,Valladolid,271.0
47004,390.0,0.0,2153.0,70.0,264.0,68.0,5388.0,2443.0,Alaejos,Valladolid,1408.0
47005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcazarén,Valladolid,613.0
47006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldea de San Miguel,Valladolid,218.0
47007,0.0,0.0,156.0,0.0,0.0,0.0,837.0,681.0,Aldeamayor de San Martín,Valladolid,6153.0
47008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almenara de Adaja,Valladolid,22.0
47009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amusquillo,Valladolid,99.0
47010,504.0,0.0,1496.0,216.0,459.0,187.0,4936.0,2074.0,Arroyo de la Encomienda,Valladolid,22250.0
47011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ataquines,Valladolid,579.0
47012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahabón,Valladolid,96.0
47013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barcial de la Loma,Valladolid,101.0
47014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barruelo del Valle,Valladolid,52.0
47015,0.0,0.0,92.0,0.0,0.0,0.0,330.0,238.0,Becilla de Valderaduey,Valladolid,202.0
47016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benafarces,Valladolid,69.0
47017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bercero,Valladolid,177.0
47018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Berceruelo,Valladolid,36.0
47019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Berrueces,Valladolid,93.0
47020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bobadilla del Campo,Valladolid,284.0
47021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bocigas,Valladolid,74.0
47022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bocos de Duero,Valladolid,81.0
47023,0.0,0.0,34.0,0.0,0.0,0.0,404.0,370.0,Boecillo,Valladolid,4369.0
47024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bolaños de Campos,Valladolid,254.0
47025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brahojos de Medina,Valladolid,100.0
47026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bustillo de Chaves,Valladolid,67.0
47027,209.0,0.0,882.0,0.0,112.0,0.0,2184.0,981.0,Cabezón de Pisuerga,Valladolid,3912.0
47028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabezón de Valderaduey,Valladolid,32.0
47029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabreros del Monte,Valladolid,60.0
47030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Campaspero,Valladolid,1028.0
47031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Campillo,Valladolid,200.0
47032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Camporredondo,Valladolid,147.0
47033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canalejas de Peñafiel,Valladolid,253.0
47034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canillas de Esgueva,Valladolid,73.0
47035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carpio,Valladolid,941.0
47036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casasola de Arión,Valladolid,215.0
47037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castrejón de Trabancos,Valladolid,177.0
47038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castrillo de Duero,Valladolid,122.0
47039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castrillo-Tejeriego,Valladolid,151.0
47040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castrobol,Valladolid,45.0
47041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castrodeza,Valladolid,143.0
47042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castromembibre,Valladolid,49.0
47043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castromonte,Valladolid,326.0
47044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castronuevo de Esgueva,Valladolid,395.0
47045,0.0,0.0,30.0,0.0,0.0,0.0,272.0,242.0,Castronuño,Valladolid,773.0
47046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castroponce,Valladolid,131.0
47047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castroverde de Cerrato,Valladolid,188.0
47048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceinos de Campos,Valladolid,174.0
47049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cervillego de la Cruz,Valladolid,90.0
47050,293.0,0.0,699.0,79.0,238.0,0.0,2262.0,953.0,Cigales,Valladolid,5366.0
47051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ciguñuela,Valladolid,358.0
47052,77.0,0.0,282.0,0.0,0.0,0.0,1400.0,1041.0,Cistérniga,Valladolid,9265.0
47053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogeces de Íscar,Valladolid,144.0
47054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cogeces del Monte,Valladolid,644.0
47055,35.0,0.0,261.0,0.0,31.0,0.0,817.0,490.0,Corcos,Valladolid,214.0
47056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corrales de Duero,Valladolid,107.0
47057,0.0,0.0,281.0,0.0,0.0,0.0,590.0,309.0,Cubillas de Santa Marta,Valladolid,406.0
47058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuenca de Campos,Valladolid,192.0
47059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Curiel de Duero,Valladolid,119.0
47060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Encinas de Esgueva,Valladolid,219.0
47061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Esguevillas de Esgueva,Valladolid,257.0
47062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fombellida,Valladolid,175.0
47063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fompedraza,Valladolid,113.0
47064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fontihoyuelo,Valladolid,31.0
47065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno el Viejo,Valladolid,838.0
47066,0.0,0.0,39.0,0.0,0.0,0.0,271.0,232.0,Fuensaldaña,Valladolid,2131.0
47067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuente el Sol,Valladolid,154.0
47068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuente-Olmedo,Valladolid,41.0
47069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gallegos de Hornija,Valladolid,109.0
47070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gatón de Campos,Valladolid,42.0
47071,71.0,0.0,696.0,0.0,71.0,0.0,1656.0,818.0,Geria,Valladolid,490.0
47073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herrín de Campos,Valladolid,115.0
47074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hornillos de Eresma,Valladolid,174.0
47075,0.0,0.0,33.0,0.0,0.0,0.0,494.0,461.0,Íscar,Valladolid,6422.0
47076,235.0,0.0,427.0,0.0,78.0,0.0,2087.0,1347.0,Laguna de Duero,Valladolid,22885.0
47077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Langayo,Valladolid,251.0
47078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lomoviejo,Valladolid,162.0
47079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Llano de Olmedo,Valladolid,51.0
47080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manzanillo,Valladolid,53.0
47081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marzales,Valladolid,41.0
47082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matapozuelos,Valladolid,1015.0
47083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matilla de los Caños,Valladolid,113.0
47084,0.0,0.0,32.0,0.0,34.0,0.0,432.0,366.0,Mayorga,Valladolid,1413.0
47085,464.0,0.0,534.0,264.0,266.0,0.0,3065.0,1537.0,Medina del Campo,Valladolid,20148.0
47086,118.0,0.0,35.0,0.0,101.0,0.0,738.0,484.0,Medina de Rioseco,Valladolid,4545.0
47087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megeces,Valladolid,424.0
47088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Melgar de Abajo,Valladolid,114.0
47089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Melgar de Arriba,Valladolid,163.0
47090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mojados,Valladolid,3405.0
47091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monasterio de Vega,Valladolid,80.0
