cod_mun,Alemania,EE.UU.,Francia,Italia,Países Bajos,Reino Unido,Total,Otros,municipio,provincia
40151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ortigosa de Pestaño,Segovia
40152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Otero de Herreros,Segovia
40154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pajarejos,Segovia
40155,0.0,0.0,144.0,0.0,118.0,0.0,778.0,516.0,Palazuelos de Eresma,Segovia
40156,0.0,0.0,37.0,0.0,0.0,0.0,504.0,467.0,Pedraza,Segovia
40157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pelayos del Arroyo,Segovia
40158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Perosillo,Segovia
40159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinarejos,Segovia
40160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinarnegrillo,Segovia
40161,0.0,0.0,40.0,0.0,0.0,0.0,344.0,304.0,Carabias,Segovia
40162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Prádena,Segovia
40163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puebla de Pedraza,Segovia
40164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rapariegos,Segovia
40165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rebollo,Segovia
40166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Remondo,Segovia
40168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riaguas de San Bartolomé,Segovia
40170,0.0,0.0,50.0,0.0,0.0,0.0,543.0,493.0,Riaza,Segovia
40171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ribota,Segovia
40172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riofrío de Riaza,Segovia
40173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roda de Eresma,Segovia
40174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sacramenia,Segovia
40176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Samboal,Segovia
40177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Cristóbal de Cuéllar,Segovia
40178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Cristóbal de la Vega,Segovia
40179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanchonuño,Segovia
40180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sangarcía,Segovia
40181,37.0,134.0,332.0,0.0,162.0,80.0,1668.0,923.0,Real Sitio de San Ildefonso,Segovia
40182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Martín y Mudrián,Segovia
40183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Miguel de Bernuy,Segovia
40184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Pedro de Gaíllos,Segovia
40185,0.0,0.0,68.0,0.0,0.0,0.0,671.0,603.0,Santa María la Real de Nieva,Segovia
40186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Marta del Cerro,Segovia
40188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santiuste de Pedraza,Segovia
40189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santiuste de San Juan Bautista,Segovia
40190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santo Domingo de Pirón,Segovia
40191,170.0,0.0,659.0,99.0,214.0,0.0,2197.0,1055.0,Santo Tomé del Puerto,Segovia
40192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauquillo de Cabezas,Segovia
40193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sebúlcor,Segovia
40194,1085.0,1785.0,2114.0,563.0,946.0,920.0,14313.0,6900.0,Segovia,Segovia
40195,0.0,0.0,189.0,0.0,115.0,0.0,711.0,407.0,Sepúlveda,Segovia
40196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sequera de Fresno,Segovia
40198,62.0,0.0,0.0,0.0,0.0,0.0,401.0,339.0,Sotillo,Segovia
40199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sotosalbos,Segovia
40200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tabanera la Luenga,Segovia
40201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tolocirio,Segovia
40202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torreadrada,Segovia
40203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrecaballeros,Segovia
40204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrecilla del Pinar,Segovia
40205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torreiglesias,Segovia
40206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torre Val de San Pedro,Segovia
40207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trescasas,Segovia
40208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turégano,Segovia
40210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urueñas,Segovia
40211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdeprados,Segovia
40212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdevacas de Montejo,Segovia
40213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdevacas y Guijar,Segovia
40214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valseca,Segovia
40215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valtiendas,Segovia
40216,0.0,0.0,30.0,0.0,0.0,0.0,568.0,538.0,Valverde del Majano,Segovia
40218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valle de Tabladillo,Segovia
40219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vallelado,Segovia
40220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valleruela de Pedraza,Segovia
40221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valleruela de Sepúlveda,Segovia
40222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Veganzones,Segovia
40223,0.0,0.0,0.0,34.0,0.0,0.0,340.0,306.0,Vegas de Matute,Segovia
40224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ventosilla y Tejadilla,Segovia
40225,31.0,0.0,258.0,0.0,98.0,0.0,1659.0,1272.0,Villacastín,Segovia
40228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villaverde de Íscar,Segovia
40229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villaverde de Montejo,Segovia
40230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villeguillo,Segovia
40231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yanguas de Eresma,Segovia
40233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zarzuela del Monte,Segovia
40234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zarzuela del Pinar,Segovia
40901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ortigosa del Monte,Segovia
40902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cozuelos de Fuentidueña,Segovia
40903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marazoleja,Segovia
40904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navas de Riofrío,Segovia
40905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuevas de Provanco,Segovia
40906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Cristóbal de Segovia,Segovia
41001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aguadulce,Sevilla
41002,0.0,0.0,0.0,0.0,44.0,0.0,385.0,341.0,Alanís,Sevilla
41003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albaida del Aljarafe,Sevilla
41004,7007.0,568.0,2194.0,440.0,1082.0,778.0,16252.0,4183.0,Alcalá de Guadaíra,Sevilla
41005,150.0,0.0,245.0,0.0,96.0,0.0,1075.0,584.0,Alcalá del Río,Sevilla
41006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcolea del Río,Sevilla
41007,74.0,0.0,177.0,0.0,0.0,43.0,1133.0,839.0,La Algaba,Sevilla
41008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Algámitas,Sevilla
41009,0.0,0.0,32.0,0.0,33.0,0.0,475.0,410.0,Almadén de la Plata,Sevilla
41010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almensilla,Sevilla
41011,175.0,352.0,248.0,0.0,81.0,175.0,1892.0,861.0,Arahal,Sevilla
41012,0.0,0.0,197.0,0.0,115.0,70.0,1122.0,740.0,Aznalcázar,Sevilla
41013,0.0,0.0,0.0,0.0,81.0,0.0,421.0,340.0,Aznalcóllar,Sevilla
41014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Badolatosa,Sevilla
41015,0.0,0.0,218.0,0.0,0.0,0.0,970.0,752.0,Benacazón,Sevilla
41016,75.0,0.0,317.0,0.0,121.0,201.0,1507.0,793.0,Bollullos de la Mitación,Sevilla
41017,219.0,108.0,609.0,69.0,288.0,255.0,3332.0,1784.0,Bormujos,Sevilla
41018,0.0,0.0,0.0,0.0,45.0,0.0,636.0,591.0,Brenes,Sevilla
41019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burguillos,Sevilla
41020,107.0,0.0,743.0,0.0,299.0,82.0,2309.0,1078.0,Las Cabezas de San Juan,Sevilla
41021,262.0,95.0,666.0,109.0,402.0,228.0,3810.0,2048.0,Camas,Sevilla
41022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Campana,Sevilla
41023,46.0,0.0,205.0,0.0,245.0,78.0,1339.0,765.0,Cantillana,Sevilla
41024,1071.0,483.0,1785.0,322.0,1619.0,974.0,9712.0,3458.0,Carmona,Sevilla
41025,0.0,0.0,31.0,0.0,0.0,0.0,69.0,38.0,Carrión de los Céspedes,Sevilla
41026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casariche,Sevilla
41027,121.0,0.0,230.0,0.0,137.0,0.0,1013.0,525.0,Castilblanco de los Arroyos,Sevilla
41028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castilleja de Guzmán,Sevilla
41029,0.0,0.0,207.0,0.0,241.0,32.0,1293.0,813.0,Castilleja de la Cuesta,Sevilla
41030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castilleja del Campo,Sevilla
41031,0.0,0.0,67.0,0.0,0.0,0.0,604.0,537.0,El Castillo de las Guardas,Sevilla
41032,0.0,0.0,0.0,0.0,30.0,0.0,559.0,529.0,Cazalla de la Sierra,Sevilla
41033,228.0,0.0,281.0,0.0,615.0,80.0,1747.0,543.0,Constantina,Sevilla
41034,323.0,31.0,577.0,30.0,317.0,167.0,2767.0,1322.0,Coria del Río,Sevilla
41035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coripe,Sevilla
41036,0.0,0.0,0.0,0.0,32.0,46.0,443.0,365.0,El Coronil,Sevilla
41037,0.0,0.0,0.0,0.0,64.0,0.0,488.0,424.0,Los Corrales,Sevilla
41038,1758.0,754.0,3082.0,573.0,2352.0,1248.0,16923.0,7156.0,Dos Hermanas,Sevilla
41039,405.0,50.0,807.0,134.0,787.0,326.0,4561.0,2052.0,Écija,Sevilla
41040,170.0,71.0,538.0,72.0,259.0,301.0,2386.0,975.0,Espartinas,Sevilla
41041,100.0,0.0,385.0,0.0,244.0,169.0,1838.0,940.0,Estepa,Sevilla
41042,30.0,0.0,143.0,0.0,144.0,0.0,914.0,597.0,Fuentes de Andalucía,Sevilla
41043,0.0,0.0,116.0,0.0,37.0,0.0,481.0,328.0,El Garrobo,Sevilla
41044,0.0,0.0,179.0,0.0,0.0,0.0,702.0,523.0,Gelves,Sevilla
41045,33.0,0.0,208.0,0.0,42.0,31.0,950.0,636.0,Gerena,Sevilla
41046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gilena,Sevilla
41047,0.0,58.0,310.0,0.0,388.0,134.0,2081.0,1191.0,Gines,Sevilla
41048,0.0,0.0,0.0,0.0,116.0,0.0,480.0,364.0,Guadalcanal,Sevilla
41049,510.0,174.0,2330.0,171.0,660.0,426.0,7900.0,3629.0,Guillena,Sevilla
41050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herrera,Sevilla
41051,0.0,71.0,301.0,74.0,117.0,156.0,2287.0,1568.0,Huévar del Aljarafe,Sevilla
41052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lantejuela,Sevilla
41053,299.0,258.0,769.0,132.0,506.0,343.0,3930.0,1623.0,Lebrija,Sevilla
41054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lora de Estepa,Sevilla
41055,285.0,36.0,536.0,0.0,324.0,278.0,2396.0,937.0,Lora del Río,Sevilla
41056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Luisiana,Sevilla
41057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Madroño,Sevilla
41058,177.0,0.0,297.0,0.0,193.0,0.0,1528.0,861.0,Mairena del Alcor,Sevilla
41059,527.0,376.0,1270.0,252.0,578.0,663.0,6386.0,2720.0,Mairena del Aljarafe,Sevilla
41060,41.0,30.0,398.0,0.0,296.0,209.0,1935.0,961.0,Marchena,Sevilla
41061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marinaleda,Sevilla
41062,0.0,0.0,0.0,0.0,86.0,0.0,398.0,312.0,Martín de la Jara,Sevilla
41063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Molares,Sevilla
41064,0.0,0.0,39.0,0.0,0.0,0.0,221.0,182.0,Montellano,Sevilla
41065,275.0,0.0,434.0,0.0,603.0,113.0,2587.0,1162.0,Morón de la Frontera,Sevilla
41066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Las Navas de la Concepción,Sevilla
41067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olivares,Sevilla
41068,265.0,62.0,795.0,228.0,1224.0,310.0,5859.0,2975.0,Osuna,Sevilla
41069,508.0,42.0,728.0,0.0,334.0,132.0,3166.0,1422.0,Los Palacios y Villafranca,Sevilla
41070,0.0,0.0,215.0,0.0,0.0,0.0,716.0,501.0,Palomares del Río,Sevilla
41071,63.0,0.0,138.0,0.0,213.0,30.0,1048.0,604.0,Paradas,Sevilla
41072,0.0,0.0,30.0,0.0,47.0,0.0,480.0,403.0,Pedrera,Sevilla
41073,0.0,0.0,32.0,0.0,0.0,0.0,440.0,408.0,El Pedroso,Sevilla
41074,0.0,0.0,36.0,0.0,0.0,0.0,453.0,417.0,Peñaflor,Sevilla
41075,0.0,0.0,79.0,0.0,0.0,34.0,739.0,626.0,Pilas,Sevilla
41076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pruna,Sevilla
41077,0.0,0.0,187.0,0.0,82.0,35.0,883.0,579.0,La Puebla de Cazalla,Sevilla
41078,0.0,0.0,46.0,0.0,0.0,0.0,246.0,200.0,La Puebla de los Infantes,Sevilla
41079,37.0,0.0,334.0,0.0,136.0,37.0,1329.0,785.0,La Puebla del Río,Sevilla
41080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Real de la Jara,Sevilla
41081,544.0,208.0,951.0,198.0,556.0,507.0,5464.0,2500.0,La Rinconada,Sevilla
41082,0.0,0.0,183.0,0.0,87.0,70.0,1049.0,709.0,La Roda de Andalucía,Sevilla
41083,0.0,0.0,498.0,0.0,52.0,0.0,1408.0,858.0,El Ronquillo,Sevilla
41084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Rubio,Sevilla
41085,118.0,0.0,464.0,43.0,150.0,67.0,2114.0,1272.0,Salteras,Sevilla
41086,137.0,156.0,743.0,130.0,487.0,315.0,4775.0,2807.0,San Juan de Aznalfarache,Sevilla
41087,338.0,212.0,745.0,0.0,304.0,472.0,5457.0,3386.0,Sanlúcar la Mayor,Sevilla
41088,0.0,0.0,0.0,0.0,69.0,0.0,230.0,161.0,San Nicolás del Puerto,Sevilla
41089,0.0,0.0,46.0,0.0,0.0,44.0,942.0,852.0,Santiponce,Sevilla
41090,0.0,0.0,44.0,0.0,35.0,0.0,520.0,441.0,El Saucejo,Sevilla
41091,20677.0,37737.0,61094.0,40514.0,21443.0,65107.0,412690.0,166118.0,Sevilla,Sevilla
41092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tocina,Sevilla
41093,290.0,132.0,696.0,52.0,421.0,334.0,3888.0,1963.0,Tomares,Sevilla
41094,0.0,0.0,107.0,0.0,0.0,0.0,792.0,685.0,Umbrete,Sevilla
41095,9542.0,380.0,1221.0,255.0,885.0,516.0,15536.0,2737.0,Utrera,Sevilla
41096,0.0,61.0,279.0,0.0,189.0,271.0,1707.0,907.0,Valencina de la Concepción,Sevilla
41097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villamanrique de la Condesa,Sevilla
41098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villanueva del Ariscal,Sevilla
41099,32.0,0.0,83.0,0.0,161.0,30.0,806.0,500.0,Villanueva del Río y Minas,Sevilla
41100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villanueva de San Juan,Sevilla
41101,31.0,0.0,30.0,0.0,39.0,0.0,550.0,450.0,Villaverde del Río,Sevilla
41102,0.0,0.0,80.0,0.0,67.0,0.0,746.0,599.0,El Viso del Alcor,Sevilla
41901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cañada Rosal,Sevilla
41902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Isla Mayor,Sevilla
41903,0.0,0.0,37.0,0.0,0.0,0.0,365.0,328.0,El Cuervo de Sevilla,Sevilla
41904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Palmar de Troya,Sevilla
42001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abejar,Soria
42003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adradas,Soria
42004,248.0,0.0,468.0,212.0,254.0,0.0,3101.0,1919.0,Ágreda,Soria
42006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alconaba,Soria
42007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcubilla de Avellaneda,Soria
42008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcubilla de las Peñas,Soria
42009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldealafuente,Soria
42010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldealices,Soria
42011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldealpozo,Soria
42012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldealseñor,Soria
42013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldehuela de Periáñez,Soria
42014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Las Aldehuelas,Soria
42015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alentisque,Soria
42016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aliud,Soria
42017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almajano,Soria
42018,0.0,0.0,822.0,0.0,0.0,0.0,1320.0,498.0,Almaluez,Soria
42019,0.0,0.0,151.0,0.0,119.0,0.0,634.0,364.0,Almarza,Soria
42020,205.0,0.0,339.0,0.0,180.0,0.0,1909.0,1185.0,Almazán,Soria
42021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almazul,Soria
42022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almenar de Soria,Soria
42023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alpanseque,Soria
42024,0.0,0.0,41.0,0.0,0.0,0.0,638.0,597.0,Arancón,Soria
42025,197.0,0.0,1540.0,164.0,252.0,0.0,3931.0,1778.0,Arcos de Jalón,Soria
42026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arenillas,Soria
42027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arévalo de la Sierra,Soria
42028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ausejo de la Sierra,Soria
42029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baraona,Soria
42030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barca,Soria
42031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barcones,Soria
42032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bayubas de Abajo,Soria
42033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bayubas de Arriba,Soria
42034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beratón,Soria
42035,0.0,0.0,43.0,0.0,34.0,0.0,570.0,493.0,Berlanga de Duero,Soria
42036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blacos,Soria
42037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bliecos,Soria
42038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Borjabad,Soria
42039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Borobia,Soria
42041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buberos,Soria
42042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buitrago,Soria
42043,161.0,31.0,376.0,68.0,460.0,0.0,2331.0,1235.0,Burgo de Osma-Ciudad de Osma,Soria
42044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabrejas del Campo,Soria
42045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabrejas del Pinar,Soria
42046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Calatañazor,Soria
42048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caltojar,Soria
42049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Candilichera,Soria
42050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cañamaque,Soria
42051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carabantes,Soria
42052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caracena,Soria
42053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carrascosa de Abajo,Soria
42054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carrascosa de la Sierra,Soria
42055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casarejos,Soria
42056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castilfrío de la Sierra,Soria
42057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castilruiz,Soria
42058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castillejo de Robledo,Soria
42059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centenera de Andaluz,Soria
42060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cerbón,Soria
42061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cidones,Soria
42062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cigudosa,Soria
42063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cihuela,Soria
42064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ciria,Soria
42065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cirujales del Río,Soria
42068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coscurita,Soria
42069,0.0,0.0,111.0,0.0,51.0,0.0,619.0,457.0,Covaleda,Soria
42070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cubilla,Soria
42071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cubo de la Solana,Soria
42073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cueva de Ágreda,Soria
42075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dévanos,Soria
42076,0.0,0.0,122.0,175.0,297.0,0.0,1341.0,747.0,Deza,Soria
42078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Duruelo de la Sierra,Soria
42079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Escobosa de Almazán,Soria
42080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Espeja de San Marcelino,Soria
42081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Espejón,Soria
42082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estepa de San Juan,Soria
42083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frechilla de Almazán,Soria
42084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno de Caracena,Soria
42085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuentearmegil,Soria
42086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuentecambrón,Soria
42087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuentecantos,Soria
42088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuentelmonge,Soria
42089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuentelsaz de Soria,Soria
42090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuentepinilla,Soria
42092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuentes de Magaña,Soria
42093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuentestrún,Soria
42094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garray,Soria
42095,0.0,0.0,33.0,0.0,0.0,0.0,552.0,519.0,Golmayo,Soria
42096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gómara,Soria
42097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gormaz,Soria
42098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herrera de Soria,Soria
42100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hinojosa del Campo,Soria
42103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Langa de Duero,Soria
42105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liceras,Soria
42106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Losilla,Soria
42107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magaña,Soria
42108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maján,Soria
42110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matalebreras,Soria
42111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matamala de Almazán,Soria
42113,190.0,30.0,439.0,127.0,151.0,0.0,2435.0,1498.0,Medinaceli,Soria
42115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miño de Medinaceli,Soria
42116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miño de San Esteban,Soria
42117,0.0,0.0,54.0,0.0,0.0,0.0,122.0,68.0,Molinos de Duero,Soria
